telemetry_step,train_epoch,update_epoch,minibatch_id,final_critic_backbone_delta_norm,backbone_active_count,backbone_clipped_active_count,backbone_clipped_active_fraction,backbone_active_preconditioner_mean,backbone_active_preconditioner_p95,backbone_active_preconditioner_p99,backbone_active_preconditioner_max,backbone_active_preconditioner_mean_after_clip,backbone_active_preconditioner_p95_after_clip,backbone_active_preconditioner_p99_after_clip,backbone_active_preconditioner_max_after_clip
154,3,8,34,0.0388263812165226,77696,15786,0.20317648270181218,150975.265625,640369.375,4097781.0,21006010.0,1559.8194580078125,3599.096923828125,3999.999755859375,13388.818359375
155,3,8,35,0.03895662263990661,77696,15620,0.20103995057660626,151130.75,640278.9375,4111129.75,21043622.0,1553.287841796875,3567.341796875,3999.999755859375,13429.6806640625
156,3,9,36,0.037362503870719516,77696,15601,0.20079540774299837,151151.4375,641213.6875,4107268.75,21101022.0,1551.4136962890625,3555.0364990234375,3999.999755859375,13387.0556640625
157,3,9,37,0.035405940274407015,77696,15580,0.20052512355848434,151403.71875,643369.5,4109815.0,21156960.0,1550.677978515625,3550.7560424804688,3999.999755859375,13390.0947265625
158,3,9,38,0.0396688409973768,77696,15480,0.19923805601317957,151316.359375,643295.5625,4109699.25,21186902.0,1543.4522705078125,3522.5130004882812,3999.999755859375,13433.7958984375
159,3,9,39,0.035832995429713264,77696,15562,0.2002934514003295,151795.140625,645466.8125,4122971.75,21243578.0,1547.3668212890625,3533.6768188476562,3999.999755859375,13478.908203125
160,4,0,0,0.03442125286065536,77696,15572,0.20042215815485998,151257.609375,643958.75,4075800.5,21235822.0,1547.79736328125,3533.7682495117188,3999.999755859375,13425.2197265625
161,4,0,1,0.03527450147700747,77696,15540,0.20001029654036243,149989.78125,639935.5625,4024464.025,20592932.0,1546.2293701171875,3529.2039794921875,3999.999755859375,13407.8291015625
162,4,0,2,0.03354993082880747,77696,15542,0.20003603789126853,149872.078125,641238.125,4020897.0,20491224.0,1546.914794921875,3530.1068115234375,3999.999755859375,13373.4404296875
163,4,0,3,0.035092875484316374,77696,15480,0.19923805601317957,149952.96875,642080.875,4032685.25,20541968.0,1543.78125,3513.469482421875,3999.999755859375,13376.732421875
164,4,1,4,0.03771739708402605,77696,15507,0.19958556425041185,150001.6875,643008.6875,4024824.5,20551858.0,1545.04248046875,3517.0279541015625,3999.999755859375,13330.40625
165,4,1,5,0.03911022058318697,77696,15541,0.20002316721581548,150071.4375,644839.75,4027536.25,20385904.0,1545.82177734375,3517.199462890625,3999.999755859375,13303.1083984375
166,4,1,6,0.04055847563197191,77696,15561,0.20028058072487645,150009.796875,644751.6875,4029177.75,20054102.0,1546.7840576171875,3517.6725463867188,3999.999755859375,13271.73828125
167,4,1,7,0.043483696607996364,77696,15363,0.19773218698517298,149910.375,646742.5,4022609.0,20096624.0,1536.0247802734375,3472.925048828125,3999.999755859375,13309.0078125
168,4,2,8,0.04463139073610489,77696,15357,0.1976549629324547,150216.234375,648817.125,4031119.0,19974108.0,1537.224365234375,3475.594482421875,3999.999755859375,13292.943359375
169,4,2,9,0.04306749116314523,77696,15403,0.1982470140032949,150405.609375,650119.75,4041954.0,19955806.0,1539.7698974609375,3482.0001831054688,3999.999755859375,13247.0361328125
170,4,2,10,0.04289846207969648,77696,15368,0.1977965403624382,150507.203125,651874.25,4049186.75,19989010.0,1539.1673583984375,3475.527587890625,3999.999755859375,13222.142578125
171,4,2,11,0.042361449377954656,77696,15315,0.1971143945634267,150634.390625,652789.828125,4035859.5,20025996.0,1538.03759765625,3463.5231323242188,3999.999755859375,13196.6728515625
172,4,3,12,0.04459098379372613,77696,15303,0.19695994645799011,150875.65625,654572.21875,4045289.75,19965054.0,1538.0982666015625,3463.5491943359375,3999.999755859375,13189.4208984375
173,4,3,13,0.04521249510728981,77696,15282,0.19668966227347612,151121.390625,656502.40625,4046989.5,19999736.0,1537.4912109375,3462.0908813476562,3999.999755859375,13182.4482421875
174,4,3,14,0.04342671519573761,77696,15300,0.19692133443163098,151238.015625,654904.75,4055243.5,19931692.0,1538.797607421875,3462.2980346679688,3999.999755859375,13152.3828125
175,4,3,15,0.04230577451058296,77696,15298,0.19689559308072488,151469.453125,656717.5625,4065162.0,19969654.0,1538.68017578125,3458.868408203125,3999.999755859375,13117.73828125
176,4,4,16,0.039738793627368776,77696,15349,0.19755199752883032,151800.59375,658736.8125,4067639.75,20018160.0,1541.118408203125,3465.3810424804688,3999.999755859375,13084.880859375
177,4,4,17,0.04267671238190621,77696,15165,0.19518379324546953,151771.609375,660257.875,4071457.5,19953136.0,1536.19775390625,3445.6674194335938,3999.999755859375,13123.26953125
178,4,4,18,0.04237013731018754,77696,15067,0.19392246705107083,151476.984375,660867.5,4055864.75,19918296.0,1533.2647705078125,3436.8923950195312,3999.999755859375,13155.146484375
179,4,4,19,0.041939040059971656,77696,14939,0.19227502059308071,151590.5625,662746.0625,4062025.25,19964046.0,1530.474853515625,3426.7356567382812,3999.999755859375,13184.4091796875
180,4,5,20,0.04238990234918153,77696,14836,0.1909493410214168,151710.015625,664432.4375,4065279.5,20012434.0,1527.01904296875,3415.3038330078125,3999.999755859375,13219.279296875
181,4,5,21,0.039607143398253324,77696,14683,0.18898012767710048,151571.296875,665010.625,4063758.25,20005866.0,1524.0501708984375,3408.0580444335938,3999.999755859375,13254.34765625
182,4,5,22,0.03810483281492454,77696,14602,0.18793760296540363,151583.890625,665818.0,4063098.75,20053358.0,1521.325439453125,3396.9869995117188,3999.999755859375,13293.9189453125
183,4,5,23,0.03835631475747349,77696,14615,0.18810492174629326,151713.421875,667514.5625,4066552.25,20046150.0,1519.781494140625,3389.5612182617188,3999.999755859375,13304.9873046875
184,4,6,24,0.041664045506589226,77696,14467,0.18620006177924217,151443.796875,667490.9375,4076547.0,19928974.0,1516.4752197265625,3375.4481811523438,3999.999755859375,13342.90234375
185,4,6,25,0.04078317566838114,77696,14382,0.1851060543657331,150871.234375,662518.6875,4071694.5,19686206.0,1514.3419189453125,3369.716064453125,3999.999755859375,13382.2607421875
186,4,6,26,0.04149821629873982,77696,14309,0.18416649505766064,151067.28125,663630.625,4081746.75,19730430.0,1512.6441650390625,3361.9146118164062,3999.999755859375,13407.2451171875
187,4,6,27,0.03870653391274974,77696,14277,0.1837546334431631,151070.484375,664502.0625,4093039.0,19612928.0,1512.803955078125,3362.4451904296875,3999.999755859375,13422.27734375
188,4,7,28,0.036122429386299754,77696,14232,0.18317545304777594,150860.375,664183.5625,4104389.75,19550736.0,1511.3812255859375,3354.9684448242188,3999.999755859375,13437.7880859375
189,4,7,29,0.034470095591284965,77696,14162,0.1822745057660626,150723.390625,663716.0,4105828.0,19491276.0,1508.012939453125,3342.0252685546875,3999.999755859375,13467.171875
190,4,7,30,0.031832914061095334,77696,14129,0.18184977347611203,150912.5,664537.5625,4112437.25,19328922.0,1507.1619873046875,3341.0545043945312,3999.999755859375,13488.759765625
191,4,7,31,0.03326700994021125,77696,14105,0.18154087726523888,151045.703125,665636.0,4111828.25,19315374.0,1506.39599609375,3335.410888671875,3999.999755859375,13512.380859375
192,4,8,32,0.03392556039141914,77696,14148,0.18209431630971992,151251.328125,665489.8125,4123052.25,19342148.0,1507.10009765625,3335.1488037109375,3999.999755859375,13538.904296875
193,4,8,33,0.03250184261252819,77696,14070,0.1810904036243822,151330.484375,666558.5,4131113.0,19360866.0,1503.123779296875,3319.0791625976562,3999.999755859375,13573.90625
194,4,8,34,0.03467357662833977,77696,13963,0.1797132413509061,150947.71875,665985.6875,4112651.5,18835258.0,1499.28759765625,3307.80712890625,3999.999755859375,13612.13671875
195,4,8,35,0.03984087801735761,77696,13839,0.17811727759472817,151027.65625,666936.1875,4081014.412500123,18878274.0,1494.7401123046875,3287.4390258789062,3999.999755859375,13646.1416015625
196,4,9,36,0.03926140182814546,77696,13864,0.17843904448105435,151230.078125,668616.3125,4091777.637500118,18787232.0,1495.6031494140625,3285.6454467773438,3999.999755859375,13680.685546875
197,4,9,37,0.034869789013324756,77696,13914,0.17908257825370674,151547.5,670469.625,4102227.0750001185,18827800.0,1496.3367919921875,3286.7333984375,3999.999755859375,13716.3505859375
198,4,9,38,0.032774344339484854,77696,13906,0.17897961285008238,151699.125,670963.5625,4111275.175000124,18713226.0,1495.841064453125,3279.9398803710938,3999.999755859375,13751.5146484375
199,4,9,39,0.02963792071962922,77696,13885,0.17870932866556838,151975.03125,672731.9375,4122121.475000122,18750144.0,1496.826416015625,3276.8305053710938,3999.999755859375,13769.279296875
