telemetry_step,train_epoch,update_epoch,minibatch_id,layer_name,layer_active_count,layer_clipped_active_count,layer_clipped_active_fraction,layer_active_preconditioner_mean,layer_active_preconditioner_p95,layer_active_preconditioner_p99,layer_active_preconditioner_max,layer_active_preconditioner_mean_after_clip,layer_active_preconditioner_p95_after_clip,layer_active_preconditioner_p99_after_clip,layer_active_preconditioner_max_after_clip,layer_actual_param_delta_norm,layer_raw_grad_norm,layer_preconditioned_grad_norm
50,1,2,10,critic_backbone.7.weight,128,56,0.4375,7420.8193359375,16087.599072265622,93745.24257812531,128777.4765625,3279.343994140625,3999.999755859375,3999.999755859375,3999.999755859375,0.005937857553362846,0.005121605936437845,15.006070137023926
50,1,2,10,critic_backbone.7.bias,128,0,0.0,1726.343994140625,3274.087475585937,6808.808525390642,12663.4716796875,1726.343994140625,3274.087475585937,6808.808525390642,12663.4716796875,0.005176518112421036,0.007295506540685892,11.110627174377441
51,1,2,11,critic_backbone.0.weight,43776,29289,0.6690652412280702,279861.09375,1727351.5,6153338.0,24847408.0,1284.873779296875,1400.0,1400.0,1400.0,0.026103457435965538,0.19449765980243683,212.28744506835938
51,1,2,11,critic_backbone.4.bias,128,7,0.0546875,1763.73095703125,4253.207885742182,5889.986567382817,6335.076171875,1700.7384033203125,3947.8641967773424,3999.999755859375,3999.999755859375,0.0042639304883778095,0.004344948101788759,4.910780429840088
51,1,2,11,critic_backbone.6.weight,16384,4509,0.27520751953125,3412.77197265625,7008.3244384765585,10753.33943359375,21452.62109375,2890.00634765625,3999.999755859375,3999.999755859375,3999.999755859375,0.029223937541246414,0.03880859538912773,108.75646209716797
51,1,2,11,critic_backbone.7.weight,128,55,0.4296875,7279.892578125,15728.303515624993,94436.15859375033,126822.6640625,3262.279052734375,3999.999755859375,3999.999755859375,3999.999755859375,0.006023859605193138,0.004992917645722628,14.766022682189941
51,1,2,11,critic_backbone.7.bias,128,0,0.0,1726.2474365234375,3251.245166015625,6871.052089843767,12428.8544921875,1726.2474365234375,3251.245166015625,6871.052089843767,12428.8544921875,0.005134803708642721,0.0063839019276201725,9.878214836120605
52,1,3,12,critic_backbone.0.weight,43776,29475,0.6733141447368421,282106.65625,1743534.0,6198193.0,25025492.0,1286.90283203125,1400.0,1400.0,1400.0,0.02525199204683304,0.0919882133603096,101.62049102783203
52,1,3,12,critic_backbone.4.bias,128,7,0.0546875,1778.794677734375,4292.953808593745,5926.438901367192,6382.4365234375,1713.814453125,3961.1042114257802,3999.999755859375,3999.999755859375,0.004017111379653215,0.002825858537107706,3.5370779037475586
52,1,3,12,critic_backbone.6.weight,16384,4562,0.2784423828125,3434.033447265625,7030.441259765625,10840.484833984376,21651.326171875,2904.03759765625,3999.999755859375,3999.999755859375,3999.999755859375,0.028489938005805016,0.022098254412412643,59.318023681640625
52,1,3,12,critic_backbone.7.weight,128,53,0.4140625,7088.609375,15002.938330078117,95295.42320312532,118292.78125,3237.181884765625,3999.999755859375,3999.999755859375,3999.999755859375,0.006166653707623482,0.005570762790739536,16.316287994384766
52,1,3,12,critic_backbone.7.bias,128,0,0.0,1723.92822265625,3195.8162231445312,6931.719658203142,12196.84765625,1723.92822265625,3195.8162231445312,6931.719658203142,12196.84765625,0.00512556592002511,0.006665071938186884,10.42534351348877
53,1,3,13,critic_backbone.0.weight,43776,29632,0.6769005847953217,283800.65625,1758280.75,6219109.0,25202186.0,1288.913330078125,1400.0,1400.0,1400.0,0.024925023317337036,0.08763279020786285,98.28304290771484
53,1,3,13,critic_backbone.4.bias,128,7,0.0546875,1792.08740234375,4329.888732910151,5931.703071289067,6430.8974609375,1725.1346435546875,3972.311132812499,3999.999755859375,3999.999755859375,0.0038885658141225576,0.004687301814556122,5.2418060302734375
53,1,3,13,critic_backbone.6.weight,16384,4621,0.28204345703125,3456.1142578125,7058.949780273437,10920.029082031251,21774.771484375,2917.92919921875,3999.999755859375,3999.999755859375,3999.999755859375,0.027858112007379532,0.021528441458940506,57.292972564697266
53,1,3,13,critic_backbone.7.weight,128,53,0.4140625,6936.8974609375,14173.851171874996,92319.67765625031,118256.6953125,3213.0908203125,3999.999755859375,3999.999755859375,3999.999755859375,0.006300413515418768,0.005637061782181263,16.366371154785156
53,1,3,13,critic_backbone.7.bias,128,0,0.0,1719.7838134765625,3137.0996948242187,6992.646562500017,11941.9609375,1719.7838134765625,3137.0996948242187,6992.646562500017,11941.9609375,0.005144757218658924,0.007142311427742243,11.036407470703125
54,1,3,14,critic_backbone.0.weight,43776,29706,0.6785910087719298,285416.28125,1761775.59375,6253280.375,25323906.0,1289.9425048828125,1400.0,1400.0,1400.0,0.024255096912384033,0.11836940050125122,130.76332092285156
54,1,3,14,critic_backbone.4.bias,128,7,0.0546875,1803.210693359375,4369.98012695312,5819.860166015629,6471.80517578125,1735.929931640625,3985.201232910156,3999.999755859375,3999.999755859375,0.003766540205106139,0.00436147628352046,5.5048627853393555
54,1,3,14,critic_backbone.6.weight,16384,4672,0.28515625,3474.359130859375,7073.58215332031,10953.361376953126,21400.859375,2930.7705078125,3999.999755859375,3999.999755859375,3999.999755859375,0.027102846652269363,0.023612288758158684,64.88555908203125
54,1,3,14,critic_backbone.7.weight,128,52,0.40625,6776.5322265625,13743.617968749995,87453.01179687527,119259.359375,3190.27978515625,3999.999755859375,3999.999755859375,3999.999755859375,0.006420052610337734,0.005659957882016897,16.332164764404297
54,1,3,14,critic_backbone.7.bias,128,0,0.0,1715.498291015625,3080.753186035156,7052.08859863283,11704.681640625,1715.498291015625,3080.753186035156,7052.08859863283,11704.681640625,0.00516074663028121,0.007065963931381702,11.076937675476074
55,1,3,15,critic_backbone.0.weight,43776,29623,0.6766949926900585,287371.875,1777772.03125,6304999.25,25105952.0,1289.616943359375,1400.0,1400.0,1400.0,0.024142082780599594,0.1462586373090744,167.5369110107422
55,1,3,15,critic_backbone.4.bias,128,7,0.0546875,1817.549560546875,4389.887329101557,5873.316152343754,6530.9111328125,1747.8330078125,3979.196032714843,3999.999755859375,3999.999755859375,0.003498686011880636,0.0025662772823125124,3.729865074157715
55,1,3,15,critic_backbone.6.weight,16384,4695,0.28656005859375,3479.693603515625,7022.431958007809,10856.86470703125,19283.841796875,2939.774169921875,3999.999755859375,3999.999755859375,3999.999755859375,0.025959882885217667,0.03202544152736664,87.98628234863281
55,1,3,15,critic_backbone.7.weight,128,51,0.3984375,6613.2138671875,13579.496289062494,83086.11328125025,120122.265625,3167.6513671875,3999.999755859375,3999.999755859375,3999.999755859375,0.006540162488818169,0.005721770692616701,16.695663452148438
55,1,3,15,critic_backbone.7.bias,128,0,0.0,1714.7747802734375,3058.4415405273435,7111.561250000018,11390.25,1714.7747802734375,3058.4415405273435,7111.561250000018,11390.25,0.005120487418025732,0.006367528811097145,9.901886940002441
56,1,4,16,critic_backbone.0.weight,43776,29805,0.6808525219298246,289588.5625,1791936.5625,6357238.75,25271086.0,1291.7110595703125,1400.0,1400.0,1400.0,0.02337496168911457,0.08189785480499268,89.17528533935547
56,1,4,16,critic_backbone.4.bias,128,7,0.0546875,1831.68408203125,4427.591027832025,5824.188574218753,6590.31689453125,1760.7723388671875,3991.4437255859375,3999.999755859375,3999.999755859375,0.003292656736448407,0.002123559359461069,3.0836424827575684
56,1,4,16,critic_backbone.6.weight,16384,4737,0.28912353515625,3501.6552734375,7048.935058593746,10938.22978515625,19449.453125,2953.77978515625,3999.999755859375,3999.999755859375,3999.999755859375,0.025242596864700317,0.018427148461341858,52.48552703857422
56,1,4,16,critic_backbone.7.weight,128,50,0.390625,6467.12109375,13574.785302734368,78592.89425781273,121217.1875,3143.262451171875,3999.999755859375,3999.999755859375,3999.999755859375,0.006678340956568718,0.006026351358741522,17.281892776489258
56,1,4,16,critic_backbone.7.bias,128,0,0.0,1711.022216796875,2996.2623046875,7170.924902343768,11113.2587890625,1711.022216796875,2996.2623046875,7170.924902343768,11113.2587890625,0.005130580626428127,0.006825895980000496,10.879817962646484
57,1,4,17,critic_backbone.0.weight,43776,30026,0.6859009502923976,291834.90625,1807053.09375,6404499.0,25439318.0,1294.171875,1400.0,1400.0,1400.0,0.022345121949911118,0.06192629784345627,69.54998016357422
57,1,4,17,critic_backbone.4.bias,128,8,0.0625,1846.5418701171875,4451.458996582025,5863.326035156254,6618.71044921875,1773.624267578125,3999.999755859375,3999.999755859375,3999.999755859375,0.0031049165409058332,0.0021956346463412046,2.8932933807373047
57,1,4,17,critic_backbone.6.weight,16384,4802,0.2930908203125,3524.33349609375,7082.019531249998,10990.377343750002,19286.72265625,2967.7314453125,3999.999755859375,3999.999755859375,3999.999755859375,0.02442702278494835,0.01735258661210537,49.184757232666016
57,1,4,17,critic_backbone.7.weight,128,47,0.3671875,6277.6240234375,13550.681201171867,70220.03792968768,122237.3359375,3117.78271484375,3999.999755859375,3999.999755859375,3999.999755859375,0.006809081882238388,0.006120981182903051,17.477832794189453
57,1,4,17,critic_backbone.7.bias,128,0,0.0,1707.220458984375,2965.88173828125,7228.621074218769,10799.44140625,1707.220458984375,2965.88173828125,7228.621074218769,10799.44140625,0.005142418667674065,0.00687498040497303,10.902024269104004
58,1,4,18,critic_backbone.0.weight,43776,30189,0.6896244517543859,294058.5625,1822182.625,6452602.0,25592448.0,1295.8707275390625,1400.0,1400.0,1400.0,0.0220896415412426,0.09114474058151245,100.37428283691406
58,1,4,18,critic_backbone.4.bias,128,9,0.0703125,1861.244140625,4485.1469726562445,5868.526445312504,6677.140625,1786.2059326171875,3999.999755859375,3999.999755859375,3999.999755859375,0.0029300518799573183,0.0021263626404106617,2.8998732566833496
58,1,4,18,critic_backbone.6.weight,16384,4877,0.29766845703125,3547.057861328125,7126.519946289062,11085.849091796877,19456.865234375,2981.2666015625,3999.999755859375,3999.999755859375,3999.999755859375,0.02373877726495266,0.01819106750190258,50.41487121582031
58,1,4,18,critic_backbone.7.weight,128,43,0.3359375,6148.78857421875,13531.66904296874,66297.51664062517,123307.5390625,3091.4482421875,3999.999755859375,3999.999755859375,3999.999755859375,0.00692152651026845,0.006169050931930542,17.40890121459961
58,1,4,18,critic_backbone.7.bias,128,0,0.0,1703.426513671875,2946.0453124999995,7286.205234375018,10474.123046875,1703.426513671875,2946.0453124999995,7286.205234375018,10474.123046875,0.005156661383807659,0.006939729209989309,10.951074600219727
59,1,4,19,critic_backbone.0.weight,43776,29713,0.67875091374269,295641.40625,1837709.125,6503046.125,25000740.0,1290.183349609375,1400.0,1400.0,1400.0,0.02359875664114952,0.24004961550235748,249.3865203857422
59,1,4,19,critic_backbone.4.bias,128,9,0.0703125,1872.72802734375,4519.247705078119,5916.118208007816,6727.27880859375,1794.896240234375,3999.999755859375,3999.999755859375,3999.999755859375,0.0026717884466052055,0.003236209275200963,5.335890293121338
59,1,4,19,critic_backbone.6.weight,16384,4839,0.29534912109375,3514.92138671875,6921.68193359375,10836.594003906252,19568.130859375,2981.5458984375,3999.999755859375,3999.999755859375,3999.999755859375,0.02333535999059677,0.04676373675465584,133.0220489501953
59,1,4,19,critic_backbone.7.weight,128,43,0.3359375,5982.28076171875,13157.222167968746,56721.134492187615,124364.515625,3074.406494140625,3999.999755859375,3999.999755859375,3999.999755859375,0.0069426847621798515,0.005579937715083361,15.642419815063477
59,1,4,19,critic_backbone.7.bias,128,0,0.0,1705.08349609375,2925.910412597656,7345.905117187519,10227.359375,1705.08349609375,2925.910412597656,7345.905117187519,10227.359375,0.005071539431810379,0.005802667699754238,9.168625831604004
60,1,5,20,critic_backbone.0.weight,43776,29899,0.682999817251462,297879.375,1853133.125,6549518.5,25094904.0,1292.3868408203125,1400.0,1400.0,1400.0,0.02310839295387268,0.0700330138206482,76.08930206298828
60,1,5,20,critic_backbone.4.bias,128,9,0.0703125,1887.1875,4550.001440429682,5890.179243164066,6778.74658203125,1807.322998046875,3999.999755859375,3999.999755859375,3999.999755859375,0.002499587833881378,0.0014435220509767532,2.298006296157837
60,1,5,20,critic_backbone.6.weight,16384,4899,0.29901123046875,3536.976318359375,6957.87504882812,10901.806357421878,19593.947265625,2994.940673828125,3999.999755859375,3999.999755859375,3999.999755859375,0.02274518832564354,0.01703675277531147,49.11227798461914
60,1,5,20,critic_backbone.7.weight,128,40,0.3125,5850.048828125,13104.930175781246,52411.02300781259,125426.8828125,3045.840087890625,3999.999755859375,3999.999755859375,3999.999755859375,0.0070632402785122395,0.006423379760235548,17.97209930419922
60,1,5,20,critic_backbone.7.bias,128,0,0.0,1700.6790771484375,2884.3302124023435,7402.116074218769,9882.09375,1700.6790771484375,2884.3302124023435,7402.116074218769,9882.09375,0.005099052097648382,0.006938545498996973,11.136030197143555
61,1,5,21,critic_backbone.0.weight,43776,30090,0.6873629385964912,299801.1875,1867789.125,6595983.625,25252560.0,1294.3922119140625,1400.0,1400.0,1400.0,0.02100617066025734,0.07574746757745743,81.70478057861328
61,1,5,21,critic_backbone.4.bias,128,10,0.078125,1901.172119140625,4585.295581054682,5919.418671875003,6795.2958984375,1818.84716796875,3999.999755859375,3999.999755859375,3999.999755859375,0.002419685013592243,0.0026253988035023212,3.4133787155151367
61,1,5,21,critic_backbone.6.weight,16384,4971,0.30340576171875,3559.60595703125,6988.603491210936,10934.670332031252,19601.15625,3008.419921875,3999.999755859375,3999.999755859375,3999.999755859375,0.022074321284890175,0.015672853216528893,45.40243148803711
61,1,5,21,critic_backbone.7.weight,128,39,0.3046875,5735.2373046875,12983.491406249992,49115.10964843758,126479.8359375,3016.49365234375,3999.999755859375,3999.999755859375,3999.999755859375,0.007171579170972109,0.006517085246741772,17.999900817871094
61,1,5,21,critic_backbone.7.bias,128,0,0.0,1694.712646484375,2827.792150878906,7456.837558593769,9508.837890625,1694.712646484375,2827.792150878906,7456.837558593769,9508.837890625,0.005149609409272671,0.0074146040715277195,11.726240158081055
62,1,5,22,critic_backbone.0.weight,43776,30325,0.6927311769005848,301909.8125,1882777.75,6641226.625,25381190.0,1296.82666015625,1400.0,1400.0,1400.0,0.01962946355342865,0.04606204107403755,52.4079475402832
62,1,5,22,critic_backbone.4.bias,128,10,0.078125,1915.28271484375,4622.017700195307,5937.873129882815,6847.63525390625,1830.2950439453125,3999.999755859375,3999.999755859375,3999.999755859375,0.0023289520759135485,0.0021936260163784027,3.076511859893799
62,1,5,22,critic_backbone.6.weight,16384,5036,0.307373046875,3582.217041015625,7022.265649414058,11012.571816406251,19761.228515625,3021.81787109375,3999.999755859375,3999.999755859375,3999.999755859375,0.021431762725114822,0.014602742157876492,43.04558563232422
62,1,5,22,critic_backbone.7.weight,128,37,0.2890625,5636.865234375,12872.053173828115,47122.948554687566,127526.6015625,2986.185791015625,3999.999755859375,3999.999755859375,3999.999755859375,0.007279609329998493,0.006676093675196171,18.279949188232422
62,1,5,22,critic_backbone.7.bias,128,0,0.0,1688.663818359375,2785.001037597656,7510.137934570332,9102.8828125,1688.663818359375,2785.001037597656,7510.137934570332,9102.8828125,0.0051964884623885155,0.0074187093414366245,11.74979305267334
63,1,5,23,critic_backbone.0.weight,43776,30411,0.6946957236842105,303867.46875,1897807.75,6691137.25,25462196.0,1297.947021484375,1400.0,1400.0,1400.0,0.018827348947525024,0.1047724112868309,121.53712463378906
63,1,5,23,critic_backbone.4.bias,128,10,0.078125,1926.7242431640625,4648.452929687494,5880.871972656252,6804.115234375,1841.396484375,3999.999755859375,3999.999755859375,3999.999755859375,0.002178705995902419,0.0017694763373583555,3.568849802017212
63,1,5,23,critic_backbone.6.weight,16384,5075,0.30975341796875,3590.049072265625,7026.387084960931,10936.421181640628,19660.345703125,3032.129150390625,3999.999755859375,3999.999755859375,3999.999755859375,0.020694436505436897,0.024218862876296043,73.8540267944336
63,1,5,23,critic_backbone.7.weight,128,36,0.28125,5566.76318359375,12673.181835937492,47414.08539062507,128565.8515625,2957.76513671875,3999.999755859375,3999.999755859375,3999.999755859375,0.007371481042355299,0.006624847184866667,18.173791885375977
63,1,5,23,critic_backbone.7.bias,128,0,0.0,1684.40478515625,2731.279260253906,7437.876123046894,8900.5009765625,1684.40478515625,2731.279260253906,7437.876123046894,8900.5009765625,0.005209141876548529,0.0070075951516628265,11.225516319274902
64,1,6,24,critic_backbone.0.weight,43776,30582,0.6986019736842105,305888.125,1912718.5,6732175.375,25573446.0,1299.9534912109375,1400.0,1400.0,1400.0,0.017225664108991623,0.06761585921049118,72.42881774902344
64,1,6,24,critic_backbone.4.bias,128,10,0.078125,1940.99560546875,4682.388256835931,5902.95772949219,6857.1962890625,1852.876220703125,3999.999755859375,3999.999755859375,3999.999755859375,0.0020997272804379463,0.0020526594016700983,2.760200262069702
64,1,6,24,critic_backbone.6.weight,16384,5141,0.31378173828125,3613.66015625,7060.7203369140625,11008.52208007813,19818.142578125,3045.36865234375,3999.999755859375,3999.999755859375,3999.999755859375,0.0200587697327137,0.013154864311218262,38.652557373046875
64,1,6,24,critic_backbone.7.weight,128,36,0.28125,5460.0556640625,12515.286865234366,44111.60281250005,129597.7578125,2929.158447265625,3999.999755859375,3999.999755859375,3999.999755859375,0.007472640834748745,0.006843888200819492,18.48731803894043
64,1,6,24,critic_backbone.7.bias,128,0,0.0,1678.614013671875,2686.1721801757812,7182.278237304705,8971.93359375,1678.614013671875,2686.1721801757812,7182.278237304705,8971.93359375,0.005257926415652037,0.007544787600636482,11.903399467468262
65,1,6,25,critic_backbone.0.weight,43776,30758,0.7026224415204678,308073.9375,1927554.625,6780666.25,25696698.0,1301.60009765625,1400.0,1400.0,1400.0,0.017566561698913574,0.08009611815214157,89.39883422851562
65,1,6,25,critic_backbone.4.bias,128,10,0.078125,1955.6981201171875,4716.935253906244,5943.673984375002,6910.24267578125,1864.76318359375,3999.999755859375,3999.999755859375,3999.999755859375,0.001927398145198822,0.0008679230813868344,1.6675434112548828
65,1,6,25,critic_backbone.6.weight,16384,5208,0.31787109375,3635.3701171875,7098.620117187495,11061.464882812501,19970.259765625,3058.0654296875,3999.999755859375,3999.999755859375,3999.999755859375,0.019417600706219673,0.014186729677021503,43.61482238769531
65,1,6,25,critic_backbone.7.weight,128,33,0.2578125,5349.47412109375,12305.762597656238,40413.512148437534,130618.28125,2901.848388671875,3999.999755859375,3999.999755859375,3999.999755859375,0.007572616450488567,0.006955727469176054,18.622961044311523
65,1,6,25,critic_backbone.7.bias,128,0,0.0,1674.8555908203125,2656.844519042969,6925.433623046892,9042.6982421875,1674.8555908203125,2656.844519042969,6925.433623046892,9042.6982421875,0.005271372385323048,0.00703444005921483,11.18387222290039
66,1,6,26,critic_backbone.0.weight,43776,30454,0.6956779970760234,308108.59375,1920395.0,6786889.125,25766678.0,1298.1160888671875,1400.0,1400.0,1400.0,0.018052125349640846,0.21148371696472168,225.51602172851562
66,1,6,26,critic_backbone.4.bias,128,10,0.078125,1961.515380859375,4733.379223632806,5752.149555664064,6949.80078125,1870.7626953125,3999.999755859375,3999.999755859375,3999.999755859375,0.0021082002203911543,0.005937857553362846,7.771131992340088
66,1,6,26,critic_backbone.6.weight,16384,5249,0.32037353515625,3648.95166015625,7080.138354492187,11064.108691406253,19958.26171875,3067.93505859375,3999.999755859375,3999.999755859375,3999.999755859375,0.018954245373606682,0.02375580184161663,70.37799072265625
66,1,6,26,critic_backbone.7.weight,128,32,0.25,5285.3544921875,12245.504638671864,38903.84628906253,131628.484375,2880.45947265625,3999.999755859375,3999.999755859375,3999.999755859375,0.007592358160763979,0.006362382788211107,16.876428604125977
66,1,6,26,critic_backbone.7.bias,128,0,0.0,1666.7557373046875,2609.6519165039062,6661.944084472671,9112.87109375,1666.7557373046875,2609.6519165039062,6661.944084472671,9112.87109375,0.00535447895526886,0.008265717886388302,12.878850936889648
67,1,6,27,critic_backbone.0.weight,43776,30641,0.6999497441520468,310249.78125,1934355.5,6834536.375,25909228.0,1300.2618408203125,1400.0,1400.0,1400.0,0.0166423711925745,0.05174146592617035,58.715545654296875
67,1,6,27,critic_backbone.4.bias,128,10,0.078125,1975.387451171875,4758.728247070307,5781.237451171876,7000.83447265625,1882.218017578125,3999.999755859375,3999.999755859375,3999.999755859375,0.001973654143512249,0.0013542745728045702,2.300823211669922
67,1,6,27,critic_backbone.6.weight,16384,5328,0.3251953125,3665.34326171875,7093.218798828124,11130.310771484377,20105.013671875,3079.55517578125,3999.999755859375,3999.999755859375,3999.999755859375,0.018466653302311897,0.017643392086029053,55.67546844482422
67,1,6,27,critic_backbone.7.weight,128,30,0.234375,5182.5,11843.284765624989,35552.51871093751,132631.859375,2850.45166015625,3999.999755859375,3999.999755859375,3999.999755859375,0.007685932330787182,0.007196682505309582,18.909332275390625
67,1,6,27,critic_backbone.7.bias,128,0,0.0,1661.93408203125,2573.282543945312,6424.002983398451,9182.1962890625,1661.93408203125,2573.282543945312,6424.002983398451,9182.1962890625,0.005381648428738117,0.0075599439442157745,11.796431541442871
68,1,7,28,critic_backbone.0.weight,43776,30821,0.70406158625731,312390.3125,1948536.0,6882032.5,26051792.0,1302.3173828125,1400.0,1400.0,1400.0,0.016392363235354424,0.05298706144094467,59.25297546386719
68,1,7,28,critic_backbone.4.bias,128,10,0.078125,1989.775146484375,4793.435424804682,5812.0664013671885,7053.4345703125,1893.788818359375,3999.999755859375,3999.999755859375,3999.999755859375,0.0018312449101358652,0.0008682054467499256,1.7071369886398315
68,1,7,28,critic_backbone.6.weight,16384,5395,0.32928466796875,3686.467529296875,7125.063061523433,11200.122675781253,20235.912109375,3091.801025390625,3999.999755859375,3999.999755859375,3999.999755859375,0.0180961936712265,0.013554573990404606,42.20846939086914
68,1,7,28,critic_backbone.7.weight,128,27,0.2109375,5087.37255859375,11621.828222656237,32653.998515625004,133628.25,2818.4892578125,3999.999755859375,3999.999755859375,3999.999755859375,0.0077727618627250195,0.007314746268093586,19.054887771606445
68,1,7,28,critic_backbone.7.bias,128,0,0.0,1656.9111328125,2530.7956054687497,6192.253085937513,9250.80859375,1656.9111328125,2530.7956054687497,6192.253085937513,9250.80859375,0.005413636099547148,0.007540883496403694,11.90131664276123
69,1,7,29,critic_backbone.0.weight,43776,30973,0.7075338084795322,314235.34375,1947923.5,6911302.25,26191406.0,1304.0643310546875,1400.0,1400.0,1400.0,0.016157928854227066,0.068806491792202,78.07981872558594
69,1,7,29,critic_backbone.4.bias,128,10,0.078125,2002.8271484375,4826.735644531244,5828.277753906251,7103.79296875,1904.2752685546875,3999.999755859375,3999.999755859375,3999.999755859375,0.0018227343680337071,0.0025570106226950884,3.557539224624634
69,1,7,29,critic_backbone.6.weight,16384,5458,0.3331298828125,3708.2275390625,7160.952465820299,11275.8485546875,20328.4140625,3103.8251953125,3999.999755859375,3999.999755859375,3999.999755859375,0.01773374155163765,0.013601357117295265,41.389163970947266
69,1,7,29,critic_backbone.7.weight,128,26,0.203125,5003.08056640625,11461.735058593737,30857.438398437505,134625.765625,2786.942626953125,3999.999755859375,3999.999755859375,3999.999755859375,0.007849126122891903,0.007381923962384462,19.01047134399414
69,1,7,29,critic_backbone.7.bias,128,0,0.0,1650.437255859375,2499.8151000976563,5970.931240234387,9318.6357421875,1650.437255859375,2499.8151000976563,5970.931240234387,9318.6357421875,0.005474407691508532,0.008108926936984062,12.613728523254395
70,1,7,30,critic_backbone.0.weight,43776,31006,0.7082876461988304,315656.4375,1954679.5,6932628.0,26120830.0,1304.0372314453125,1400.0,1400.0,1400.0,0.015813400968909264,0.13808803260326385,147.4415740966797
70,1,7,30,critic_backbone.4.bias,128,10,0.078125,2016.130859375,4860.658007812494,5866.438891601563,7155.24365234375,1914.9248046875,3999.999755859375,3999.999755859375,3999.999755859375,0.0015288579743355513,0.002383118961006403,3.2877213954925537
70,1,7,30,critic_backbone.6.weight,16384,5530,0.3375244140625,3727.75341796875,7183.172509765619,11327.724091796876,20476.86328125,3115.27978515625,3999.999755859375,3999.999755859375,3999.999755859375,0.016981780529022217,0.015439122915267944,46.968475341796875
70,1,7,30,critic_backbone.7.weight,128,22,0.171875,4927.21826171875,11079.476708984363,29825.39185546876,135604.84375,2755.943603515625,3999.999755859375,3999.999755859375,3999.999755859375,0.007907803170382977,0.007319684140384197,18.829036712646484
70,1,7,30,critic_backbone.7.bias,128,0,0.0,1648.47216796875,2483.5544677734374,5788.082053222667,9385.89453125,1648.47216796875,2483.5544677734374,5788.082053222667,9385.89453125,0.0054530976340174675,0.006809676066040993,10.83692455291748
71,1,7,31,critic_backbone.0.weight,43776,30928,0.7065058479532164,317309.34375,1966700.0,6976826.5,26240642.0,1302.7047119140625,1400.0,1400.0,1400.0,0.017351804301142693,0.17881762981414795,189.59413146972656
71,1,7,31,critic_backbone.4.bias,128,10,0.078125,2027.7486572265625,4892.226391601556,5905.913242187501,7140.14013671875,1925.169189453125,3999.999755859375,3999.999755859375,3999.999755859375,0.0013424548087641597,0.0021818040404468775,3.6990299224853516
71,1,7,31,critic_backbone.6.weight,16384,5580,0.340576171875,3737.489013671875,7167.682885742183,11271.083603515634,20604.8359375,3123.901123046875,3999.999755859375,3999.999755859375,3999.999755859375,0.01669875532388687,0.02497291937470436,75.78766632080078
71,1,7,31,critic_backbone.7.weight,128,22,0.171875,4828.70849609375,10719.415576171861,27708.0457421875,136554.34375,2727.542724609375,3999.999755859375,3999.999755859375,3999.999755859375,0.007933182641863823,0.007163950242102146,18.166353225708008
71,1,7,31,critic_backbone.7.bias,128,0,0.0,1646.391357421875,2478.171020507812,5641.369221191416,9452.7587890625,1646.391357421875,2478.171020507812,5641.369221191416,9452.7587890625,0.00544370012357831,0.007110313046723604,11.136601448059082
72,1,8,32,critic_backbone.0.weight,43776,30758,0.7026224415204678,318729.9375,1976121.875,7005457.625,26032060.0,1300.339599609375,1400.0,1400.0,1400.0,0.018590422347187996,0.19557732343673706,212.92237854003906
72,1,8,32,critic_backbone.4.bias,128,10,0.078125,2040.59814453125,4918.741381835932,5933.295371093751,7188.6357421875,1935.7705078125,3999.999755859375,3999.999755859375,3999.999755859375,0.0011872206814587116,0.002033029217272997,3.129793882369995
72,1,8,32,critic_backbone.6.weight,16384,5611,0.34246826171875,3749.66455078125,7172.151196289061,11257.636308593754,20559.486328125,3132.84326171875,3999.999755859375,3999.999755859375,3999.999755859375,0.016236916184425354,0.02320745773613453,70.40865325927734
72,1,8,32,critic_backbone.7.weight,128,20,0.15625,4756.509765625,10575.700683593737,27401.098027343753,137518.578125,2700.603515625,3999.999755859375,3999.999755859375,3999.999755859375,0.007953889667987823,0.007185233756899834,18.02860450744629
72,1,8,32,critic_backbone.7.bias,128,0,0.0,1644.675537109375,2465.328625488281,5479.075021972665,9518.4619140625,1644.675537109375,2465.328625488281,5479.075021972665,9518.4619140625,0.0054303789511322975,0.00696136150509119,10.927873611450195
73,1,8,33,critic_backbone.0.weight,43776,30915,0.7062088815789473,320715.78125,1989835.75,7049724.375,26144736.0,1301.9886474609375,1400.0,1400.0,1400.0,0.01685374788939953,0.06808148324489594,75.95387268066406
73,1,8,33,critic_backbone.4.bias,128,11,0.0859375,2054.599853515625,4953.094702148432,5970.775717773438,7239.287109375,1946.766845703125,3999.999755859375,3999.999755859375,3999.999755859375,0.0011443482944741845,0.0011912609916180372,1.7513052225112915
73,1,8,33,critic_backbone.6.weight,16384,5689,0.34722900390625,3771.640625,7207.061914062499,11303.182294921875,20617.052734375,3144.591796875,3999.999755859375,3999.999755859375,3999.999755859375,0.01567324995994568,0.010369822382926941,33.46793746948242
73,1,8,33,critic_backbone.7.weight,128,19,0.1484375,4691.6484375,10251.703613281237,27325.581542968757,138487.25,2667.18896484375,3999.999755859375,3999.999755859375,3999.999755859375,0.0080177653580904,0.007803203072398901,19.294708251953125
73,1,8,33,critic_backbone.7.bias,128,0,0.0,1638.848388671875,2442.2928344726556,5281.8367382812585,9582.8466796875,1638.848388671875,2442.2928344726556,5281.8367382812585,9582.8466796875,0.005490838084369898,0.008058863691985607,12.6046781539917
