mode,epoch,update_epoch,minibatch_id,trace_stage,trace_scope,critic_loss,actor_loss,critic_grad_norm,actor_grad_norm,critic_param_delta_norm,actor_param_delta_norm,critic_backbone_delta_norm,critic_head_delta_norm,actor_backbone_delta_norm,actor_head_delta_norm,critic_param_delta_norm_after_popart,critic_backbone_delta_norm_after_popart,critic_head_delta_norm_after_popart,critic_param_delta_norm_after_optimizer_step,popart_mean,popart_std,value_pred_mean,value_pred_std,value_target_mean,value_target_std,return_mean,return_std,advantage_mean,advantage_std,pearson_value_vs_value_target,spearman_value_vs_value_target,pearson_value_vs_return,spearman_value_vs_return,pearson_value_vs_advantage,spearman_value_vs_advantage,pearson_value_vs_one_step_reward,spearman_value_vs_one_step_reward,heldout_critic_loss,heldout_value_pred_mean,heldout_value_pred_std,heldout_value_target_mean,heldout_value_target_std,heldout_return_mean,heldout_return_std,heldout_advantage_mean,heldout_advantage_std,heldout_pearson_value_vs_value_target,heldout_spearman_value_vs_value_target,heldout_pearson_value_vs_return,heldout_spearman_value_vs_return,heldout_pearson_value_vs_advantage,heldout_spearman_value_vs_advantage,heldout_pearson_value_vs_one_step_reward,heldout_spearman_value_vs_one_step_reward,probe_critic_loss,probe_value_pred_mean,probe_value_pred_std,probe_value_target_mean,probe_value_target_std,probe_return_mean,probe_return_std,probe_advantage_mean,probe_advantage_std,probe_pearson_value_vs_value_target,probe_spearman_value_vs_value_target,probe_pearson_value_vs_return,probe_spearman_value_vs_return,probe_pearson_value_vs_advantage,probe_spearman_value_vs_advantage,probe_pearson_value_vs_one_step_reward,probe_spearman_value_vs_one_step_reward
hierarchical_actor_joint_reward_aligned_credit,0,0,1,after_actor_before_critic,minibatch,1.058131217956543,0.05550718307495117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26235981609632286,0.0,0.26235981609632286,0.0,-26.815319697062176,8.888668270533062,-22.329429626464844,9.94426155090332,-0.5733194947242737,1.0574469566345215,-31.911365509033203,9.39929485321045,-12.129897117614746,15.67612361907959,-0.07277184724807739,-0.1741202473640442,-0.0727718397974968,-0.1741202473640442,-0.7616968750953674,-0.6370968222618103,-0.30197861790657043,-0.44868040084838867,1.3117468357086182,-21.427339553833008,10.567605972290039,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.15066540241241455,0.4444596767425537,0.15066538751125336,0.4444596767425537,-0.7107352614402771,-0.34166663885116577,-0.382427841424942,-0.42028385400772095,1.0817817449569702,-22.65099334716797,9.200700759887695,-1.0742683410644531,0.5633607506752014,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.33282047510147095,-0.054711245000362396,0.33282041549682617,-0.054711245000362396,-0.8347223401069641,-0.7945071458816528,-0.47077661752700806,-0.23697350919246674
hierarchical_actor_joint_reward_aligned_credit,0,0,1,before_critic,minibatch,1.058131217956543,0.05550718307495117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26235981609632286,0.0,0.26235981609632286,0.0,-26.815319697062176,8.888668270533062,-22.329429626464844,9.94426155090332,-0.5733194947242737,1.0574469566345215,-31.911365509033203,9.39929485321045,-12.129897117614746,15.67612361907959,-0.07277184724807739,-0.1741202473640442,-0.0727718397974968,-0.1741202473640442,-0.7616968750953674,-0.6370968222618103,-0.30197861790657043,-0.44868040084838867,1.3117468357086182,-21.427339553833008,10.567605972290039,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.15066540241241455,0.4444596767425537,0.15066538751125336,0.4444596767425537,-0.7107352614402771,-0.34166663885116577,-0.382427841424942,-0.42028385400772095,1.0817817449569702,-22.65099334716797,9.200700759887695,-1.0742683410644531,0.5633607506752014,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.33282047510147095,-0.054711245000362396,0.33282041549682617,-0.054711245000362396,-0.8347223401069641,-0.7945071458816528,-0.47077661752700806,-0.23697350919246674
hierarchical_actor_joint_reward_aligned_credit,0,0,1,after_backward_before_step,minibatch,1.058131217956543,0.05550718307495117,3.124011711610898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26235981609632286,0.0,0.26235981609632286,0.0,-26.815319697062176,8.888668270533062,-22.329429626464844,9.94426155090332,-0.5733194947242737,1.0574469566345215,-31.911365509033203,9.39929485321045,-12.129897117614746,15.67612361907959,-0.07277184724807739,-0.1741202473640442,-0.0727718397974968,-0.1741202473640442,-0.7616968750953674,-0.6370968222618103,-0.30197861790657043,-0.44868040084838867,1.3117468357086182,-21.427339553833008,10.567605972290039,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.15066540241241455,0.4444596767425537,0.15066538751125336,0.4444596767425537,-0.7107352614402771,-0.34166663885116577,-0.382427841424942,-0.42028385400772095,1.0817817449569702,-22.65099334716797,9.200700759887695,-1.0742683410644531,0.5633607506752014,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.33282047510147095,-0.054711245000362396,0.33282041549682617,-0.054711245000362396,-0.8347223401069641,-0.7945071458816528,-0.47077661752700806,-0.23697350919246674
hierarchical_actor_joint_reward_aligned_credit,0,0,1,after_optimizer_step,minibatch,0.9106238484382629,0.05550718307495117,3.124011711610898,0.0,0.058455176575895856,0.0,0.05767644536473469,0.004761507773030972,0.0,0.0,0.26235981609632286,0.0,0.26235981609632286,0.058455176575895856,-26.815319697062176,8.888668270533062,-23.780611038208008,8.125924110412598,-0.5733194947242737,1.0574469566345215,-31.911365509033203,9.39929485321045,-12.129897117614746,15.67612361907959,-0.06631366908550262,-0.1257331520318985,-0.06631366908550262,-0.1257331520318985,-0.7115552425384521,-0.5905425548553467,-0.3331117331981659,-0.4908358156681061,1.2663168907165527,-21.88950538635254,10.21873664855957,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.15442247688770294,0.47266480326652527,0.15442247688770294,0.47266480326652527,-0.692645251750946,-0.31117212772369385,-0.38363543152809143,-0.4376373291015625,1.0438882112503052,-23.042978286743164,9.15035343170166,-1.0742683410644531,0.5633607506752014,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3422778248786926,-0.038428135216236115,0.34227779507637024,-0.038428135216236115,-0.813082754611969,-0.7827833294868469,-0.48333489894866943,-0.2774641811847687
hierarchical_actor_joint_reward_aligned_credit,0,0,1,after_critic,minibatch,0.9106238484382629,0.05550718307495117,3.124011711610898,0.0,0.058455176575895856,0.0,0.05767644536473469,0.004761507773030972,0.0,0.0,0.26235981609632286,0.0,0.26235981609632286,0.058455176575895856,-26.815319697062176,8.888668270533062,-23.780611038208008,8.125924110412598,-0.5733194947242737,1.0574469566345215,-31.911365509033203,9.39929485321045,-12.129897117614746,15.67612361907959,-0.06631366908550262,-0.1257331520318985,-0.06631366908550262,-0.1257331520318985,-0.7115552425384521,-0.5905425548553467,-0.3331117331981659,-0.4908358156681061,1.2663168907165527,-21.88950538635254,10.21873664855957,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.15442247688770294,0.47266480326652527,0.15442247688770294,0.47266480326652527,-0.692645251750946,-0.31117212772369385,-0.38363543152809143,-0.4376373291015625,1.0438882112503052,-23.042978286743164,9.15035343170166,-1.0742683410644531,0.5633607506752014,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3422778248786926,-0.038428135216236115,0.34227779507637024,-0.038428135216236115,-0.813082754611969,-0.7827833294868469,-0.48333489894866943,-0.2774641811847687
hierarchical_actor_joint_reward_aligned_credit,0,0,2,before_actor,minibatch,1.5644168853759766,0.02898062765598297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26235981609632286,0.0,0.26235981609632286,0.0,-26.815319697062176,8.888668270533062,-16.754356384277344,15.563671112060547,-0.652990460395813,0.9507221579551697,-32.61953353881836,8.450654029846191,-20.679405212402344,20.32062530517578,-0.05326236039400101,0.08834311366081238,-0.053262364119291306,0.08834311366081238,-0.8837229013442993,-0.6917155981063843,-0.26811671257019043,-0.2584311068058014,1.2663168907165527,-21.88950538635254,10.21873664855957,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.15442247688770294,0.47266480326652527,0.15442247688770294,0.47266480326652527,-0.692645251750946,-0.31117212772369385,-0.38363543152809143,-0.4376373291015625,1.0438882112503052,-23.042978286743164,9.15035343170166,-1.0742683410644531,0.5633607506752014,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3422778248786926,-0.038428135216236115,0.34227779507637024,-0.038428135216236115,-0.813082754611969,-0.7827833294868469,-0.48333489894866943,-0.2774641811847687
hierarchical_actor_joint_reward_aligned_credit,0,0,2,after_actor_before_critic,minibatch,1.5644168853759766,0.02898062765598297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26235981609632286,0.0,0.26235981609632286,0.0,-26.815319697062176,8.888668270533062,-16.754356384277344,15.563671112060547,-0.652990460395813,0.9507221579551697,-32.61953353881836,8.450654029846191,-20.679405212402344,20.32062530517578,-0.05326236039400101,0.08834311366081238,-0.053262364119291306,0.08834311366081238,-0.8837229013442993,-0.6917155981063843,-0.26811671257019043,-0.2584311068058014,1.2663168907165527,-21.88950538635254,10.21873664855957,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.15442247688770294,0.47266480326652527,0.15442247688770294,0.47266480326652527,-0.692645251750946,-0.31117212772369385,-0.38363543152809143,-0.4376373291015625,1.0438882112503052,-23.042978286743164,9.15035343170166,-1.0742683410644531,0.5633607506752014,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3422778248786926,-0.038428135216236115,0.34227779507637024,-0.038428135216236115,-0.813082754611969,-0.7827833294868469,-0.48333489894866943,-0.2774641811847687
hierarchical_actor_joint_reward_aligned_credit,0,0,2,before_critic,minibatch,1.5644168853759766,0.02898062765598297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26235981609632286,0.0,0.26235981609632286,0.0,-26.815319697062176,8.888668270533062,-16.754356384277344,15.563671112060547,-0.652990460395813,0.9507221579551697,-32.61953353881836,8.450654029846191,-20.679405212402344,20.32062530517578,-0.05326236039400101,0.08834311366081238,-0.053262364119291306,0.08834311366081238,-0.8837229013442993,-0.6917155981063843,-0.26811671257019043,-0.2584311068058014,1.2663168907165527,-21.88950538635254,10.21873664855957,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.15442247688770294,0.47266480326652527,0.15442247688770294,0.47266480326652527,-0.692645251750946,-0.31117212772369385,-0.38363543152809143,-0.4376373291015625,1.0438882112503052,-23.042978286743164,9.15035343170166,-1.0742683410644531,0.5633607506752014,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3422778248786926,-0.038428135216236115,0.34227779507637024,-0.038428135216236115,-0.813082754611969,-0.7827833294868469,-0.48333489894866943,-0.2774641811847687
hierarchical_actor_joint_reward_aligned_credit,0,0,2,after_backward_before_step,minibatch,1.5644168853759766,0.02898062765598297,5.292429287922453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26235981609632286,0.0,0.26235981609632286,0.0,-26.815319697062176,8.888668270533062,-16.754356384277344,15.563671112060547,-0.652990460395813,0.9507221579551697,-32.61953353881836,8.450654029846191,-20.679405212402344,20.32062530517578,-0.05326236039400101,0.08834311366081238,-0.053262364119291306,0.08834311366081238,-0.8837229013442993,-0.6917155981063843,-0.26811671257019043,-0.2584311068058014,1.2663168907165527,-21.88950538635254,10.21873664855957,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.15442247688770294,0.47266480326652527,0.15442247688770294,0.47266480326652527,-0.692645251750946,-0.31117212772369385,-0.38363543152809143,-0.4376373291015625,1.0438882112503052,-23.042978286743164,9.15035343170166,-1.0742683410644531,0.5633607506752014,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3422778248786926,-0.038428135216236115,0.34227779507637024,-0.038428135216236115,-0.813082754611969,-0.7827833294868469,-0.48333489894866943,-0.2774641811847687
hierarchical_actor_joint_reward_aligned_credit,0,0,2,after_optimizer_step,minibatch,1.2502096891403198,0.02898062765598297,5.292429287922453,0.0,0.06397649390302419,0.0,0.06337316805526576,0.004482412215892222,0.0,0.0,0.26235981609632286,0.0,0.26235981609632286,0.06397649390302419,-26.815319697062176,8.888668270533062,-19.61717987060547,12.929946899414062,-0.652990460395813,0.9507221579551697,-32.61953353881836,8.450654029846191,-20.679405212402344,20.32062530517578,-0.020238641649484634,0.12976540625095367,-0.020238637924194336,0.12976540625095367,-0.7736229300498962,-0.6425953507423401,-0.41666656732559204,-0.2760264277458191,1.2148064374923706,-22.403505325317383,9.872062683105469,-0.8587658405303955,1.1949282884597778,-34.448604583740234,10.621320724487305,-15.658510208129883,14.838415145874023,0.15511412918567657,0.5080585479736328,0.15511411428451538,0.5080585479736328,-0.6644930243492126,-0.2757783532142639,-0.38576647639274597,-0.4513278007507324,1.0038756132125854,-23.464567184448242,8.915104866027832,-1.0742683410644531,0.5633607506752014,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3537253439426422,-0.011398175731301308,0.35372528433799744,-0.011398175731301308,-0.7750246524810791,-0.7590100169181824,-0.48775193095207214,-0.3148067593574524
