sample_id,block_id,sensor_id,task_id,A_theta,A_route,local_score,bs1_score,bs2_score,best_offload_score,theta_true_gap,route_true_gap,offload_active_mask,theta_sign_match,route_sign_match,actual_theta_decision,actual_route_decision,theta_decision_match,route_decision_match,route_true_gap_bucket,A_route_bucket
25,12,4,0,-0.12813401222229004,-0.08538952469825745,-0.4201508164405823,-0.6952143907546997,-0.6266946196556091,-0.6266946196556091,-0.20654380321502686,-0.06851977109909058,1,1,True,1,1,0,True,"(-0.236, -0.0433]","(-0.294, -0.0671]"
25,15,5,0,0.2973176836967468,0.5908041000366211,-0.5383536219596863,-0.7257277965545654,-0.6572080850601196,-0.6572080850601196,-0.11885446310043335,-0.0685197114944458,1,0,False,1,0,0,False,"(-0.236, -0.0433]","(0.333, 2.732]"
25,18,6,0,-0.5343762636184692,0.24898436665534973,-0.2892444431781769,-0.5160205960273743,-0.4475008249282837,-0.4475008249282837,-0.1582563817501068,-0.06851977109909058,1,1,False,1,0,0,False,"(-0.236, -0.0433]","(0.0733, 0.333]"
25,23,7,2,0.12414650619029999,0.13436591625213623,-0.7744895219802856,-0.9775640368461609,-0.9507662057876587,-0.9507662057876587,-0.17627668380737305,-0.026797831058502197,1,0,False,1,1,0,True,"(-0.0433, -0.0136]","(0.0733, 0.333]"
26,3,1,0,-1.5354888439178467,0.7550873756408691,-0.7679318785667419,-0.9340932369232178,-0.8970120549201965,-0.8970120549201965,-0.1290801763534546,-0.03708118200302124,1,1,False,1,1,0,True,"(-0.0433, -0.0136]","(0.333, 2.732]"
26,5,1,2,0.3188856244087219,-0.46500247716903687,-0.0410461388528347,-0.18372979760169983,-0.1838425099849701,-0.18372979760169983,-0.14268365502357483,0.00011271238327026367,1,0,False,1,0,0,True,"(-0.0136, 0.00342]","(-2.8369999999999997, -0.294]"
26,6,2,0,-0.49655213952064514,1.2583606243133545,-0.0037365411408245564,-0.16895930469036102,-0.1318780928850174,-0.1318780928850174,-0.12814155220985413,-0.03708121180534363,1,1,False,1,1,0,True,"(-0.0433, -0.0136]","(0.333, 2.732]"
26,7,2,1,-1.1680008172988892,-0.2583579421043396,-0.566403329372406,-0.7779816389083862,-0.8162790536880493,-0.7779816389083862,-0.21157830953598022,0.038297414779663086,1,1,False,1,0,0,True,"(0.0337, 0.198]","(-0.294, -0.0671]"
26,8,2,2,2.8266706466674805,-0.8044416904449463,-0.5044056177139282,-0.5999032258987427,-0.6000159382820129,-0.5999032258987427,-0.09549760818481445,0.00011271238327026367,1,0,False,1,1,0,False,"(-0.0136, 0.00342]","(-2.8369999999999997, -0.294]"
26,9,3,0,0.2779026925563812,-0.20149526000022888,-0.0,-0.1741892695426941,-0.13710805773735046,-0.13710805773735046,-0.13710805773735046,-0.03708121180534363,1,0,True,1,0,0,False,"(-0.0433, -0.0136]","(-0.294, -0.0671]"
26,10,3,1,-0.43971848487854004,1.2566906213760376,-0.06026677042245865,-0.27831435203552246,-0.3166118264198303,-0.27831435203552246,-0.2180475890636444,0.03829747438430786,1,1,True,1,1,0,False,"(0.0337, 0.198]","(0.333, 2.732]"
26,11,3,2,-0.15316087007522583,0.39900171756744385,-0.5741713047027588,-0.6786354780197144,-0.6787481904029846,-0.6786354780197144,-0.10446417331695557,0.00011271238327026367,1,1,True,1,1,0,False,"(-0.0136, 0.00342]","(0.333, 2.732]"
26,13,4,1,0.7809028625488281,2.190525531768799,-0.3639487028121948,-0.6258530020713806,-0.6641504764556885,-0.6258530020713806,-0.2619042992591858,0.03829747438430786,1,0,True,1,0,0,True,"(0.0337, 0.198]","(0.333, 2.732]"
26,14,4,2,-0.005764186382293701,1.93215012550354,-0.3170156478881836,-0.5037655830383301,-0.5038782954216003,-0.5037655830383301,-0.18674993515014648,0.00011271238327026367,1,1,True,1,0,0,True,"(-0.0136, 0.00342]","(0.333, 2.732]"
26,15,5,0,0.5730669498443604,1.5789330005645752,-0.5350732207298279,-0.7979142665863037,-0.7608330249786377,-0.7608330249786377,-0.22575980424880981,-0.037081241607666016,1,0,False,1,0,0,False,"(-0.0433, -0.0136]","(0.333, 2.732]"
26,18,6,0,-0.8379924893379211,1.0648020505905151,-0.6563725471496582,-0.919416069984436,-0.88233482837677,-0.88233482837677,-0.22596228122711182,-0.037081241607666016,1,1,False,1,0,0,False,"(-0.0433, -0.0136]","(0.333, 2.732]"
26,21,7,0,1.262717604637146,-0.2456420660018921,-0.9085200428962708,-1.080054521560669,-1.042973279953003,-1.042973279953003,-0.13445323705673218,-0.037081241607666016,1,0,True,1,0,0,False,"(-0.0433, -0.0136]","(-0.294, -0.0671]"
27,0,0,0,0.16516216099262238,-0.023321732878684998,-0.631554365158081,-0.9837881326675415,-0.9311417937278748,-0.9311417937278748,-0.2995874285697937,-0.05264633893966675,1,0,True,1,1,0,True,"(-0.236, -0.0433]","(-0.0671, 0.0733]"
27,2,0,2,-0.8542817831039429,0.42335233092308044,-0.38552311062812805,-0.5678725838661194,-0.5433850288391113,-0.5433850288391113,-0.15786191821098328,-0.024487555027008057,1,1,False,1,0,0,False,"(-0.0433, -0.0136]","(0.333, 2.732]"
27,3,1,0,0.39509111642837524,0.4357263445854187,-0.7401636242866516,-1.117591142654419,-1.0649447441101074,-1.0649447441101074,-0.3247811198234558,-0.05264639854431152,1,0,False,1,1,0,True,"(-0.236, -0.0433]","(0.333, 2.732]"
27,4,1,1,0.12117248773574829,0.055565908551216125,-0.306388258934021,-0.5843162536621094,-0.6258294582366943,-0.5843162536621094,-0.2779279947280884,0.04151320457458496,1,0,True,1,1,0,False,"(0.0337, 0.198]","(-0.0671, 0.0733]"
27,5,1,2,-0.9288442134857178,-0.11979061365127563,-0.17107315361499786,-0.3717961311340332,-0.34730857610702515,-0.34730857610702515,-0.17623542249202728,-0.024487555027008057,1,1,True,1,1,0,True,"(-0.0433, -0.0136]","(-0.294, -0.0671]"
27,7,2,1,-0.2095467746257782,-0.36574089527130127,-0.5273021459579468,-0.7072078585624695,-0.7487210631370544,-0.7072078585624695,-0.1799057126045227,0.04151320457458496,1,1,False,1,0,0,True,"(0.0337, 0.198]","(-2.8369999999999997, -0.294]"
27,8,2,2,-0.8444547057151794,0.9423379898071289,-0.28325045108795166,-0.42649027705192566,-0.4020027220249176,-0.4020027220249176,-0.11875227093696594,-0.024487555027008057,1,1,False,1,0,0,False,"(-0.0433, -0.0136]","(0.333, 2.732]"
27,9,3,0,0.06973738968372345,-0.2769874334335327,-0.3461056351661682,-0.6173973083496094,-0.5647509098052979,-0.5647509098052979,-0.21864527463912964,-0.05264639854431152,1,0,True,1,1,0,True,"(-0.236, -0.0433]","(-0.294, -0.0671]"
27,11,3,2,0.19494065642356873,0.35546422004699707,-0.5153956413269043,-0.6250417232513428,-0.6005541682243347,-0.6005541682243347,-0.08515852689743042,-0.024487555027008057,1,0,False,1,0,0,False,"(-0.0433, -0.0136]","(0.333, 2.732]"
27,13,4,1,0.12657460570335388,-2.041592597961426,-0.3788670301437378,-0.5604875683784485,-0.6020008325576782,-0.5604875683784485,-0.1816205382347107,0.041513264179229736,1,0,False,1,1,0,False,"(0.0337, 0.198]","(-2.8369999999999997, -0.294]"
27,15,5,0,-1.03200364112854,-0.21244403719902039,-0.5378211736679077,-0.9489552974700928,-0.896308958530426,-0.896308958530426,-0.3584877848625183,-0.05264633893966675,1,1,True,1,0,0,False,"(-0.236, -0.0433]","(-0.294, -0.0671]"
27,20,6,2,-0.028606772422790527,-0.8067949414253235,-0.5969519019126892,-0.8731772303581238,-0.8486896753311157,-0.8486896753311157,-0.2517377734184265,-0.024487555027008057,1,1,True,1,0,0,False,"(-0.0433, -0.0136]","(-2.8369999999999997, -0.294]"
27,21,7,0,-0.8391278386116028,-0.6787539720535278,-0.40741047263145447,-0.7018334865570068,-0.6491871476173401,-0.6491871476173401,-0.24177667498588562,-0.05264633893966675,1,1,True,1,0,0,False,"(-0.236, -0.0433]","(-2.8369999999999997, -0.294]"
27,23,7,2,0.9700220823287964,-0.41639479994773865,-0.6400930285453796,-0.8144899010658264,-0.7900023460388184,-0.7900023460388184,-0.14990931749343872,-0.024487555027008057,1,0,True,1,0,0,False,"(-0.0433, -0.0136]","(-2.8369999999999997, -0.294]"
28,0,0,0,0.3850298523902893,0.45250144600868225,-0.5363855361938477,-0.8517705202102661,-0.8530846834182739,-0.8517705202102661,-0.31538498401641846,0.0013141632080078125,1,0,True,1,1,0,False,"(-0.0136, 0.00342]","(0.333, 2.732]"
28,3,1,0,0.4066310524940491,-1.2326889038085938,-0.6168356537818909,-0.8808859586715698,-0.8822000622749329,-0.8808859586715698,-0.26405030488967896,0.0013141036033630371,1,0,False,1,0,0,True,"(-0.0136, 0.00342]","(-2.8369999999999997, -0.294]"
28,4,1,1,-0.5978500843048096,0.890799880027771,-0.38439375162124634,-0.5771543979644775,-0.5522235035896301,-0.5522235035896301,-0.1678297519683838,-0.024930894374847412,1,1,False,1,1,0,True,"(-0.0433, -0.0136]","(0.333, 2.732]"
28,6,2,0,-0.16596719622612,-2.34916353225708,-0.11816942691802979,-0.30189043283462524,-0.30320456624031067,-0.30189043283462524,-0.18372100591659546,0.0013141334056854248,1,1,False,1,1,0,False,"(-0.0136, 0.00342]","(-2.8369999999999997, -0.294]"
28,7,2,1,1.9086891412734985,0.6806914210319519,-0.5565510392189026,-0.7490073442459106,-0.7240763902664185,-0.7240763902664185,-0.16752535104751587,-0.024930953979492188,1,0,False,1,0,0,False,"(-0.0433, -0.0136]","(0.333, 2.732]"
28,8,2,2,-1.5212745666503906,0.04369032382965088,-0.2722843289375305,-0.39780983328819275,-0.3896535634994507,-0.3896535634994507,-0.11736923456192017,-0.008156269788742065,1,1,False,1,1,0,True,"(-0.0136, 0.00342]","(-0.0671, 0.0733]"
28,9,3,0,-0.5742858648300171,0.3198951780796051,-0.13107812404632568,-0.3383104205131531,-0.3396245539188385,-0.3383104205131531,-0.2072322964668274,0.0013141334056854248,1,1,True,1,1,0,False,"(-0.0136, 0.00342]","(0.0733, 0.333]"
28,12,4,0,0.3297938108444214,-0.21799689531326294,-0.35218262672424316,-0.569959282875061,-0.5712734460830688,-0.569959282875061,-0.21777665615081787,0.0013141632080078125,1,0,False,1,0,0,True,"(-0.0136, 0.00342]","(-0.294, -0.0671]"
28,14,4,2,-0.3638433814048767,-2.7219021320343018,-0.5305097699165344,-0.6374958157539368,-0.6293395757675171,-0.6293395757675171,-0.09882980585098267,-0.008156239986419678,1,1,True,1,0,0,False,"(-0.0136, 0.00342]","(-2.8369999999999997, -0.294]"
28,15,5,0,0.7816102504730225,-1.8661621809005737,-0.5251044631004333,-0.7423765659332275,-0.7436907291412354,-0.7423765659332275,-0.2172721028327942,0.0013141632080078125,1,0,False,1,1,0,False,"(-0.0136, 0.00342]","(-2.8369999999999997, -0.294]"
28,18,6,0,1.5070505142211914,-0.2426522970199585,-0.4367234408855438,-0.6251612901687622,-0.62647545337677,-0.6251612901687622,-0.18843784928321838,0.0013141632080078125,1,0,False,1,0,0,True,"(-0.0136, 0.00342]","(-0.294, -0.0671]"
29,0,0,0,0.08789712190628052,0.029426872730255127,-0.5772260427474976,-0.8077009916305542,-0.8095593452453613,-0.8077009916305542,-0.23047494888305664,0.001858353614807129,1,0,True,1,0,0,True,"(-0.0136, 0.00342]","(-0.0671, 0.0733]"
29,2,0,2,0.15042749047279358,0.08011086285114288,-0.18918316066265106,-0.2388601303100586,-0.24227787554264069,-0.2388601303100586,-0.04967696964740753,0.0034177452325820923,1,0,True,1,1,0,False,"(-0.0136, 0.00342]","(0.0733, 0.333]"
29,3,1,0,0.12974631786346436,-0.19663545489311218,-0.6624589562416077,-0.9059308171272278,-0.9077891707420349,-0.9059308171272278,-0.24347186088562012,0.001858353614807129,1,0,False,1,1,0,False,"(-0.0136, 0.00342]","(-0.294, -0.0671]"
29,4,1,1,-0.17151381075382233,-0.016240566968917847,-0.2972570061683655,-0.41928407549858093,-0.4302453398704529,-0.41928407549858093,-0.12202706933021545,0.010961264371871948,1,1,False,1,1,0,False,"(0.00342, 0.0337]","(-0.0671, 0.0733]"
29,5,1,2,-0.10155203193426132,0.009829729795455933,-0.085201196372509,-0.12947066128253937,-0.13288840651512146,-0.12947066128253937,-0.044269464910030365,0.0034177452325820923,1,1,True,1,1,0,False,"(-0.0136, 0.00342]","(-0.0671, 0.0733]"
29,6,2,0,0.23454724252223969,-0.23954367637634277,-0.02762436866760254,-0.24791675806045532,-0.24977511167526245,-0.24791675806045532,-0.22029238939285278,0.001858353614807129,1,0,False,1,1,0,False,"(-0.0136, 0.00342]","(-0.294, -0.0671]"
29,7,2,1,-0.07752470672130585,0.052052974700927734,-0.48931434750556946,-0.5638743042945862,-0.5748355388641357,-0.5638743042945862,-0.07455995678901672,0.01096123456954956,1,1,True,1,0,0,True,"(0.00342, 0.0337]","(-0.0671, 0.0733]"
29,8,2,2,-0.26080089807510376,-0.11932212114334106,-0.26485955715179443,-0.28248071670532227,-0.28589847683906555,-0.28248071670532227,-0.017621159553527832,0.003417760133743286,1,1,False,1,1,0,False,"(0.00342, 0.0337]","(-0.294, -0.0671]"
29,9,3,0,0.185012549161911,-0.03973649442195892,-0.09791136533021927,-0.3602997660636902,-0.3621581196784973,-0.3602997660636902,-0.2623884081840515,0.001858353614807129,1,0,False,1,0,0,True,"(-0.0136, 0.00342]","(-0.0671, 0.0733]"
29,10,3,1,-0.010915407910943031,-0.02500956505537033,-0.08256279677152634,-0.17299208045005798,-0.18395332992076874,-0.17299208045005798,-0.09042928367853165,0.010961249470710754,1,1,False,1,1,0,False,"(0.00342, 0.0337]","(-0.0671, 0.0733]"
29,11,3,2,0.10145099461078644,0.16125845909118652,-0.44057878851890564,-0.5270401239395142,-0.5304578542709351,-0.5270401239395142,-0.08646133542060852,0.0034177303314208984,1,0,True,1,0,0,True,"(-0.0136, 0.00342]","(0.0733, 0.333]"
29,12,4,0,0.18944531679153442,0.07451003789901733,-0.40147700905799866,-0.6317030191421509,-0.633561372756958,-0.6317030191421509,-0.23022601008415222,0.001858353614807129,1,0,True,1,1,0,False,"(-0.0136, 0.00342]","(0.0733, 0.333]"
29,13,4,1,-0.09292961657047272,0.13868597149848938,-0.006269379984587431,-0.14092698693275452,-0.15188822150230408,-0.14092698693275452,-0.1346576064825058,0.01096123456954956,1,1,True,1,0,0,True,"(0.00342, 0.0337]","(0.0733, 0.333]"
29,14,4,2,-0.11654272675514221,-0.08601588010787964,-0.045956630259752274,-0.12367544323205948,-0.12709319591522217,-0.12367544323205948,-0.0777188092470169,0.003417752683162689,1,1,False,1,0,0,True,"(0.00342, 0.0337]","(-0.294, -0.0671]"
29,21,7,0,-0.09188219159841537,0.07813386619091034,-0.5325255393981934,-0.7505928874015808,-0.7524512410163879,-0.7505928874015808,-0.21806734800338745,0.001858353614807129,1,1,True,1,1,0,False,"(-0.0136, 0.00342]","(0.0733, 0.333]"
30,0,0,0,0.03789068013429642,0.05653311684727669,-0.27871838212013245,-0.4285030961036682,-0.4642796516418457,-0.4285030961036682,-0.14978471398353577,0.03577655553817749,1,0,True,1,1,0,False,"(0.0337, 0.198]","(-0.0671, 0.0733]"
30,2,0,2,-0.13629615306854248,-0.05446867644786835,-0.04225870221853256,-0.13029853999614716,-0.1309904009103775,-0.13029853999614716,-0.0880398377776146,0.0006918609142303467,1,1,False,1,1,0,False,"(-0.0136, 0.00342]","(-0.0671, 0.0733]"
30,3,1,0,-0.11742553114891052,0.15538036823272705,-0.6751238703727722,-0.8359293341636658,-0.8717058897018433,-0.8359293341636658,-0.16080546379089355,0.03577655553817749,1,1,True,1,1,0,False,"(0.0337, 0.198]","(0.0733, 0.333]"
30,4,1,1,-0.17274293303489685,0.1325150728225708,-0.3814254701137543,-0.5699654817581177,-0.641267716884613,-0.5699654817581177,-0.1885400116443634,0.07130223512649536,1,1,True,1,0,0,True,"(0.0337, 0.198]","(0.0733, 0.333]"
30,5,1,2,-0.19705434143543243,-0.06503698229789734,-0.24157440662384033,-0.37270110845565796,-0.3733929693698883,-0.37270110845565796,-0.13112670183181763,0.0006918609142303467,1,1,False,1,1,0,False,"(-0.0136, 0.00342]","(-0.0671, 0.0733]"
30,7,2,1,-0.04952649399638176,-0.11871841549873352,-0.45386824011802673,-0.7454060316085815,-0.8167082667350769,-0.7454060316085815,-0.2915377914905548,0.07130223512649536,1,1,False,1,1,0,False,"(0.0337, 0.198]","(-0.294, -0.0671]"
30,8,2,2,-0.0249176025390625,-0.14791655540466309,-0.5952677130699158,-0.7388404607772827,-0.7395322918891907,-0.7388404607772827,-0.14357274770736694,0.000691831111907959,1,1,False,1,1,0,False,"(-0.0136, 0.00342]","(-0.294, -0.0671]"
30,9,3,0,-0.1469968557357788,0.0878562331199646,-0.04492716118693352,-0.15863944590091705,-0.19441600143909454,-0.15863944590091705,-0.11371228098869324,0.03577655553817749,1,1,True,1,0,0,True,"(0.0337, 0.198]","(0.0733, 0.333]"
30,10,3,1,-0.18216145038604736,-0.023286104202270508,-0.013648341409862041,-0.1894204318523407,-0.26072269678115845,-0.1894204318523407,-0.17577208578586578,0.07130226492881775,1,1,False,1,1,0,False,"(0.0337, 0.198]","(-0.0671, 0.0733]"
30,11,3,2,-0.25474101305007935,0.13164150714874268,-0.4535439610481262,-0.5141028165817261,-0.514794647693634,-0.5141028165817261,-0.060558855533599854,0.000691831111907959,1,1,True,1,0,0,True,"(-0.0136, 0.00342]","(0.0733, 0.333]"
30,13,4,1,-0.034378454089164734,-0.002118706703186035,-0.0037045918870717287,-0.18226568400859833,-0.2535679340362549,-0.18226568400859833,-0.17856109142303467,0.07130225002765656,1,1,False,1,0,0,True,"(0.0337, 0.198]","(-0.0671, 0.0733]"
30,14,4,2,0.00379335880279541,0.026127636432647705,-0.032030150294303894,-0.09537797421216965,-0.09606984257698059,-0.09537797421216965,-0.06334782391786575,0.0006918683648109436,1,0,True,1,1,0,False,"(-0.0136, 0.00342]","(-0.0671, 0.0733]"
30,15,5,0,-0.18515892326831818,-0.010321438312530518,-0.39390572905540466,-0.5836629271507263,-0.6194394826889038,-0.5836629271507263,-0.18975719809532166,0.03577655553817749,1,1,False,1,1,0,False,"(0.0337, 0.198]","(-0.0671, 0.0733]"
30,16,5,1,-0.1584714651107788,0.06529183685779572,-1.1667927503585815,-1.290337085723877,-1.3616392612457275,-1.290337085723877,-0.12354433536529541,0.07130217552185059,1,1,True,1,1,0,False,"(0.0337, 0.198]","(-0.0671, 0.0733]"
30,18,6,0,-0.17491161823272705,-0.1704387068748474,-1.1764509677886963,-1.330418586730957,-1.3661952018737793,-1.330418586730957,-0.15396761894226074,0.035776615142822266,1,1,False,1,1,0,False,"(0.0337, 0.198]","(-0.294, -0.0671]"
30,19,6,1,-0.01356465369462967,-0.013917222619056702,-0.840632438659668,-1.012550950050354,-1.0838532447814941,-1.012550950050354,-0.17191851139068604,0.07130229473114014,1,1,False,1,1,0,False,"(0.0337, 0.198]","(-0.0671, 0.0733]"
30,20,6,2,-0.18362751603126526,0.13202397525310516,-0.554722785949707,-0.6366109848022461,-0.637302815914154,-0.6366109848022461,-0.08188819885253906,0.000691831111907959,1,1,True,1,0,0,True,"(-0.0136, 0.00342]","(0.0733, 0.333]"
30,22,7,1,-0.013225466012954712,0.055892616510391235,-0.6450517773628235,-0.8546104431152344,-0.9259126782417297,-0.8546104431152344,-0.2095586657524109,0.07130223512649536,1,1,True,1,1,0,False,"(0.0337, 0.198]","(-0.0671, 0.0733]"
31,0,0,0,-0.07480349391698837,-0.039278410375118256,-0.2724713087081909,-0.41159605979919434,-0.44984275102615356,-0.41159605979919434,-0.13912475109100342,0.03824669122695923,1,1,False,1,0,0,True,"(0.0337, 0.198]","(-0.0671, 0.0733]"
31,3,1,0,0.05336622893810272,-0.15714314579963684,-0.7934142351150513,-1.0717276334762573,-1.1099742650985718,-1.0717276334762573,-0.27831339836120605,0.03824663162231445,1,0,False,1,0,0,True,"(0.0337, 0.198]","(-0.294, -0.0671]"
31,4,1,1,0.14577394723892212,-0.16984990239143372,-0.30132120847702026,-0.6926201581954956,-0.7879457473754883,-0.6926201581954956,-0.39129894971847534,0.09532558917999268,1,0,False,1,0,0,True,"(0.0337, 0.198]","(-0.294, -0.0671]"
31,11,3,2,0.15232935547828674,-0.0376439243555069,-0.601172685623169,-0.8538846969604492,-0.8801290392875671,-0.8538846969604492,-0.2527120113372803,0.02624434232711792,1,0,False,1,0,0,True,"(0.00342, 0.0337]","(-0.0671, 0.0733]"
31,12,4,0,0.10781784355640411,-0.0871233269572258,-0.31218141317367554,-0.4577254056930542,-0.4959720969200134,-0.4577254056930542,-0.14554399251937866,0.03824669122695923,1,0,False,1,1,0,False,"(0.0337, 0.198]","(-0.294, -0.0671]"
31,16,5,1,0.17183272540569305,-0.13339850306510925,-1.2051764726638794,-1.3764002323150635,-1.4717258214950562,-1.3764002323150635,-0.17122375965118408,0.09532558917999268,1,0,False,1,1,0,False,"(0.0337, 0.198]","(-0.294, -0.0671]"
31,17,5,2,0.16154301166534424,0.017454802989959717,-0.4426283836364746,-0.6692728996276855,-0.6955171823501587,-0.6692728996276855,-0.22664451599121094,0.026244282722473145,1,0,True,1,1,0,False,"(0.00342, 0.0337]","(-0.0671, 0.0733]"
31,18,6,0,0.14775317907333374,-0.01303398609161377,-0.3395157754421234,-0.6442097425460815,-0.6824564337730408,-0.6442097425460815,-0.30469396710395813,0.03824669122695923,1,0,False,1,0,0,True,"(0.0337, 0.198]","(-0.0671, 0.0733]"
31,20,6,2,0.22379645705223083,-0.015477120876312256,-0.4945492446422577,-0.774120569229126,-0.8003649115562439,-0.774120569229126,-0.2795713245868683,0.02624434232711792,1,0,False,1,0,0,True,"(0.00342, 0.0337]","(-0.0671, 0.0733]"
31,21,7,0,-0.01564238965511322,-0.11956697702407837,-0.3074414134025574,-0.4932994246482849,-0.5315461158752441,-0.4932994246482849,-0.18585801124572754,0.03824669122695923,1,1,False,1,0,0,True,"(0.0337, 0.198]","(-0.294, -0.0671]"
31,22,7,1,0.06273232400417328,-0.1511746048927307,-0.26006513833999634,-0.47755521535873413,-0.5728808045387268,-0.47755521535873413,-0.2174900770187378,0.09532558917999268,1,0,False,1,0,0,True,"(0.0337, 0.198]","(-0.294, -0.0671]"
32,0,0,0,0.20125257968902588,-0.01865255832672119,-0.27173659205436707,-0.474909245967865,-0.4450642466545105,-0.4450642466545105,-0.17332765460014343,-0.029844999313354492,1,0,True,1,0,0,False,"(-0.0433, -0.0136]","(-0.0671, 0.0733]"
32,3,1,0,-0.006261363625526428,0.03623557090759277,-0.7051903009414673,-0.9196059703826904,-0.8897609710693359,-0.8897609710693359,-0.18457067012786865,-0.029844999313354492,1,1,False,1,1,0,True,"(-0.0433, -0.0136]","(-0.0671, 0.0733]"
32,4,1,1,-0.046944066882133484,0.06881490349769592,-0.2879542112350464,-0.5037002563476562,-0.5231935977935791,-0.5037002563476562,-0.21574604511260986,0.01949334144592285,1,1,True,1,1,0,False,"(0.00342, 0.0337]","(-0.0671, 0.0733]"
32,5,1,2,-0.08994487673044205,0.0759313553571701,-0.15899598598480225,-0.27409014105796814,-0.29848769307136536,-0.27409014105796814,-0.1150941550731659,0.024397552013397217,1,1,True,1,0,0,True,"(0.00342, 0.0337]","(0.0733, 0.333]"
32,6,2,0,0.11912055313587189,0.07143551111221313,-0.0051076821982860565,-0.16452114284038544,-0.13467612862586975,-0.13467612862586975,-0.1295684427022934,-0.029845014214515686,1,0,False,1,1,0,True,"(-0.0433, -0.0136]","(-0.0671, 0.0733]"
32,7,2,1,-0.07149766385555267,0.0031235814094543457,-0.32434478402137756,-0.4126993417739868,-0.4321926534175873,-0.4126993417739868,-0.08835455775260925,0.019493311643600464,1,1,True,1,0,0,True,"(0.00342, 0.0337]","(-0.0671, 0.0733]"
32,8,2,2,-0.055105842649936676,-0.11862140893936157,-1.044991135597229,-1.0839154720306396,-1.108312964439392,-1.0839154720306396,-0.038924336433410645,0.02439749240875244,1,1,False,1,1,0,False,"(0.00342, 0.0337]","(-0.294, -0.0671]"
32,9,3,0,0.014817804098129272,0.009492993354797363,-0.777274489402771,-0.9155324697494507,-0.8856874704360962,-0.8856874704360962,-0.1084129810333252,-0.029844999313354492,1,0,False,1,0,0,False,"(-0.0433, -0.0136]","(-0.0671, 0.0733]"
32,11,3,2,-0.03229360282421112,0.07017074525356293,-0.7082899808883667,-0.8307788968086243,-0.8551764488220215,-0.8307788968086243,-0.12248891592025757,0.024397552013397217,1,1,True,1,0,0,True,"(0.00342, 0.0337]","(-0.0671, 0.0733]"
32,12,4,0,0.030215047299861908,-0.009753167629241943,-0.30419960618019104,-0.5098112225532532,-0.4799662232398987,-0.4799662232398987,-0.17576661705970764,-0.029844999313354492,1,0,True,1,0,0,False,"(-0.0433, -0.0136]","(-0.0671, 0.0733]"
32,15,5,0,0.07421266287565231,0.04613602161407471,-0.3468957543373108,-0.5482802391052246,-0.5184351801872253,-0.5184351801872253,-0.17153942584991455,-0.029845058917999268,1,0,False,1,1,0,True,"(-0.0433, -0.0136]","(-0.0671, 0.0733]"
32,18,6,0,0.08107692003250122,0.02995792031288147,-1.1665045022964478,-1.338861107826233,-1.3090161085128784,-1.3090161085128784,-0.14251160621643066,-0.029844999313354492,1,0,False,1,1,0,True,"(-0.0433, -0.0136]","(-0.0671, 0.0733]"
32,19,6,1,-0.06813985109329224,-0.07496228814125061,-0.9025014042854309,-0.9823249578475952,-1.001818299293518,-0.9823249578475952,-0.0798235535621643,0.01949334144592285,1,1,False,1,0,0,True,"(0.00342, 0.0337]","(-0.294, -0.0671]"
33,2,0,2,-0.19981467723846436,0.1413329839706421,-0.853273332118988,-0.9427205324172974,-0.9519050717353821,-0.9427205324172974,-0.08944720029830933,0.009184539318084717,1,1,True,1,1,0,False,"(0.00342, 0.0337]","(0.0733, 0.333]"
33,3,1,0,-0.24973860383033752,-0.05418354272842407,-0.8278610706329346,-0.9907881021499634,-1.0146939754486084,-0.9907881021499634,-0.1629270315170288,0.02390587329864502,1,1,False,1,1,0,False,"(0.00342, 0.0337]","(-0.0671, 0.0733]"
33,7,2,1,-0.2793826460838318,-0.059645116329193115,-0.32895997166633606,-0.4842764735221863,-0.4940268397331238,-0.4842764735221863,-0.15531650185585022,0.0097503662109375,1,1,False,1,1,0,False,"(0.00342, 0.0337]","(-0.0671, 0.0733]"
33,9,3,0,0.19012677669525146,-0.059566497802734375,-1.2067327499389648,-1.356864094734192,-1.380769968032837,-1.356864094734192,-0.15013134479522705,0.02390587329864502,1,0,False,1,0,0,True,"(0.00342, 0.0337]","(-0.0671, 0.0733]"
33,10,3,1,-0.1142427921295166,-0.02825939655303955,-1.383522391319275,-1.5213603973388672,-1.5311107635498047,-1.5213603973388672,-0.13783800601959229,0.0097503662109375,1,1,False,1,1,0,False,"(0.00342, 0.0337]","(-0.0671, 0.0733]"
33,15,5,0,-0.07157659530639648,0.12495285272598267,-0.31686440110206604,-0.39778047800064087,-0.4216863811016083,-0.39778047800064087,-0.08091607689857483,0.023905903100967407,1,1,True,1,1,0,False,"(0.00342, 0.0337]","(0.0733, 0.333]"
33,17,5,2,-0.28608572483062744,-0.06605193018913269,-0.8735606670379639,-1.0380207300186157,-1.0472053289413452,-1.0380207300186157,-0.16446006298065186,0.009184598922729492,1,1,False,1,1,0,False,"(0.00342, 0.0337]","(-0.0671, 0.0733]"
33,20,6,2,-0.18512555956840515,0.06103813648223877,-0.35217565298080444,-0.46409574151039124,-0.47328028082847595,-0.46409574151039124,-0.11192008852958679,0.009184539318084717,1,1,True,1,0,0,True,"(0.00342, 0.0337]","(-0.0671, 0.0733]"
