sample_id,block_id,sensor_id,task_id,A_theta,A_route,local_score,bs1_score,bs2_score,best_offload_score,theta_true_gap,route_true_gap,offload_active_mask,theta_sign_match,route_sign_match,actual_theta_decision,actual_route_decision,theta_decision_match,route_decision_match,theta_true_gap_bucket,A_theta_bucket
40,16,5,1,-0.1782737523317337,1.0585660934448242,-1.1623294353485107,-1.400949239730835,-1.4392863512039185,-1.400949239730835,-0.23861980438232422,0.038337111473083496,0,1,,0,0,1,,"(-0.268, -0.211]","(-0.291, -0.0766]"
40,17,5,2,-0.5942202806472778,-0.9916606545448303,-0.36228853464126587,-0.6964808702468872,-0.6687777042388916,-0.6687777042388916,-0.30648916959762573,-0.027703166007995605,1,1,True,1,0,0,False,"(-0.6, -0.268]","(-2.7889999999999997, -0.291]"
40,18,6,0,-0.3224162459373474,0.4231392741203308,-0.3733128309249878,-0.4693034887313843,-0.45247504115104675,-0.45247504115104675,-0.07916221022605896,-0.016828447580337524,0,1,,0,0,1,,"(-0.128, 0.0263]","(-2.7889999999999997, -0.291]"
40,19,6,1,0.11017140746116638,-0.28693342208862305,-0.9415469169616699,-1.157714605331421,-1.1960517168045044,-1.157714605331421,-0.21616768836975098,0.038337111473083496,0,0,,0,1,1,,"(-0.268, -0.211]","(0.0677, 0.275]"
40,20,6,2,-0.9404262900352478,0.5778126120567322,-0.27500221133232117,-0.4948005676269531,-0.4670974016189575,-0.4670974016189575,-0.19209519028663635,-0.027703166007995605,1,1,False,1,0,0,False,"(-0.211, -0.171]","(-2.7889999999999997, -0.291]"
40,21,7,0,-0.5615482330322266,-0.3988369405269623,-0.6439396142959595,-0.7650655508041382,-0.748237133026123,-0.748237133026123,-0.10429751873016357,-0.016828417778015137,1,1,True,1,0,0,False,"(-0.128, 0.0263]","(-2.7889999999999997, -0.291]"
40,22,7,1,-0.11757826805114746,0.14068803191184998,-0.6634535789489746,-0.833592414855957,-0.8719295263290405,-0.833592414855957,-0.17013883590698242,0.038337111473083496,0,1,,0,1,1,,"(-0.171, -0.128]","(-0.291, -0.0766]"
40,23,7,2,-0.17840006947517395,-1.0885215997695923,-0.40407848358154297,-0.577847957611084,-0.5501447916030884,-0.5501447916030884,-0.1460663080215454,-0.027703166007995605,1,1,True,1,0,0,False,"(-0.171, -0.128]","(-0.291, -0.0766]"
41,0,0,0,0.1271722912788391,0.6148800849914551,-0.447105348110199,-0.9478102326393127,-0.8216637969017029,-0.8216637969017029,-0.3745584487915039,-0.12614643573760986,1,0,False,1,1,0,True,"(-0.6, -0.268]","(0.0677, 0.275]"
41,1,0,1,1.657346487045288,1.2041563987731934,-0.5581617951393127,-1.1011539697647095,-1.1570820808410645,-1.1011539697647095,-0.5429921746253967,0.05592811107635498,1,0,True,1,0,0,True,"(-0.6, -0.268]","(0.275, 2.946]"
41,2,0,2,-0.728651225566864,0.05049486458301544,-0.9717841744422913,-1.3521260023117065,-1.2740917205810547,-1.2740917205810547,-0.3023075461387634,-0.07803428173065186,1,1,False,1,1,0,True,"(-0.6, -0.268]","(-2.7889999999999997, -0.291]"
41,3,1,0,-0.8963152766227722,-0.8451880216598511,-0.45472079515457153,-0.8030760288238525,-0.6769295334815979,-0.6769295334815979,-0.22220873832702637,-0.12614649534225464,1,1,True,1,0,0,False,"(-0.268, -0.211]","(-2.7889999999999997, -0.291]"
41,4,1,1,0.04420222342014313,1.2223535776138306,-0.3661663234233856,-0.6007187366485596,-0.6566468477249146,-0.6007187366485596,-0.23455241322517395,0.05592811107635498,0,0,,0,0,1,,"(-0.268, -0.211]","(-0.0766, 0.0677]"
41,5,1,2,0.39429646730422974,1.197425127029419,-0.07357297092676163,-0.3235124349594116,-0.24547815322875977,-0.24547815322875977,-0.17190518975257874,-0.07803428173065186,1,0,False,1,1,0,True,"(-0.211, -0.171]","(0.275, 2.946]"
41,6,2,0,-0.04417911171913147,-0.3517901301383972,-0.2336239218711853,-0.8044507503509521,-0.6783043146133423,-0.6783043146133423,-0.444680392742157,-0.12614643573760986,1,1,True,1,1,0,True,"(-0.6, -0.268]","(-0.0766, 0.0677]"
41,7,2,1,0.9915245771408081,0.1553301215171814,-0.6605290770530701,-1.1666955947875977,-1.222623586654663,-1.1666955947875977,-0.5061665177345276,0.05592799186706543,1,0,True,1,0,0,True,"(-0.6, -0.268]","(0.275, 2.946]"
41,8,2,2,-0.5170820355415344,0.445177286863327,-1.3355644941329956,-1.7656482458114624,-1.6876139640808105,-1.6876139640808105,-0.35204946994781494,-0.07803428173065186,0,1,,0,0,1,,"(-0.6, -0.268]","(-2.7889999999999997, -0.291]"
41,9,3,0,-0.44151580333709717,0.004249215126037598,-1.3849977254867554,-1.7982878684997559,-1.6721413135528564,-1.6721413135528564,-0.2871435880661011,-0.12614655494689941,1,1,False,1,1,0,True,"(-0.6, -0.268]","(-2.7889999999999997, -0.291]"
41,10,3,1,0.6101866960525513,-0.5602408647537231,-1.5675411224365234,-1.7877376079559326,-1.8436657190322876,-1.7877376079559326,-0.22019648551940918,0.05592811107635498,0,0,,0,1,1,,"(-0.268, -0.211]","(0.275, 2.946]"
41,11,3,2,-1.0076255798339844,-0.9212918281555176,-0.8826640248298645,-1.0816470384597778,-1.003612756729126,-1.003612756729126,-0.12094873189926147,-0.07803428173065186,0,1,,0,0,1,,"(-0.128, 0.0263]","(-2.7889999999999997, -0.291]"
41,12,4,0,0.9048532843589783,-0.1841212809085846,-1.1872307062149048,-1.4839675426483154,-1.3578211069107056,-1.3578211069107056,-0.17059040069580078,-0.12614643573760986,0,0,,0,0,1,,"(-0.171, -0.128]","(0.275, 2.946]"
41,13,4,1,-0.06041494011878967,-0.5993903279304504,-0.6236165165901184,-0.9985308647155762,-1.0544589757919312,-0.9985308647155762,-0.37491434812545776,0.05592811107635498,0,1,,0,0,1,,"(-0.6, -0.268]","(-0.0766, 0.0677]"
41,14,4,2,-0.48517924547195435,-0.760063648223877,-0.8569227457046509,-1.1005914211273193,-1.0225571393966675,-1.0225571393966675,-0.1656343936920166,-0.07803428173065186,0,1,,0,1,1,,"(-0.171, -0.128]","(-2.7889999999999997, -0.291]"
41,15,5,0,0.41403231024742126,-0.7471914291381836,-1.0194385051727295,-1.4860756397247314,-1.3599292039871216,-1.3599292039871216,-0.3404906988143921,-0.12614643573760986,0,0,,0,0,1,,"(-0.6, -0.268]","(0.275, 2.946]"
41,16,5,1,0.2623494267463684,-0.5377981066703796,-1.0537395477294922,-1.4609897136688232,-1.5169178247451782,-1.4609897136688232,-0.40725016593933105,0.05592811107635498,0,0,,0,1,1,,"(-0.6, -0.268]","(0.0677, 0.275]"
41,17,5,2,0.3706567883491516,1.0960372686386108,-0.943978488445282,-1.3132274150848389,-1.235193133354187,-1.235193133354187,-0.29121464490890503,-0.07803428173065186,0,0,,0,0,1,,"(-0.6, -0.268]","(0.275, 2.946]"
41,18,6,0,0.2915198504924774,-0.7116488814353943,-0.9827157855033875,-1.2679104804992676,-1.1417640447616577,-1.1417640447616577,-0.15904825925827026,-0.12614643573760986,0,0,,0,0,1,,"(-0.171, -0.128]","(0.275, 2.946]"
41,19,6,1,-0.5456645488739014,0.4466458559036255,-1.1147364377975464,-1.3714653253555298,-1.4273934364318848,-1.3714653253555298,-0.2567288875579834,0.05592811107635498,0,1,,0,1,1,,"(-0.268, -0.211]","(-2.7889999999999997, -0.291]"
41,20,6,2,0.732480525970459,-0.33297574520111084,-0.3427242636680603,-0.6626359820365906,-0.5846017003059387,-0.5846017003059387,-0.24187743663787842,-0.07803428173065186,0,0,,0,0,1,,"(-0.268, -0.211]","(0.275, 2.946]"
41,21,7,0,0.004386544227600098,0.5848076343536377,-0.6703428030014038,-1.1098926067352295,-0.9837462306022644,-0.9837462306022644,-0.3134034276008606,-0.1261463761329651,1,0,False,1,1,0,True,"(-0.6, -0.268]","(-0.0766, 0.0677]"
41,22,7,1,0.44152897596359253,-0.23987692594528198,-0.8577173948287964,-1.0466750860214233,-1.1026031970977783,-1.0466750860214233,-0.18895769119262695,0.05592811107635498,1,0,False,1,1,0,False,"(-0.211, -0.171]","(0.275, 2.946]"
41,23,7,2,0.4294448792934418,0.8751712441444397,-0.3740808963775635,-0.742717981338501,-0.6646836996078491,-0.6646836996078491,-0.29060280323028564,-0.07803428173065186,1,0,False,1,0,0,False,"(-0.6, -0.268]","(0.275, 2.946]"
42,0,0,0,-0.2258320152759552,-0.08825764060020447,-0.5333333611488342,-0.8130306005477905,-0.7824034690856934,-0.7824034690856934,-0.24907010793685913,-0.030627131462097168,0,1,,0,0,1,,"(-0.268, -0.211]","(-0.291, -0.0766]"
42,1,0,1,-0.49584102630615234,-0.14063149690628052,-0.41922110319137573,-0.6257563233375549,-0.644879162311554,-0.6257563233375549,-0.2065352201461792,0.019122838973999023,0,1,,0,0,1,,"(-0.211, -0.171]","(-2.7889999999999997, -0.291]"
42,2,0,2,-0.1902747005224228,0.013968437910079956,-0.4566305875778198,-0.5749485492706299,-0.5777754187583923,-0.5749485492706299,-0.11831796169281006,0.002826869487762451,1,1,True,1,0,0,True,"(-0.128, 0.0263]","(-0.291, -0.0766]"
42,3,1,0,0.14756111800670624,0.05132737755775452,-0.6979439854621887,-1.0403128862380981,-1.0096856355667114,-1.0096856355667114,-0.3117416501045227,-0.03062725067138672,0,0,,0,1,1,,"(-0.6, -0.268]","(0.0677, 0.275]"
42,4,1,1,-0.09336346387863159,-0.1401859074831009,-0.556514322757721,-0.7490573525428772,-0.7681801915168762,-0.7490573525428772,-0.19254302978515625,0.019122838973999023,0,1,,0,1,1,,"(-0.211, -0.171]","(-0.291, -0.0766]"
42,5,1,2,-0.20331990718841553,0.1149451732635498,-0.0536864809691906,-0.32436102628707886,-0.3271878957748413,-0.32436102628707886,-0.27067455649375916,0.002826869487762451,1,1,True,1,0,0,True,"(-0.6, -0.268]","(-0.291, -0.0766]"
42,6,2,0,0.09810328483581543,-0.2155228853225708,-0.1052633672952652,-0.490662157535553,-0.46003496646881104,-0.46003496646881104,-0.35477161407470703,-0.030627191066741943,0,0,,0,0,1,,"(-0.6, -0.268]","(0.0677, 0.275]"
42,7,2,1,0.25101709365844727,-0.48254653811454773,-0.5493705868721008,-0.9222857356071472,-0.9414085745811462,-0.9222857356071472,-0.3729151487350464,0.019122838973999023,1,0,False,1,0,0,True,"(-0.6, -0.268]","(0.0677, 0.275]"
42,8,2,2,-0.11421281099319458,0.30014944076538086,-0.5272562503814697,-0.7204756140708923,-0.7233024835586548,-0.7204756140708923,-0.1932193636894226,0.002826869487762451,0,1,,0,1,1,,"(-0.211, -0.171]","(-0.291, -0.0766]"
42,9,3,0,-0.08756431192159653,-0.23668250441551208,-0.04038861766457558,-0.3827027976512909,-0.35207563638687134,-0.35207563638687134,-0.31168702244758606,-0.030627161264419556,0,1,,0,0,1,,"(-0.6, -0.268]","(-0.291, -0.0766]"
42,10,3,1,0.06985044479370117,-0.050501227378845215,-0.12615634500980377,-0.35265469551086426,-0.3717775344848633,-0.35265469551086426,-0.22649835050106049,0.019122838973999023,0,0,,0,0,1,,"(-0.268, -0.211]","(0.0677, 0.275]"
42,11,3,2,0.2937096357345581,0.2998315989971161,-0.700549304485321,-0.8459619283676147,-0.8487887978553772,-0.8459619283676147,-0.1454126238822937,0.002826869487762451,0,0,,0,1,1,,"(-0.171, -0.128]","(0.275, 2.946]"
42,12,4,0,0.4514436721801758,0.00458914041519165,-1.12413489818573,-1.5366542339324951,-1.5060269832611084,-1.5060269832611084,-0.3818920850753784,-0.03062725067138672,0,0,,0,1,1,,"(-0.6, -0.268]","(0.275, 2.946]"
42,13,4,1,0.664901852607727,-0.3913393020629883,-0.7052946090698242,-1.1461527347564697,-1.1652755737304688,-1.1461527347564697,-0.4408581256866455,0.019122838973999023,0,0,,0,1,1,,"(-0.6, -0.268]","(0.275, 2.946]"
42,14,4,2,0.013474881649017334,-0.16685014963150024,-1.0718562602996826,-1.2765084505081177,-1.2793352603912354,-1.2765084505081177,-0.20465219020843506,0.0028268098831176758,0,0,,0,1,1,,"(-0.211, -0.171]","(-0.0766, 0.0677]"
42,15,5,0,0.2287999391555786,0.0011174380779266357,-1.0314357280731201,-1.3048864603042603,-1.2742592096328735,-1.2742592096328735,-0.24282348155975342,-0.03062725067138672,0,0,,0,0,1,,"(-0.268, -0.211]","(0.0677, 0.275]"
42,16,5,1,0.24773237109184265,-0.44123077392578125,-1.1528592109680176,-1.3632696866989136,-1.3823925256729126,-1.3632696866989136,-0.210410475730896,0.019122838973999023,0,0,,0,1,1,,"(-0.211, -0.171]","(0.0677, 0.275]"
42,17,5,2,-0.15171384811401367,0.12172125279903412,-1.0068926811218262,-1.1681022644042969,-1.1709290742874146,-1.1681022644042969,-0.1612095832824707,0.0028268098831176758,1,1,True,1,0,0,True,"(-0.171, -0.128]","(-0.291, -0.0766]"
42,18,6,0,0.09466159343719482,0.09506240487098694,-1.0303579568862915,-1.2791955471038818,-1.2485682964324951,-1.2485682964324951,-0.2182103395462036,-0.03062725067138672,1,0,False,1,1,0,True,"(-0.268, -0.211]","(0.0677, 0.275]"
42,19,6,1,-0.0927966833114624,-0.26310625672340393,-0.9850188493728638,-1.2408641576766968,-1.2599869966506958,-1.2408641576766968,-0.255845308303833,0.019122838973999023,1,1,False,1,1,0,False,"(-0.268, -0.211]","(-0.291, -0.0766]"
42,20,6,2,-0.1380433440208435,-0.055934250354766846,-0.30458560585975647,-0.47692328691482544,-0.4797501564025879,-0.47692328691482544,-0.17233768105506897,0.002826869487762451,1,1,False,1,1,0,False,"(-0.211, -0.171]","(-0.291, -0.0766]"
42,21,7,0,-0.16137215495109558,-0.08104237914085388,-0.4171698987483978,-0.6955292820930481,-0.6649020910263062,-0.6649020910263062,-0.24773219227790833,-0.030627191066741943,1,1,True,1,0,0,False,"(-0.268, -0.211]","(-0.291, -0.0766]"
42,22,7,1,-0.44112512469291687,-0.4394632875919342,-0.38097870349884033,-0.6368312835693359,-0.655954122543335,-0.6368312835693359,-0.2558525800704956,0.019122838973999023,1,1,False,1,0,0,True,"(-0.268, -0.211]","(-2.7889999999999997, -0.291]"
42,23,7,2,-0.433251291513443,0.12510478496551514,-0.30829471349716187,-0.4893823266029358,-0.49220919609069824,-0.4893823266029358,-0.18108761310577393,0.002826869487762451,1,1,True,1,1,0,False,"(-0.211, -0.171]","(-2.7889999999999997, -0.291]"
43,0,0,0,0.12934339046478271,0.0717708021402359,-0.5333333611488342,-0.9783425331115723,-0.9173024892807007,-0.9173024892807007,-0.38396912813186646,-0.06104004383087158,1,0,False,1,1,0,True,"(-0.6, -0.268]","(0.0677, 0.275]"
43,1,0,1,0.5334155559539795,0.40162742137908936,-0.06576444953680038,-0.46928709745407104,-0.47085732221603394,-0.46928709745407104,-0.40352264046669006,0.0015702247619628906,0,0,,0,0,1,,"(-0.6, -0.268]","(0.275, 2.946]"
43,2,0,2,0.3136506676673889,0.0439908504486084,-0.3582884967327118,-0.6917759776115417,-0.7164004445075989,-0.6917759776115417,-0.33348748087882996,0.02462446689605713,1,0,True,1,1,0,False,"(-0.6, -0.268]","(0.275, 2.946]"
43,3,1,0,0.1027991846203804,0.12446016073226929,-0.7082597017288208,-0.8895931839942932,-0.8285531997680664,-0.8285531997680664,-0.1202934980392456,-0.06103998422622681,1,0,False,1,0,0,False,"(-0.128, 0.0263]","(0.0677, 0.275]"
43,4,1,1,0.128121018409729,-0.19775012135505676,-0.37659764289855957,-0.6390060782432556,-0.6405763030052185,-0.6390060782432556,-0.26240843534469604,0.0015702247619628906,0,0,,0,1,1,,"(-0.268, -0.211]","(0.0677, 0.275]"
43,5,1,2,0.09019529819488525,-0.18156695365905762,-0.4202020466327667,-0.6514275074005127,-0.6760519742965698,-0.6514275074005127,-0.23122546076774597,0.02462446689605713,0,0,,0,1,1,,"(-0.268, -0.211]","(0.0677, 0.275]"
43,6,2,0,0.008509069681167603,0.0067969560623168945,-0.45305898785591125,-0.72536700963974,-0.6643270254135132,-0.6643270254135132,-0.21126803755760193,-0.06103998422622681,1,0,False,1,0,0,False,"(-0.268, -0.211]","(-0.0766, 0.0677]"
43,7,2,1,-0.2768399715423584,0.18545004725456238,-0.7202778458595276,-0.9637603163719177,-0.9653305411338806,-0.9637603163719177,-0.24348247051239014,0.0015702247619628906,1,1,True,1,0,0,True,"(-0.268, -0.211]","(-0.291, -0.0766]"
43,8,2,2,0.15577161312103271,0.06944280862808228,-0.6556994318962097,-0.9050958752632141,-0.9297203421592712,-0.9050958752632141,-0.2493964433670044,0.02462446689605713,1,0,True,1,0,0,True,"(-0.268, -0.211]","(0.0677, 0.275]"
43,9,3,0,-0.0012680888175964355,0.4220966398715973,-0.0022425211500376463,-0.28145137429237366,-0.22041136026382446,-0.22041136026382446,-0.21816883981227875,-0.061040014028549194,0,1,,0,0,1,,"(-0.268, -0.211]","(-0.0766, 0.0677]"
43,10,3,1,-0.2829613983631134,-0.033320486545562744,-0.07712933421134949,-0.29397207498550415,-0.29554232954978943,-0.29397207498550415,-0.21684274077415466,0.0015702545642852783,1,1,False,1,1,0,False,"(-0.268, -0.211]","(-0.291, -0.0766]"
43,11,3,2,-0.19282621145248413,-0.08882194757461548,-0.7228346467018127,-0.8574740886688232,-0.8820985555648804,-0.8574740886688232,-0.1346394419670105,0.02462446689605713,0,1,,0,1,1,,"(-0.171, -0.128]","(-0.291, -0.0766]"
43,12,4,0,-0.23109188675880432,0.2004145085811615,-0.6117559671401978,-0.7896645069122314,-0.7286244630813599,-0.7286244630813599,-0.11686849594116211,-0.06104004383087158,1,1,False,1,1,0,True,"(-0.128, 0.0263]","(-0.291, -0.0766]"
43,13,4,1,-0.15898054838180542,0.22345340251922607,-0.17716430127620697,-0.3984587788581848,-0.4000290036201477,-0.3984587788581848,-0.22129447758197784,0.0015702247619628906,0,1,,0,1,1,,"(-0.268, -0.211]","(-0.291, -0.0766]"
43,14,4,2,0.4257622957229614,0.0004977583885192871,-0.2656620740890503,-0.4230664372444153,-0.4476909041404724,-0.4230664372444153,-0.157404363155365,0.02462446689605713,0,0,,0,1,1,,"(-0.171, -0.128]","(0.275, 2.946]"
43,15,5,0,-0.29616644978523254,-0.10807028412818909,-0.8439787030220032,-1.0357584953308105,-0.974718451499939,-0.974718451499939,-0.1307397484779358,-0.06104004383087158,1,1,True,1,1,0,True,"(-0.171, -0.128]","(-2.7889999999999997, -0.291]"
43,16,5,1,-0.18941456079483032,0.3528059422969818,-0.7000845670700073,-0.8716685771942139,-0.8732388019561768,-0.8716685771942139,-0.17158401012420654,0.0015702247619628906,1,1,True,1,1,0,False,"(-0.211, -0.171]","(-0.291, -0.0766]"
43,17,5,2,0.3012874126434326,-0.1436179280281067,-0.8944257497787476,-1.11655855178833,-1.1411830186843872,-1.11655855178833,-0.22213280200958252,0.02462446689605713,1,0,False,1,0,0,True,"(-0.268, -0.211]","(0.275, 2.946]"
43,18,6,0,-0.07033330202102661,0.08426213264465332,-0.8116042017936707,-1.0587363243103027,-0.9976963996887207,-0.9976963996887207,-0.18609219789505005,-0.06103992462158203,0,1,,0,0,1,,"(-0.211, -0.171]","(-0.0766, 0.0677]"
43,19,6,1,0.19956359267234802,0.1399638056755066,-0.7064172625541687,-0.9096262454986572,-0.9111964702606201,-0.9096262454986572,-0.20320898294448853,0.0015702247619628906,0,0,,0,1,1,,"(-0.211, -0.171]","(0.0677, 0.275]"
43,20,6,2,0.027400456368923187,-0.01736488938331604,-1.0730334520339966,-1.242833137512207,-1.2674576044082642,-1.242833137512207,-0.16979968547821045,0.02462446689605713,1,0,False,1,0,0,True,"(-0.171, -0.128]","(-0.0766, 0.0677]"
43,21,7,0,0.09114950895309448,0.10313229262828827,-0.7085110545158386,-0.9929481744766235,-0.931908130645752,-0.931908130645752,-0.22339707612991333,-0.06104004383087158,1,0,False,1,0,0,False,"(-0.268, -0.211]","(0.0677, 0.275]"
43,22,7,1,0.11465132236480713,0.36420348286628723,-0.626823365688324,-0.9243119955062866,-0.9258822202682495,-0.9243119955062866,-0.29748862981796265,0.0015702247619628906,1,0,True,1,0,0,True,"(-0.6, -0.268]","(0.0677, 0.275]"
43,23,7,2,0.23270770907402039,0.17673449218273163,-0.6581907868385315,-0.9110040068626404,-0.9356284737586975,-0.9110040068626404,-0.2528132200241089,0.02462446689605713,0,0,,0,1,1,,"(-0.268, -0.211]","(0.0677, 0.275]"
44,0,0,0,-0.17904171347618103,0.31244727969169617,-0.587518572807312,-0.8495676517486572,-0.7823920249938965,-0.7823920249938965,-0.19487345218658447,-0.06717562675476074,0,1,,0,0,1,,"(-0.211, -0.171]","(-0.291, -0.0766]"
44,1,0,1,-0.37821412086486816,-0.9455095529556274,-0.12557928264141083,-0.36164045333862305,-0.4556518793106079,-0.36164045333862305,-0.23606117069721222,0.09401142597198486,0,1,,0,1,1,,"(-0.268, -0.211]","(-2.7889999999999997, -0.291]"
44,2,0,2,-0.16514897346496582,0.7352822422981262,-0.15127645432949066,-0.3383731245994568,-0.3297027051448822,-0.3297027051448822,-0.17842625081539154,-0.008670419454574585,1,1,False,1,1,0,True,"(-0.211, -0.171]","(-0.291, -0.0766]"
44,3,1,0,-0.21883195638656616,0.43473008275032043,-0.5574381947517395,-0.8336806297302246,-0.7665050029754639,-0.7665050029754639,-0.20906680822372437,-0.06717562675476074,0,1,,0,1,1,,"(-0.211, -0.171]","(-0.291, -0.0766]"
44,4,1,1,0.5633422136306763,-0.8670520782470703,-0.4308263659477234,-0.6846616268157959,-0.7786730527877808,-0.6846616268157959,-0.2538352608680725,0.09401142597198486,0,0,,0,1,1,,"(-0.268, -0.211]","(0.275, 2.946]"
44,5,1,2,-0.49682340025901794,-0.10860764980316162,-0.14007455110549927,-0.31453847885131836,-0.3058680295944214,-0.3058680295944214,-0.16579347848892212,-0.008670449256896973,0,1,,0,1,1,,"(-0.171, -0.128]","(-2.7889999999999997, -0.291]"
44,6,2,0,0.6356220841407776,1.6663856506347656,-0.11858916282653809,-0.4472748041152954,-0.38009917736053467,-0.38009917736053467,-0.2615100145339966,-0.06717562675476074,1,0,False,1,0,0,False,"(-0.268, -0.211]","(0.275, 2.946]"
44,7,2,1,0.43305298686027527,0.09761250019073486,-0.7119826078414917,-1.0489057302474976,-1.1429171562194824,-1.0489057302474976,-0.33692312240600586,0.09401142597198486,1,0,True,1,1,0,False,"(-0.6, -0.268]","(0.275, 2.946]"
44,8,2,2,1.3586995601654053,0.2998906373977661,-0.43281179666519165,-0.673802375793457,-0.6651319861412048,-0.6651319861412048,-0.23232018947601318,-0.008670389652252197,0,0,,0,1,1,,"(-0.268, -0.211]","(0.275, 2.946]"
44,9,3,0,0.49231940507888794,-0.05274772644042969,-0.44384369254112244,-0.6951847672462463,-0.6280091404914856,-0.6280091404914856,-0.18416544795036316,-0.06717562675476074,0,0,,0,0,1,,"(-0.211, -0.171]","(0.275, 2.946]"
44,10,3,1,0.4938566982746124,1.1134355068206787,-0.5568220615386963,-0.7873423099517822,-0.8813537359237671,-0.7873423099517822,-0.23052024841308594,0.09401142597198486,1,0,True,1,1,0,False,"(-0.268, -0.211]","(0.275, 2.946]"
44,11,3,2,0.23316116631031036,0.6363859176635742,-0.5414927005767822,-0.6740518808364868,-0.6653814315795898,-0.6653814315795898,-0.12388873100280762,-0.008670449256896973,0,0,,0,1,1,,"(-0.128, 0.0263]","(0.0677, 0.275]"
44,12,4,0,0.06636528670787811,-0.06539313495159149,-0.5532044172286987,-0.7508793473243713,-0.6837037205696106,-0.6837037205696106,-0.13049930334091187,-0.06717562675476074,0,0,,0,0,1,,"(-0.171, -0.128]","(-0.0766, 0.0677]"
44,13,4,1,0.9036148190498352,0.3666748106479645,-0.683793842792511,-0.8821729421615601,-0.9761843681335449,-0.8821729421615601,-0.19837909936904907,0.09401142597198486,0,0,,0,1,1,,"(-0.211, -0.171]","(0.275, 2.946]"
44,14,4,2,-0.3238781988620758,0.6022293567657471,-0.6915227174758911,-0.7997127771377563,-0.7910423874855042,-0.7910423874855042,-0.09951967000961304,-0.008670389652252197,0,1,,0,1,1,,"(-0.128, 0.0263]","(-2.7889999999999997, -0.291]"
44,15,5,0,-0.6237488389015198,1.8688209056854248,-0.6339760422706604,-0.9572052955627441,-0.8900296688079834,-0.8900296688079834,-0.256053626537323,-0.06717562675476074,1,1,False,1,1,0,True,"(-0.268, -0.211]","(-2.7889999999999997, -0.291]"
44,16,5,1,0.9954018592834473,-1.2134971618652344,-0.4387282729148865,-0.728034496307373,-0.8220459222793579,-0.728034496307373,-0.2893062233924866,0.09401142597198486,0,0,,0,1,1,,"(-0.6, -0.268]","(0.275, 2.946]"
44,17,5,2,0.49615150690078735,-1.0138713121414185,-0.17719697952270508,-0.4003966152667999,-0.39172616600990295,-0.39172616600990295,-0.21452918648719788,-0.008670449256896973,1,0,True,1,1,0,True,"(-0.268, -0.211]","(0.275, 2.946]"
44,18,6,0,-0.7818977236747742,1.485276699066162,-0.014573384076356888,-0.21919965744018555,-0.1520240306854248,-0.1520240306854248,-0.13745065033435822,-0.06717562675476074,0,1,,0,1,1,,"(-0.171, -0.128]","(-2.7889999999999997, -0.291]"
44,19,6,1,0.19099701941013336,0.03238329291343689,-0.5059691667556763,-0.6165671348571777,-0.7105785608291626,-0.6165671348571777,-0.11059796810150146,0.09401142597198486,0,0,,0,1,1,,"(-0.128, 0.0263]","(0.0677, 0.275]"
44,20,6,2,0.3179258108139038,0.4544157385826111,-1.04131281375885,-1.1564542055130005,-1.1477837562561035,-1.1477837562561035,-0.10647094249725342,-0.008670449256896973,1,0,False,1,0,0,False,"(-0.128, 0.0263]","(0.275, 2.946]"
44,21,7,0,0.7436017394065857,-0.09486839175224304,-0.7571166157722473,-0.9741169214248657,-0.906941294670105,-0.906941294670105,-0.14982467889785767,-0.06717562675476074,1,0,True,1,1,0,True,"(-0.171, -0.128]","(0.275, 2.946]"
44,22,7,1,-0.029172509908676147,-1.4279861450195312,-0.5944351553916931,-0.9307205677032471,-1.024731993675232,-0.9307205677032471,-0.33628541231155396,0.09401142597198486,1,1,False,1,1,0,False,"(-0.6, -0.268]","(-0.0766, 0.0677]"
44,23,7,2,0.11482421308755875,-0.4259163737297058,-0.9072874188423157,-1.0890636444091797,-1.0803931951522827,-1.0803931951522827,-0.17310577630996704,-0.008670449256896973,1,0,True,1,0,0,False,"(-0.211, -0.171]","(0.0677, 0.275]"
45,0,0,0,-0.6463069319725037,-0.6036269068717957,-0.5921381711959839,-0.8818176984786987,-0.8929139375686646,-0.8818176984786987,-0.28967952728271484,0.01109623908996582,0,1,,0,0,1,,"(-0.6, -0.268]","(-2.7889999999999997, -0.291]"
45,1,0,1,-0.9168393611907959,-0.30144578218460083,-0.45456743240356445,-0.6157100200653076,-0.6355174779891968,-0.6157100200653076,-0.16114258766174316,0.01980745792388916,0,1,,0,1,1,,"(-0.171, -0.128]","(-2.7889999999999997, -0.291]"
45,2,0,2,0.49398496747016907,-0.1531205177307129,-0.6514039635658264,-0.8742740750312805,-0.9047697186470032,-0.8742740750312805,-0.2228701114654541,0.030495643615722656,0,0,,0,0,1,,"(-0.268, -0.211]","(0.275, 2.946]"
45,3,1,0,-0.8042495846748352,1.8393797874450684,-0.6987650394439697,-0.7937507033348083,-0.8048469424247742,-0.7937507033348083,-0.09498566389083862,0.01109623908996582,1,1,True,1,0,0,True,"(-0.128, 0.0263]","(-2.7889999999999997, -0.291]"
45,4,1,1,0.39728352427482605,-0.03807032108306885,-0.3356086015701294,-0.4430864453315735,-0.46289393305778503,-0.4430864453315735,-0.10747784376144409,0.019807487726211548,1,0,False,1,0,0,True,"(-0.128, 0.0263]","(0.275, 2.946]"
