block_index,block_start,block_stop_exclusive,block_size,block_semantic,block_weight_mean,block_weight_std,block_weight_max,block_weight_min,block_adv_scale_mean,block_adv_scale_std,block_adv_scale_max,block_adv_scale_min,block_active_rate,block_clip_fraction,block_positive_adv_clip_fraction,block_negative_adv_clip_fraction,block_ratio_mean,block_ratio_std,block_ratio_max,block_surrogate_mean,block_surrogate_std,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
0,0,3,3,dispatch_decision_block,0.04763759672641754,0.016357706859707832,0.09709949791431427,0.016507430002093315,1.143302321434021,0.3925849199295044,2.330387592315674,0.39617836475372314,0.6100000143051147,0.8700000047683716,0.9473684430122375,0.8518518805503845,1.14572012424469,0.6434608697891235,4.193470478057861,0.1925538033246994,1.107934594154358,0.1457201987504959,0.6434608697891235,3
1,3,6,3,dispatch_decision_block,0.031925350427627563,0.018479570746421814,0.08461958169937134,0.0002386573178227991,0.7662084102630615,0.4435097277164459,2.030870199203491,0.005727775860577822,0.28999999165534973,0.699999988079071,0.8947368264198303,0.654321014881134,1.0411549806594849,0.527561366558075,3.607296943664551,0.03872573748230934,0.7983707785606384,0.04115499556064606,0.527561366558075,3
2,6,9,3,dispatch_decision_block,0.037442468106746674,0.019011661410331726,0.08355434983968735,0.00311194802634418,0.8986192941665649,0.4562798738479614,2.0053045749664307,0.07468675822019577,0.3499999940395355,0.699999988079071,0.8421052694320679,0.6666666865348816,1.124620795249939,0.51908940076828,3.7317235469818115,0.06313789635896683,0.8705976009368896,0.12462078034877777,0.51908940076828,3
3,9,12,3,dispatch_decision_block,0.043047353625297546,0.010718966834247112,0.07048304378986359,0.017522510141134262,1.0331364870071411,0.2572552263736725,1.691593050956726,0.42054030299186707,0.5099999904632568,0.8100000023841858,0.8947368264198303,0.790123462677002,1.1498663425445557,0.6366203427314758,4.090470314025879,0.12016642838716507,0.9928706288337708,0.14986637234687805,0.6366203427314758,3
4,12,15,3,dispatch_decision_block,0.04398756101727486,0.017242297530174255,0.10014091432094574,0.02038349024951458,1.055701494216919,0.41381514072418213,2.403381586074829,0.4892038106918335,0.4699999988079071,0.6700000166893005,0.7368420958518982,0.654321014881134,1.1801742315292358,0.8309873938560486,6.997181415557861,0.11817561089992523,1.1507821083068848,0.18017421662807465,0.8309873938560486,3
5,15,18,3,dispatch_decision_block,0.033909011632204056,0.022578828036785126,0.09370891749858856,1.0353421231457105e-07,0.813816249370575,0.541891872882843,2.249013900756836,2.484821152393124e-06,0.30000001192092896,0.6899999976158142,0.7368420958518982,0.6790123581886292,1.1202211380004883,0.5752764940261841,4.121098041534424,0.1750410497188568,0.8077817559242249,0.12022106349468231,0.5752764940261841,3
6,18,21,3,dispatch_decision_block,0.03248211741447449,0.021710088476538658,0.093150295317173,1.0353421231457105e-07,0.7795708179473877,0.5210421085357666,2.2356069087982178,2.484821152393124e-06,0.3100000023841858,0.7300000190734863,0.7368420958518982,0.7283950448036194,1.1030861139297485,0.47817811369895935,2.5176491737365723,0.11158323287963867,0.8196659088134766,0.10308598726987839,0.47817811369895935,3
7,21,24,3,dispatch_decision_block,0.048334721475839615,0.015818607062101364,0.10077282786369324,0.015761982649564743,1.1600332260131836,0.37964650988578796,2.4185473918914795,0.3782876133918762,0.6700000166893005,0.8299999833106995,0.7368420958518982,0.8518518805503845,1.1071531772613525,0.6258941888809204,4.291839599609375,0.09818516671657562,1.1578596830368042,0.10715318471193314,0.6258941888809204,3
8,24,27,3,dispatch_decision_block,0.058882590383291245,0.019687199965119362,0.10668105632066727,0.020868323743343353,1.413182258605957,0.4724927842617035,2.560344934463501,0.5008397698402405,0.800000011920929,0.8100000023841858,0.9473684430122375,0.7777777910232544,1.1352758407592773,0.5390647649765015,3.532024621963501,0.26238465309143066,1.4262981414794922,0.13527581095695496,0.5390647649765015,3
9,27,30,3,dispatch_decision_block,0.04258763790130615,0.023894507437944412,0.11218009144067764,6.672251373629479e-08,1.0221034288406372,0.5734681487083435,2.6923224925994873,1.6013403865144937e-06,0.46000000834465027,0.7699999809265137,0.8947368264198303,0.7407407164573669,1.1698062419891357,0.7608453035354614,6.560332298278809,0.18449270725250244,1.174540400505066,0.1698063611984253,0.7608452439308167,3
10,30,33,3,dispatch_decision_block,0.04211001843214035,0.02404475025832653,0.111526720225811,0.0001874447480076924,1.0106403827667236,0.5770739912986755,2.6766417026519775,0.004498674068599939,0.4399999976158142,0.7099999785423279,0.6842105388641357,0.7160493731498718,1.1783409118652344,0.5818260312080383,2.976081132888794,0.17754535377025604,1.1252598762512207,0.17834091186523438,0.5818260312080383,3
11,33,36,3,dispatch_decision_block,0.047608327120542526,0.015543803572654724,0.08753931522369385,0.011531610041856766,1.1425999402999878,0.373051255941391,2.1009433269500732,0.2767586410045624,0.6100000143051147,0.7099999785423279,0.8947368264198303,0.6666666865348816,1.15406334400177,0.5821945667266846,3.505251407623291,0.18647751212120056,1.0292458534240723,0.15406334400177002,0.5821945667266846,3
12,36,39,3,dispatch_decision_block,0.0469437874853611,0.018249591812491417,0.10353431105613708,0.01984248124063015,1.1266509294509888,0.4379902184009552,2.484823703765869,0.4762195348739624,0.550000011920929,0.8500000238418579,1.0,0.8148148059844971,1.0886502265930176,0.5310180187225342,2.5576274394989014,0.14565493166446686,1.103654384613037,0.08865019679069519,0.5310180187225342,3
13,39,42,3,dispatch_decision_block,0.0344848595559597,0.01883906126022339,0.07954207062721252,0.000372993090422824,0.8276366591453552,0.4521375000476837,1.9090099334716797,0.00895183440297842,0.3400000035762787,0.699999988079071,0.8947368264198303,0.654321014881134,1.1350723505020142,0.5202699899673462,3.1499547958374023,0.07655520737171173,0.9268288612365723,0.13507243990898132,0.5202699899673462,3
14,42,45,3,dispatch_decision_block,0.040690936148166656,0.01928221620619297,0.08922512829303741,0.004086008295416832,0.9765824675559998,0.4627731740474701,2.1414031982421875,0.09806420654058456,0.44999998807907104,0.6899999976158142,0.7368420958518982,0.6790123581886292,1.125956416130066,0.5302734375,2.7603859901428223,0.13928097486495972,1.0556671619415283,0.12595637142658234,0.5302734375,3
15,45,48,3,dispatch_decision_block,0.047538794577121735,0.014137349091470242,0.08900026232004166,0.018269294872879982,1.1409311294555664,0.3392963707447052,2.1360065937042236,0.4384630620479584,0.6100000143051147,0.699999988079071,0.6315789222717285,0.7160493731498718,1.0491353273391724,0.5173611640930176,2.504073143005371,0.04662318527698517,1.1336599588394165,0.04913534224033356,0.5173611640930176,3
16,48,51,3,dispatch_decision_block,0.04566674679517746,0.018586160615086555,0.10353431105613708,0.017098834738135338,1.0960018634796143,0.4460678696632385,2.484823703765869,0.4103720188140869,0.5099999904632568,0.7400000095367432,1.0,0.6790123581886292,1.1776773929595947,0.5787662863731384,3.2762441635131836,0.14987698197364807,1.2635122537612915,0.17767737805843353,0.5787662863731384,3
17,51,54,3,dispatch_decision_block,0.03388417139649391,0.018920494243502617,0.089008629322052,0.004191322717815638,0.8132201433181763,0.454091876745224,2.136207342147827,0.100591741502285,0.2800000011920929,0.7400000095367432,0.8421052694320679,0.7160493731498718,1.1141653060913086,0.6040435433387756,3.4847612380981445,0.10948079079389572,0.8741624355316162,0.11416536569595337,0.6040435433387756,3
18,54,57,3,dispatch_decision_block,0.03068569116294384,0.019255924969911575,0.09955206513404846,0.0011078963289037347,0.7364566326141357,0.4621421694755554,2.389249801635742,0.02658950537443161,0.23999999463558197,0.699999988079071,0.7894737124443054,0.6790123581886292,1.068263053894043,0.517135500907898,3.0359957218170166,0.13321790099143982,0.8379625082015991,0.06826300919055939,0.517135500907898,3
19,57,60,3,dispatch_decision_block,0.045913953334093094,0.01657186634838581,0.09726663678884506,0.016364701092243195,1.1019349098205566,0.39772477746009827,2.3343992233276367,0.39275282621383667,0.5699999928474426,0.800000011920929,0.8947368264198303,0.7777777910232544,1.137566328048706,0.5537912845611572,3.0827367305755615,0.1699194312095642,1.1279088258743286,0.13756634294986725,0.5537912845611572,3
20,60,63,3,dispatch_decision_block,0.047158852219581604,0.017274120822548866,0.09511900693178177,0.01681121438741684,1.131812334060669,0.41457894444465637,2.282855987548828,0.40346911549568176,0.5199999809265137,0.7799999713897705,0.8421052694320679,0.7654321193695068,1.186062216758728,0.630062460899353,3.9960155487060547,0.10583343356847763,1.1136996746063232,0.18606211245059967,0.630062460899353,3
21,63,66,3,dispatch_decision_block,0.034758735448122025,0.021586770191788673,0.08359900116920471,1.0353421231457105e-07,0.8342097401618958,0.5180824995040894,2.006376266479492,2.484821152393124e-06,0.33000001311302185,0.6899999976158142,0.6842105388641357,0.6913580298423767,1.0634007453918457,0.4612858295440674,2.6390459537506104,0.07587595283985138,0.8805497884750366,0.0634007453918457,0.4612858295440674,3
22,66,69,3,dispatch_decision_block,0.03383183479309082,0.020571164786815643,0.07713282853364944,1.0353421231457105e-07,0.8119639754295349,0.4937079846858978,1.8511879444122314,2.484821152393124e-06,0.33000001311302185,0.7300000190734863,0.7368420958518982,0.7283950448036194,1.036359429359436,0.42810478806495667,2.117694616317749,0.09678062796592712,0.9177969098091125,0.0363595150411129,0.42810478806495667,3
23,69,72,3,dispatch_decision_block,0.048486851155757904,0.012391611002385616,0.07901589572429657,0.02090698666870594,1.1636844873428345,0.2973986566066742,1.8963818550109863,0.5017676949501038,0.7200000286102295,0.7699999809265137,0.8421052694320679,0.7530864477157593,1.0578199625015259,0.5817131996154785,3.569047212600708,0.10567426681518555,1.1462024450302124,0.05781995877623558,0.5817131996154785,3
0,0,3,3,dispatch_decision_block,0.04271063953638077,0.018025115132331848,0.10015129297971725,0.016277946531772614,1.0250554084777832,0.43260279297828674,2.4036312103271484,0.3906707465648651,0.47999998927116394,0.7599999904632568,0.8947368264198303,0.7283950448036194,1.0173757076263428,0.6165818572044373,4.121811389923096,0.18336842954158783,1.2051188945770264,0.017375776544213295,0.6165818572044373,4
1,3,6,3,dispatch_decision_block,0.02887434884905815,0.018264424055814743,0.08826253563165665,0.0008782972581684589,0.6929844617843628,0.4383462071418762,2.1183011531829834,0.021079132333397865,0.18000000715255737,0.75,0.8947368264198303,0.7160493731498718,0.9638394117355347,0.4427739083766937,2.5980942249298096,0.19696517288684845,0.9929422736167908,-0.03616052865982056,0.4427739083766937,4
2,6,9,3,dispatch_decision_block,0.03186232969164848,0.01975688897073269,0.09346022456884384,0.0022928297985345125,0.7646958827972412,0.4741653501987457,2.2430455684661865,0.05502792075276375,0.25999999046325684,0.699999988079071,0.7894737124443054,0.6790123581886292,0.989277720451355,0.5205307006835938,4.400665283203125,0.1866241842508316,1.0729376077651978,-0.010722308419644833,0.5205307006835938,4
3,9,12,3,dispatch_decision_block,0.04832688719034195,0.017175044864416122,0.11127283424139023,0.01641157828271389,1.1598454713821411,0.41220107674598694,2.6705479621887207,0.39387786388397217,0.6600000262260437,0.8299999833106995,1.0,0.790123462677002,0.9690502882003784,0.5614941716194153,3.301295042037964,0.12731754779815674,1.4005842208862305,-0.030949663370847702,0.5614941716194153,4
4,12,15,3,dispatch_decision_block,0.049330081790685654,0.018584443256258965,0.09589936584234238,0.017976908013224602,1.1839219331741333,0.44602665305137634,2.3015847206115723,0.431445837020874,0.5699999928474426,0.7200000286102295,0.9473684430122375,0.6666666865348816,1.0566211938858032,0.7799232006072998,6.088351726531982,0.02021052874624729,1.2730730772018433,0.05662127584218979,0.7799232006072998,4
5,15,18,3,dispatch_decision_block,0.04012507572770119,0.023148713633418083,0.1139228492975235,0.004412728361785412,0.9630017876625061,0.5555691123008728,2.7341485023498535,0.10590548813343048,0.4399999976158142,0.7400000095367432,0.8421052694320679,0.7160493731498718,1.0296155214309692,0.6256707310676575,3.8539977073669434,-0.015917997807264328,1.3399658203125,0.029615463688969612,0.6256707310676575,4
6,18,21,3,dispatch_decision_block,0.033291641622781754,0.02329891175031662,0.1036807969212532,6.619996639756209e-08,0.7989993095397949,0.5591738820075989,2.4883389472961426,1.588799250384909e-06,0.3199999928474426,0.7599999904632568,0.8421052694320679,0.7407407164573669,0.9439718723297119,0.4974628686904907,3.102813959121704,0.031939174979925156,1.1718099117279053,-0.05602816492319107,0.4974628686904907,4
7,21,24,3,dispatch_decision_block,0.04426201805472374,0.014447285793721676,0.08381401002407074,0.017727354541420937,1.062288522720337,0.34673482179641724,2.011536121368408,0.42545652389526367,0.5400000214576721,0.6899999976158142,0.8421052694320679,0.654321014881134,1.0002233982086182,0.5526625514030457,3.281614065170288,0.05589674785733223,1.0691231489181519,0.00022334099048748612,0.5526625514030457,4
8,24,27,3,dispatch_decision_block,0.04615314304828644,0.01694413274526596,0.10380928218364716,0.015704967081546783,1.1076754331588745,0.40665918588638306,2.491422653198242,0.3769192397594452,0.5400000214576721,0.7900000214576721,0.9473684430122375,0.7530864477157593,0.982771635055542,0.4795212745666504,2.533294200897217,0.061666399240493774,1.1041569709777832,-0.017228443175554276,0.4795212745666504,4
9,27,30,3,dispatch_decision_block,0.0344063937664032,0.02283203788101673,0.11030218750238419,0.0006680472870357335,0.8257535696029663,0.5479689836502075,2.6472530364990234,0.01603313535451889,0.30000001192092896,0.5799999833106995,0.8947368264198303,0.5061728358268738,0.9652303457260132,0.41777628660202026,3.5214829444885254,0.02075258083641529,0.8190038800239563,-0.03476965054869652,0.41777628660202026,4
10,30,33,3,dispatch_decision_block,0.03389039635658264,0.02326899766921997,0.11079031229019165,0.0008248313679359853,0.8133695721626282,0.5584560036659241,2.658967971801758,0.01979595236480236,0.3100000023841858,0.6499999761581421,0.6315789222717285,0.654321014881134,0.9989417791366577,0.6137079000473022,4.191488265991211,0.04019508510828018,0.7561990022659302,-0.0010581922251731157,0.6137079000473022,4
11,33,36,3,dispatch_decision_block,0.046846792101860046,0.013903683982789516,0.0831739753484726,0.02211568132042885,1.1243230104446411,0.3336884379386902,1.9961755275726318,0.53077632188797,0.6000000238418579,0.7599999904632568,0.8947368264198303,0.7283950448036194,0.9859079718589783,0.6710167527198792,5.262853622436523,0.09768121689558029,1.1664519309997559,-0.014092092402279377,0.6710167527198792,4
12,36,39,3,dispatch_decision_block,0.04609374701976776,0.018606476485729218,0.09913966804742813,0.016288647428154945,1.1062499284744263,0.4465554356575012,2.37935209274292,0.39092758297920227,0.5299999713897705,0.8199999928474426,0.8947368264198303,0.8024691343307495,0.9389581084251404,0.5470311641693115,3.6132595539093018,0.141281858086586,1.0560240745544434,-0.06104191765189171,0.5470311641693115,4
13,39,42,3,dispatch_decision_block,0.03139403462409973,0.019475799053907394,0.10584831982851028,0.0003951451217290014,0.7534568309783936,0.46741917729377747,2.5403599739074707,0.00948348268866539,0.3199999928474426,0.7599999904632568,0.7368420958518982,0.7654321193695068,0.9583762288093567,0.44794338941574097,2.63743257522583,0.10350393503904343,0.7646191716194153,-0.041623808443546295,0.44794338941574097,4
14,42,45,3,dispatch_decision_block,0.03509250655770302,0.021400460973381996,0.11420033127069473,0.004595525562763214,0.84222012758255,0.5136110782623291,2.7408082485198975,0.11029261350631714,0.3499999940395355,0.7599999904632568,0.8947368264198303,0.7283950448036194,0.9926514625549316,0.5948390364646912,4.082850456237793,0.08902902901172638,0.8109617233276367,-0.007348590064793825,0.5948390364646912,4
15,45,48,3,dispatch_decision_block,0.04935058578848839,0.015391645953059196,0.08830415457487106,0.01864805445075035,1.184414267539978,0.3693994879722595,2.1192994117736816,0.4475533664226532,0.6499999761581421,0.8100000023841858,0.8421052694320679,0.8024691343307495,0.9592671990394592,0.6620442867279053,6.016873836517334,0.2279946655035019,1.2874486446380615,-0.04073282703757286,0.6620442867279053,4
16,48,51,3,dispatch_decision_block,0.05227401852607727,0.021015305072069168,0.10502690821886063,0.014131385833024979,1.254576563835144,0.5043673515319824,2.5206453800201416,0.33915331959724426,0.6700000166893005,0.8399999737739563,0.8947368264198303,0.8271604776382446,1.0957624912261963,1.1289371252059937,10.44952392578125,0.2678762674331665,1.5162712335586548,0.09576249122619629,1.1289371252059937,4
17,51,54,3,dispatch_decision_block,0.04372657835483551,0.02430679276585579,0.11286266148090363,0.003710047574713826,1.0494377613067627,0.5833630561828613,2.7087042331695557,0.08904115110635757,0.5,0.7599999904632568,0.7894737124443054,0.7530864477157593,1.0311611890792847,0.6484946608543396,4.714972019195557,0.21447338163852692,1.3066445589065552,0.031161274760961533,0.6484946608543396,4
18,54,57,3,dispatch_decision_block,0.036507755517959595,0.024603819474577904,0.09744740277528763,0.0018318146467208862,0.8761860728263855,0.5904917120933533,2.338738203048706,0.04396354779601097,0.3799999952316284,0.6100000143051147,0.7894737124443054,0.5679012537002563,0.9707516431808472,0.5732531547546387,5.224308490753174,0.11972007155418396,1.0505167245864868,-0.029248381033539772,0.5732531547546387,4
19,57,60,3,dispatch_decision_block,0.04236514866352081,0.012918643653392792,0.07665657997131348,0.013937456533312798,1.016763687133789,0.3100474178791046,1.8397579193115234,0.33449894189834595,0.5400000214576721,0.7699999809265137,0.8947368264198303,0.7407407164573669,1.0418685674667358,0.8203689455986023,7.604494571685791,0.08964609354734421,0.9785425066947937,0.041868504136800766,0.8203689455986023,4
20,60,63,3,dispatch_decision_block,0.05004929006099701,0.01919996365904808,0.10433879494667053,0.012643040157854557,1.2011830806732178,0.4607991576194763,2.504131317138672,0.30343300104141235,0.6100000143051147,0.7300000190734863,0.7894737124443054,0.7160493731498718,1.027779221534729,0.8770074844360352,7.891205787658691,0.21562011539936066,1.5575872659683228,0.027779288589954376,0.8770074844360352,4
21,63,66,3,dispatch_decision_block,0.041006188839673996,0.025142300873994827,0.1110658273100853,4.566061662103493e-08,0.9841485619544983,0.6034152507781982,2.6655802726745605,1.0958548273265478e-06,0.4300000071525574,0.8100000023841858,0.8947368264198303,0.790123462677002,0.9449043273925781,0.5191898941993713,3.6292691230773926,0.20336312055587769,1.2493864297866821,-0.05509570986032486,0.5191898941993713,4
22,66,69,3,dispatch_decision_block,0.03991235792636871,0.024022260680794716,0.11621753871440887,4.566061662103493e-08,0.9578965902328491,0.5765342712402344,2.7892215251922607,1.0958548273265478e-06,0.4699999988079071,0.7799999713897705,1.0,0.7283950448036194,0.9620935320854187,0.5227900147438049,2.589155673980713,0.19407273828983307,1.1919667720794678,-0.03790650889277458,0.5227900147438049,4
23,69,72,3,dispatch_decision_block,0.0521480068564415,0.014395623467862606,0.0919778048992157,0.019201401621103287,1.2515521049499512,0.34549495577812195,2.2074673175811768,0.46083366870880127,0.75,0.7900000214576721,0.8947368264198303,0.7654321193695068,0.9448390007019043,0.5562754273414612,3.3179984092712402,0.13550560176372528,1.2961794137954712,-0.055160969495773315,0.5562754273414612,4
