block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_path_cost_local_mean,block_path_cost_local_std,block_path_cost_bs1_mean,block_path_cost_bs1_std,block_path_cost_bs2_mean,block_path_cost_bs2_std,block_local_cost_now_mean,block_local_cost_now_std,block_local_cost_now_max,block_local_cost_now_min,block_local_cost_next_mean,block_local_cost_next_std,block_local_cost_next_max,block_local_cost_next_min,block_action_conditioned_cost_now_mean,block_action_conditioned_cost_now_std,block_action_conditioned_cost_next_mean,block_action_conditioned_cost_next_std,block_delta_cost_mean,block_delta_cost_std,block_delta_cost_max,block_delta_cost_min,block_td_reward_mean,block_td_reward_std,block_td_reward_max,block_td_reward_min,block_td_target_mean,block_td_target_std,block_td_target_max,block_td_target_min,block_td_advantage_mean,block_td_advantage_std,block_td_advantage_max,block_td_advantage_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
21,63,66,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.4182714819908142,0.3821296691894531,0.6622695326805115,0.40521952509880066,0.648183286190033,0.4003937840461731,0.5346711874008179,0.3927672505378723,2.176342010498047,0.0051614344120025635,0.5362211465835571,0.39189180731773376,2.176342010498047,0.0051614344120025635,0.5374923348426819,0.3910212218761444,0.5417317748069763,0.3905413746833801,0.0042394790798425674,0.5303261876106262,1.5834972858428955,-1.647386074066162,-0.0042394790798425674,0.5303261876106262,1.647386074066162,-1.5834972858428955,-0.04168282076716423,0.5207481384277344,1.5927798748016357,-1.6344306468963623,-0.0031633423641324043,0.49953553080558777,1.6723120212554932,-1.5188370943069458,0.6899999976158142,0.024259012192487717,0.4371321201324463,2
22,66,69,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.40746644139289856,0.37812381982803345,0.6586232781410217,0.3821337819099426,0.6699581742286682,0.3846694231033325,0.5238661766052246,0.3872494399547577,1.8955628871917725,0.0020991808269172907,0.5256302356719971,0.38633641600608826,1.8955628871917725,0.0020991808269172907,0.5303888916969299,0.3818890154361725,0.5353630781173706,0.3812170922756195,0.004974171984940767,0.5049822330474854,1.3460792303085327,-1.7718689441680908,-0.004974171984940767,0.5049822330474854,1.7718689441680908,-1.3460792303085327,0.26615750789642334,0.529266357421875,1.9950547218322754,-1.0309722423553467,-0.010275790467858315,0.5510157346725464,1.8111379146575928,-1.4517015218734741,0.7799999713897705,0.013873490504920483,0.5204190611839294,2
23,69,72,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.648627758026123,0.19939406216144562,0.8588621616363525,0.22747239470481873,0.8586041331291199,0.23025831580162048,0.7650275230407715,0.22998782992362976,1.3299634456634521,0.3812457323074341,0.7703174352645874,0.2286248356103897,1.3299634456634521,0.3812457323074341,0.7534794807434082,0.21245034039020538,0.7621702551841736,0.21427658200263977,0.008690787479281425,0.19723966717720032,0.44173628091812134,-0.42577409744262695,-0.008690787479281425,0.19723966717720032,0.42577409744262695,-0.44173628091812134,-0.13056719303131104,0.2247244268655777,0.5594712495803833,-0.6297235488891602,-0.006309951655566692,0.23426567018032074,0.6572991013526917,-0.6494246125221252,0.699999988079071,0.03933710232377052,0.49412938952445984,2
0,0,3,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.6656736135482788,0.2698546051979065,0.8983981609344482,0.2887502610683441,0.8893590569496155,0.2862459719181061,0.7788742184638977,0.2872112989425659,1.402766227722168,0.2666666805744171,0.7865920066833496,0.2836917042732239,1.402766227722168,0.2666666805744171,0.7721968293190002,0.27398523688316345,0.7791262865066528,0.2711641788482666,0.006929353345185518,0.24675919115543365,0.680823564529419,-0.7270599007606506,-0.006929353345185518,0.24675919115543365,0.7270599007606506,-0.680823564529419,-0.20967096090316772,0.2693220376968384,0.5642948746681213,-0.8992628455162048,-0.0024316334165632725,0.2600618898868561,0.9330881237983704,-0.6313521862030029,0.7900000214576721,0.046122245490550995,0.4737880229949951,3
1,3,6,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.41519761085510254,0.3256152272224426,0.6607333421707153,0.33462828397750854,0.6699361205101013,0.338532418012619,0.5283981561660767,0.3321298062801361,1.4664634466171265,0.0040924218483269215,0.5311567783355713,0.33038467168807983,1.4664634466171265,0.0040924218483269215,0.5379790663719177,0.329584002494812,0.5437052249908447,0.32420629262924194,0.005726163275539875,0.4512616693973541,1.1286063194274902,-0.9620423316955566,-0.005726163275539875,0.4512616693973541,0.9620423316955566,-1.1286063194274902,-0.6085721254348755,0.4541221559047699,0.4762600362300873,-1.7243483066558838,0.004708821885287762,0.43500158190727234,0.9583637714385986,-0.9958028793334961,0.800000011920929,0.11339730024337769,0.7031719088554382,3
2,6,9,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.49791961908340454,0.3173549473285675,0.7019392251968384,0.3456060588359833,0.7032621502876282,0.344424843788147,0.6111202239990234,0.34025004506111145,1.5331436395645142,0.040176160633563995,0.6147363781929016,0.33758440613746643,1.5331436395645142,0.040176160633563995,0.6001582145690918,0.3271045386791229,0.6074338555335999,0.3290659785270691,0.007275617215782404,0.45836204290390015,1.0636264085769653,-0.945006787776947,-0.007275617215782404,0.45836204290390015,0.945006787776947,-1.0636264085769653,-0.31378093361854553,0.48858192563056946,0.9631486535072327,-1.4960861206054688,0.00016418457380495965,0.469358891248703,0.8524501323699951,-1.3700873851776123,0.7799999713897705,0.06783165782690048,0.6538540124893188,3
3,9,12,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.5832462310791016,0.19072459638118744,0.8160091638565063,0.22717440128326416,0.8069700598716736,0.2214880883693695,0.6898054480552673,0.22127318382263184,1.4414165019989014,0.29254406690597534,0.6982068419456482,0.227244570851326,1.4414165019989014,0.29254406690597534,0.6999419927597046,0.2081962674856186,0.7077333331108093,0.21055082976818085,0.007791259326040745,0.21787303686141968,0.625497579574585,-0.42623406648635864,-0.007791259326040745,0.21787303686141968,0.42623406648635864,-0.625497579574585,-0.21657760441303253,0.23691949248313904,0.4301742911338806,-1.0034350156784058,-0.0035360848996788263,0.2524403929710388,0.6367263197898865,-1.0231904983520508,0.6700000166893005,0.019101157784461975,0.49285027384757996,3
4,12,15,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.6131959557533264,0.2781184911727905,0.8573981523513794,0.2968046963214874,0.8666011095046997,0.3019087314605713,0.7197551131248474,0.2836187779903412,1.4388409852981567,0.2857142984867096,0.7311952114105225,0.2889038026332855,1.4388409852981567,0.2937048673629761,0.7378328442573547,0.2804633378982544,0.7521019577980042,0.2879333794116974,0.014269120991230011,0.20701520144939423,0.8565385341644287,-0.7537115812301636,-0.014269120991230011,0.20701520144939423,0.7537115812301636,-0.8565385341644287,-0.38695770502090454,0.22529791295528412,0.4923178255558014,-1.0938787460327148,-0.006452360190451145,0.22463275492191315,0.7479884624481201,-0.7904645204544067,0.6299999952316284,-0.029405415058135986,0.4287864565849304,3
5,15,18,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.4773693084716797,0.399204820394516,0.6838234663009644,0.4339529573917389,0.6851465106010437,0.43042781949043274,0.5839284658432007,0.4257076382637024,1.7136927843093872,0.0,0.6084433197975159,0.4605367183685303,2.4514880180358887,0.018822306767106056,0.585218608379364,0.41839563846588135,0.6122873425483704,0.4534517526626587,0.027068771421909332,0.5720689296722412,1.5406033992767334,-1.4036108255386353,-0.027068771421909332,0.5720689296722412,1.4036108255386353,-1.5406033992767334,-0.22868117690086365,0.5756014585494995,1.1912646293640137,-1.7713979482650757,-0.02405369281768799,0.5773950219154358,1.424390435218811,-1.572744369506836,0.7599999904632568,0.016841115429997444,0.4981859624385834,3
6,18,21,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.4261109232902527,0.39559537172317505,0.6725978255271912,0.3999033570289612,0.6635586619377136,0.3954916298389435,0.5479511022567749,0.3940504193305969,1.6123418807983398,0.0,0.5639292001724243,0.40378203988075256,1.6123418807983398,0.030087796971201897,0.5462281703948975,0.3964402377605438,0.568199098110199,0.4065059423446655,0.021971002221107483,0.5180750489234924,1.3777109384536743,-1.494127631187439,-0.021971002221107483,0.5180750489234924,1.494127631187439,-1.3777109384536743,-0.20149463415145874,0.5439178943634033,1.44928777217865,-1.5400636196136475,-0.017801113426685333,0.5317679643630981,1.431814432144165,-1.3155624866485596,0.7099999785423279,0.055619992315769196,0.8390921354293823,3
7,21,24,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.6542816162109375,0.20117463171482086,0.9047390818595886,0.2252350151538849,0.9139420390129089,0.22257450222969055,0.7761218547821045,0.21749447286128998,1.3369956016540527,0.18750369548797607,0.7815470099449158,0.21028809249401093,1.3369956016540527,0.18750369548797607,0.7878648638725281,0.2113121747970581,0.7960812449455261,0.20627130568027496,0.00821636337786913,0.22258353233337402,0.6352606415748596,-0.5025879144668579,-0.00821636337786913,0.22258353233337402,0.5025879144668579,-0.6352606415748596,-0.3739437162876129,0.24136753380298615,0.11488625407218933,-1.0225822925567627,-0.0006842974107712507,0.23834474384784698,0.46621954441070557,-0.6577619314193726,0.7799999713897705,0.05976981297135353,0.5882492065429688,3
8,24,27,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.832664430141449,0.3031977117061615,1.0491929054260254,0.32689979672431946,1.05051589012146,0.32450026273727417,0.9545045495033264,0.3178566098213196,1.617050051689148,0.3704116940498352,0.9570072889328003,0.31495893001556396,1.617050051689148,0.3704116940498352,0.9447160363197327,0.3118897080421448,0.9495092034339905,0.3122170865535736,0.004793145693838596,0.30544590950012207,0.9019545316696167,-0.87325119972229,-0.004793145693838596,0.30544590950012207,0.87325119972229,-0.9019545316696167,0.14227549731731415,0.3033537268638611,1.0035083293914795,-0.7730612754821777,-0.007824412547051907,0.3140683174133301,1.0129625797271729,-0.7696167826652527,0.6700000166893005,0.11907713115215302,0.8533281087875366,3
9,27,30,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.5999578237533569,0.43283411860466003,0.8293673992156982,0.42710185050964355,0.8203282356262207,0.42889562249183655,0.709855318069458,0.4338308572769165,1.9521892070770264,0.0,0.7088445425033569,0.4344092905521393,1.9521892070770264,0.0,0.7154074311256409,0.42691314220428467,0.7165949940681458,0.42761892080307007,0.001187605899758637,0.5313496589660645,1.6741665601730347,-1.5316951274871826,-0.001187605899758637,0.5313496589660645,1.5316951274871826,-1.6741665601730347,-0.6348245143890381,0.5932089686393738,1.830615758895874,-2.438239812850952,0.011807985603809357,0.5612086653709412,1.6181237697601318,-1.7093501091003418,0.800000011920929,0.04942616820335388,0.9482289552688599,3
10,30,33,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.5904465913772583,0.43382126092910767,0.836748480796814,0.43391087651252747,0.8459513783454895,0.429514616727829,0.7003440856933594,0.4346376061439514,1.9968385696411133,0.0029410754796117544,0.698710024356842,0.43565067648887634,1.9968385696411133,0.0029410754796117544,0.7207603454589844,0.43772560358047485,0.7213751077651978,0.4324566423892975,0.0006147360545583069,0.5377373695373535,1.817533016204834,-1.6994171142578125,-0.0006147360545583069,0.5377373695373535,1.6994171142578125,-1.817533016204834,-0.27173012495040894,0.5766952037811279,1.5222302675247192,-2.227684259414673,0.005842931102961302,0.5459875464439392,1.8766021728515625,-1.796493411064148,0.7099999785423279,0.04958208650350571,0.4941922426223755,3
11,33,36,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.6636189818382263,0.21070513129234314,0.8709954619407654,0.2541266083717346,0.8723185658454895,0.24966831505298615,0.7735165357589722,0.24085035920143127,1.413824200630188,0.23486849665641785,0.7758263945579529,0.23818239569664001,1.413824200630188,0.23486849665641785,0.7713009715080261,0.22951315343379974,0.7763174176216125,0.2281806319952011,0.0050165182910859585,0.20358672738075256,0.48391425609588623,-0.4083622097969055,-0.0050165182910859585,0.20358672738075256,0.4083622097969055,-0.48391425609588623,-0.046423979103565216,0.2435607761144638,0.44778043031692505,-0.7372231483459473,-0.005270681343972683,0.23974910378456116,0.5795228481292725,-0.4867068827152252,0.7099999785423279,0.14368095993995667,0.8618857860565186,3
12,36,39,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.6441575884819031,0.27843254804611206,0.8937695026397705,0.30451661348342896,0.8847303986549377,0.31080690026283264,0.7712118625640869,0.30864599347114563,1.5477356910705566,0.2669377028942108,0.7671142816543579,0.30830118060112,1.5477356910705566,0.2669377028942108,0.7636147141456604,0.2905244827270508,0.7614351511001587,0.2936230003833771,-0.0021795087959617376,0.28639116883277893,0.8087625503540039,-0.8469444513320923,0.0021795087959617376,0.28639116883277893,0.8469444513320923,-0.8087625503540039,0.20716339349746704,0.3312009871006012,1.1274394989013672,-0.6085989475250244,-0.001682958914898336,0.33065804839134216,0.8251789808273315,-0.8361746072769165,0.7200000286102295,0.036592062562704086,0.5421549677848816,3
13,39,42,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.4408564865589142,0.31711748242378235,0.7085177898406982,0.3339150547981262,0.717720627784729,0.33693450689315796,0.5679107308387756,0.3355666399002075,1.6589809656143188,0.008974733762443066,0.5733181834220886,0.3368728756904602,1.6589809656143188,0.008974733762443066,0.5803715586662292,0.32823118567466736,0.5856130123138428,0.32780930399894714,0.00524145970121026,0.44702625274658203,1.3174726963043213,-1.0345524549484253,-0.00524145970121026,0.44702625274658203,1.0345524549484253,-1.3174726963043213,0.08613520860671997,0.4640490412712097,1.2253098487854004,-1.1266202926635742,-0.005346870515495539,0.4446881115436554,1.0372037887573242,-1.1160635948181152,0.7599999904632568,0.13591304421424866,0.6422199606895447,3
14,42,45,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.5497828125953674,0.32297343015670776,0.7644467949867249,0.3477482199668884,0.7657697200775146,0.35766878724098206,0.6768370270729065,0.35675516724586487,1.7724782228469849,0.07513631880283356,0.6824330687522888,0.3564669191837311,1.7724782228469849,0.07513631880283356,0.6543231010437012,0.33421242237091064,0.6640447378158569,0.3403109312057495,0.009721661917865276,0.4687264859676361,1.3725922107696533,-1.3967945575714111,-0.009721661917865276,0.4687264859676361,1.3967945575714111,-1.3725922107696533,-0.10968941450119019,0.4531534016132355,1.2453391551971436,-1.4709784984588623,-0.006584768183529377,0.4231560528278351,1.3377562761306763,-1.2289345264434814,0.6499999761581421,0.027031367644667625,0.46800243854522705,3
15,45,48,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.6233353018760681,0.20450907945632935,0.8526147603988647,0.24104630947113037,0.843575656414032,0.23896902799606323,0.7312859892845154,0.232829287648201,1.5955274105072021,0.25549831986427307,0.7340467572212219,0.23590467870235443,1.5955274105072021,0.25549831986427307,0.7387658953666687,0.22004938125610352,0.7432245016098022,0.22573703527450562,0.004458597861230373,0.22388127446174622,0.7076268196105957,-0.5887279510498047,-0.004458597861230373,0.22388127446174622,0.5887279510498047,-0.7076268196105957,-0.4587348699569702,0.23987869918346405,0.06971877813339233,-1.1444097757339478,0.004238127265125513,0.22950643301010132,0.578126072883606,-0.552501380443573,0.6600000262260437,-0.004604062996804714,0.39493706822395325,3
16,48,51,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.6315595507621765,0.2990199029445648,0.8802403211593628,0.30256563425064087,0.8894432187080383,0.30683499574661255,0.739510178565979,0.3084341883659363,1.4477249383926392,0.29303911328315735,0.737205982208252,0.30733829736709595,1.4477249383926392,0.29303911328315735,0.759075939655304,0.297338604927063,0.7574612498283386,0.29604870080947876,-0.0016146820271387696,0.24479058384895325,0.6561306715011597,-0.6193447709083557,0.0016146820271387696,0.24479058384895325,0.6193447709083557,-0.6561306715011597,0.03542989864945412,0.25514158606529236,0.7942186594009399,-0.5790615677833557,0.0007810581009835005,0.25629401206970215,0.5813559889793396,-0.7505242824554443,0.6800000071525574,-0.016492081806063652,0.38014671206474304,3
17,51,54,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.4454495906829834,0.3229260742664337,0.6511135697364807,0.3397952914237976,0.6524364948272705,0.33761677145957947,0.5534003973007202,0.3329950273036957,1.6355634927749634,0.05177490785717964,0.5550693273544312,0.3320172131061554,1.6355634927749634,0.05177490785717964,0.548064649105072,0.3287223279476166,0.5527608394622803,0.3304426968097687,0.004696159157902002,0.44450315833091736,1.1667470932006836,-1.0517728328704834,-0.004696159157902002,0.44450315833091736,1.0517728328704834,-1.1667470932006836,-0.4832117557525635,0.496179461479187,0.7889118790626526,-1.6557624340057373,0.006073150783777237,0.4906928837299347,1.2818946838378906,-1.4205949306488037,0.800000011920929,0.06643398851156235,0.7622380256652832,3
18,54,57,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.4011131525039673,0.32880643010139465,0.624625027179718,0.34287238121032715,0.6155859231948853,0.33548593521118164,0.5078538656234741,0.3386096656322479,1.7839990854263306,0.01646515540778637,0.5055044293403625,0.341016948223114,1.7839990854263306,0.01646515540778637,0.5037587285041809,0.32844048738479614,0.5028747320175171,0.3334730863571167,-0.0008839857764542103,0.462262362241745,1.0948948860168457,-1.1151237487792969,0.0008839857764542103,0.462262362241745,1.1151237487792969,-1.0948948860168457,-0.4122702479362488,0.4609263241291046,0.6577425599098206,-1.5449761152267456,0.008039599284529686,0.4541809856891632,1.0123724937438965,-0.9679239392280579,0.7599999904632568,0.03140103816986084,0.4712550640106201,3
19,57,60,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.6200197339057922,0.230856254696846,0.8658378720283508,0.23862065374851227,0.8750407695770264,0.23887799680233002,0.7267605066299438,0.23973046243190765,1.3132411241531372,0.2751309275627136,0.7219101190567017,0.2414536029100418,1.3132411241531372,0.2751309275627136,0.7519804239273071,0.2256717085838318,0.748353898525238,0.22987915575504303,-0.003626610152423382,0.24406298995018005,0.7869330048561096,-0.5725504755973816,0.003626610152423382,0.24406298995018005,0.5725504755973816,-0.7869330048561096,0.27771008014678955,0.2791270613670349,0.9041519165039062,-0.4987916052341461,-0.002098476979881525,0.24649277329444885,0.5904864072799683,-0.7062027454376221,0.7200000286102295,0.08481615781784058,0.5696431994438171,3
20,60,63,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.6813312768936157,0.30874404311180115,0.8836637735366821,0.3442929685115814,0.8849866986274719,0.3445253372192383,0.788071870803833,0.3397800326347351,1.535475254058838,0.25,0.7973723411560059,0.3376465439796448,1.535475254058838,0.25,0.7818600535392761,0.3251139521598816,0.7930213809013367,0.3267459273338318,0.011161361820995808,0.3491748869419098,0.8645263910293579,-0.9900866746902466,-0.011161361820995808,0.3491748869419098,0.9900866746902466,-0.8645263910293579,-0.17031104862689972,0.34674689173698425,0.8187487721443176,-1.0050244331359863,-0.008460776880383492,0.33987489342689514,0.9606660008430481,-0.7472449541091919,0.7300000190734863,0.002448496874421835,0.44345447421073914,3
21,63,66,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.4660520851612091,0.39138883352279663,0.7092447876930237,0.41331666707992554,0.7002056837081909,0.41340962052345276,0.5879600644111633,0.4041723608970642,1.962846279144287,0.0,0.6038224697113037,0.41184002161026,1.962846279144287,0.05209125578403473,0.5871779918670654,0.40507012605667114,0.6047559380531311,0.4090043902397156,0.017577961087226868,0.5059947967529297,1.1049519777297974,-1.3490188121795654,-0.017577961087226868,0.5059947967529297,1.3490188121795654,-1.1049519777297974,-0.6602385640144348,0.509382963180542,1.040636658668518,-1.7695093154907227,-0.004411932080984116,0.4972531497478485,1.17584228515625,-1.2097415924072266,0.7599999904632568,0.12766525149345398,0.8142359852790833,3
22,66,69,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.4530213475227356,0.38176852464675903,0.7112634181976318,0.3940419554710388,0.7204663157463074,0.39550015330314636,0.574929416179657,0.3908335268497467,1.8382490873336792,0.0,0.5933440923690796,0.4063833951950073,1.8414664268493652,0.04622288793325424,0.582635760307312,0.38906386494636536,0.600653350353241,0.39326441287994385,0.018017565831542015,0.4802252948284149,0.9967188239097595,-1.197385311126709,-0.018017565831542015,0.4802252948284149,1.197385311126709,-0.9967188239097595,-0.43636974692344666,0.48115110397338867,0.9078567028045654,-1.400434136390686,-0.00945476908236742,0.4716494679450989,1.1859320402145386,-0.9668262600898743,0.800000011920929,0.07023416459560394,0.753304660320282,3
23,69,72,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.6755280494689941,0.18225686252117157,0.8874198794364929,0.21104253828525543,0.8887429237365723,0.21429817378520966,0.7974360585212708,0.20703303813934326,1.3394838571548462,0.31530556082725525,0.8017289638519287,0.2078346610069275,1.3394838571548462,0.31530556082725525,0.7814756631851196,0.19029387831687927,0.7890563011169434,0.19826242327690125,0.007580604404211044,0.1811722069978714,0.5303047299385071,-0.47159022092819214,-0.007580604404211044,0.1811722069978714,0.47159022092819214,-0.5303047299385071,-0.27842628955841064,0.2143261581659317,0.25397494435310364,-0.8981474041938782,-0.002837203210219741,0.22662582993507385,0.6350304484367371,-0.7276831269264221,0.6700000166893005,0.0863470807671547,0.5401448607444763,3
0,0,3,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.6152615547180176,0.29883745312690735,0.8402287364006042,0.3281613290309906,0.8312642574310303,0.32578855752944946,0.7107661366462708,0.31932201981544495,1.4896576404571533,0.2666666805744171,0.7114904522895813,0.3190007209777832,1.4896576404571533,0.2666666805744171,0.7214134335517883,0.3040226101875305,0.7260312438011169,0.3114815950393677,0.004617859143763781,0.30108925700187683,0.885896623134613,-0.7673638463020325,-0.004617859143763781,0.30108925700187683,0.7673638463020325,-0.885896623134613,0.011010999791324139,0.3146456480026245,0.7988889217376709,-0.8749868273735046,-0.004714467562735081,0.3143966495990753,0.7862368822097778,-0.8962475657463074,0.7799999713897705,0.07121175527572632,0.6791363954544067,4
1,3,6,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.3983215391635895,0.3308827877044678,0.6375253200531006,0.3568190634250641,0.6463373303413391,0.3675481677055359,0.49382615089416504,0.3479034900665283,1.7392332553863525,0.01139326486736536,0.4968937933444977,0.3485736846923828,1.7392332553863525,0.01139326486736536,0.5216521620750427,0.3437696099281311,0.5280758142471313,0.3471003472805023,0.006423701532185078,0.42166638374328613,1.0937260389328003,-1.3572033643722534,-0.006423701532185078,0.42166638374328613,1.3572033643722534,-1.0937260389328003,-0.20855221152305603,0.4536771774291992,1.5319578647613525,-1.2962759733200073,-0.002161599462851882,0.4144195020198822,1.397464632987976,-1.0470306873321533,0.7300000190734863,0.11660465598106384,0.9187396764755249,4
2,6,9,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.45015403628349304,0.3520733118057251,0.641200840473175,0.38818010687828064,0.6415218114852905,0.3861311674118042,0.5456586480140686,0.38244545459747314,2.1127548217773438,0.03081025555729866,0.5495796799659729,0.38312655687332153,2.1127548217773438,0.03081025555729866,0.5410059094429016,0.3643224835395813,0.5488277673721313,0.3737317621707916,0.00782181229442358,0.42095357179641724,0.9416265487670898,-1.3366180658340454,-0.00782181229442358,0.42095357179641724,1.3366180658340454,-0.9416265487670898,0.1225607618689537,0.43489784002304077,1.430026650428772,-0.9483806490898132,-0.01056369673460722,0.4400148391723633,1.3366069793701172,-1.1509199142456055,0.7300000190734863,0.13487525284290314,0.8446074724197388,4
3,9,12,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.6350841522216797,0.19998838007450104,0.8858212232589722,0.24091926217079163,0.8768567442893982,0.2338569611310959,0.7659400105476379,0.22929760813713074,1.3528180122375488,0.3165651857852936,0.7696876525878906,0.2249436378479004,1.3528180122375488,0.35740846395492554,0.7608892917633057,0.21647261083126068,0.7689142823219299,0.21442821621894836,0.008024998940527439,0.22402139008045197,0.449569433927536,-0.8476851582527161,-0.008024998940527439,0.22402139008045197,0.8476851582527161,-0.449569433927536,-0.3095545172691345,0.2323322892189026,0.5007444024085999,-0.7935734391212463,-0.0017561891581863165,0.2327154576778412,0.8394243717193604,-0.46740972995758057,0.6600000262260437,-0.024221209809184074,0.39276695251464844,4
4,12,15,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.6858130097389221,0.29873305559158325,0.941487729549408,0.3064384162425995,0.9502996802330017,0.32052308320999146,0.8166688680648804,0.3046106696128845,1.6800601482391357,0.32802119851112366,0.8125784397125244,0.3048676550388336,1.6800601482391357,0.32802119851112366,0.8115692138671875,0.3040907084941864,0.812930166721344,0.30859845876693726,0.001360952272079885,0.26434558629989624,0.8421938419342041,-0.7466863393783569,-0.001360952272079885,0.26434558629989624,0.7466863393783569,-0.8421938419342041,-0.3319355249404907,0.3056778907775879,0.7057886123657227,-1.2354166507720947,0.005633981432765722,0.2727625370025635,0.8694272637367249,-0.8219916224479675,0.699999988079071,0.02394629456102848,0.6582810282707214,4
5,15,18,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.5566198825836182,0.42888596653938293,0.7745922207832336,0.4553542733192444,0.7749131917953491,0.45584502816200256,0.6874757409095764,0.44832655787467957,2.2569992542266846,0.06682705879211426,0.6779163479804993,0.4420582354068756,2.2569992542266846,0.06682705879211426,0.6734431385993958,0.44053587317466736,0.6648311018943787,0.4351150095462799,-0.008611963130533695,0.5548073649406433,2.0458788871765137,-1.9690461158752441,0.008611963130533695,0.5548073649406433,1.9690461158752441,-2.0458788871765137,-0.08845655620098114,0.5601409673690796,1.8494019508361816,-2.211148977279663,0.010417718440294266,0.5507748126983643,2.014054775238037,-2.0884361267089844,0.6499999761581421,0.2059348076581955,0.9800782203674316,4
6,18,21,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.4652140140533447,0.4328445792198181,0.7015595436096191,0.4446534812450409,0.6925950646400452,0.4487960934638977,0.5745341777801514,0.4508390724658966,2.2705681324005127,0.0,0.5644431114196777,0.4422849714756012,2.2705681324005127,0.0,0.582732081413269,0.4353562891483307,0.5768915414810181,0.426580548286438,-0.00584053061902523,0.5501040816307068,1.7474302053451538,-1.9807791709899902,0.00584053061902523,0.5501040816307068,1.9807791709899902,-1.7474302053451538,-0.13681811094284058,0.5653979778289795,1.77043879032135,-2.075129270553589,0.00942961685359478,0.5670150518417358,1.9717262983322144,-2.2251970767974854,0.75,0.0285485927015543,0.6980127692222595,4
7,21,24,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.6302659511566162,0.21761025488376617,0.8827940225601196,0.23392167687416077,0.8916060924530029,0.24325720965862274,0.7395861744880676,0.23107577860355377,1.2921867370605469,0.21001183986663818,0.7406208515167236,0.23087230324745178,1.2921867370605469,0.21001183986663818,0.7594631910324097,0.2238253355026245,0.7645904421806335,0.22385017573833466,0.005127219017595053,0.22665676474571228,0.5415192246437073,-0.5862636566162109,-0.005127219017595053,0.22665676474571228,0.5862636566162109,-0.5415192246437073,-0.2109387218952179,0.23406411707401276,0.32077756524086,-0.7580394148826599,-0.0004092049493920058,0.237803652882576,0.771892249584198,-0.5229160785675049,0.75,0.040002018213272095,0.5373928546905518,4
