mode,sample_index,block_index,selected_route_index,candidate_score_0,candidate_score_1,selected_score,expected_score,route_effective_advantage,route_old_logprob,route_new_logprob,route_ratio,route_surrogate
hierarchical_actor_true_conditional_route_policy,15,23,0,0.03473321720957756,-0.03473321720957756,0.03473321720957756,0.0066069625318050385,0.06946643441915512,-0.5190088152885437,-0.5190087556838989,1.0,0.06946643441915512
hierarchical_actor_true_conditional_route_policy,16,1,1,0.2652752995491028,-0.2652752995491028,-0.2652752995491028,-0.009606271982192993,0.5305505990982056,-0.6575750112533569,-0.6575750112533569,1.0,0.5305505990982056
hierarchical_actor_true_conditional_route_policy,16,2,1,-0.31787723302841187,0.31787723302841187,0.31787723302841187,0.014242291450500488,-0.6357544660568237,-0.6493175029754639,-0.6493175029754639,1.0,-0.6357544660568237
hierarchical_actor_true_conditional_route_policy,16,3,0,-2.1709399223327637,2.1709399223327637,-2.1709399223327637,-0.7039241790771484,-4.341879844665527,-0.4123019874095917,-0.4123019576072693,1.0,-4.341879844665527
hierarchical_actor_true_conditional_route_policy,16,6,0,-1.532636046409607,1.532636046409607,-1.532636046409607,-0.48858755826950073,-3.065272092819214,-0.41643327474594116,-0.41643333435058594,0.9999999403953552,-3.0652718544006348
hierarchical_actor_true_conditional_route_policy,16,7,0,0.30115389823913574,-0.30115389823913574,0.30115389823913574,0.08879519253969193,0.6023077964782715,-0.4347524046897888,-0.43475237488746643,1.0,0.6023077964782715
hierarchical_actor_true_conditional_route_policy,16,8,1,0.07957389205694199,-0.07957389205694199,-0.07957389205694199,0.014760643243789673,0.15914778411388397,-0.8983231782913208,-0.8983231782913208,1.0,0.15914778411388397
hierarchical_actor_true_conditional_route_policy,16,17,0,0.893820583820343,-0.893820583820343,0.893820583820343,0.21288102865219116,1.787641167640686,-0.47951292991638184,-0.47951292991638184,1.0,1.787641167640686
hierarchical_actor_true_conditional_route_policy,16,20,1,0.3516277074813843,-0.3516277074813843,-0.3516277074813843,0.030396178364753723,0.7032554149627686,-0.7835580110549927,-0.7835580110549927,1.0,0.7032554149627686
hierarchical_actor_true_conditional_route_policy,16,21,0,0.669689953327179,-0.669689953327179,0.669689953327179,0.10800909996032715,1.339379906654358,-0.5436224937438965,-0.5436224341392517,1.0,1.339379906654358
hierarchical_actor_true_conditional_route_policy,16,22,1,0.4047762453556061,-0.4047762453556061,-0.4047762453556061,-0.07965822517871857,0.8095524907112122,-0.5134994983673096,-0.5134994983673096,1.0,0.8095524907112122
hierarchical_actor_true_conditional_route_policy,16,23,1,0.1508261263370514,-0.1508261263370514,-0.1508261263370514,0.004476867616176605,0.3016522526741028,-0.7232789397239685,-0.7232788801193237,1.0,0.3016522526741028
hierarchical_actor_true_conditional_route_policy,17,0,0,-0.0012810977641493082,0.0012810977641493082,-0.0012810977641493082,-0.00012752710608765483,-0.0025621955282986164,-0.5982506275177002,-0.5982506275177002,1.0,-0.0025621955282986164
hierarchical_actor_true_conditional_route_policy,17,1,0,0.1133224293589592,-0.1133224293589592,0.1133224293589592,0.030302420258522034,0.2266448587179184,-0.45617955923080444,-0.4561796188354492,0.9999999403953552,0.2266448438167572
hierarchical_actor_true_conditional_route_policy,17,2,1,0.0035016646143049,-0.0035016646143049,-0.0035016646143049,0.000504542957060039,0.0070033292286098,-0.8487333059310913,-0.8487333655357361,0.9999999403953552,0.007003328762948513
hierarchical_actor_true_conditional_route_policy,17,3,0,0.1032971516251564,-0.1032971516251564,0.1032971516251564,-0.008112151175737381,0.2065943032503128,-0.7749345898628235,-0.7749345302581787,1.0,0.2065943032503128
hierarchical_actor_true_conditional_route_policy,17,4,0,-0.044613681733608246,0.044613681733608246,-0.044613681733608246,-0.0010540802031755447,-0.08922736346721649,-0.6697951555252075,-0.6697952151298523,0.9999999403953552,-0.0892273560166359
hierarchical_actor_true_conditional_route_policy,17,5,0,0.07915956526994705,-0.07915956526994705,0.07915956526994705,0.0025781989097595215,0.1583191305398941,-0.6610966920852661,-0.6610966920852661,1.0,0.1583191305398941
hierarchical_actor_true_conditional_route_policy,17,7,0,-0.1102600172162056,0.1102600172162056,-0.1102600172162056,-0.030206065624952316,-0.2205200344324112,-0.4510224759578705,-0.45102253556251526,0.9999999403953552,-0.22052001953125
hierarchical_actor_true_conditional_route_policy,17,10,1,0.038342077285051346,-0.038342077285051346,-0.038342077285051346,-0.005421176552772522,0.07668415457010269,-0.5609005689620972,-0.5609005689620972,1.0,0.07668415457010269
hierarchical_actor_true_conditional_route_policy,17,11,1,0.24272964894771576,-0.24272964894771576,-0.24272964894771576,0.006444394588470459,0.4854592978954315,-0.7200556993484497,-0.7200556397438049,1.0,0.4854592978954315
hierarchical_actor_true_conditional_route_policy,17,14,1,0.1967770904302597,-0.1967770904302597,-0.1967770904302597,-0.03330758213996887,0.3935541808605194,-0.5367713570594788,-0.536771297454834,1.0,0.3935541808605194
hierarchical_actor_true_conditional_route_policy,17,21,1,-0.06276162713766098,0.06276162713766098,0.06276162713766098,0.008618362247943878,-0.12552325427532196,-0.5644734501838684,-0.5644734501838684,1.0,-0.12552325427532196
hierarchical_actor_true_conditional_route_policy,17,22,0,0.1233334168791771,-0.1233334168791771,0.1233334168791771,0.03264039382338524,0.2466668337583542,-0.45835041999816895,-0.45835039019584656,1.0,0.2466668337583542
hierarchical_actor_true_conditional_route_policy,18,3,1,0.007479696534574032,-0.007479696534574032,-0.007479696534574032,-0.0004389677196741104,0.014959393069148064,-0.6361168622970581,-0.6361168622970581,1.0,0.014959393069148064
hierarchical_actor_true_conditional_route_policy,18,4,1,-0.2355634719133377,0.2355634719133377,0.2355634719133377,0.034468553960323334,-0.4711269438266754,-0.5565871000289917,-0.5565871000289917,1.0,-0.4711269438266754
hierarchical_actor_true_conditional_route_policy,18,6,1,-0.5040845274925232,0.5040845274925232,0.5040845274925232,0.052506521344184875,-1.0081690549850464,-0.5940603613853455,-0.5940603613853455,1.0,-1.0081690549850464
hierarchical_actor_true_conditional_route_policy,18,7,1,0.31235554814338684,-0.31235554814338684,-0.31235554814338684,0.05433639883995056,0.6247110962867737,-0.8842554092407227,-0.8842553496360779,1.0,0.6247110962867737
hierarchical_actor_true_conditional_route_policy,18,8,0,0.2395622730255127,-0.2395622730255127,0.2395622730255127,0.030251987278461456,0.4791245460510254,-0.5742267370223999,-0.5742267966270447,0.9999999403953552,0.479124516248703
hierarchical_actor_true_conditional_route_policy,18,9,0,0.08374255895614624,-0.08374255895614624,0.08374255895614624,0.019591785967350006,0.16748511791229248,-0.4829246997833252,-0.4829246699810028,1.0,0.16748511791229248
hierarchical_actor_true_conditional_route_policy,18,11,1,-0.2550452947616577,0.2550452947616577,0.2550452947616577,0.003527015447616577,-0.5100905895233154,-0.6794129014015198,-0.6794129014015198,1.0,-0.5100905895233154
hierarchical_actor_true_conditional_route_policy,18,12,1,-0.1534980982542038,0.1534980982542038,0.1534980982542038,0.025560826063156128,-0.3069961965084076,-0.5391203761100769,-0.5391203761100769,1.0,-0.3069961965084076
hierarchical_actor_true_conditional_route_policy,18,14,0,-0.24336454272270203,0.24336454272270203,-0.24336454272270203,-0.06133970618247986,-0.48672908544540405,-0.4683661162853241,-0.4683661162853241,1.0,-0.48672908544540405
hierarchical_actor_true_conditional_route_policy,18,15,1,-0.5077923536300659,0.5077923536300659,0.5077923536300659,-0.08120124042034149,-1.0155847072601318,-0.8673937916755676,-0.8673937320709229,1.0,-1.0155847072601318
