block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_path_cost_local_mean,block_path_cost_local_std,block_path_cost_bs1_mean,block_path_cost_bs1_std,block_path_cost_bs2_mean,block_path_cost_bs2_std,block_local_cost_now_mean,block_local_cost_now_std,block_local_cost_now_max,block_local_cost_now_min,block_local_cost_next_mean,block_local_cost_next_std,block_local_cost_next_max,block_local_cost_next_min,block_action_conditioned_cost_now_mean,block_action_conditioned_cost_now_std,block_action_conditioned_cost_next_mean,block_action_conditioned_cost_next_std,block_delta_cost_mean,block_delta_cost_std,block_delta_cost_max,block_delta_cost_min,block_td_reward_mean,block_td_reward_std,block_td_reward_max,block_td_reward_min,block_value_pred_mean,block_value_pred_std,block_value_pred_max,block_value_pred_min,block_td_target_mean,block_td_target_std,block_td_target_max,block_td_target_min,block_td_advantage_mean,block_td_advantage_std,block_td_advantage_max,block_td_advantage_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
15,45,48,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.6257479786872864,0.23250381648540497,0.8542504906654358,0.2653363347053528,0.8442873954772949,0.2572996914386749,0.7213613986968994,0.26531872153282166,1.5515944957733154,0.2289651483297348,0.7231382131576538,0.2667466700077057,1.5515944957733154,0.2289651483297348,0.7423486113548279,0.24915708601474762,0.7452855110168457,0.24966339766979218,0.002936898497864604,0.230897918343544,0.4942960739135742,-0.6165653467178345,-0.7213613986968994,0.26531872153282166,-0.2289651483297348,-1.5515944957733154,-6.076267242431641,2.141371011734009,2.493988513946533,-7.323176860809326,-6.665814399719238,2.2377281188964844,1.8499425649642944,-8.749438285827637,-0.589547336101532,1.4537763595581055,6.224849224090576,-6.933321952819824,0.8299999833106995,-0.2911306917667389,0.5119670033454895,2
16,48,51,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.6133357882499695,0.28600239753723145,0.8482243418693542,0.27458101511001587,0.8602858185768127,0.2714671492576599,0.7089491486549377,0.2832067310810089,1.3390913009643555,0.299556165933609,0.7112112641334534,0.28262174129486084,1.3390913009643555,0.299556165933609,0.7335992455482483,0.27255645394325256,0.7384596467018127,0.2694215178489685,0.004860446322709322,0.25171998143196106,0.840771496295929,-0.511111855506897,-0.7089491486549377,0.2832067310810089,-0.299556165933609,-1.3390913009643555,-4.624088287353516,1.5853272676467896,1.6704288721084595,-5.548476219177246,-5.23289680480957,1.7347749471664429,1.0885759592056274,-6.735626220703125,-0.6088088154792786,1.194047451019287,4.940123081207275,-5.565316677093506,0.7900000214576721,-0.3525231182575226,0.2607746720314026,2
17,51,54,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.42585113644599915,0.32969170808792114,0.6215578317642212,0.3449254035949707,0.6255751848220825,0.34563907980918884,0.5214645266532898,0.34192633628845215,1.334925889968872,0.0,0.5256240963935852,0.33806565403938293,1.334925889968872,0.06906832009553909,0.5266126990318298,0.33642813563346863,0.533359706401825,0.32886478304862976,0.006746978964656591,0.44168534874916077,1.0958876609802246,-0.9526307582855225,-0.5214645266532898,0.34192633628845215,-0.0,-1.334925889968872,-4.638674736022949,1.6673299074172974,2.3743622303009033,-5.648715972900391,-5.059055328369141,1.7890101671218872,1.9817640781402588,-6.867006301879883,-0.42038002610206604,1.2033439874649048,4.694547653198242,-6.058439254760742,0.7400000095367432,-0.2591652572154999,0.4884352684020996,2
18,54,57,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.40158259868621826,0.3290644586086273,0.6349369287490845,0.34721410274505615,0.6249739527702332,0.3425513207912445,0.5164114236831665,0.34470948576927185,1.309433937072754,0.0,0.5210155248641968,0.34083425998687744,1.309433937072754,0.04724157974123955,0.5053888559341431,0.3383850157260895,0.5092366933822632,0.3294758200645447,0.003847898216918111,0.4460265040397644,1.0935157537460327,-1.0199216604232788,-0.5164114236831665,0.34470948576927185,-0.0,-1.309433937072754,-4.780221939086914,1.6737666130065918,1.9300990104675293,-5.758426189422607,-5.193283557891846,1.7576613426208496,1.457019567489624,-6.86823844909668,-0.4130607843399048,1.2080858945846558,4.173774242401123,-5.9724836349487305,0.7599999904632568,-0.2747802436351776,0.30804356932640076,2
19,57,60,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.6824678182601929,0.23964715003967285,0.9320822954177856,0.25907155871391296,0.9441435933113098,0.25697872042655945,0.7972965836524963,0.2478448748588562,1.2871726751327515,0.2081219106912613,0.7968066334724426,0.24814653396606445,1.2871726751327515,0.2081219106912613,0.8130505084991455,0.2432144284248352,0.8116236925125122,0.24869562685489655,-0.0014269077219069004,0.23658552765846252,0.6975595355033875,-0.6186769008636475,-0.7972965836524963,0.2478448748588562,-0.2081219106912613,-1.2871726751327515,-4.958934783935547,1.712330937385559,1.6714539527893066,-5.943099498748779,-5.648623466491699,1.805433750152588,0.9788826107978821,-7.103021144866943,-0.6896889209747314,1.201046109199524,4.312013149261475,-6.653919696807861,0.8100000023841858,-0.319034606218338,0.33851689100265503,2
20,60,63,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.6381123065948486,0.29931679368019104,0.8428820967674255,0.3269655108451843,0.8468993902206421,0.3271962106227875,0.7529410719871521,0.3261668384075165,1.9008573293685913,0.3199794888496399,0.7568464875221252,0.32502326369285583,1.9008573293685913,0.3199794888496399,0.7389954924583435,0.31236159801483154,0.7446463108062744,0.314828485250473,0.005650758743286133,0.3792125880718231,1.1303151845932007,-1.2271177768707275,-0.7529410719871521,0.3261668384075165,-0.3199794888496399,-1.9008573293685913,-4.556121349334717,1.6411999464035034,2.056975841522217,-5.526930809020996,-5.2101263999938965,1.7440731525421143,1.4584295749664307,-7.091495990753174,-0.6540045738220215,1.1447960138320923,3.9584381580352783,-5.683747291564941,0.8600000143051147,-0.3892187476158142,0.23478573560714722,2
21,63,66,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.41775229573249817,0.38203126192092896,0.6596478819847107,0.40220826864242554,0.6496849060058594,0.4006085693836212,0.5324133038520813,0.3921290338039398,2.1717214584350586,0.006162174977362156,0.5340075492858887,0.3912452161312103,2.1717214584350586,0.006162174977362156,0.5383084416389465,0.3867630064487457,0.542726457118988,0.3889200985431671,0.004417974967509508,0.5301762819290161,1.5721831321716309,-1.6371002197265625,-0.5324133038520813,0.3921290338039398,-0.006162174977362156,-2.1717214584350586,-5.158603668212891,1.7833868265151978,2.0807018280029297,-6.217414379119873,-5.579520225524902,1.914624810218811,1.8183815479278564,-8.326961517333984,-0.4209165871143341,1.3631995916366577,4.913920879364014,-6.001710891723633,0.7799999713897705,-0.20813828706741333,0.5641361474990845,2
22,66,69,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.40798500180244446,0.3797079622745514,0.6529514193534851,0.3812926709651947,0.6650128364562988,0.3809022903442383,0.5226460099220276,0.3882317543029785,1.8883769512176514,0.002301515080034733,0.524437665939331,0.38731876015663147,1.8883769512176514,0.002301515080034733,0.5288063883781433,0.3736254572868347,0.534518301486969,0.37895840406417847,0.005711880978196859,0.5044642686843872,1.3352388143539429,-1.7842624187469482,-0.5226460099220276,0.3882317543029785,-0.002301515080034733,-1.8883769512176514,-4.517329216003418,1.7132163047790527,2.375277280807495,-5.5337934494018555,-4.941307544708252,1.8399393558502197,2.2028284072875977,-7.353876113891602,-0.4239780008792877,1.2345434427261353,4.594336986541748,-5.4366865158081055,0.7400000095367432,-0.2869524657726288,0.3405274450778961,2
23,69,72,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.6467443704605103,0.19931165874004364,0.8534042239189148,0.22870729863643646,0.8574215769767761,0.2290041595697403,0.761405348777771,0.229073628783226,1.324316382408142,0.3823836147785187,0.7667359113693237,0.22782646119594574,1.324316382408142,0.3823836147785187,0.7495656609535217,0.21332794427871704,0.7582318782806396,0.21504902839660645,0.008666260167956352,0.19643352925777435,0.4216124415397644,-0.42104077339172363,-0.761405348777771,0.229073628783226,-0.3823836147785187,-1.324316382408142,-5.348973274230957,1.8424794673919678,2.4194602966308594,-6.423363208770752,-5.994716644287109,1.9165602922439575,1.5393507480621338,-7.578861236572266,-0.6457441449165344,1.2798305749893188,5.243158340454102,-6.619333267211914,0.8399999737739563,-0.4352445900440216,0.2886682450771332,2
0,0,3,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.6663976907730103,0.269873708486557,0.9053679704666138,0.29218482971191406,0.9083412289619446,0.295864075422287,0.7876872420310974,0.2929944694042206,1.4391955137252808,0.2666666805744171,0.7954164147377014,0.2893197536468506,1.4391955137252808,0.26675620675086975,0.781319797039032,0.27471303939819336,0.7885406613349915,0.2735236883163452,0.007220797706395388,0.24964548647403717,0.7174099087715149,-0.7111608982086182,-0.7876872420310974,0.2929944694042206,-0.2666666805744171,-1.4391955137252808,-7.421202182769775,1.9125287532806396,-0.17415258288383484,-8.584429740905762,-8.057065963745117,2.0245039463043213,-0.9323506355285645,-9.732759475708008,-0.6358636021614075,0.5507656335830688,1.100825548171997,-1.7603638172149658,0.699999988079071,-0.3292066156864166,0.32861196994781494,3
1,3,6,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.41591697931289673,0.32541531324386597,0.6705764532089233,0.33235183358192444,0.6767970323562622,0.33970847725868225,0.5372064113616943,0.3315266966819763,1.4667243957519531,0.003801318584010005,0.5399984121322632,0.3296965956687927,1.4667243957519531,0.003801318584010005,0.5388957858085632,0.32346364855766296,0.5483826398849487,0.3250817656517029,0.009486782364547253,0.4515015184879303,1.1254796981811523,-0.950067400932312,-0.5372064113616943,0.3315266966819763,-0.003801318584010005,-1.4667243957519531,-7.307675838470459,1.6457902193069458,-1.21940279006958,-8.395215034484863,-7.6991705894470215,1.8696203231811523,-0.4457671642303467,-9.581382751464844,-0.3914940357208252,0.6380886435508728,2.260636806488037,-1.6515693664550781,0.6399999856948853,-0.12007515132427216,0.38396623730659485,3
2,6,9,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.5087177157402039,0.3171849846839905,0.7238783240318298,0.3489004969596863,0.7285342216491699,0.34882453083992004,0.6300071477890015,0.3433765470981598,1.54580557346344,0.04310644045472145,0.633765697479248,0.3405003249645233,1.54580557346344,0.04310644045472145,0.6246726512908936,0.33813098073005676,0.6320649981498718,0.3337055444717407,0.007392301689833403,0.4622529447078705,1.0504426956176758,-0.9158047437667847,-0.6300071477890015,0.3433765470981598,-0.04310644045472145,-1.54580557346344,-7.776296615600586,1.9987635612487793,-0.7349412441253662,-9.065834999084473,-8.248130798339844,2.201051712036133,-0.4295303225517273,-10.245903015136719,-0.47183501720428467,0.6452109813690186,1.8261938095092773,-1.9840493202209473,0.6200000047683716,-0.2080441266298294,0.2808491289615631,3
3,9,12,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.5826743841171265,0.19069914519786835,0.8117063641548157,0.2287435233592987,0.8146796226501465,0.22932684421539307,0.688265323638916,0.21991702914237976,1.4482152462005615,0.28259578347206116,0.6961459517478943,0.22470803558826447,1.4482152462005615,0.28259578347206116,0.7026034593582153,0.21722127497196198,0.7100119590759277,0.2186230719089508,0.007408448960632086,0.2192915827035904,0.6425359845161438,-0.42157477140426636,-0.688265323638916,0.21991702914237976,-0.28259578347206116,-1.4482152462005615,-7.422813892364502,1.8088055849075317,-0.553727924823761,-8.600481986999512,-7.960447788238525,1.9166276454925537,-0.7573593258857727,-9.489670753479004,-0.5376335382461548,0.5304993391036987,1.0423479080200195,-2.066786289215088,0.7400000095367432,-0.31693151593208313,0.260700523853302,3
4,12,15,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.6123279333114624,0.27773457765579224,0.8566892743110657,0.29831546545028687,0.8629098534584045,0.305794358253479,0.7179186940193176,0.2848292291164398,1.438843846321106,0.2857142984867096,0.7288194298744202,0.2889094054698944,1.438843846321106,0.29284101724624634,0.7386221289634705,0.2841106355190277,0.7527015209197998,0.289319783449173,0.014079314656555653,0.2079267054796219,0.8612341284751892,-0.749890923500061,-0.7179186940193176,0.2848292291164398,-0.2857142984867096,-1.438843846321106,-6.943303108215332,1.6370630264282227,-0.9244261384010315,-8.003636360168457,-7.520792007446289,1.701208472251892,-1.1231083869934082,-9.199605941772461,-0.5774890184402466,0.5201739072799683,1.610673427581787,-2.206279754638672,0.7300000190734863,-0.2260952889919281,0.3383733928203583,3
5,15,18,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.4741848409175873,0.39929020404815674,0.678855836391449,0.429088294506073,0.6835117340087891,0.4290156066417694,0.5797757506370544,0.4237219989299774,1.7249590158462524,0.0,0.6034688353538513,0.4556772708892822,2.3693063259124756,0.016307055950164795,0.5817773342132568,0.41622138023376465,0.6064488887786865,0.4460231065750122,0.024671517312526703,0.5667980909347534,1.5341851711273193,-1.4016990661621094,-0.5797757506370544,0.4237219989299774,-0.0,-1.7249590158462524,-7.705867767333984,1.8276398181915283,-0.3396280109882355,-8.860709190368652,-8.130708694458008,1.9507631063461304,-0.9066725969314575,-10.17015552520752,-0.4248410165309906,0.6858509182929993,1.7394886016845703,-2.9073257446289062,0.8199999928474426,-0.241676926612854,0.42893627285957336,3
6,18,21,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.4256955683231354,0.39566609263420105,0.6663826107978821,0.39996370673179626,0.6693557500839233,0.3985092043876648,0.5463667511940002,0.393427312374115,1.612728476524353,0.0,0.5622764229774475,0.40306156873703003,1.612728476524353,0.03584928438067436,0.5437747836112976,0.4001007378101349,0.5655637979507446,0.41103291511535645,0.021789057180285454,0.5171865820884705,1.3777190446853638,-1.4873511791229248,-0.5463667511940002,0.393427312374115,-0.0,-1.612728476524353,-7.18228816986084,1.8556574583053589,0.05651213973760605,-8.317967414855957,-7.582113265991211,1.9693301916122437,-0.6730048060417175,-9.589813232421875,-0.39982467889785767,0.615523636341095,1.6173925399780273,-2.030883312225342,0.6800000071525574,-0.22348780930042267,0.3680399954319,3
7,21,24,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.6539336442947388,0.20191316306591034,0.904459536075592,0.22089165449142456,0.9106800556182861,0.22404086589813232,0.774604856967926,0.21665042638778687,1.3496630191802979,0.1893121749162674,0.7799476385116577,0.20946143567562103,1.3496630191802979,0.1893121749162674,0.7873796224594116,0.21016189455986023,0.7946720123291016,0.2028910368680954,0.0072924233973026276,0.22240684926509857,0.6001912951469421,-0.520310640335083,-0.774604856967926,0.21665042638778687,-0.1893121749162674,-1.3496630191802979,-6.90138053894043,1.7362421751022339,-0.11861161887645721,-7.9598846435546875,-7.535322189331055,1.872210144996643,-0.7111343741416931,-8.990074157714844,-0.6339410543441772,0.5025755763053894,1.0062448978424072,-1.9161128997802734,0.8399999737739563,-0.35697314143180847,0.25610172748565674,3
8,24,27,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.8310801982879639,0.302894651889801,1.045975923538208,0.32482221722602844,1.0506318807601929,0.32577502727508545,0.9517514109611511,0.31768783926963806,1.5914932489395142,0.36636650562286377,0.9541354179382324,0.3149031400680542,1.5914932489395142,0.36636650562286377,0.9420475959777832,0.3116527497768402,0.9479434490203857,0.3121284544467926,0.005895829293876886,0.30811458826065063,0.9558738470077515,-0.8720754384994507,-0.9517514109611511,0.31768783926963806,-0.36636650562286377,-1.5914932489395142,-7.598451137542725,2.0014216899871826,-0.051118411123752594,-8.847614288330078,-8.394318580627441,2.0562496185302734,-1.0030839443206787,-10.138748168945312,-0.7958673238754272,0.5901780724525452,0.9349899291992188,-2.3930325508117676,0.8100000023841858,-0.38958418369293213,0.2607167661190033,3
9,27,30,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.6005000472068787,0.43288716673851013,0.8274279236793518,0.4314805865287781,0.8304011821746826,0.43332022428512573,0.7107250690460205,0.4350009858608246,1.9596692323684692,0.0,0.7097585797309875,0.43554970622062683,1.9596692323684692,0.0,0.7178706526756287,0.43240654468536377,0.7192733287811279,0.431451678276062,0.0014026236021891236,0.5334972739219666,1.6814143657684326,-1.55271577835083,-0.7107250690460205,0.4350009858608246,-0.0,-1.9596692323684692,-7.546535491943359,1.8962572813034058,-0.023185312747955322,-8.691956520080566,-8.103717803955078,1.9630839824676514,-0.4263469874858856,-10.45889663696289,-0.557181715965271,0.5895271301269531,0.7853217124938965,-2.4205899238586426,0.7400000095367432,-0.27663668990135193,0.28046226501464844,3
10,30,33,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.5911141037940979,0.43447601795196533,0.8376505970954895,0.43874862790107727,0.8438710570335388,0.42926761507987976,0.7013391852378845,0.436350554227829,2.003908157348633,0.002817796543240547,0.6997260451316833,0.43734657764434814,2.003908157348633,0.002817796543240547,0.7200210690498352,0.4369182884693146,0.72086501121521,0.43268194794654846,0.0008439612574875355,0.5386004447937012,1.8151960372924805,-1.7183592319488525,-0.7013391852378845,0.436350554227829,-0.002817796543240547,-2.003908157348633,-7.045133590698242,1.8618394136428833,-0.27279427647590637,-8.218793869018555,-7.602697849273682,1.9182904958724976,-0.36337393522262573,-9.889032363891602,-0.5575647354125977,0.5940005779266357,0.7661318778991699,-2.376072406768799,0.7400000095367432,-0.25690844655036926,0.31900760531425476,3
11,33,36,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.6644501686096191,0.20899096131324768,0.8716325163841248,0.2502094507217407,0.8762885928153992,0.24772752821445465,0.774675190448761,0.23905664682388306,1.3867639303207397,0.23622512817382812,0.7770364284515381,0.23632223904132843,1.3867639303207397,0.23622512817382812,0.7741695642471313,0.2259950041770935,0.7785088419914246,0.22396700084209442,0.004339296370744705,0.204657644033432,0.46627044677734375,-0.40689510107040405,-0.774675190448761,0.23905664682388306,-0.23622512817382812,-1.3867639303207397,-7.908285140991211,1.8489763736724854,-0.7860457897186279,-9.068038940429688,-8.523944854736328,1.9908027648925781,-0.5190720558166504,-10.191084861755371,-0.6156607270240784,0.5669963359832764,1.1681814193725586,-2.270442008972168,0.800000011920929,-0.3395899534225464,0.33700260519981384,3
12,36,39,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.6439915299415588,0.27832654118537903,0.8924163579940796,0.3106746971607208,0.8953895568847656,0.31728097796440125,0.772156834602356,0.3110193908214569,1.5319222211837769,0.2666666805744171,0.7680356502532959,0.3107032775878906,1.5319222211837769,0.2666666805744171,0.7658014893531799,0.2950706481933594,0.7635499835014343,0.300478458404541,-0.0022514844313263893,0.28906363248825073,0.7982808351516724,-0.8538981080055237,-0.772156834602356,0.3110193908214569,-0.2666666805744171,-1.5319222211837769,-7.545751571655273,1.8669053316116333,-0.21425274014472961,-8.759740829467773,-8.165060997009277,1.9810765981674194,-0.9095655083656311,-9.920059204101562,-0.6193096041679382,0.6014420986175537,1.0339770317077637,-2.6474609375,0.7599999904632568,-0.29971903562545776,0.32853126525878906,3
13,39,42,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.4408472180366516,0.316815584897995,0.7092874050140381,0.33670175075531006,0.715507984161377,0.34052717685699463,0.569012463092804,0.33620762825012207,1.639296054840088,0.00844481959939003,0.5744644999504089,0.33754000067710876,1.639296054840088,0.00844481959939003,0.582044243812561,0.3273855149745941,0.5866329669952393,0.3291069567203522,0.004588792100548744,0.4488239884376526,1.3204526901245117,-1.0277612209320068,-0.569012463092804,0.33620762825012207,-0.00844481959939003,-1.639296054840088,-6.210244655609131,1.521975040435791,-0.7451468110084534,-7.228993892669678,-6.652002334594727,1.622632384300232,-0.9620451927185059,-8.541048049926758,-0.4417577385902405,0.5232240557670593,0.6974382400512695,-2.019049644470215,0.8299999833106995,-0.27514487504959106,0.3238556683063507,3
14,42,45,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.5497464537620544,0.32309389114379883,0.7655572295188904,0.3534403145313263,0.7702131867408752,0.3593140244483948,0.6779116988182068,0.358188271522522,1.7769016027450562,0.07459523528814316,0.6835291981697083,0.35789990425109863,1.7769016027450562,0.07459523528814316,0.6563462018966675,0.3392464518547058,0.6664106249809265,0.34283724427223206,0.010064422152936459,0.47026771306991577,1.354108452796936,-1.3973138332366943,-0.6779116988182068,0.358188271522522,-0.07459523528814316,-1.7769016027450562,-7.27342414855957,1.8743131160736084,-0.13971735537052155,-8.438909530639648,-7.802452564239502,1.961247444152832,-0.5324832201004028,-9.756762504577637,-0.5290284752845764,0.6387786865234375,1.1441595554351807,-2.2470273971557617,0.6800000071525574,-0.2705475687980652,0.26343950629234314,3
15,45,48,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.6231496334075928,0.20462463796138763,0.8494472503662109,0.2424475997686386,0.8524205684661865,0.24876508116722107,0.7304929494857788,0.2339010387659073,1.590319275856018,0.2540992796421051,0.7333110570907593,0.2370690256357193,1.590319275856018,0.2540992796421051,0.7411162853240967,0.2242870032787323,0.7466686964035034,0.2316126823425293,0.005552390590310097,0.22794069349765778,0.7242249250411987,-0.6224377155303955,-0.7304929494857788,0.2339010387659073,-0.2540992796421051,-1.590319275856018,-8.605123519897461,2.1162405014038086,-0.17768272757530212,-9.929221153259277,-9.161818504333496,2.244899034500122,-0.7921143770217896,-10.926424980163574,-0.5566962361335754,0.6264007091522217,1.6489372253417969,-2.197230815887451,0.7400000095367432,-0.34316515922546387,0.3128620386123657,3
16,48,51,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.6318854689598083,0.2992822825908661,0.8798602223396301,0.3027186393737793,0.886080801486969,0.3135523498058319,0.7392287254333496,0.310456246137619,1.5008503198623657,0.29263433814048767,0.7369436621665955,0.30936750769615173,1.5008503198623657,0.29263433814048767,0.7568932175636292,0.30166739225387573,0.7557533979415894,0.2992089092731476,-0.0011398306814953685,0.24613933265209198,0.6497280597686768,-0.6101394891738892,-0.7392287254333496,0.310456246137619,-0.29263433814048767,-1.5008503198623657,-7.018264293670654,1.827286958694458,0.15717224776744843,-8.128377914428711,-7.614285945892334,1.8662192821502686,-0.8788618445396423,-9.215953826904297,-0.5960214734077454,0.6081429719924927,1.0254487991333008,-2.252192258834839,0.8100000023841858,-0.30209803581237793,0.23587065935134888,3
17,51,54,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.4445394277572632,0.3225841820240021,0.6489290595054626,0.3394823670387268,0.653584897518158,0.336480051279068,0.5518826842308044,0.3329775929450989,1.6217243671417236,0.04480312392115593,0.5536436438560486,0.331977903842926,1.6217243671417236,0.04480312392115593,0.545831561088562,0.32755208015441895,0.550722599029541,0.32753103971481323,0.004891004413366318,0.44196978211402893,1.1455576419830322,-1.0457531213760376,-0.5518826842308044,0.3329775929450989,-0.04480312392115593,-1.6217243671417236,-6.963615894317627,1.7538387775421143,-0.2811805009841919,-8.102330207824707,-7.373269557952881,1.8430720567703247,-0.7301368713378906,-9.065567016601562,-0.4096539616584778,0.5757136344909668,1.0211987495422363,-2.230989456176758,0.6899999976158142,-0.22863996028900146,0.39123955368995667,3
18,54,57,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.4008030593395233,0.3285675048828125,0.6232867240905762,0.3408258855342865,0.6262599229812622,0.33824390172958374,0.5079076886177063,0.3381306231021881,1.7830740213394165,0.0160688366740942,0.505559504032135,0.34053999185562134,1.7830740213394165,0.0160688366740942,0.5071930885314941,0.3331470489501953,0.5042009353637695,0.33614933490753174,-0.002992155496031046,0.4611726999282837,1.0854668617248535,-1.1147794723510742,-0.5079076886177063,0.3381306231021881,-0.0160688366740942,-1.7830740213394165,-7.099852085113525,1.8220808506011963,0.4653385877609253,-8.182945251464844,-7.464036464691162,1.9301478862762451,-0.2478008270263672,-9.329971313476562,-0.36418306827545166,0.6607927680015564,1.5717673301696777,-1.9830174446105957,0.6100000143051147,-0.2000451236963272,0.3488835394382477,3
19,57,60,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.6201900243759155,0.229669451713562,0.8664359450340271,0.2393261045217514,0.8726564049720764,0.24492141604423523,0.7272946834564209,0.23977699875831604,1.3044241666793823,0.2684856951236725,0.7224041819572449,0.24156509339809418,1.3044241666793823,0.2684856951236725,0.7455548048019409,0.22782370448112488,0.7450330853462219,0.23428359627723694,-0.0005217030411586165,0.24558964371681213,0.7751349210739136,-0.5854054689407349,-0.7272946834564209,0.23977699875831604,-0.2684856951236725,-1.3044241666793823,-7.258019924163818,1.7438386678695679,-1.1892468929290771,-8.438682556152344,-7.838374137878418,1.8216286897659302,-0.6457511186599731,-9.477654457092285,-0.580353856086731,0.5934072732925415,1.3404545783996582,-2.2807912826538086,0.7400000095367432,-0.30014970898628235,0.26212555170059204,3
20,60,63,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.6793719530105591,0.308329701423645,0.881401538848877,0.34122753143310547,0.886057436466217,0.3443627655506134,0.7864766120910645,0.34000617265701294,1.5474181175231934,0.25,0.7957692742347717,0.33790919184684753,1.5474181175231934,0.25,0.7772544026374817,0.3244888484477997,0.7901355028152466,0.3249695599079132,0.012881092727184296,0.34610065817832947,0.8177745938301086,-0.9366176128387451,-0.7864766120910645,0.34000617265701294,-0.25,-1.5474181175231934,-7.046586513519287,1.7613718509674072,-0.13194303214550018,-8.174884796142578,-7.690590858459473,1.9061133861541748,-0.7465165853500366,-9.484761238098145,-0.644005298614502,0.6026530861854553,1.119718074798584,-2.0724642276763916,0.7799999713897705,-0.3271740972995758,0.3074088990688324,3
21,63,66,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.4666063189506531,0.3915797472000122,0.7076835036277771,0.4138120114803314,0.7106567621231079,0.41889384388923645,0.5906766653060913,0.4041963815689087,1.936996340751648,0.0,0.6062809228897095,0.4111526310443878,1.936996340751648,0.046568743884563446,0.5899720191955566,0.404130756855011,0.606870710849762,0.41044163703918457,0.016898710280656815,0.5073608756065369,1.1026891469955444,-1.3507639169692993,-0.5906766653060913,0.4041963815689087,-0.0,-1.936996340751648,-7.603809833526611,1.869413137435913,-0.438639372587204,-8.749444007873535,-8.039788246154785,2.013019561767578,-0.8456511497497559,-10.076915740966797,-0.43597930669784546,0.6321851015090942,1.5195846557617188,-1.8314390182495117,0.7400000095367432,-0.21453028917312622,0.3529556095600128,3
22,66,69,3,dispatch_decision_block,blockwise_td_advantage_surrogate_mean,0.4531831443309784,0.38188743591308594,0.7147148251533508,0.3937349319458008,0.7209353446960449,0.3965038061141968,0.5772534012794495,0.3912050724029541,1.8110828399658203,0.0,0.5956844091415405,0.4066855013370514,1.8430964946746826,0.03934381157159805,0.5828436613082886,0.38500505685806274,0.6012333035469055,0.39443373680114746,0.018389727920293808,0.4809999465942383,0.9924923777580261,-1.227191686630249,-0.5772534012794495,0.3912050724029541,-0.0,-1.8110828399658203,-6.970943450927734,1.8022356033325195,0.23373670876026154,-8.096288681030273,-7.406476974487305,1.91648530960083,-0.01600034534931183,-9.345717430114746,-0.43553316593170166,0.6342539191246033,1.8403871059417725,-1.9892642498016357,0.7300000190734863,-0.18250800669193268,0.5269812345504761,3
