telemetry_step,train_epoch,update_epoch,minibatch_id,final_critic_backbone_delta_norm,backbone_active_count,backbone_clipped_active_count,backbone_clipped_active_fraction,backbone_active_preconditioner_mean,backbone_active_preconditioner_p95,backbone_active_preconditioner_p99,backbone_active_preconditioner_max,backbone_active_preconditioner_mean_after_clip,backbone_active_preconditioner_p95_after_clip,backbone_active_preconditioner_p99_after_clip,backbone_active_preconditioner_max_after_clip
154,3,8,34,0.03939930773131219,77696,9779,0.1258623352553542,150805.765625,629428.59375,4081585.587500052,20409258.0,1591.26513671875,3439.2498779296875,3999.999755859375,9295.3193359375
155,3,8,35,0.039547964368872965,77696,9691,0.124729715815486,150966.859375,629268.953125,4090905.4875000645,20464516.0,1584.417236328125,3409.2490234375,3999.999755859375,9279.2314453125
156,3,9,36,0.0341959413559762,77696,9730,0.12523167215815487,151366.78125,630816.875,4104233.2875000588,20511672.0,1585.099853515625,3409.461669921875,3999.999755859375,9294.7802734375
157,3,9,37,0.03551311414821897,77696,9691,0.124729715815486,151643.28125,632216.5,4116444.2000000426,20540312.0,1583.359375,3403.433349609375,3999.999755859375,9293.2353515625
158,3,9,38,0.03583008455384631,77696,9597,0.1235198723228995,151633.890625,633961.6875,4122220.5875000185,20505360.0,1577.699951171875,3388.749755859375,3999.999755859375,9324.025390625
159,3,9,39,0.033499948358269145,77696,9572,0.12319810543657331,151854.796875,635094.25,4135358.100000002,20560698.0,1577.662353515625,3383.0073852539062,3999.999755859375,9173.6083984375
160,4,0,0,0.03189315807201833,77696,9573,0.12321097611202636,151602.5625,635652.0,4111271.025,20522310.0,1578.32275390625,3385.9232177734375,3999.999755859375,9196.509765625
161,4,0,1,0.034421207769020405,77696,9515,0.12246447693574959,150424.5625,633000.78125,4025529.0,20025814.0,1576.4588623046875,3383.1082763671875,3999.999755859375,9162.10546875
162,4,0,2,0.03365513139689378,77696,9527,0.12261892504118616,150305.875,630150.296875,4036800.25,20062644.0,1577.1995849609375,3380.7619018554688,3999.999755859375,9165.2841796875
163,4,0,3,0.03566769114367881,77696,9336,0.12016062602965404,150272.421875,627922.671875,4045824.5,20114744.0,1572.58251953125,3362.0910034179688,3999.999755859375,9178.9482421875
164,4,1,4,0.03880216859002665,77696,9328,0.12005766062602966,150279.953125,626678.5,4053435.0,20112814.0,1573.6378173828125,3366.0137939453125,3999.999755859375,9156.919921875
165,4,1,5,0.040907415216851165,77696,9356,0.120418039538715,150377.9375,627798.625,4064747.75,20061344.0,1574.9150390625,3368.5492553710938,3999.999755859375,9152.8076171875
166,4,1,6,0.0421318431450482,77696,9372,0.12062397034596375,150532.8125,629130.3125,4075250.5,19955556.0,1576.14892578125,3371.0960083007812,3999.999755859375,9178.421875
167,4,1,7,0.04397436208759883,77696,9160,0.11789538714991762,150442.859375,631054.75,4085718.75,20006712.0,1564.8045654296875,3322.4173583984375,3999.999755859375,9025.9345703125
168,4,2,8,0.04374367445359894,77696,9185,0.11821715403624382,150813.984375,633079.3125,4097955.25,20043378.0,1567.0458984375,3326.8861694335938,3999.999755859375,9019.1533203125
169,4,2,9,0.04438649099573095,77696,9220,0.1186676276771005,151108.203125,634722.25,4107952.75,20036134.0,1569.2698974609375,3331.3341674804688,3999.999755859375,9044.4736328125
170,4,2,10,0.045177763597295334,77696,9138,0.11761223228995057,151205.0,635660.765625,4120233.0,19942182.0,1568.45263671875,3330.3031616210938,3999.999755859375,9056.7822265625
171,4,2,11,0.04518009695032905,77696,9058,0.11658257825370676,151287.5,636850.84375,4130193.275,19986828.0,1566.8214111328125,3322.7179565429688,3999.999755859375,8996.28125
172,4,3,12,0.04669896380819782,77696,9053,0.11651822487644152,151574.796875,638686.734375,4140370.0,20036020.0,1567.96337890625,3323.1642456054688,3999.999755859375,8949.8818359375
173,4,3,13,0.045647332018107174,77696,9009,0.1159519151565074,151677.0625,639195.921875,4147575.0,20021902.0,1566.4415283203125,3317.550048828125,3999.999755859375,8941.0830078125
174,4,3,14,0.04444079814347484,77696,8995,0.11577172570016475,151714.25,636696.671875,4145448.775,19975072.0,1566.623291015625,3319.4002075195312,3999.999755859375,8950.6943359375
175,4,3,15,0.042921680189354175,77696,8966,0.11539847611202636,151900.59375,638316.1875,4157129.025,20024136.0,1566.55517578125,3314.8745727539062,3999.999755859375,8969.4306640625
176,4,4,16,0.040595259491622224,77696,9005,0.11590043245469522,152161.8125,639648.25,4165179.25,20066030.0,1568.931884765625,3320.1406860351562,3999.999755859375,8994.2421875
177,4,4,17,0.04347868208621021,77696,8876,0.11424011532125206,151504.796875,637866.53125,4134197.5,19858750.0,1564.6517333984375,3307.1892700195312,3999.999755859375,9020.3125
178,4,4,18,0.04683320031271479,77696,8781,0.11301740115321252,151298.546875,639791.140625,4110225.525,19902144.0,1560.67529296875,3299.9390258789062,3999.999755859375,9044.3359375
179,4,4,19,0.04568878157817884,77696,8716,0.11218080724876442,151189.828125,635258.8125,4088469.25,19900064.0,1557.91015625,3291.2715454101562,3999.999755859375,8995.4150390625
180,4,5,20,0.04064979668325214,77696,8592,0.11058484349258649,151287.75,636847.0625,4099956.25,19946200.0,1554.1346435546875,3283.0927734375,3999.999755859375,9003.1181640625
181,4,5,21,0.037886726876184496,77696,8522,0.10968389621087314,151361.09375,638632.3125,4104368.75,19921052.0,1551.3597412109375,3277.6765747070312,3999.999755859375,8983.6220703125
182,4,5,22,0.037460299417396606,77696,8526,0.10973537891268534,151699.375,640514.6875,4114067.75,19949420.0,1553.1201171875,3281.0338134765625,3999.999755859375,8997.9287109375
183,4,5,23,0.03982092585828749,77696,8512,0.10955518945634267,151848.96875,641830.4375,4123224.25,19969284.0,1551.321044921875,3271.9935913085938,3999.999755859375,9005.9423828125
184,4,6,24,0.04260447140494315,77696,8396,0.10806219110378913,151655.421875,642280.1875,4128071.75,20002934.0,1547.4927978515625,3261.4678344726562,3999.999755859375,9029.3671875
185,4,6,25,0.041511320998514234,77696,8312,0.10698105436573312,151581.03125,639920.875,4125513.0,20029676.0,1544.8443603515625,3255.8233642578125,3999.999755859375,9055.6142578125
186,4,6,26,0.04052527716404916,77696,8279,0.10655632207578254,151580.734375,639237.875,4134125.0,20052762.0,1542.34619140625,3250.498779296875,3999.999755859375,9020.76953125
187,4,6,27,0.04038407188697509,77696,8202,0.10556528006589785,151432.25,637838.6875,4098669.5,20042554.0,1539.8739013671875,3249.416259765625,3999.999755859375,9043.591796875
188,4,7,28,0.0402487911408169,77696,8158,0.10499897034596375,151487.3125,635480.8125,4060910.75,20030292.0,1536.104736328125,3238.461181640625,3999.999755859375,9052.41015625
189,4,7,29,0.04367507228136132,77696,8114,0.10443266062602966,151552.0,636253.0625,4063438.5,20073672.0,1533.4967041015625,3231.2374877929688,3999.999755859375,9077.650390625
190,4,7,30,0.04037767746428542,77696,8091,0.10413663509060955,151466.328125,635659.875,4066848.0,19866204.0,1531.2742919921875,3230.3846435546875,3999.999755859375,9095.2900390625
191,4,7,31,0.0413922226564603,77696,8048,0.1035831960461285,151615.6875,637473.9375,4068598.75,19898064.0,1529.1796875,3221.8740844726562,3999.999755859375,8956.322265625
192,4,8,32,0.04032440412512298,77696,8047,0.10357032537067545,151843.234375,638659.75,4078809.75,19940816.0,1528.3587646484375,3220.4039306640625,3999.999755859375,8978.447265625
193,4,8,33,0.033831015339748596,77696,7998,0.10293966227347612,151691.984375,639556.8125,4081584.875000016,19929720.0,1525.92236328125,3211.1813354492188,3999.999755859375,8931.16796875
194,4,8,34,0.03167648507877143,77696,7958,0.1024248352553542,151315.4375,637587.25,4090354.75,19948896.0,1522.3692626953125,3199.4002685546875,3999.999755859375,8942.8701171875
195,4,8,35,0.03371654452995205,77696,7891,0.1015625,151288.765625,636910.9375,4088300.5,19990528.0,1519.564697265625,3186.6595458984375,3999.999755859375,8943.099609375
196,4,9,36,0.0382373486185719,77696,7876,0.10136943986820428,151104.625,635471.5,4095507.25,19949282.0,1516.4951171875,3180.2051391601562,3999.999755859375,8876.119140625
197,4,9,37,0.041029411620469664,77696,7860,0.10116350906095552,151205.078125,636829.0,4106449.0,19959066.0,1513.791748046875,3172.4860229492188,3999.999755859375,8733.7353515625
198,4,9,38,0.037958942467025594,77696,7871,0.10130508649093904,151488.609375,638490.0,4116448.5,19935826.0,1514.3602294921875,3169.69384765625,3999.999755859375,8757.7080078125
199,4,9,39,0.033707265349745205,77696,7905,0.10174268945634267,151819.640625,640069.5,4127001.5,19975382.0,1516.56982421875,3173.2713623046875,3999.999755859375,8757.8173828125
