mode,epoch,update_epoch,minibatch_id,trace_stage,trace_scope,critic_loss,actor_loss,critic_grad_norm,actor_grad_norm,critic_param_delta_norm,actor_param_delta_norm,critic_backbone_delta_norm,critic_head_delta_norm,actor_backbone_delta_norm,actor_head_delta_norm,critic_param_delta_norm_after_popart,critic_backbone_delta_norm_after_popart,critic_head_delta_norm_after_popart,critic_param_delta_norm_after_optimizer_step,popart_mean,popart_std,value_pred_mean,value_pred_std,value_target_mean,value_target_std,return_mean,return_std,advantage_mean,advantage_std,pearson_value_vs_value_target,spearman_value_vs_value_target,pearson_value_vs_return,spearman_value_vs_return,pearson_value_vs_advantage,spearman_value_vs_advantage,pearson_value_vs_one_step_reward,spearman_value_vs_one_step_reward,probe_value_pred_mean,probe_value_pred_std,probe_value_target_mean,probe_value_target_std,probe_return_mean,probe_return_std,probe_advantage_mean,probe_advantage_std,probe_pearson_value_vs_value_target,probe_spearman_value_vs_value_target,probe_pearson_value_vs_return,probe_spearman_value_vs_return,probe_pearson_value_vs_advantage,probe_spearman_value_vs_advantage,probe_pearson_value_vs_one_step_reward,probe_spearman_value_vs_one_step_reward,step_size_group,critic_step_size_scale
hierarchical_actor_joint_reward_aligned_credit,0,0,1,after_actor_before_critic,minibatch,1.4803038835525513,0.07655054330825806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2668844109008203,0.0,0.2668844109008203,0.0,-26.494740168253582,8.798289340670184,-17.173233032226562,15.84987735748291,-0.37511780858039856,1.2698376178741455,-29.795135498046875,11.172398567199707,-16.688173294067383,21.104228973388672,0.06454417109489441,-0.08577713370323181,0.064544178545475,-0.08577713370323181,-0.7978430986404419,-0.7353373169898987,-0.45895302295684814,-0.1770527958869934,-22.89293670654297,8.950077056884766,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3435904085636139,-0.05775075778365135,0.3435904085636139,-0.05775075778365135,-0.8250800371170044,-0.792770266532898,-0.47671326994895935,-0.23567086458206177,current_step_size,1.0
hierarchical_actor_joint_reward_aligned_credit,0,0,1,before_critic,minibatch,1.4803038835525513,0.07655054330825806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2668844109008203,0.0,0.2668844109008203,0.0,-26.494740168253582,8.798289340670184,-17.173233032226562,15.84987735748291,-0.37511780858039856,1.2698376178741455,-29.795135498046875,11.172398567199707,-16.688173294067383,21.104228973388672,0.06454417109489441,-0.08577713370323181,0.064544178545475,-0.08577713370323181,-0.7978430986404419,-0.7353373169898987,-0.45895302295684814,-0.1770527958869934,-22.89293670654297,8.950077056884766,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3435904085636139,-0.05775075778365135,0.3435904085636139,-0.05775075778365135,-0.8250800371170044,-0.792770266532898,-0.47671326994895935,-0.23567086458206177,current_step_size,1.0
hierarchical_actor_joint_reward_aligned_credit,0,0,1,after_backward_before_step,minibatch,1.4803038835525513,0.07655054330825806,4.256442853234942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2668844109008203,0.0,0.2668844109008203,0.0,-26.494740168253582,8.798289340670184,-17.173233032226562,15.84987735748291,-0.37511780858039856,1.2698376178741455,-29.795135498046875,11.172398567199707,-16.688173294067383,21.104228973388672,0.06454417109489441,-0.08577713370323181,0.064544178545475,-0.08577713370323181,-0.7978430986404419,-0.7353373169898987,-0.45895302295684814,-0.1770527958869934,-22.89293670654297,8.950077056884766,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3435904085636139,-0.05775075778365135,0.3435904085636139,-0.05775075778365135,-0.8250800371170044,-0.792770266532898,-0.47671326994895935,-0.23567086458206177,current_step_size,1.0
hierarchical_actor_joint_reward_aligned_credit,0,0,1,after_optimizer_step,minibatch,1.4803038835525513,0.07655054330825806,4.256442853234942,0.0,0.06111740942526306,0.0,0.06044231829586563,0.004518010566262685,0.0,0.0,0.2668844109008203,0.0,0.2668844109008203,0.06111740942526306,-26.494740168253582,8.798289340670184,-19.43824577331543,14.005231857299805,-0.37511780858039856,1.2698376178741455,-29.795135498046875,11.172398567199707,-16.688173294067383,21.104228973388672,0.09502026438713074,-0.019428154453635216,0.09502026438713074,-0.019428154453635216,-0.7100803256034851,-0.674120306968689,-0.5525780916213989,-0.2807918190956116,-23.528715133666992,8.376472473144531,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3468474745750427,-0.04396439343690872,0.34684744477272034,-0.04396439343690872,-0.8065209984779358,-0.7810463905334473,-0.48878714442253113,-0.2784411609172821,current_step_size,1.0
hierarchical_actor_joint_reward_aligned_credit,0,0,1,after_critic,minibatch,1.4803038835525513,0.07655054330825806,4.256442853234942,0.0,0.06111740942526306,0.0,0.06044231829586563,0.004518010566262685,0.0,0.0,0.2668844109008203,0.0,0.2668844109008203,0.06111740942526306,-26.494740168253582,8.798289340670184,-19.43824577331543,14.005231857299805,-0.37511780858039856,1.2698376178741455,-29.795135498046875,11.172398567199707,-16.688173294067383,21.104228973388672,0.09502026438713074,-0.019428154453635216,0.09502026438713074,-0.019428154453635216,-0.7100803256034851,-0.674120306968689,-0.5525780916213989,-0.2807918190956116,-23.528715133666992,8.376472473144531,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3468474745750427,-0.04396439343690872,0.34684744477272034,-0.04396439343690872,-0.8065209984779358,-0.7810463905334473,-0.48878714442253113,-0.2784411609172821,current_step_size,1.0
hierarchical_actor_joint_reward_aligned_credit,0,0,2,before_actor,minibatch,0.9182194471359253,0.11148269474506378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2668844109008203,0.0,0.2668844109008203,0.0,-26.494740168253582,8.798289340670184,-21.895261764526367,9.384565353393555,-0.6258640885353088,0.8492364883422852,-32.00127410888672,7.471828460693359,-15.48974609375,14.000225067138672,0.1385871022939682,0.2554985582828522,0.1385871171951294,0.2554985582828522,-0.8353816866874695,-0.645894467830658,-0.19521638751029968,-0.3548387289047241,-23.528715133666992,8.376472473144531,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3468474745750427,-0.04396439343690872,0.34684744477272034,-0.04396439343690872,-0.8065209984779358,-0.7810463905334473,-0.48878714442253113,-0.2784411609172821,current_step_size,1.0
hierarchical_actor_joint_reward_aligned_credit,0,0,2,after_actor_before_critic,minibatch,0.9182194471359253,0.11148269474506378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2668844109008203,0.0,0.2668844109008203,0.0,-26.494740168253582,8.798289340670184,-21.895261764526367,9.384565353393555,-0.6258640885353088,0.8492364883422852,-32.00127410888672,7.471828460693359,-15.48974609375,14.000225067138672,0.1385871022939682,0.2554985582828522,0.1385871171951294,0.2554985582828522,-0.8353816866874695,-0.645894467830658,-0.19521638751029968,-0.3548387289047241,-23.528715133666992,8.376472473144531,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3468474745750427,-0.04396439343690872,0.34684744477272034,-0.04396439343690872,-0.8065209984779358,-0.7810463905334473,-0.48878714442253113,-0.2784411609172821,current_step_size,1.0
hierarchical_actor_joint_reward_aligned_credit,0,0,2,before_critic,minibatch,0.9182194471359253,0.11148269474506378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2668844109008203,0.0,0.2668844109008203,0.0,-26.494740168253582,8.798289340670184,-21.895261764526367,9.384565353393555,-0.6258640885353088,0.8492364883422852,-32.00127410888672,7.471828460693359,-15.48974609375,14.000225067138672,0.1385871022939682,0.2554985582828522,0.1385871171951294,0.2554985582828522,-0.8353816866874695,-0.645894467830658,-0.19521638751029968,-0.3548387289047241,-23.528715133666992,8.376472473144531,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3468474745750427,-0.04396439343690872,0.34684744477272034,-0.04396439343690872,-0.8065209984779358,-0.7810463905334473,-0.48878714442253113,-0.2784411609172821,current_step_size,1.0
hierarchical_actor_joint_reward_aligned_credit,0,0,2,after_backward_before_step,minibatch,0.9182194471359253,0.11148269474506378,4.534137258527657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2668844109008203,0.0,0.2668844109008203,0.0,-26.494740168253582,8.798289340670184,-21.895261764526367,9.384565353393555,-0.6258640885353088,0.8492364883422852,-32.00127410888672,7.471828460693359,-15.48974609375,14.000225067138672,0.1385871022939682,0.2554985582828522,0.1385871171951294,0.2554985582828522,-0.8353816866874695,-0.645894467830658,-0.19521638751029968,-0.3548387289047241,-23.528715133666992,8.376472473144531,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3468474745750427,-0.04396439343690872,0.34684744477272034,-0.04396439343690872,-0.8065209984779358,-0.7810463905334473,-0.48878714442253113,-0.2784411609172821,current_step_size,1.0
hierarchical_actor_joint_reward_aligned_credit,0,0,2,after_optimizer_step,minibatch,0.9182194471359253,0.11148269474506378,4.534137258527657,0.0,0.06579137696105425,0.0,0.06519982891978647,0.004361762967688496,0.0,0.0,0.2668844109008203,0.0,0.2668844109008203,0.06579137696105425,-26.494740168253582,8.798289340670184,-24.183147430419922,5.432949066162109,-0.6258640885353088,0.8492364883422852,-32.00127410888672,7.471828460693359,-15.48974609375,14.000225067138672,0.13250502943992615,0.22580647468566895,0.13250502943992615,0.22580647468566895,-0.7651644945144653,-0.60997074842453,-0.30964308977127075,-0.40432554483413696,-24.000654220581055,7.916535377502441,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3501500189304352,-0.023122014477849007,0.3501499891281128,-0.023122014477849007,-0.7780207991600037,-0.7631350159645081,-0.4908345937728882,-0.30829352140426636,current_step_size,1.0
hierarchical_actor_joint_reward_aligned_credit,0,0,2,after_critic,minibatch,0.9182194471359253,0.11148269474506378,4.534137258527657,0.0,0.06579137696105425,0.0,0.06519982891978647,0.004361762967688496,0.0,0.0,0.2668844109008203,0.0,0.2668844109008203,0.06579137696105425,-26.494740168253582,8.798289340670184,-24.183147430419922,5.432949066162109,-0.6258640885353088,0.8492364883422852,-32.00127410888672,7.471828460693359,-15.48974609375,14.000225067138672,0.13250502943992615,0.22580647468566895,0.13250502943992615,0.22580647468566895,-0.7651644945144653,-0.60997074842453,-0.30964308977127075,-0.40432554483413696,-24.000654220581055,7.916535377502441,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3501500189304352,-0.023122014477849007,0.3501499891281128,-0.023122014477849007,-0.7780207991600037,-0.7631350159645081,-0.4908345937728882,-0.30829352140426636,current_step_size,1.0
hierarchical_actor_joint_reward_aligned_credit,0,0,3,before_actor,minibatch,0.458725243806839,0.10172542929649353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2668844109008203,0.0,0.2668844109008203,0.0,-26.494740168253582,8.798289340670184,-27.767114639282227,0.17233479022979736,-0.5094778537750244,0.8888458013534546,-30.977272033691406,7.820322036743164,-4.616318225860596,7.957284450531006,-0.38793548941612244,0.20000000298023224,-0.387935608625412,0.20000000298023224,-0.4341701567173004,0.20000000298023224,-0.8619933724403381,-0.20000000298023224,-24.000654220581055,7.916535377502441,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3501500189304352,-0.023122014477849007,0.3501499891281128,-0.023122014477849007,-0.7780207991600037,-0.7631350159645081,-0.4908345937728882,-0.30829352140426636,current_step_size,1.0
hierarchical_actor_joint_reward_aligned_credit,0,0,3,after_actor_before_critic,minibatch,0.458725243806839,0.10172542929649353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2668844109008203,0.0,0.2668844109008203,0.0,-26.494740168253582,8.798289340670184,-27.767114639282227,0.17233479022979736,-0.5094778537750244,0.8888458013534546,-30.977272033691406,7.820322036743164,-4.616318225860596,7.957284450531006,-0.38793548941612244,0.20000000298023224,-0.387935608625412,0.20000000298023224,-0.4341701567173004,0.20000000298023224,-0.8619933724403381,-0.20000000298023224,-24.000654220581055,7.916535377502441,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3501500189304352,-0.023122014477849007,0.3501499891281128,-0.023122014477849007,-0.7780207991600037,-0.7631350159645081,-0.4908345937728882,-0.30829352140426636,current_step_size,1.0
hierarchical_actor_joint_reward_aligned_credit,0,0,3,before_critic,minibatch,0.458725243806839,0.10172542929649353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2668844109008203,0.0,0.2668844109008203,0.0,-26.494740168253582,8.798289340670184,-27.767114639282227,0.17233479022979736,-0.5094778537750244,0.8888458013534546,-30.977272033691406,7.820322036743164,-4.616318225860596,7.957284450531006,-0.38793548941612244,0.20000000298023224,-0.387935608625412,0.20000000298023224,-0.4341701567173004,0.20000000298023224,-0.8619933724403381,-0.20000000298023224,-24.000654220581055,7.916535377502441,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3501500189304352,-0.023122014477849007,0.3501499891281128,-0.023122014477849007,-0.7780207991600037,-0.7631350159645081,-0.4908345937728882,-0.30829352140426636,current_step_size,1.0
hierarchical_actor_joint_reward_aligned_credit,0,0,3,after_backward_before_step,minibatch,0.458725243806839,0.10172542929649353,1.3527716983012454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2668844109008203,0.0,0.2668844109008203,0.0,-26.494740168253582,8.798289340670184,-27.767114639282227,0.17233479022979736,-0.5094778537750244,0.8888458013534546,-30.977272033691406,7.820322036743164,-4.616318225860596,7.957284450531006,-0.38793548941612244,0.20000000298023224,-0.387935608625412,0.20000000298023224,-0.4341701567173004,0.20000000298023224,-0.8619933724403381,-0.20000000298023224,-24.000654220581055,7.916535377502441,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.3501500189304352,-0.023122014477849007,0.3501499891281128,-0.023122014477849007,-0.7780207991600037,-0.7631350159645081,-0.4908345937728882,-0.30829352140426636,current_step_size,1.0
hierarchical_actor_joint_reward_aligned_credit,0,0,3,after_optimizer_step,minibatch,0.458725243806839,0.10172542929649353,1.3527716983012454,0.0,0.06309688156001651,0.0,0.0611143648368227,0.004511196881996681,0.0,0.0,0.2668844109008203,0.0,0.2668844109008203,0.06309688156001651,-26.494740168253582,8.798289340670184,-28.176362991333008,0.09128395467996597,-0.5094778537750244,0.8888458013534546,-30.977272033691406,7.820322036743164,-4.616318225860596,7.957284450531006,0.19858328998088837,0.4000000059604645,0.19858326017856598,0.4000000059604645,0.15062962472438812,0.4000000059604645,-0.6866832971572876,-0.4000000059604645,-24.471250534057617,7.528397560119629,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.34246373176574707,-0.024316107854247093,0.3424637019634247,-0.024316107854247093,-0.7379050850868225,-0.7529309391975403,-0.47747939825057983,-0.3432479202747345,current_step_size,1.0
hierarchical_actor_joint_reward_aligned_credit,0,0,3,after_critic,minibatch,0.458725243806839,0.10172542929649353,1.3527716983012454,0.0,0.06309688156001651,0.0,0.0611143648368227,0.004511196881996681,0.0,0.0,0.2668844109008203,0.0,0.2668844109008203,0.06309688156001651,-26.494740168253582,8.798289340670184,-28.176362991333008,0.09128395467996597,-0.5094778537750244,0.8888458013534546,-30.977272033691406,7.820322036743164,-4.616318225860596,7.957284450531006,0.19858328998088837,0.4000000059604645,0.19858326017856598,0.4000000059604645,0.15062962472438812,0.4000000059604645,-0.6866832971572876,-0.4000000059604645,-24.471250534057617,7.528397560119629,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.34246373176574707,-0.024316107854247093,0.3424637019634247,-0.024316107854247093,-0.7379050850868225,-0.7529309391975403,-0.47747939825057983,-0.3432479202747345,current_step_size,1.0
hierarchical_actor_joint_reward_aligned_credit,0,1,4,before_actor,minibatch,0.9482159614562988,0.10113193094730377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2668844109008203,0.0,0.2668844109008203,0.0,-26.494740168253582,8.798289340670184,-22.767927169799805,11.735602378845215,-0.5339309573173523,1.2826813459396362,-31.19241714477539,11.285401344299316,-17.80201530456543,16.53696060180664,0.21907958388328552,0.13819649815559387,0.21907958388328552,0.13819649815559387,-0.6299830079078674,-0.5527859926223755,-0.6502697467803955,-0.7111437320709229,-24.471250534057617,7.528397560119629,-1.1217402219772339,0.5691477656364441,-36.364131927490234,5.007526874542236,-16.04560661315918,10.781734466552734,0.34246373176574707,-0.024316107854247093,0.3424637019634247,-0.024316107854247093,-0.7379050850868225,-0.7529309391975403,-0.47747939825057983,-0.3432479202747345,current_step_size,1.0
