sample_id,block_id,sensor_id,task_id,r_local,r_bs1,r_bs2,v_local,v_bs1,v_bs2,td_local,td_bs1,td_bs2,selected_joint_action,selected_joint_action_index,selected_reward_score,selected_value_score,selected_td_score,best_action_under_reward,best_action_under_reward_index,best_action_under_value,best_action_under_value_index,best_action_under_td,best_action_under_td_index,best_reward_score,best_value_score,best_td_score,advantage,return,reward_vs_td_best_match,reward_vs_value_best_match,value_vs_td_best_match,reward_td_flip_type,reward_margin,value_margin,td_margin,std_reward_term,std_gamma_v_term,std_td_term,mean_abs_r_term,mean_abs_gamma_v_term,mean_abs_td_term,gamma_v_over_r_abs_ratio_sample
1,0,0,0,-1.7252824306488037,-1.7477202415466309,-1.7544044256210327,9.278072357177734,20.82616424560547,20.01846694946289,7.4600090980529785,18.870182037353516,18.06387710571289,bs1,1,-1.7477202415466309,20.82616424560547,18.870182037353516,local,0,bs1,1,bs1,1,-1.7252824306488037,20.82616424560547,18.870182037353516,-14.312628746032715,-38.72101974487305,0,0,1,reward:local->td:bs1,0.02243781089782715,0.8076972961425781,0.806304931640625,0.012455361895263195,5.211147308349609,5.199190139770508,1.7424689531326294,16.540491104125977,14.798022270202637,9.492554664611816
1,1,0,1,-1.9080486297607422,-1.7466963529586792,-1.7684484720230103,19.350337982177734,12.852859497070312,14.983566284179688,17.2487850189209,10.97763442993164,13.065281867980957,bs1,1,-1.7466963529586792,12.852859497070312,10.97763442993164,bs1,1,local,0,local,0,-1.7466963529586792,19.350337982177734,17.2487850189209,-14.312628746032715,-38.72101974487305,0,0,1,reward:bs1->td:local,0.021752119064331055,4.366771697998047,4.183503150939941,0.0714888647198677,2.6773934364318848,2.607410430908203,1.8077311515808105,15.571632385253906,13.763900756835938,8.61390495300293
1,2,0,2,-1.6942336559295654,-1.7329820394515991,-1.7325984239578247,5.1354827880859375,19.94110107421875,19.733810424804688,3.3898942470550537,18.00870704650879,17.80387306213379,bs1,1,-1.7329820394515991,19.94110107421875,18.00870704650879,local,0,bs1,1,bs1,1,-1.6942336559295654,19.94110107421875,18.00870704650879,-14.312628746032715,-38.72101974487305,0,0,1,reward:local->td:bs1,0.03836476802825928,0.2072906494140625,0.204833984375,0.01817641779780388,6.861782550811768,6.8436055183410645,1.7199379205703735,14.787429809570312,13.067492485046387,8.597648620605469
1,3,1,0,-1.7346466779708862,-1.7227282524108887,-1.7242928743362427,14.057796478271484,20.164169311523438,19.20583724975586,12.182571411132812,18.23979949951172,17.289485931396484,local,0,-1.7346466779708862,14.057796478271484,12.182571411132812,bs1,1,bs1,1,bs1,1,-1.7227282524108887,20.164169311523438,18.23979949951172,-14.312628746032715,-38.72101974487305,1,1,1,match,0.001564621925354004,0.9583320617675781,0.9503135681152344,0.00528833270072937,2.6545732021331787,2.6598596572875977,1.7272225618362427,17.631174087524414,15.903952598571777,10.207812309265137
1,4,1,1,-1.696793556213379,-1.7196614742279053,-1.7164644002914429,17.638225555419922,17.638225555419922,17.638225555419922,15.765049934387207,15.742181777954102,15.745378494262695,local,0,-1.696793556213379,17.638225555419922,15.765049934387207,local,0,local,0,local,0,-1.696793556213379,17.638225555419922,15.765049934387207,-14.312628746032715,-38.72101974487305,1,1,1,match,0.019670844078063965,0.0,0.01967144012451172,0.010111077688634396,0.0,0.010111253708600998,1.7109731435775757,17.461843490600586,15.750869750976562,10.205790519714355
1,5,1,2,-1.6761360168457031,-1.762676477432251,-1.7387702465057373,19.16019058227539,16.405433654785156,16.35672378540039,17.292451858520508,14.478702545166016,14.454386711120605,bs2,2,-1.7387702465057373,16.35672378540039,14.454386711120605,local,0,local,0,local,0,-1.6761360168457031,19.16019058227539,17.292451858520508,-14.312628746032715,-38.72101974487305,1,1,1,match,0.06263422966003418,2.7547569274902344,2.813749313354492,0.03649019077420235,1.2971348762512207,1.3321824073791504,1.7258609533309937,17.134374618530273,15.408513069152832,9.928009986877441
1,6,2,0,-1.6977325677871704,-1.7297991514205933,-1.7384164333343506,14.057838439941406,18.56896209716797,18.102310180664062,12.219527244567871,16.653472900390625,16.182870864868164,bs1,1,-1.7297991514205933,18.56896209716797,16.653472900390625,local,0,bs1,1,bs1,1,-1.6977325677871704,18.56896209716797,16.653472900390625,-14.312628746032715,-38.72101974487305,0,0,1,reward:local->td:bs1,0.03206658363342285,0.46665191650390625,0.47060203552246094,0.017504604533314705,2.005296468734741,1.9885627031326294,1.7219825983047485,16.7406063079834,15.018623352050781,9.721699714660645
1,7,2,1,-1.7672760486602783,-1.721117377281189,-1.713289499282837,17.05658721923828,17.197490692138672,18.17491912841797,15.118744850158691,15.304398536682129,16.27988052368164,local,0,-1.7672760486602783,17.05658721923828,15.118744850158691,bs2,2,bs2,2,bs2,2,-1.713289499282837,18.17491912841797,16.27988052368164,-14.312628746032715,-38.72101974487305,1,1,1,match,0.00782787799835205,0.9774284362792969,0.9754819869995117,0.023819800466299057,0.4923403561115265,0.5092771053314209,1.7338943481445312,17.30156898498535,15.567675590515137,9.978439331054688
1,8,2,2,-1.6921764612197876,-1.7197777032852173,-1.7149875164031982,19.071483612060547,16.720199584960938,16.54793930053711,17.1885929107666,14.833219528198242,14.667472839355469,bs1,1,-1.7197777032852173,16.720199584960938,14.833219528198242,local,0,local,0,local,0,-1.6921764612197876,19.071483612060547,17.1885929107666,-14.312628746032715,-38.72101974487305,1,1,1,match,0.022811055183410645,2.3512840270996094,2.3553733825683594,0.012042141519486904,1.139647126197815,1.151390552520752,1.7089805603027344,17.272077560424805,15.563095092773438,10.106649398803711
1,9,3,0,-1.7177678346633911,-1.7406102418899536,-1.7441284656524658,17.266082763671875,18.0821533203125,17.392112731933594,15.375654220581055,16.160720825195312,15.4740629196167,bs2,2,-1.7441284656524658,17.392112731933594,15.4740629196167,local,0,bs1,1,bs1,1,-1.7177678346633911,18.0821533203125,16.160720825195312,-14.312628746032715,-38.72101974487305,0,0,1,reward:local->td:bs1,0.0228424072265625,0.6900405883789062,0.6866579055786133,0.01168587151914835,0.3551165759563446,0.34920749068260193,1.7341688871383667,17.404314041137695,15.670145988464355,10.036107063293457
1,10,3,1,-1.695210337638855,-1.7542541027069092,-1.743064284324646,17.638225555419922,17.638225555419922,17.638225555419922,15.766633033752441,15.707589149475098,15.718778610229492,local,0,-1.695210337638855,17.638225555419922,15.766633033752441,local,0,local,0,local,0,-1.695210337638855,17.638225555419922,15.766633033752441,-14.312628746032715,-38.72101974487305,1,1,1,match,0.047853946685791016,0.0,0.04785442352294922,0.025606809183955193,0.0,0.025606920942664146,1.7308429479599,17.461843490600586,15.730999946594238,10.088629722595215
1,11,3,2,-1.6818318367004395,-1.7148995399475098,-1.7094310522079468,17.638225555419922,17.638225555419922,17.638225555419922,15.780011177062988,15.746943473815918,15.752411842346191,bs2,2,-1.7094310522079468,17.638225555419922,15.752411842346191,local,0,local,0,local,0,-1.6818318367004395,17.638225555419922,15.780011177062988,-14.312628746032715,-38.72101974487305,1,1,1,match,0.027599215507507324,0.0,0.027599334716796875,0.014472557231783867,0.0,0.014472576789557934,1.7020541429519653,17.461843490600586,15.759788513183594,10.259270668029785
1,12,4,0,-1.7387168407440186,-1.755860686302185,-1.7455874681472778,17.951160430908203,17.585601806640625,17.05846405029297,16.03293228149414,15.653884887695312,15.142292022705078,bs2,2,-1.7455874681472778,17.05846405029297,15.142292022705078,local,0,local,0,local,0,-1.7387168407440186,17.951160430908203,16.03293228149414,-14.312628746032715,-38.72101974487305,1,1,1,match,0.006870627403259277,0.3655586242675781,0.3790473937988281,0.007044746074825525,0.3627614974975586,0.3649420440196991,1.746721625328064,17.35642433166504,15.609703063964844,9.936566352844238
1,13,4,1,-1.6896748542785645,-1.7343475818634033,-1.7282782793045044,17.638225555419922,17.638225555419922,17.638225555419922,15.772168159484863,15.727496147155762,15.733565330505371,local,0,-1.6896748542785645,17.638225555419922,15.772168159484863,local,0,local,0,local,0,-1.6896748542785645,17.638225555419922,15.772168159484863,-14.312628746032715,-38.72101974487305,1,1,1,match,0.03860342502593994,0.0,0.03860282897949219,0.019784150645136833,0.0,0.019783837720751762,1.7174335718154907,17.461843490600586,15.744410514831543,10.167399406433105
1,14,4,2,-1.6998465061187744,-1.7172826528549194,-1.7065129280090332,17.638225555419922,17.638225555419922,17.638225555419922,15.761996269226074,15.744560241699219,15.755330085754395,bs2,2,-1.7065129280090332,17.638225555419922,15.755330085754395,local,0,local,0,local,0,-1.6998465061187744,17.638225555419922,15.761996269226074,-14.312628746032715,-38.72101974487305,1,1,1,match,0.006666421890258789,0.0,0.0066661834716796875,0.007183680776506662,0.0,0.0071836430579423904,1.7078806161880493,17.461843490600586,15.753962516784668,10.224270820617676
1,15,5,0,-1.6860891580581665,-1.7309949398040771,-1.7311421632766724,17.638225555419922,17.638225555419922,17.638225555419922,15.77575397491455,15.73084831237793,15.730701446533203,local,0,-1.6860891580581665,17.638225555419922,15.77575397491455,local,0,local,0,local,0,-1.6860891580581665,17.638225555419922,15.77575397491455,-14.312628746032715,-38.72101974487305,1,1,1,match,0.044905781745910645,0.0,0.044905662536621094,0.021203573793172836,0.0,0.021203434094786644,1.7160754203796387,17.461843490600586,15.745768547058105,10.175446510314941
1,16,5,1,-1.6889103651046753,-1.7418805360794067,-1.7302937507629395,17.638225555419922,17.638225555419922,17.638225555419922,15.772933006286621,15.719963073730469,15.731549263000488,local,0,-1.6889103651046753,17.638225555419922,15.772933006286621,local,0,local,0,local,0,-1.6889103651046753,17.638225555419922,15.772933006286621,-14.312628746032715,-38.72101974487305,1,1,1,match,0.04138338565826416,0.0,0.04138374328613281,0.022736845538020134,0.0,0.022736821323633194,1.720361590385437,17.461843490600586,15.74148178100586,10.150094985961914
1,17,5,2,-1.7006452083587646,-1.7161972522735596,-1.7097593545913696,17.70428466796875,17.559890747070312,17.443988800048828,15.8265962600708,15.668094635009766,15.559789657592773,bs1,1,-1.7161972522735596,17.559890747070312,15.668094635009766,local,0,local,0,local,0,-1.7006452083587646,17.70428466796875,15.8265962600708,-14.312628746032715,-38.72101974487305,1,1,1,match,0.00911414623260498,0.1443939208984375,0.15850162506103516,0.006380354519933462,0.10541308671236038,0.10956403613090515,1.7088671922683716,17.393693923950195,15.684826850891113,10.178487777709961
1,18,6,0,-1.6928426027297974,-1.7377461194992065,-1.7416517734527588,16.041263580322266,18.739559173583984,18.16335678100586,14.188008308410645,16.814416885375977,16.24007225036621,bs1,1,-1.7377461194992065,18.739559173583984,16.814416885375977,local,0,bs1,1,bs1,1,-1.6928426027297974,18.739559173583984,16.814416885375977,-14.312628746032715,-38.72101974487305,0,0,1,reward:local->td:bs1,0.04490351676940918,0.576202392578125,0.5743446350097656,0.022145766764879227,1.148669958114624,1.1273794174194336,1.7240800857543945,17.47157859802246,15.7475004196167,10.13385009765625
1,19,6,1,-1.7080302238464355,-1.7196913957595825,-1.7145823240280151,16.981773376464844,19.344783782958984,19.791820526123047,15.103925704956055,17.431644439697266,17.87932014465332,local,0,-1.7080302238464355,16.981773376464844,15.103925704956055,local,0,bs2,2,bs2,2,-1.7080302238464355,19.791820526123047,17.87932014465332,-14.312628746032715,-38.72101974487305,0,0,1,reward:local->td:bs2,0.00655210018157959,0.4470367431640625,0.4476757049560547,0.004772788379341364,1.2205549478530884,1.2166211605072021,1.7141013145446777,18.519065856933594,16.804962158203125,10.80394458770752
1,20,6,2,-1.6868939399719238,-1.7310789823532104,-1.7236629724502563,14.075450897216797,18.458118438720703,18.374141693115234,12.247802734375,16.542457580566406,16.466737747192383,bs1,1,-1.7310789823532104,18.458118438720703,16.542457580566406,local,0,bs1,1,bs1,1,-1.6868939399719238,18.458118438720703,16.542457580566406,-14.312628746032715,-38.72101974487305,0,0,1,reward:local->td:bs1,0.03676903247833252,0.08397674560546875,0.07571983337402344,0.01931975781917572,2.02603816986084,2.0069103240966797,1.7138786315917969,16.799545288085938,15.085665702819824,9.802057266235352
1,21,7,0,-1.7233697175979614,-1.8124228715896606,-1.814875841140747,12.589107513427734,20.335403442382812,18.720718383789062,10.739847183227539,18.319625854492188,16.71863555908203,local,0,-1.7233697175979614,12.589107513427734,10.739847183227539,local,0,bs1,1,bs1,1,-1.7233697175979614,20.335403442382812,18.319625854492188,-14.312628746032715,-38.72101974487305,0,0,1,reward:local->td:bs1,0.08905315399169922,1.61468505859375,1.6009902954101562,0.04257000982761383,3.303445816040039,3.261937379837036,1.7835561037063599,17.042926788330078,15.259368896484375,9.555583000183105
1,22,7,1,-1.909531831741333,-1.728725552558899,-1.700158715248108,17.923255920410156,15.619712829589844,17.149822235107422,15.834491729736328,13.734789848327637,15.278164863586426,local,0,-1.909531831741333,17.923255920410156,15.834491729736328,bs2,2,local,0,local,0,-1.700158715248108,17.923255920410156,15.834491729736328,-14.312628746032715,-38.72101974487305,0,0,1,reward:bs2->td:local,0.028566837310791016,0.7734336853027344,0.5563268661499023,0.09270267933607101,0.9476085305213928,0.8882100582122803,1.77947199344635,16.728622436523438,14.949149131774902,9.400886535644531
1,23,7,2,-1.6811597347259521,-1.7302353382110596,-1.7215991020202637,18.478992462158203,17.244190216064453,17.212974548339844,16.6130428314209,15.341512680053711,15.319245338439941,bs2,2,-1.7215991020202637,17.212974548339844,15.319245338439941,local,0,local,0,local,0,-1.6811597347259521,18.478992462158203,16.6130428314209,-14.312628746032715,-38.72101974487305,1,1,1,match,0.04043936729431152,1.23480224609375,1.2715301513671875,0.021391436457633972,0.5836906433105469,0.6047218441963196,1.7109980583190918,17.46893310546875,15.757933616638184,10.209785461425781
