dim_index,mean,max,var
76,0.04509354482715328,0.21816201508045197,0.0018911943489942234
77,0.050293085314333436,0.29340431094169617,0.0029853552218250066
78,0.026118956015755732,0.1215795949101448,0.0005961955960958197
79,0.04537177023477852,0.19107365608215332,0.0014599572629062966
80,0.051146435383707285,0.3362686336040497,0.003153204541045164
81,0.027532848160093028,0.16944795846939087,0.0008790428780694469
82,1.0,1.0,0.0
83,1.0,1.0,0.0
84,1.0,1.0,0.0
85,1.0,1.0,0.0
86,1.0,1.0,0.0
87,1.0,1.0,0.0
88,1.0,1.0,0.0
89,1.0,1.0,0.0
90,1.0,1.0,0.0
91,0.39135733246803284,0.39135733246803284,-4.525653629627868e-09
92,0.8505125045776367,0.8505125045776367,-1.4705619832966477e-08
93,1.0,1.0,0.0
94,0.26923078298568726,0.26923078298568726,1.4548469096098415e-09
95,0.3461538553237915,0.3461538553237915,3.130125492134539e-09
96,0.5815384387969971,0.5815384387969971,-6.306947852863232e-09
97,0.26923078298568726,0.26923078298568726,1.4548469096098415e-09
98,1.0,1.0,0.0
99,0.41999998688697815,0.41999998688697815,1.931190318771314e-09
100,0.26923078298568726,0.26923078298568726,1.4548469096098415e-09
101,0.5384615659713745,0.5384615659713745,5.819387638439366e-09
102,0.6784615516662598,0.6784615516662598,-5.3826170187676325e-09
103,0.26923078298568726,0.26923078298568726,1.4548469096098415e-09
104,0.3461538553237915,0.3461538553237915,3.130125492134539e-09
105,0.5815384387969971,0.5815384387969971,-6.306947852863232e-09
106,0.26923078298568726,0.26923078298568726,1.4548469096098415e-09
107,1.0,1.0,0.0
108,0.41999998688697815,0.41999998688697815,1.931190318771314e-09
109,0.26923078298568726,0.26923078298568726,1.4548469096098415e-09
110,0.5384615659713745,0.5384615659713745,5.819387638439366e-09
111,0.6784615516662598,0.6784615516662598,-5.3826170187676325e-09
