block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,theta_advantage_mean,theta_advantage_std,theta_advantage_max,theta_advantage_min,route_advantage_mean,route_advantage_std,route_advantage_max,route_advantage_min,route_gate_mean,route_gate_std,route_gate_min,route_gate_max,route_gate_active_fraction,theta_selected_action_prob_gain_mean,theta_selected_action_prob_gain_std,route_selected_action_prob_gain_mean,route_selected_action_prob_gain_std,theta_clip_fraction,route_clip_fraction,offload_vs_local_value_gap_mean,offload_vs_local_value_gap_std,bs1_vs_bs2_value_gap_mean,bs1_vs_bs2_value_gap_std,epoch
13,39,42,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.017644211649894714,0.20629383623600006,0.6164746284484863,-0.5164622664451599,-0.009801744483411312,0.28358790278434753,0.704749345779419,-0.9148390293121338,0.5452553033828735,0.1033458560705185,0.27484938502311707,0.7747496366500854,0.6499999761581421,-0.014301729388535023,0.2175372838973999,0.031060058623552322,0.4766261577606201,0.3199999928474426,0.4399999976158142,0.6097077131271362,0.20097820460796356,0.41361358761787415,0.30610254406929016,4
14,42,45,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.005528410896658897,0.17650602757930756,0.40582624077796936,-0.5794475078582764,-0.009471197612583637,0.17558230459690094,0.5278997421264648,-0.5729058980941772,0.4978421926498413,0.12016520649194717,0.18848057091236115,0.7267866134643555,0.5099999904632568,-0.021991651505231857,0.2301706224679947,0.01817980594933033,0.2645859122276306,0.28999999165534973,0.4000000059604645,0.15748991072177887,0.14900003373622894,0.45551222562789917,0.1714451014995575,4
15,45,48,3,dispatch_decision_block,hierarchical_actor_theta_route,0.005149998236447573,0.20453283190727234,0.6365609169006348,-0.5788179039955139,-0.03831355646252632,0.1866624504327774,0.6023569703102112,-0.7869475483894348,0.5047574043273926,0.09206729382276535,0.30411767959594727,0.792680025100708,0.47999998927116394,0.007624685764312744,0.375652939081192,-0.07100996375083923,0.2242114096879959,0.36000001430511475,0.3700000047683716,-0.453683078289032,0.4090929925441742,1.802670955657959,0.40508484840393066,4
16,48,51,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.009156796149909496,0.17744013667106628,0.4908755421638489,-0.5348711013793945,0.009502889588475227,0.30427512526512146,1.2552791833877563,-1.0884082317352295,0.5046565532684326,0.11381154507398605,0.2114744931459427,0.752923846244812,0.5099999904632568,-0.01910547912120819,0.27301907539367676,0.025725534185767174,0.294158399105072,0.3400000035762787,0.36000001430511475,0.22551681101322174,0.1465739756822586,-0.39917799830436707,0.30115750432014465,4
17,51,54,3,dispatch_decision_block,hierarchical_actor_theta_route,0.015575850382447243,0.30767688155174255,1.15260910987854,-0.8722215294837952,0.006568134296685457,0.22292329370975494,0.6787582039833069,-0.6374214291572571,0.5098941326141357,0.12404073774814606,0.20875167846679688,0.8008866310119629,0.550000011920929,-0.01175968162715435,0.28302013874053955,0.05003897845745087,0.3830161392688751,0.38999998569488525,0.4300000071525574,-0.782509446144104,0.4346500337123871,-0.3063218295574188,0.2094341665506363,4
18,54,57,3,dispatch_decision_block,hierarchical_actor_theta_route,0.012203257530927658,0.1455501765012741,0.4766028821468353,-0.35090774297714233,-8.738517499295995e-05,0.2891111373901367,1.345127820968628,-0.9191493988037109,0.47597789764404297,0.1091354712843895,0.16961570084095,0.697342038154602,0.44999998807907104,-0.008223656564950943,0.3232441246509552,0.011641781777143478,0.34816792607307434,0.20999999344348907,0.41999998688697815,-0.7533180713653564,0.3125010132789612,0.061880923807621,0.2583657205104828,4
19,57,60,3,dispatch_decision_block,hierarchical_actor_theta_route,0.01094799768179655,0.23503004014492035,0.7040395140647888,-0.9054121971130371,-0.004277435597032309,0.19095389544963837,0.6350381374359131,-0.5693976283073425,0.4873442053794861,0.11355818063020706,0.22359932959079742,0.8429247140884399,0.44999998807907104,-0.004153224639594555,0.329171359539032,-0.00458143837749958,0.2718049883842468,0.3100000023841858,0.3499999940395355,-0.39247947931289673,0.2557471692562103,0.258926659822464,0.15645316243171692,4
20,60,63,3,dispatch_decision_block,hierarchical_actor_theta_route,0.033231135457754135,0.1882656365633011,0.75089031457901,-0.39534300565719604,-0.03350786119699478,0.21006657183170319,0.7766908407211304,-0.798919677734375,0.45055702328681946,0.1076696515083313,0.20421317219734192,0.751167356967926,0.3400000035762787,-0.010978966020047665,0.2669774293899536,0.009564782492816448,0.3194630444049835,0.23999999463558197,0.33000001311302185,-1.679642677307129,0.36238113045692444,1.6313928365707397,0.4652073383331299,4
21,63,66,3,dispatch_decision_block,hierarchical_actor_theta_route,8.68868810357526e-05,0.35698816180229187,1.403306484222412,-2.302800178527832,0.009505224414169788,0.20318007469177246,0.6433113813400269,-0.77358078956604,0.4712781608104706,0.1051381304860115,0.2662692666053772,0.7281952500343323,0.38999998569488525,-0.006594659760594368,0.24887004494667053,0.015705008059740067,0.3867640793323517,0.30000001192092896,0.46000000834465027,-0.17253071069717407,0.28408440947532654,-0.4505196809768677,0.27263930439949036,4
22,66,69,3,dispatch_decision_block,hierarchical_actor_theta_route,0.008816394954919815,0.2289191484451294,0.4909440279006958,-0.7805514335632324,-0.0030978876166045666,0.2624945342540741,0.8671488165855408,-0.9745516180992126,0.4900188446044922,0.11790094524621964,0.1989300549030304,0.7780967950820923,0.47999998927116394,0.04595167934894562,0.4320794641971588,0.060857608914375305,0.3014428913593292,0.4000000059604645,0.41999998688697815,-0.7022955417633057,0.2335958331823349,0.14716623723506927,0.2111830711364746,4
23,69,72,3,dispatch_decision_block,hierarchical_actor_theta_route,-0.011965653859078884,0.2207980901002884,0.8227810859680176,-0.4922301173210144,-0.04356290027499199,0.3261897563934326,0.8036880493164062,-1.4146618843078613,0.4991096258163452,0.10798082500696182,0.23837421834468842,0.7668688893318176,0.5099999904632568,0.011322030797600746,0.2398117035627365,0.05847867950797081,0.6177497506141663,0.25999999046325684,0.5099999904632568,0.37321510910987854,0.3281743824481964,1.988325834274292,0.7680167555809021,4
