block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,theta_advantage_mean,theta_advantage_std,theta_advantage_max,theta_advantage_min,route_advantage_mean,route_advantage_std,route_advantage_max,route_advantage_min,theta_selected_action_prob_gain_mean,theta_selected_action_prob_gain_std,route_selected_action_prob_gain_mean,route_selected_action_prob_gain_std,theta_clip_fraction,route_clip_fraction,offload_vs_local_value_gap_mean,offload_vs_local_value_gap_std,bs1_vs_bs2_value_gap_mean,bs1_vs_bs2_value_gap_std,epoch
18,54,57,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.008483019657433033,0.24431994557380676,0.9826855659484863,-0.731320858001709,-0.007281067315489054,0.23921595513820648,0.8611083626747131,-0.874819278717041,-0.02425442449748516,0.2355121672153473,0.06461749225854874,0.3430211842060089,0.25,0.46000000834465027,0.07162728160619736,0.220509335398674,0.4426042437553406,0.19153417646884918,2
19,57,60,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.03763647377490997,0.3741588294506073,2.041930913925171,-1.417942762374878,0.0033767796121537685,0.21007327735424042,1.2096292972564697,-0.6516178846359253,-0.02537192776799202,0.2903822064399719,0.008430750109255314,0.4348468482494354,0.28999999165534973,0.5099999904632568,-1.895693063735962,0.5263024568557739,-0.09526188671588898,0.20224106311798096,2
20,60,63,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.004396155942231417,0.22336436808109283,0.876252293586731,-0.7627948522567749,-0.021388623863458633,0.22318609058856964,0.6859676837921143,-0.9413074254989624,-0.04328697547316551,0.4217914044857025,0.004570458084344864,0.5131591558456421,0.3400000035762787,0.5600000023841858,0.18907703459262848,0.20501412451267242,1.0472465753555298,0.34222307801246643,2
21,63,66,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.004242178052663803,0.2708165645599365,1.1345934867858887,-0.9690467119216919,-0.015186868607997894,0.2439819872379303,1.1606477499008179,-0.8815028071403503,-0.00448264554142952,0.1822979599237442,0.024893606081604958,0.39645448327064514,0.23999999463558197,0.47999998927116394,-0.4115651845932007,0.2547913193702698,0.7503150105476379,0.1975853443145752,2
22,66,69,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.008232620544731617,0.23082734644412994,0.8677072525024414,-0.7306302785873413,-0.006433048751205206,0.18389886617660522,0.6427814960479736,-0.5115262866020203,0.014841721393167973,0.32031485438346863,-0.015922624617815018,0.3247646689414978,0.2800000011920929,0.4300000071525574,-0.050522662699222565,0.19114448130130768,0.3096492290496826,0.142428457736969,2
23,69,72,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.01493402011692524,0.2277536541223526,0.8351829051971436,-0.7904961109161377,0.006965770851820707,0.1985926479101181,0.7440723776817322,-0.6706690788269043,0.02765739895403385,0.2987123727798462,0.025509996339678764,0.8307135701179504,0.30000001192092896,0.4699999988079071,-0.9729313850402832,0.279744029045105,-0.3535524010658264,0.15610630810260773,2
0,0,3,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.024232378229498863,0.23570948839187622,0.613661527633667,-0.9151636362075806,0.007319433614611626,0.22046001255512238,0.7643716335296631,-0.637593150138855,-0.002528442069888115,0.33695006370544434,0.014063174836337566,0.3398430347442627,0.30000001192092896,0.38999998569488525,0.6734692454338074,0.31450048089027405,-0.3943820297718048,0.17934344708919525,3
1,3,6,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.009273857809603214,0.3509840667247772,1.1727275848388672,-1.1883422136306763,-0.007058259099721909,0.18702931702136993,0.49091675877571106,-0.5128006935119629,-0.022087931632995605,0.21876251697540283,0.02448265068233013,0.5031203627586365,0.3100000023841858,0.5,0.06076505035161972,0.39702367782592773,0.2870628237724304,0.22386057674884796,3
2,6,9,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.0023710995446890593,0.20378738641738892,0.4934244155883789,-0.5205823183059692,0.010940696112811565,0.14744660258293152,0.5852773189544678,-0.4143297076225281,-0.012048875913023949,0.1729966551065445,-0.0035670900251716375,0.46907639503479004,0.25999999046325684,0.5,-0.4257258474826813,0.1761058121919632,-0.5238955616950989,0.1222820058465004,3
3,9,12,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.012238009832799435,0.233649343252182,0.5862179398536682,-0.5934403538703918,-0.01432394701987505,0.20639081299304962,0.6148380637168884,-0.9069365859031677,0.06778663396835327,0.5549150109291077,-0.010197222232818604,0.31767627596855164,0.25,0.4000000059604645,0.43382683396339417,0.22421126067638397,0.5336518287658691,0.32950881123542786,3
4,12,15,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.01903614215552807,0.24712082743644714,0.9506670236587524,-0.6225014925003052,-0.006096364930272102,0.2465331107378006,0.9215298295021057,-0.78156977891922,-0.05431826412677765,0.27437055110931396,0.010172967799007893,0.43515244126319885,0.3499999940395355,0.5699999928474426,-1.3806959390640259,0.37061330676078796,0.3573002517223358,0.18879824876785278,3
5,15,18,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.0035474407486617565,0.20995254814624786,0.7004753947257996,-0.7472626566886902,-0.0006719303200952709,0.2520205080509186,0.9225631356239319,-0.8842937350273132,0.023226970806717873,0.25895148515701294,0.00037419318687170744,0.45705196261405945,0.20000000298023224,0.5099999904632568,-0.24636344611644745,0.21529680490493774,0.02552010491490364,0.2458251565694809,3
6,18,21,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.007802374195307493,0.21439318358898163,0.9717053771018982,-0.5693620443344116,-0.006396234501153231,0.2920081317424774,0.7862352132797241,-1.0672101974487305,-0.022232821211218834,0.2235276997089386,-0.034059058874845505,0.3546042740345001,0.30000001192092896,0.550000011920929,-0.6140994429588318,0.28301143646240234,0.30751389265060425,0.2353227287530899,3
7,21,24,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.020656485110521317,0.2886809706687927,1.0094962120056152,-1.1181985139846802,-0.003988944925367832,0.23790320754051208,0.7869382500648499,-0.9593607783317566,0.08246561139822006,0.5025162100791931,-0.011683506891131401,0.28141528367996216,0.38999998569488525,0.3700000047683716,-1.2441742420196533,0.3202202320098877,0.17935410141944885,0.25404518842697144,3
8,24,27,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.0037662566173821688,0.23955555260181427,0.9554669260978699,-0.8664493560791016,0.004905057139694691,0.41033902764320374,1.4021437168121338,-1.8599056005477905,-0.0166236013174057,0.29566213488578796,-0.07021015137434006,0.32587888836860657,0.3199999928474426,0.4699999988079071,-0.1564490795135498,0.18232601881027222,0.017386868596076965,0.5142505764961243,3
9,27,30,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.021065257489681244,0.21098588407039642,0.6228709816932678,-0.8142630457878113,0.008708357810974121,0.34312599897384644,0.9347305297851562,-1.7746436595916748,0.012864786200225353,0.6128159165382385,0.0710894763469696,0.4139944016933441,0.47999998927116394,0.5899999737739563,0.6365163922309875,0.26471492648124695,-0.591754138469696,0.33274680376052856,3
10,30,33,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.015878282487392426,0.3157060146331787,1.6049400568008423,-1.3998936414718628,-0.007487256079912186,0.292759507894516,0.9627684950828552,-1.2319552898406982,0.01249598991125822,0.26127853989601135,0.03439449891448021,0.3854440748691559,0.3199999928474426,0.5699999928474426,0.7134546041488647,0.2969954311847687,0.35267403721809387,0.23987774550914764,3
11,33,36,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.0020631272345781326,0.1702030897140503,0.5701032876968384,-0.4597865045070648,-0.01221342571079731,0.32846954464912415,0.9229910969734192,-0.9564358592033386,0.058629460632801056,0.31475305557250977,-0.023820776492357254,0.3266340494155884,0.3199999928474426,0.4699999988079071,0.06245703622698784,0.2078111618757248,0.721741259098053,0.36549100279808044,3
12,36,39,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.00042403579573147,0.18636329472064972,0.5587871670722961,-0.5101979970932007,0.017676984891295433,0.2033725380897522,0.9227454662322998,-0.8236979246139526,0.06572678685188293,0.4445168972015381,-0.030361372977495193,0.3003477454185486,0.30000001192092896,0.4399999976158142,-0.30471521615982056,0.1849321573972702,-0.9244641065597534,0.27542078495025635,3
13,39,42,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.03017685003578663,0.3724514842033386,1.6231915950775146,-1.3840153217315674,0.004614672623574734,0.239826500415802,0.7276442050933838,-0.9320406913757324,0.011264574714004993,0.4420745074748993,-0.02046814374625683,0.33784568309783936,0.3799999952316284,0.5699999928474426,1.32753324508667,0.35511142015457153,-0.12244042754173279,0.2451368272304535,3
14,42,45,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.018072379752993584,0.31132203340530396,1.2112975120544434,-0.9194645881652832,0.020585445687174797,0.2531667947769165,1.161850929260254,-0.8206387758255005,0.006384756416082382,0.31058865785598755,0.08602998405694962,0.6624017357826233,0.3400000035762787,0.5799999833106995,-0.8949680924415588,0.44489723443984985,-0.9699614644050598,0.3636075556278229,3
15,45,48,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.005545899737626314,0.26325446367263794,1.2737386226654053,-0.7664762139320374,-0.005526366177946329,0.1966491937637329,1.1432908773422241,-0.43796563148498535,0.1364179253578186,0.8602133393287659,0.008557923138141632,0.40674737095832825,0.4300000071525574,0.4300000071525574,0.22828373312950134,0.22501252591609955,0.1277609020471573,0.3312399685382843,3
16,48,51,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.009391210041940212,0.25788411498069763,0.9082971811294556,-1.055009126663208,0.0005690234829671681,0.3669285178184509,1.5573313236236572,-1.0779244899749756,-0.02866256795823574,0.33480411767959595,-0.040588170289993286,0.34307730197906494,0.33000001311302185,0.49000000953674316,-0.4794978201389313,0.24624396860599518,0.032654423266649246,0.2861599922180176,3
17,51,54,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.023185543715953827,0.19028909504413605,0.5062853097915649,-0.814260721206665,0.01485509891062975,0.1772434264421463,0.4962301254272461,-0.5582747459411621,0.010923066176474094,0.3159261643886566,0.020006436854600906,0.3071118891239166,0.38999998569488525,0.41999998688697815,-1.3056918382644653,0.400156706571579,-0.5981402397155762,0.2906040549278259,3
18,54,57,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.008362305350601673,0.26420190930366516,1.001134991645813,-0.8692773580551147,-0.019302429631352425,0.21928973495960236,1.050310730934143,-0.7353671789169312,-0.02868177369236946,0.2075602263212204,0.011329245753586292,0.37860673666000366,0.28999999165534973,0.4000000059604645,0.547400176525116,0.29966816306114197,0.8582139015197754,0.28535473346710205,3
19,57,60,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.031964365392923355,0.2671974301338196,0.9290015697479248,-0.8698873519897461,0.01208249107003212,0.18604853749275208,0.6715333461761475,-0.5694825649261475,0.010700378566980362,0.2812410593032837,0.021374335512518883,0.4243919849395752,0.30000001192092896,0.47999998927116394,-1.8009620904922485,0.49764886498451233,-0.5251137614250183,0.2215641587972641,3
20,60,63,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.00042246104567311704,0.2482633888721466,0.7058403491973877,-1.0325974225997925,-0.009012310765683651,0.33771488070487976,1.16861891746521,-1.2694413661956787,0.0020358108449727297,0.27513447403907776,0.0759398490190506,0.6944552659988403,0.30000001192092896,0.5400000214576721,-0.3570868968963623,0.23157934844493866,0.3506172299385071,0.3595403730869293,3
21,63,66,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.00038982272963039577,0.23214738070964813,0.5039404630661011,-0.8807629346847534,-0.011606278829276562,0.22369419038295746,0.860820472240448,-0.9896290302276611,0.0013318228302523494,0.2933398485183716,-0.024347208440303802,0.34103134274482727,0.25999999046325684,0.47999998927116394,-0.15742546319961548,0.22120262682437897,0.543919026851654,0.16546498239040375,3
22,66,69,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.006560027599334717,0.20251552760601044,0.6928110122680664,-0.5088176727294922,-0.016608761623501778,0.21316339075565338,0.6916065216064453,-0.7302581071853638,0.008787793107330799,0.31673896312713623,0.04248148947954178,0.3407401442527771,0.25999999046325684,0.41999998688697815,-0.10329332947731018,0.21577678620815277,0.7866470813751221,0.25080177187919617,3
23,69,72,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.033982206135988235,0.26419177651405334,0.8573662042617798,-0.7582823038101196,-0.00021343350817915052,0.1696876436471939,0.4490341544151306,-0.5665114521980286,-0.028353674337267876,0.26758426427841187,-0.00048282623174600303,0.3075600862503052,0.30000001192092896,0.49000000953674316,-1.6276116371154785,0.5677997469902039,-0.055162396281957626,0.1832660436630249,3
0,0,3,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.030338473618030548,0.2259502112865448,0.8605262637138367,-1.0322208404541016,-0.008833074942231178,0.189457967877388,0.3735891878604889,-0.5715304613113403,-0.014399529434740543,0.3381093144416809,0.04726387932896614,0.46113520860671997,0.3199999928474426,0.44999998807907104,1.1989845037460327,0.5048391222953796,0.3096226453781128,0.27703800797462463,4
1,3,6,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.008197243325412273,0.36130470037460327,0.8893629312515259,-1.7596874237060547,-0.0011966985184699297,0.20834647119045258,0.6236381530761719,-0.7296452522277832,0.009189639240503311,0.23054629564285278,0.028834447264671326,0.3471681475639343,0.25999999046325684,0.4099999964237213,0.24824047088623047,0.29595065116882324,0.07830405980348587,0.1725643128156662,4
2,6,9,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.00783836841583252,0.21310602128505707,0.6054820418357849,-0.8074949979782104,0.011308763176202774,0.16230076551437378,0.49197471141815186,-0.29490959644317627,-0.0073511358350515366,0.24259443581104279,0.057504959404468536,0.3052655756473541,0.3700000047683716,0.4000000059604645,-0.6167232394218445,0.1811504065990448,-0.5217344760894775,0.2866806983947754,4
3,9,12,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.002290588105097413,0.26880010962486267,1.114270567893982,-1.4983148574829102,-0.01410517655313015,0.18196289241313934,0.35938793420791626,-0.7779392600059509,0.0158076174557209,0.29308754205703735,0.004889111500233412,0.4251025319099426,0.4300000071525574,0.49000000953674316,0.07746616005897522,0.1928635984659195,0.6284201145172119,0.23652617633342743,4
4,12,15,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.023733150213956833,0.2563825249671936,0.9317788481712341,-0.6177698969841003,-0.013588032685220242,0.18387199938297272,0.7222284078598022,-0.6064794063568115,0.0102913249284029,0.24691632390022278,0.020497474819421768,0.3732001483440399,0.2800000011920929,0.46000000834465027,-1.4119454622268677,0.3397786021232605,0.6332002878189087,0.2459537237882614,4
5,15,18,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.00520147243514657,0.22366997599601746,0.6935716271400452,-0.9365231990814209,-0.00036312162410467863,0.23169565200805664,0.8466281890869141,-0.9293460845947266,-0.0047414954751729965,0.25350552797317505,0.03941551223397255,0.441476434469223,0.2800000011920929,0.49000000953674316,-0.009582309052348137,0.1851433515548706,0.004538867622613907,0.24364310503005981,4
6,18,21,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.008342795073986053,0.32003045082092285,1.4452362060546875,-1.6550735235214233,-0.008708145469427109,0.2967798113822937,1.2735910415649414,-1.2932237386703491,-0.007866496220231056,0.2673797309398651,-0.02073804847896099,0.45889678597450256,0.3199999928474426,0.5099999904632568,-0.7567688226699829,0.48020806908607483,0.40191981196403503,0.2304193377494812,4
7,21,24,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.00468242634087801,0.2712806761264801,0.7124849557876587,-0.6719299554824829,-0.00826485175639391,0.27338120341300964,0.7741554975509644,-1.7337939739227295,-0.005334396380931139,0.3611884117126465,-0.07040305435657501,0.2778816521167755,0.28999999165534973,0.4399999976158142,-0.6341890692710876,0.1981755793094635,0.3832785487174988,0.2426939606666565,4
8,24,27,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.005006188061088324,0.26517507433891296,0.8233779668807983,-0.9313143491744995,-0.0012919568689540029,0.48686617612838745,2.9247593879699707,-2.3327219486236572,-0.0057405936531722546,0.3055807650089264,0.017927231267094612,0.43478456139564514,0.3700000047683716,0.5099999904632568,-0.20388707518577576,0.2140885293483734,0.0390934944152832,0.4768793284893036,4
9,27,30,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.014901098795235157,0.22662191092967987,0.6642751693725586,-0.775844931602478,0.00515775429084897,0.1745501160621643,0.5730198621749878,-0.6375449299812317,-0.03676089644432068,0.21402117609977722,-0.015003349632024765,0.3730239272117615,0.30000001192092896,0.49000000953674316,0.45017844438552856,0.1978817731142044,-0.17499321699142456,0.22569917142391205,4
10,30,33,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.030207956209778786,0.3401317894458771,0.7486504316329956,-1.102813482284546,-0.017714515328407288,0.2378896325826645,0.4913836419582367,-1.1296617984771729,-0.017479080706834793,0.23428861796855927,0.0014301800401881337,0.3849344849586487,0.2800000011920929,0.49000000953674316,1.1201667785644531,0.3020141124725342,0.8548499941825867,0.23086236417293549,4
11,33,36,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.0019027757225558162,0.20857127010822296,0.8454657793045044,-0.6835341453552246,-0.02494254894554615,0.4312444031238556,2.442361354827881,-1.9105197191238403,-0.08284985274076462,0.27872174978256226,0.009789247065782547,0.8265730142593384,0.3799999952316284,0.5299999713897705,0.12691859900951385,0.3057331144809723,1.0980291366577148,0.3459931015968323,4
12,36,39,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.0025251966435462236,0.2898714542388916,1.075286626815796,-2.049034595489502,0.02584335394203663,0.25286683440208435,0.7499123811721802,-1.6040493249893188,0.08359798789024353,0.7563542127609253,0.08283738046884537,0.5256943702697754,0.23999999463558197,0.36000001430511475,-0.16173292696475983,0.33533257246017456,-1.227666974067688,0.37753990292549133,4
13,39,42,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.04404347762465477,0.32355210185050964,0.8908297419548035,-1.2817745208740234,0.005984527990221977,0.2035563737154007,0.6099010705947876,-0.6028823852539062,-0.0734838917851448,0.31886523962020874,0.006884348578751087,0.3595576286315918,0.4300000071525574,0.4699999988079071,1.6376720666885376,0.4283875524997711,-0.2210087776184082,0.2241181880235672,4
14,42,45,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.023707065731287003,0.3089875280857086,1.6017075777053833,-0.8133245706558228,0.017837464809417725,0.17569570243358612,0.5219413042068481,-0.49458441138267517,0.0028726249001920223,0.25973284244537354,0.05562823265790939,0.423703134059906,0.23000000417232513,0.4099999964237213,-1.359969973564148,0.6296672224998474,-0.7381550669670105,0.30560702085494995,4
15,45,48,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.004558962769806385,0.2117912769317627,0.5351788997650146,-0.5179150104522705,-0.0026127826422452927,0.1999783217906952,0.8965277671813965,-0.6233674883842468,0.004350240807980299,0.23866499960422516,-0.004492270760238171,0.2838079631328583,0.3400000035762787,0.41999998688697815,-0.024290673434734344,0.21227020025253296,0.03966207429766655,0.25059160590171814,4
16,48,51,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.009059999138116837,0.2728849947452545,1.2924585342407227,-1.2853429317474365,-0.002997860312461853,0.28841081261634827,1.2989134788513184,-1.254050850868225,0.014286350458860397,0.30659860372543335,0.007500872481614351,0.4638751447200775,0.28999999165534973,0.550000011920929,-0.8274636268615723,0.2669583261013031,0.15150831639766693,0.19044716656208038,4
17,51,54,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.03574053943157196,0.21534249186515808,0.6769335865974426,-0.6302850842475891,0.020496584475040436,0.1556309312582016,0.47405004501342773,-0.3081929683685303,0.0047294567339122295,0.1933545470237732,0.03978678956627846,0.31841328740119934,0.23000000417232513,0.41999998688697815,-1.8094881772994995,0.4885573387145996,-0.8774185180664062,0.35956835746765137,4
18,54,57,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.024827785789966583,0.20441585779190063,0.4570102095603943,-0.6465796232223511,-0.01822531595826149,0.17569953203201294,0.6382299065589905,-0.5324863195419312,-0.04999479651451111,0.21149520576000214,-0.04189592972397804,0.44013503193855286,0.2800000011920929,0.4699999988079071,0.9260891079902649,0.3844042420387268,0.9234796762466431,0.21011127531528473,4
19,57,60,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.032261114567518234,0.25050055980682373,0.6244349479675293,-0.8226656913757324,0.021846072748303413,0.22857806086540222,0.6904971599578857,-0.7334327101707458,0.0335666723549366,0.2936994135379791,0.03919309005141258,0.47854048013687134,0.33000001311302185,0.5,-1.7174363136291504,0.44852545857429504,-0.9873150587081909,0.344963937997818,4
20,60,63,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.01678675413131714,0.19852325320243835,0.4967949688434601,-0.6283003687858582,0.008469799533486366,0.30857619643211365,1.1926703453063965,-1.4588170051574707,0.013460509479045868,0.4264347553253174,-0.020450642332434654,0.3487643897533417,0.33000001311302185,0.6000000238418579,-0.8990263342857361,0.2686511278152466,-0.37693604826927185,0.3178442120552063,4
21,63,66,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.0024565160274505615,0.23630179464817047,0.7530844211578369,-0.99531090259552,-0.010181757621467113,0.13608908653259277,0.4021066129207611,-0.41337788105010986,0.02468956634402275,0.40097805857658386,0.08287561684846878,0.7406237125396729,0.3400000035762787,0.550000011920929,-0.06187167018651962,0.1873108148574829,0.47869977355003357,0.19537243247032166,4
22,66,69,3,dispatch_decision_block,theta_route_split_advantage_surrogate,-0.012189001776278019,0.31867849826812744,1.0711638927459717,-1.2902238368988037,-0.03503512218594551,0.22357730567455292,0.5565366744995117,-0.7549178004264832,-0.003426074981689453,0.3046256899833679,0.024058230221271515,0.4003593623638153,0.38999998569488525,0.5099999904632568,0.27137765288352966,0.3951001465320587,1.6809545755386353,0.4869260787963867,4
23,69,72,3,dispatch_decision_block,theta_route_split_advantage_surrogate,0.04264950379729271,0.2687104642391205,1.096645474433899,-0.8173816204071045,-0.009586216881871223,0.2202596366405487,0.8917415142059326,-0.5797551274299622,0.04539473354816437,0.22747108340263367,-0.03593659773468971,0.2993980050086975,0.2199999988079071,0.4399999976158142,-2.1581130027770996,0.7596404552459717,0.3864673376083374,0.2976713478565216,4
