telemetry_step,train_epoch,update_epoch,minibatch_id,final_critic_backbone_delta_norm,backbone_active_count,backbone_clipped_active_count,backbone_clipped_active_fraction,backbone_active_preconditioner_mean,backbone_active_preconditioner_p95,backbone_active_preconditioner_p99,backbone_active_preconditioner_max,backbone_active_preconditioner_mean_after_clip,backbone_active_preconditioner_p95_after_clip,backbone_active_preconditioner_p99_after_clip,backbone_active_preconditioner_max_after_clip,backbone_soft_geometry_scale_factor_mean,backbone_soft_geometry_scale_factor_min,backbone_soft_geometry_trigger_active_fraction,backbone_soft_geometry_overflow_stat_mean
128,1,8,58,0.0572353209347927,76800,20254,0.26372395833333334,253314.296875,610827.875,7198864.5,47076620.0,2083.296875,3999.999755859375,5286.8747998046865,13372.05078125,1.0,1.0,0.0,0.0
129,1,8,59,0.054014653057159356,76800,20162,0.26252604166666665,252797.40625,609702.75,7211804.5,45565020.0,2078.0419921875,3999.999755859375,5272.09586914062,13399.263671875,1.0,1.0,0.0,0.0
130,1,8,60,0.053864262756664644,76800,19902,0.259140625,251724.296875,598314.3125,7188255.5,45661308.0,2064.59130859375,3999.999755859375,5192.550126953122,13442.9189453125,1.0,1.0,0.0,0.0
131,1,8,61,0.04957008106784021,76800,19900,0.2591145833333333,251931.4375,600530.125,7185778.0,45131488.0,2065.0869140625,3999.999755859375,5187.609394531238,13397.5732421875,1.0,1.0,0.0,0.0
132,1,8,62,0.05095328457732719,76800,19427,0.25295572916666664,251482.640625,602673.75,7060013.844999902,45148140.0,2049.5703125,3999.999755859375,5135.3369628906175,13413.390625,1.0,1.0,0.0,0.0
133,1,9,63,0.05120638325554401,76800,19343,0.2518619791666667,252047.5,604173.75,7050324.424999722,45232668.0,2047.5289306640625,3999.999755859375,5111.656992187495,13450.6025390625,1.0,1.0,0.0,0.0
134,1,9,64,0.0510189486878898,76800,19016,0.24760416666666665,251636.5625,606564.125,6987039.7049992625,44901860.0,2040.3497314453125,3999.999755859375,5088.507143554684,13437.72265625,1.0,1.0,0.0,0.0
135,1,9,65,0.050695121575592486,76800,18852,0.24546875,251905.84375,608910.625,7009987.259999368,44781144.0,2033.350830078125,3999.999755859375,5037.217749023434,13066.8173828125,1.0,1.0,0.0,0.0
136,1,9,66,0.04914977878337317,76800,18722,0.24377604166666667,252145.734375,610551.5,7019408.474999281,44619580.0,2027.0946044921875,3999.999755859375,5014.083603515622,12915.580078125,1.0,1.0,0.0,0.0
137,1,9,67,0.04757351544877793,76800,18391,0.23946614583333334,252252.875,612874.6875,7043624.494999277,44521720.0,2019.5321044921875,3999.999755859375,4955.020166015619,12920.4990234375,1.0,1.0,0.0,0.0
138,1,9,68,0.0444693624884454,76800,18138,0.236171875,251603.78125,615055.9375,7065946.8549994575,43996276.0,2014.2362060546875,3999.999755859375,4933.1464062499845,12832.74609375,1.0,1.0,0.0,0.0
139,1,9,69,0.04686895578398291,76800,17661,0.2299609375,251046.140625,617193.625,7090197.319999666,44080472.0,1996.47900390625,3999.999755859375,4791.285561523437,12847.380859375,1.0,1.0,0.0,0.0
140,2,0,0,0.04404734606080673,76800,17573,0.22881510416666667,247843.4375,615317.875,6989226.754999936,43474092.0,1993.482666015625,3999.999755859375,4795.95682128906,12733.6494140625,1.0,1.0,0.0,0.0
141,2,0,1,0.04378472601033981,76800,17531,0.22826822916666667,245770.671875,613357.5625,6845830.5,43024392.0,1992.3037109375,3999.999755859375,4798.538740234364,12745.498046875,1.0,1.0,0.0,0.0
142,2,0,2,0.0419903988217053,76800,17536,0.22833333333333333,244450.71875,606687.375,6785336.5,42922756.0,1992.715576171875,3999.999755859375,4794.388950195311,12715.9287109375,1.0,1.0,0.0,0.0
143,2,0,3,0.04333346018093995,76800,17475,0.2275390625,243340.3125,605540.5625,6807654.0,42160456.0,1990.748291015625,3999.999755859375,4793.300034179685,12753.1962890625,1.0,1.0,0.0,0.0
144,2,0,4,0.04316934757807374,76800,17489,0.22772135416666667,241752.453125,602244.1875,6746397.0,41824452.0,1992.086669921875,3999.999755859375,4798.612978515623,12716.1884765625,1.0,1.0,0.0,0.0
145,2,0,5,0.04401958912792261,76800,17509,0.22798177083333335,240990.75,599713.3125,6721781.5,41700628.0,1992.272705078125,3999.999755859375,4808.959692382804,12723.6611328125,1.0,1.0,0.0,0.0
146,2,0,6,0.04567425122017387,76800,17432,0.22697916666666668,240689.703125,596841.375,6740143.5,41786636.0,1989.5648193359375,3999.999755859375,4794.335356445304,12623.0546875,1.0,1.0,0.0,0.0
147,2,1,7,0.04595789413508661,76800,17475,0.2275390625,241003.140625,598486.1875,6724094.5,41835356.0,1991.22900390625,3999.999755859375,4801.64473632812,12668.9453125,1.0,1.0,0.0,0.0
148,2,1,8,0.04448619306307188,76800,17507,0.22795572916666668,241257.78125,599005.125,6719952.5,41853856.0,1993.1114501953125,3999.999755859375,4810.371958007811,12564.5810546875,1.0,1.0,0.0,0.0
149,2,1,9,0.048231500069641865,76800,17464,0.22739583333333332,241122.875,601063.1875,6696637.0,41890248.0,1992.509765625,3999.999755859375,4816.52984863281,12603.3203125,1.0,1.0,0.0,0.0
150,2,1,10,0.046907228044154016,76800,17466,0.227421875,241646.6875,602905.25,6718895.5,41881092.0,1992.458740234375,3999.999755859375,4812.887719726532,12632.5009765625,1.0,1.0,0.0,0.0
151,2,1,11,0.04372882111689727,76800,17537,0.22834635416666665,242117.359375,605040.125,6739252.0,41828060.0,1995.3939208984375,3999.999755859375,4819.035405273434,12673.3671875,1.0,1.0,0.0,0.0
152,2,1,12,0.04285199079445129,76800,17627,0.22951822916666667,242391.171875,606898.625,6736736.5,41907584.0,1998.07275390625,3999.999755859375,4824.516733398431,12707.2529296875,1.0,1.0,0.0,0.0
153,2,1,13,0.04520476537515848,76800,17419,0.22680989583333333,242403.125,605522.0,6758359.0,41128988.0,1987.7991943359375,3999.999755859375,4811.9562109374965,12741.271484375,1.0,1.0,0.0,0.0
154,2,2,14,0.04257894906607698,76800,17440,0.22708333333333333,242771.765625,607586.3125,6776931.0,41097840.0,1988.146240234375,3999.999755859375,4805.385639648423,12782.326171875,1.0,1.0,0.0,0.0
155,2,2,15,0.04601548717512683,76800,17152,0.22333333333333333,240189.703125,598249.875,6636732.379999689,40740000.0,1978.40087890625,3999.999755859375,4773.688881835936,12620.669921875,1.0,1.0,0.0,0.0
156,2,2,16,0.04503177035352404,76800,17154,0.223359375,240689.59375,599915.125,6653531.739999664,40823328.0,1978.026611328125,3999.999755859375,4778.098828124994,12653.1103515625,1.0,1.0,0.0,0.0
157,2,2,17,0.0490747825645421,76800,16911,0.2201953125,238238.875,589954.875,6624677.254999845,40569004.0,1969.3470458984375,3999.999755859375,4734.825595703119,12304.1806640625,1.0,1.0,0.0,0.0
158,2,2,18,0.05180166379259469,76800,16629,0.2165234375,237007.59375,591266.4375,6625642.499999755,39305560.0,1959.3597412109375,3999.999755859375,4709.236953124984,12304.75390625,1.0,1.0,0.0,0.0
159,2,2,19,0.053934627878799234,76800,16458,0.214296875,237273.234375,593261.125,6646201.3799997745,39276380.0,1953.0989990234375,3999.999755859375,4687.5780126953105,12344.6669921875,1.0,1.0,0.0,0.0
160,2,2,20,0.05292579879852969,76800,16297,0.21220052083333332,237143.953125,595242.5,6666027.414999827,39176672.0,1949.393798828125,3999.999755859375,4661.298344726541,12336.2041015625,1.0,1.0,0.0,0.0
161,2,3,21,0.04873770303032021,76800,16208,0.21104166666666666,237193.890625,596479.75,6647718.494999623,39166200.0,1942.6722412109375,3999.999755859375,4649.682202148426,12367.8876953125,1.0,1.0,0.0,0.0
162,2,3,22,0.04558012422237648,76800,16124,0.20994791666666668,236241.09375,594592.5625,6661428.609999925,38952640.0,1938.03125,3999.999755859375,4649.670595703119,12385.4482421875,1.0,1.0,0.0,0.0
163,2,3,23,0.05053550568069342,76800,15921,0.2073046875,236074.34375,595201.875,6625175.224999948,38999016.0,1929.9248046875,3999.999755859375,4636.446674804685,12391.4033203125,1.0,1.0,0.0,0.0
164,2,3,24,0.05247509252894167,76800,15719,0.20467447916666667,235468.5625,594067.1875,6603738.5,38786616.0,1922.472900390625,3999.999755859375,4618.115952148426,12324.544921875,1.0,1.0,0.0,0.0
165,2,3,25,0.05770690244119815,76800,15414,0.200703125,233778.03125,577652.375,6621789.5,37638476.0,1912.03271484375,3999.999755859375,4582.4147363281245,12349.98828125,1.0,1.0,0.0,0.0
166,2,3,26,0.05681109442063528,76800,15348,0.19984375,233863.3125,579489.5625,6635535.5,37621464.0,1907.390625,3999.999755859375,4582.436782226561,12285.6435546875,1.0,1.0,0.0,0.0
167,2,3,27,0.05410235893539891,76800,15280,0.19895833333333332,233339.015625,575410.1875,6581953.0,37526756.0,1903.3582763671875,3999.999755859375,4581.725024414043,12325.291015625,1.0,1.0,0.0,0.0
168,2,4,28,0.0508575972326954,76800,15137,0.19709635416666665,232409.125,570343.8125,6525286.0,37538872.0,1897.5244140625,3999.999755859375,4565.049218749998,12048.5556640625,1.0,1.0,0.0,0.0
169,2,4,29,0.049000051543240136,76800,14997,0.1952734375,231358.34375,567528.125,6468925.0,37551640.0,1890.6895751953125,3999.999755859375,4524.423657226551,12087.240234375,1.0,1.0,0.0,0.0
170,2,4,30,0.05121192672255152,76800,14913,0.1941796875,230832.40625,566772.0625,6469374.5,37552584.0,1887.966064453125,3999.999755859375,4525.562416992184,12024.1884765625,1.0,1.0,0.0,0.0
171,2,4,31,0.05259157000727817,76800,14698,0.19138020833333333,230811.765625,567849.6875,6487601.0,37246940.0,1881.2662353515625,3999.999755859375,4520.2770507812465,11992.7666015625,1.0,1.0,0.0,0.0
172,2,4,32,0.054794209078377225,76800,14452,0.18817708333333333,230941.890625,569574.9375,6482574.5,37249524.0,1874.421875,3999.999755859375,4501.438779296867,11888.4931640625,1.0,1.0,0.0,0.0
173,2,4,33,0.05537637142308794,76800,14329,0.18657552083333334,230911.046875,570828.875,6501040.0,37087404.0,1868.9766845703125,3999.999755859375,4493.087348632804,11873.5146484375,1.0,1.0,0.0,0.0
174,2,4,34,0.05110256113672753,76800,14098,0.18356770833333333,229863.578125,568507.4375,6400052.5,37017292.0,1861.4427490234375,3999.999755859375,4473.640913085933,11859.357421875,1.0,1.0,0.0,0.0
175,2,5,35,0.05274989841871089,76800,13891,0.18087239583333334,229673.703125,570265.8125,6405849.5,36999060.0,1854.96630859375,3999.999755859375,4451.081005859366,11894.4169921875,1.0,1.0,0.0,0.0
176,2,5,36,0.04928398805670502,76800,13782,0.179453125,228833.40625,570858.75,6393804.0,36842368.0,1849.8658447265625,3999.999755859375,4446.074116210923,11894.8115234375,1.0,1.0,0.0,0.0
177,2,5,37,0.04829178149882613,76800,13717,0.17860677083333334,229080.140625,571533.5625,6412156.5,36895676.0,1846.977294921875,3999.999755859375,4445.397031249998,11918.6357421875,1.0,1.0,0.0,0.0
178,2,5,38,0.045683033054002266,76800,13564,0.17661458333333332,229079.359375,572953.25,6427113.5,36966800.0,1842.57275390625,3999.999755859375,4396.4887890625,11955.142578125,1.0,1.0,0.0,0.0
179,2,5,39,0.043320985207200347,76800,13579,0.17680989583333334,229551.4375,574679.4375,6445325.0,37036480.0,1843.7432861328125,3999.999755859375,4396.097187499992,11963.7646484375,1.0,1.0,0.0,0.0
180,2,5,40,0.04354299906301611,76800,13368,0.1740625,229697.359375,576375.25,6442957.0,37106360.0,1836.41943359375,3999.999755859375,4384.424965820305,11993.9755859375,1.0,1.0,0.0,0.0
181,2,5,41,0.04368926761684085,76800,13231,0.17227864583333333,229947.734375,578076.4375,6455822.5,37115292.0,1833.0177001953125,3999.999755859375,4358.589497070305,11985.234375,1.0,1.0,0.0,0.0
182,2,6,42,0.04276775803466717,76800,12978,0.168984375,230115.203125,579623.5,6472652.5,37138096.0,1825.271240234375,3999.999755859375,4354.931992187498,11877.3359375,1.0,1.0,0.0,0.0
183,2,6,43,0.04132274271101685,76800,13009,0.16938802083333335,230538.234375,581172.0625,6489112.0,37207752.0,1826.9891357421875,3999.999755859375,4358.691313476555,11904.62109375,1.0,1.0,0.0,0.0
184,2,6,44,0.03897906046984323,76800,13010,0.16940104166666667,230635.46875,582162.25,6499319.5,37271216.0,1827.3868408203125,3999.999755859375,4358.546625976562,11929.0703125,1.0,1.0,0.0,0.0
185,2,6,45,0.03990538272234903,76800,12788,0.16651041666666666,230094.765625,578539.125,6516610.0,37320968.0,1819.5408935546875,3999.999755859375,4325.141562499989,11855.224609375,1.0,1.0,0.0,0.0
186,2,6,46,0.040379996567659185,76800,12627,0.1644140625,230184.34375,580227.0,6482802.5,37146616.0,1816.055419921875,3999.999755859375,4301.5817041015525,11727.4814453125,1.0,1.0,0.0,0.0
187,2,6,47,0.03870701697373649,76800,12597,0.1640234375,230227.921875,581866.0,6498409.0,37195008.0,1815.629638671875,3999.999755859375,4302.872187499997,11754.642578125,1.0,1.0,0.0,0.0
188,2,6,48,0.03789275332169465,76800,12553,0.16345052083333333,230232.453125,578901.0625,6516089.5,37163936.0,1812.3787841796875,3999.999755859375,4276.666147460935,11607.107421875,1.0,1.0,0.0,0.0
189,2,7,49,0.036018558607531725,76800,12582,0.163828125,230708.9375,580510.8125,6523517.5,37230756.0,1813.9010009765625,3999.999755859375,4279.394736328113,11595.5234375,1.0,1.0,0.0,0.0
190,2,7,50,0.03486677018256116,76800,12561,0.1635546875,231188.953125,582154.8125,6540862.5,37263524.0,1814.5289306640625,3999.999755859375,4281.328305664054,11628.4501953125,1.0,1.0,0.0,0.0
191,2,7,51,0.0341074956726589,76800,12581,0.16381510416666667,231449.140625,582991.625,6557234.5,37330460.0,1814.73193359375,3999.999755859375,4284.564072265624,11661.76171875,1.0,1.0,0.0,0.0
192,2,7,52,0.03379373512363258,76800,12570,0.163671875,231806.140625,584523.875,6571547.5,37234828.0,1814.99462890625,3999.999755859375,4288.578090820305,11664.5810546875,1.0,1.0,0.0,0.0
193,2,7,53,0.03934633242578316,76800,12310,0.16028645833333333,231590.453125,581952.125,6560634.0,36892372.0,1808.1729736328125,3999.999755859375,4282.130864257808,11466.962890625,1.0,1.0,0.0,0.0
194,2,7,54,0.035827045406141025,76800,12392,0.16135416666666666,232079.578125,583589.3125,6577359.0,36914248.0,1811.215576171875,3999.999755859375,4287.994506835927,11478.1396484375,1.0,1.0,0.0,0.0
195,2,7,55,0.03469083038198049,76800,12373,0.16110677083333333,232470.21875,584152.1875,6594243.0,36976304.0,1811.5557861328125,3999.999755859375,4288.035058593732,11501.4072265625,1.0,1.0,0.0,0.0
196,2,8,56,0.03149320406289576,76800,12428,0.16182291666666668,232950.3125,585697.1875,6611238.5,37019648.0,1813.9766845703125,3999.999755859375,4292.903925781246,11515.400390625,1.0,1.0,0.0,0.0
197,2,8,57,0.028684129927551396,76800,12472,0.16239583333333332,233414.9375,587195.4375,6628363.0,37055736.0,1816.03125,3999.999755859375,4297.891479492163,11530.515625,1.0,1.0,0.0,0.0
198,2,8,58,0.02954028281032305,76800,12387,0.1612890625,233602.375,588814.875,6643693.5,36997756.0,1813.463134765625,3999.999755859375,4299.242680664029,11459.6845703125,1.0,1.0,0.0,0.0
199,2,8,59,0.0318115140493668,76800,12376,0.16114583333333332,233813.65625,590429.8125,6650535.5,36684228.0,1813.3917236328125,3999.999755859375,4306.259697265625,11391.7080078125,1.0,1.0,0.0,0.0
200,2,8,60,0.02979280478898751,76800,12438,0.161953125,234258.828125,591587.1875,6664959.0,36707208.0,1815.967041015625,3999.999755859375,4308.658413085928,11406.62109375,1.0,1.0,0.0,0.0
201,2,8,61,0.029458213486467245,76800,12412,0.16161458333333334,234423.5,592532.625,6681903.0,36744868.0,1814.8199462890625,3999.999755859375,4306.66833007811,11432.68359375,1.0,1.0,0.0,0.0
202,2,8,62,0.027590004453094924,76800,12387,0.1612890625,234176.265625,592888.5,6655965.5,36805448.0,1814.826904296875,3999.999755859375,4309.772553710922,11449.6171875,1.0,1.0,0.0,0.0
203,2,9,63,0.025775288829690598,76800,12455,0.16217447916666666,234700.265625,594431.5,6672573.5,36844000.0,1817.3924560546875,3999.999755859375,4316.793056640623,11463.169921875,1.0,1.0,0.0,0.0
204,2,9,64,0.024306979013210304,76800,12479,0.16248697916666666,234991.125,595824.75,6619878.124999799,36896136.0,1818.823486328125,3999.999755859375,4321.556035156246,11475.419921875,1.0,1.0,0.0,0.0
205,2,9,65,0.02285280563775324,76800,12547,0.16337239583333332,235480.609375,597406.625,6631843.4249997735,36886248.0,1821.3446044921875,3999.999755859375,4328.5525439453,11505.9501953125,1.0,1.0,0.0,0.0
206,2,9,66,0.02038825105517066,76800,12621,0.1643359375,235958.109375,598869.9375,6636370.724999722,36948124.0,1824.3004150390625,3999.999755859375,4336.35390624999,11532.181640625,1.0,1.0,0.0,0.0
207,2,9,67,0.02097136564626648,76800,12660,0.16484375,236385.84375,600300.375,6650386.389999713,37009940.0,1825.9578857421875,3999.999755859375,4338.211108398421,11551.0205078125,1.0,1.0,0.0,0.0
208,2,9,68,0.019825544967278733,76800,12711,0.1655078125,236906.40625,601772.6875,6664493.119999703,37069752.0,1828.5018310546875,3999.999755859375,4342.235419921873,11575.5791015625,1.0,1.0,0.0,0.0
209,2,9,69,0.02097426487521046,76800,12732,0.16578125,237241.78125,603352.875,6676455.654999683,36821748.0,1829.8348388671875,3999.999755859375,4337.924169921873,11602.6328125,1.0,1.0,0.0,0.0
210,3,0,0,0.024556760158124216,76800,12714,0.165546875,236674.75,600430.9375,6683417.479999834,36837880.0,1829.312744140625,3999.999755859375,4329.214565429683,11472.7197265625,1.0,1.0,0.0,0.0
211,3,0,1,0.030358222962201472,76800,12625,0.16438802083333334,235805.09375,596896.6875,6662428.5,36722428.0,1826.59912109375,3999.999755859375,4324.441469726558,11498.1591796875,1.0,1.0,0.0,0.0
212,3,0,2,0.03375804645522475,76800,12555,0.1634765625,234862.1875,592249.625,6578755.0,36726552.0,1825.2235107421875,3999.999755859375,4321.230097656245,11499.1953125,1.0,1.0,0.0,0.0
213,3,0,3,0.038065222969070764,76800,12508,0.16286458333333334,234044.796875,589796.75,6553861.5,36760204.0,1824.0362548828125,3999.999755859375,4320.83109863281,11447.86328125,1.0,1.0,0.0,0.0
214,3,0,4,0.039924628043092214,76800,12468,0.16234375,233495.171875,587892.25,6551691.5,36722224.0,1821.8779296875,3999.999755859375,4309.9213232421835,11477.4443359375,1.0,1.0,0.0,0.0
215,3,0,5,0.042921689428033684,76800,12415,0.16165364583333333,232816.40625,585192.875,6560940.5,36782136.0,1820.9422607421875,3999.999755859375,4305.670356445278,11497.7373046875,1.0,1.0,0.0,0.0
216,3,0,6,0.04641734092514554,76800,12306,0.160234375,232225.765625,583716.25,6571719.0,36822888.0,1816.4095458984375,3999.999755859375,4291.467050781228,11525.6767578125,1.0,1.0,0.0,0.0
217,3,1,7,0.052750543704652764,76800,12291,0.1600390625,231145.546875,574812.0625,6526012.5,36882416.0,1815.06689453125,3999.999755859375,4289.355468749989,11524.4921875,1.0,1.0,0.0,0.0
218,3,1,8,0.05311913217371922,76800,12249,0.1594921875,231306.59375,576034.4375,6531498.0,36810504.0,1814.6798095703125,3999.999755859375,4287.922387695309,11549.333984375,1.0,1.0,0.0,0.0
219,3,1,9,0.05409616485364311,76800,12094,0.15747395833333333,231442.453125,577487.625,6546214.5,36834120.0,1811.408935546875,3999.999755859375,4265.053095703123,11481.8046875,1.0,1.0,0.0,0.0
220,3,1,10,0.052471166374638896,76800,12055,0.15696614583333332,231721.40625,578712.5625,6543204.0,36880036.0,1810.8031005859375,3999.999755859375,4267.46887695312,11480.6083984375,1.0,1.0,0.0,0.0
221,3,1,11,0.05220324259785252,76800,11967,0.1558203125,231744.265625,578799.75,6534963.0,36928332.0,1806.3331298828125,3999.999755859375,4253.856640624992,11509.140625,1.0,1.0,0.0,0.0
222,3,1,12,0.052651820860629174,76800,11756,0.15307291666666667,230818.671875,575443.0,6519500.0,36742252.0,1798.49853515625,3999.999755859375,4222.039326171865,11201.43359375,1.0,1.0,0.0,0.0
223,3,1,13,0.05076922501374945,76800,11645,0.15162760416666668,230922.484375,576531.875,6505574.0,36569584.0,1794.335205078125,3999.999755859375,4221.745932617187,11195.654296875,1.0,1.0,0.0,0.0
224,3,2,14,0.05640867634856978,76800,11528,0.15010416666666668,229448.234375,572085.625,6471545.5,36466920.0,1788.423095703125,3999.999755859375,4184.881987304679,10761.484375,1.0,1.0,0.0,0.0
225,3,2,15,0.05436000968866745,76800,11443,0.14899739583333332,228877.625,570466.875,6485555.0,36508048.0,1786.72314453125,3999.999755859375,4191.313881835937,10687.591796875,1.0,1.0,0.0,0.0
226,3,2,16,0.05642427752755603,76800,11236,0.14630208333333333,228541.28125,571219.5625,6498586.5,36421316.0,1781.0474853515625,3999.999755859375,4164.483369140614,10531.8896484375,1.0,1.0,0.0,0.0
227,3,2,17,0.055263130755477174,76800,11104,0.14458333333333334,228643.09375,572252.25,6498924.5,36465048.0,1776.1529541015625,3999.999755859375,4148.117084960924,10541.52734375,1.0,1.0,0.0,0.0
228,3,2,18,0.056600308171613996,76800,10982,0.14299479166666668,228541.140625,573634.0625,6505477.0,36519412.0,1772.4454345703125,3999.999755859375,4125.29351562499,10519.0869140625,1.0,1.0,0.0,0.0
229,3,2,19,0.05643485320772241,76800,10822,0.14091145833333332,228012.90625,573952.9375,6315467.5,35889252.0,1767.241455078125,3999.999755859375,4070.9630175781235,10544.6201171875,1.0,1.0,0.0,0.0
230,3,2,20,0.05549258110700462,76800,10588,0.13786458333333335,227658.6875,575337.6875,6326075.5,35735160.0,1759.2354736328125,3999.999755859375,4034.559631347649,10443.4375,1.0,1.0,0.0,0.0
231,3,3,21,0.056094308743347865,76800,10448,0.13604166666666667,227665.8125,575097.6875,6301686.234999859,35741156.0,1754.003173828125,3999.999755859375,4022.652377929687,10387.2373046875,1.0,1.0,0.0,0.0
232,3,3,22,0.05742326842250467,76800,10240,0.13333333333333333,227769.921875,576038.875,6293168.999999965,35774708.0,1748.2532958984375,3984.381945800782,4000.024335937487,10404.607421875,1.0,1.0,0.0,0.0
233,3,3,23,0.05843067415049244,76800,10122,0.131796875,227537.78125,574432.0,6279996.454999887,35828748.0,1744.1259765625,3971.4703491210944,3999.999755859375,10429.6181640625,1.0,1.0,0.0,0.0
234,3,3,24,0.06017031788425148,76800,9881,0.12865885416666667,227557.78125,575111.3125,6283474.589999833,35880928.0,1735.7701416015625,3935.847241210938,3999.999755859375,10412.5615234375,1.0,1.0,0.0,0.0
235,3,3,25,0.05501841562623341,76800,9759,0.1270703125,227023.546875,571938.25,6296679.0,35934696.0,1732.52685546875,3927.9184692382814,3999.999755859375,10419.6953125,1.0,1.0,0.0,0.0
236,3,3,26,0.0527937481898018,76800,9669,0.1258984375,227160.640625,571617.375,6309463.5,35934752.0,1729.9886474609375,3917.4557739257816,3999.999755859375,10400.6220703125,1.0,1.0,0.0,0.0
237,3,3,27,0.04941589486633678,76800,9598,0.12497395833333333,227237.140625,572176.5,6322147.0,35784596.0,1727.8341064453125,3911.8643676757815,3999.999755859375,10333.8955078125,1.0,1.0,0.0,0.0
238,3,4,28,0.050669761194069456,76800,9487,0.12352864583333334,227397.328125,573371.5,6335257.5,35769320.0,1725.596923828125,3904.7817749023448,3999.999755859375,10332.0390625,1.0,1.0,0.0,0.0
239,3,4,29,0.0534201774714774,76800,9182,0.11955729166666666,226936.21875,573674.375,6348529.5,35748456.0,1717.7362060546875,3875.8976440429688,3999.999755859375,10353.6875,1.0,1.0,0.0,0.0
240,3,4,30,0.055603995999730954,76800,8980,0.11692708333333333,227049.40625,574988.0625,6326555.0,35077884.0,1712.952880859375,3852.550305175782,3999.999755859375,10207.765625,1.0,1.0,0.0,0.0
241,3,4,31,0.052286522272662984,76798,8791,0.11446912680017708,226683.578125,569391.6499999566,6339776.5,35128664.0,1707.4462890625,3837.6903808593743,3999.999755859375,10204.4658203125,1.0,1.0,0.0,0.0
242,3,4,32,0.04935538084000767,76800,8670,0.112890625,227248.984375,575485.0,6350168.5,35168524.0,1704.70458984375,3829.3436889648438,3999.999755859375,10192.8779296875,1.0,1.0,0.0,0.0
243,3,4,33,0.046592199220801385,76800,8451,0.1100390625,226918.234375,576139.5625,6313024.5,34886040.0,1698.5374755859375,3801.432824707031,3999.999755859375,10172.1748046875,1.0,1.0,0.0,0.0
244,3,4,34,0.04457596994390092,76800,8404,0.10942708333333333,226446.75,576368.75,6324257.0,34421300.0,1694.8973388671875,3793.851086425782,3999.999755859375,10192.9189453125,1.0,1.0,0.0,0.0
245,3,5,35,0.042947396681379896,76800,8375,0.10904947916666667,226592.609375,576168.5625,6337046.0,34448240.0,1694.2879638671875,3789.2940917968754,3999.999755859375,10213.5205078125,1.0,1.0,0.0,0.0
246,3,5,36,0.04452228539375852,76800,8308,0.10817708333333333,226638.453125,577465.5625,6349298.5,34499916.0,1692.6561279296875,3783.7086791992188,3999.999755859375,10236.7548828125,1.0,1.0,0.0,0.0
247,3,5,37,0.043595093780338254,76800,8297,0.10803385416666667,226770.6875,577103.0625,6356185.0,34516780.0,1692.666015625,3781.387939453125,3999.999755859375,10208.5419921875,1.0,1.0,0.0,0.0
248,3,5,38,0.04047329792638248,76800,8271,0.1076953125,227106.375,577939.0,6369285.0,34542436.0,1691.7857666015625,3775.3879394531255,3999.999755859375,10231.5,1.0,1.0,0.0,0.0
249,3,5,39,0.04233924116746749,76800,8070,0.105078125,227205.921875,579230.1875,6380090.0,34568960.0,1686.2078857421875,3750.7953247070313,3999.999755859375,10235.802734375,1.0,1.0,0.0,0.0
250,3,5,40,0.04214906474364271,76800,8011,0.10430989583333333,227307.515625,580502.8125,6392636.5,34610856.0,1685.0538330078125,3750.0849731445314,3999.999755859375,10258.5546875,1.0,1.0,0.0,0.0
251,3,5,41,0.04307920914277512,76800,7883,0.10264322916666667,227178.53125,581684.5,6404964.5,34561332.0,1679.67724609375,3736.289013671875,3999.999755859375,10223.6767578125,1.0,1.0,0.0,0.0
252,3,6,42,0.040268497282951246,76800,7884,0.10265625,227387.890625,582979.0,6408554.0,34600220.0,1680.530029296875,3735.225598144532,3999.999755859375,10238.7392578125,1.0,1.0,0.0,0.0
253,3,6,43,0.0377764206816593,76800,7837,0.10204427083333334,227509.09375,584026.0,6417314.0,34595896.0,1679.039306640625,3728.367321777344,3999.999755859375,10226.611328125,1.0,1.0,0.0,0.0
254,3,6,44,0.036694805580206644,76800,7837,0.10204427083333334,227734.984375,584953.0625,6430536.0,34646084.0,1679.676025390625,3729.042504882814,3999.999755859375,10239.3837890625,1.0,1.0,0.0,0.0
255,3,6,45,0.03330608462188894,76800,7851,0.1022265625,227725.234375,582488.875,6435175.0,34646784.0,1680.8292236328125,3728.665881347657,3999.999755859375,10260.6005859375,1.0,1.0,0.0,0.0
256,3,6,46,0.03160986359140549,76800,7890,0.102734375,228112.53125,583568.5,6448495.0,34696720.0,1682.543212890625,3731.890124511719,3999.999755859375,10283.29296875,1.0,1.0,0.0,0.0
257,3,6,47,0.029128891930265827,76800,7932,0.10328125,228487.8125,584773.0,6461386.5,34682456.0,1684.54833984375,3737.9184570312505,3999.999755859375,10303.8369140625,1.0,1.0,0.0,0.0
258,3,6,48,0.032093482521478416,76800,7792,0.10145833333333333,228406.984375,585741.6875,6443410.5,34691812.0,1680.97802734375,3725.725927734376,3999.999755859375,10305.8447265625,1.0,1.0,0.0,0.0
259,3,7,49,0.030499917698242934,76800,7780,0.10130208333333333,228394.234375,584571.375,6432600.5,34727980.0,1680.73974609375,3721.9871704101574,3999.999755859375,10313.806640625,1.0,1.0,0.0,0.0
260,3,7,50,0.02870824278821202,76800,7807,0.10165364583333333,228744.609375,585732.625,6445262.5,34775636.0,1682.348388671875,3724.8020507812503,3999.999755859375,10329.5732421875,1.0,1.0,0.0,0.0
