block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,theta_advantage_mean,theta_advantage_std,theta_advantage_max,theta_advantage_min,route_advantage_mean,route_advantage_std,route_advantage_max,route_advantage_min,theta_selected_action_prob_gain_mean,theta_selected_action_prob_gain_std,route_selected_action_prob_gain_mean,route_selected_action_prob_gain_std,theta_clip_fraction,route_clip_fraction,offload_vs_local_value_gap_mean,offload_vs_local_value_gap_std,bs1_vs_bs2_value_gap_mean,bs1_vs_bs2_value_gap_std,epoch
16,48,51,3,dispatch_decision_block,blockwise_action_conditioned_path_value_td_advantage_surrogate_mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031105808913707733,0.20090261101722717,0.002966922475025058,0.28134268522262573,0.23000000417232513,0.4399999976158142,0.0,0.0,0.0,0.0,3
17,51,54,3,dispatch_decision_block,blockwise_action_conditioned_path_value_td_advantage_surrogate_mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03907836973667145,0.34898054599761963,-0.0008938288665376604,0.3043515980243683,0.3400000035762787,0.47999998927116394,0.0,0.0,0.0,0.0,3
18,54,57,3,dispatch_decision_block,blockwise_action_conditioned_path_value_td_advantage_surrogate_mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022913755849003792,0.4078904688358307,0.12783436477184296,0.6758838295936584,0.3499999940395355,0.550000011920929,0.0,0.0,0.0,0.0,3
19,57,60,3,dispatch_decision_block,blockwise_action_conditioned_path_value_td_advantage_surrogate_mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008136162534356117,0.24468876421451569,0.029493579640984535,0.40420764684677124,0.27000001072883606,0.44999998807907104,0.0,0.0,0.0,0.0,3
20,60,63,3,dispatch_decision_block,blockwise_action_conditioned_path_value_td_advantage_surrogate_mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033188224770128727,0.3707300126552582,0.030230283737182617,0.44175681471824646,0.27000001072883606,0.5199999809265137,0.0,0.0,0.0,0.0,3
21,63,66,3,dispatch_decision_block,blockwise_action_conditioned_path_value_td_advantage_surrogate_mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016174767166376114,0.4173870086669922,0.04042455554008484,0.6015949845314026,0.25,0.6000000238418579,0.0,0.0,0.0,0.0,3
22,66,69,3,dispatch_decision_block,blockwise_action_conditioned_path_value_td_advantage_surrogate_mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011062050238251686,0.29806777834892273,0.011621172539889812,0.3955112397670746,0.3100000023841858,0.5600000023841858,0.0,0.0,0.0,0.0,3
23,69,72,3,dispatch_decision_block,blockwise_action_conditioned_path_value_td_advantage_surrogate_mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012875871732831001,0.24117867648601532,-0.0011235683923587203,0.3615170121192932,0.27000001072883606,0.4300000071525574,0.0,0.0,0.0,0.0,3
0,0,3,3,dispatch_decision_block,blockwise_action_conditioned_path_value_td_advantage_surrogate_mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002357566962018609,0.24633681774139404,-0.007907929830253124,0.3667345345020294,0.3700000047683716,0.44999998807907104,0.0,0.0,0.0,0.0,4
1,3,6,3,dispatch_decision_block,blockwise_action_conditioned_path_value_td_advantage_surrogate_mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0264288242906332,0.23260818421840668,0.02091599628329277,0.3435932695865631,0.28999999165534973,0.5099999904632568,0.0,0.0,0.0,0.0,4
2,6,9,3,dispatch_decision_block,blockwise_action_conditioned_path_value_td_advantage_surrogate_mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026401543989777565,0.2587745487689972,0.024851208552718163,0.4625036120414734,0.2800000011920929,0.5199999809265137,0.0,0.0,0.0,0.0,4
3,9,12,3,dispatch_decision_block,blockwise_action_conditioned_path_value_td_advantage_surrogate_mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017276156693696976,0.23876743018627167,0.01650587096810341,0.34549301862716675,0.3400000035762787,0.38999998569488525,0.0,0.0,0.0,0.0,4
4,12,15,3,dispatch_decision_block,blockwise_action_conditioned_path_value_td_advantage_surrogate_mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006606339011341333,0.18441465497016907,0.016565099358558655,0.4626449942588806,0.20999999344348907,0.6000000238418579,0.0,0.0,0.0,0.0,4
5,15,18,3,dispatch_decision_block,blockwise_action_conditioned_path_value_td_advantage_surrogate_mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028796134516596794,0.2624492049217224,0.06819315254688263,0.751160740852356,0.3100000023841858,0.5600000023841858,0.0,0.0,0.0,0.0,4
6,18,21,3,dispatch_decision_block,blockwise_action_conditioned_path_value_td_advantage_surrogate_mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015688259154558182,0.35921627283096313,0.09827392548322678,0.5021500587463379,0.36000001430511475,0.49000000953674316,0.0,0.0,0.0,0.0,4
7,21,24,3,dispatch_decision_block,blockwise_action_conditioned_path_value_td_advantage_surrogate_mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012668287381529808,0.2400663197040558,-0.004119844641536474,0.38747438788414,0.3199999928474426,0.41999998688697815,0.0,0.0,0.0,0.0,4
8,24,27,3,dispatch_decision_block,blockwise_action_conditioned_path_value_td_advantage_surrogate_mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025655319914221764,0.5080315470695496,-0.0032681250013411045,0.4158817231655121,0.33000001311302185,0.5199999809265137,0.0,0.0,0.0,0.0,4
9,27,30,3,dispatch_decision_block,blockwise_action_conditioned_path_value_td_advantage_surrogate_mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03428637608885765,0.40994659066200256,0.05750080198049545,0.41196927428245544,0.3199999928474426,0.5400000214576721,0.0,0.0,0.0,0.0,4
10,30,33,3,dispatch_decision_block,blockwise_action_conditioned_path_value_td_advantage_surrogate_mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018637092784047127,0.21632607281208038,0.06702971458435059,0.5244985818862915,0.25,0.6000000238418579,0.0,0.0,0.0,0.0,4
11,33,36,3,dispatch_decision_block,blockwise_action_conditioned_path_value_td_advantage_surrogate_mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019659576937556267,0.2519783079624176,0.02578938938677311,0.3964475095272064,0.27000001072883606,0.5,0.0,0.0,0.0,0.0,4
12,36,39,3,dispatch_decision_block,blockwise_action_conditioned_path_value_td_advantage_surrogate_mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006392896175384521,0.32608258724212646,-0.06412043422460556,0.3578280210494995,0.3499999940395355,0.4300000071525574,0.0,0.0,0.0,0.0,4
13,39,42,3,dispatch_decision_block,blockwise_action_conditioned_path_value_td_advantage_surrogate_mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0325482040643692,0.28007566928863525,0.05537749454379082,0.6179649829864502,0.3100000023841858,0.5299999713897705,0.0,0.0,0.0,0.0,4
14,42,45,3,dispatch_decision_block,blockwise_action_conditioned_path_value_td_advantage_surrogate_mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012407002039253712,0.23992305994033813,0.013927026651799679,0.4439128637313843,0.3100000023841858,0.5699999928474426,0.0,0.0,0.0,0.0,4
15,45,48,3,dispatch_decision_block,blockwise_action_conditioned_path_value_td_advantage_surrogate_mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019985245540738106,0.23829597234725952,0.014691740274429321,0.3542634844779968,0.3100000023841858,0.4699999988079071,0.0,0.0,0.0,0.0,4
16,48,51,3,dispatch_decision_block,blockwise_action_conditioned_path_value_td_advantage_surrogate_mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014213180169463158,0.2574836313724518,-0.0624859444797039,0.3295575678348541,0.3100000023841858,0.5099999904632568,0.0,0.0,0.0,0.0,4
17,51,54,3,dispatch_decision_block,blockwise_action_conditioned_path_value_td_advantage_surrogate_mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026487579569220543,0.35569220781326294,0.025976771488785744,0.46779853105545044,0.41999998688697815,0.5400000214576721,0.0,0.0,0.0,0.0,4
18,54,57,3,dispatch_decision_block,blockwise_action_conditioned_path_value_td_advantage_surrogate_mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011248609982430935,0.3628675043582916,0.03711211308836937,0.5233542323112488,0.3400000035762787,0.6100000143051147,0.0,0.0,0.0,0.0,4
19,57,60,3,dispatch_decision_block,blockwise_action_conditioned_path_value_td_advantage_surrogate_mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017370514571666718,0.4446624517440796,-0.022319268435239792,0.29780006408691406,0.4099999964237213,0.4399999976158142,0.0,0.0,0.0,0.0,4
20,60,63,3,dispatch_decision_block,blockwise_action_conditioned_path_value_td_advantage_surrogate_mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002480841940268874,0.39025959372520447,0.005252869334071875,0.3556874096393585,0.3400000035762787,0.5,0.0,0.0,0.0,0.0,4
21,63,66,3,dispatch_decision_block,blockwise_action_conditioned_path_value_td_advantage_surrogate_mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013738286215811968,0.4242675006389618,0.09694197028875351,0.6712126731872559,0.3799999952316284,0.5400000214576721,0.0,0.0,0.0,0.0,4
22,66,69,3,dispatch_decision_block,blockwise_action_conditioned_path_value_td_advantage_surrogate_mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05195038765668869,0.35969826579093933,-0.010519254952669144,0.40000978112220764,0.3400000035762787,0.6100000143051147,0.0,0.0,0.0,0.0,4
23,69,72,3,dispatch_decision_block,blockwise_action_conditioned_path_value_td_advantage_surrogate_mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001137701328843832,0.265113890171051,0.01396266184747219,0.44904625415802,0.27000001072883606,0.46000000834465027,0.0,0.0,0.0,0.0,4
