telemetry_step,train_epoch,update_epoch,minibatch_id,final_critic_backbone_delta_norm,backbone_active_count,backbone_clipped_active_count,backbone_clipped_active_fraction,backbone_active_preconditioner_mean,backbone_active_preconditioner_p95,backbone_active_preconditioner_p99,backbone_active_preconditioner_max,backbone_active_preconditioner_mean_after_clip,backbone_active_preconditioner_p95_after_clip,backbone_active_preconditioner_p99_after_clip,backbone_active_preconditioner_max_after_clip
154,3,8,34,0.04378074716389741,77696,19161,0.24661501235584843,150927.328125,646083.125,4080611.25,21103430.0,1518.8289794921875,3590.6654663085938,3999.999755859375,13154.6171875
155,3,8,35,0.04326738297804586,77696,18943,0.243809205107084,150947.234375,647281.5625,4092668.0,21077072.0,1512.8060302734375,3565.9877319335938,3999.999755859375,13200.0732421875
156,3,9,36,0.04387308114744201,77696,18862,0.24276668039538715,150828.96875,645995.1875,4084538.75,21110498.0,1508.96337890625,3548.311767578125,3999.999755859375,13234.3388671875
157,3,9,37,0.043322724553151566,77696,18811,0.2421102759472817,150970.71875,647688.375,4060379.25,21143598.0,1506.88427734375,3537.7739868164062,3999.999755859375,13276.5966796875
158,3,9,38,0.03880022274886376,77696,18711,0.24082320840197693,150758.203125,645441.8125,4055056.25,21163668.0,1498.1832275390625,3502.5818481445312,3999.999755859375,13319.775390625
159,3,9,39,0.03513631829110667,77696,18813,0.24213601729818782,151223.203125,647619.8125,4067389.5,21220166.0,1501.6519775390625,3512.9261474609375,3999.999755859375,13365.01953125
160,4,0,0,0.03297737135708316,77696,18818,0.24220037067545305,150522.953125,643674.875,4049268.25,21069484.0,1501.759033203125,3511.247802734375,3999.999755859375,13402.3681640625
161,4,0,1,0.03498512594624668,77696,18689,0.24054005354200989,148852.5,637778.53125,4030538.0,20266930.0,1499.7193603515625,3504.464599609375,3999.999755859375,13443.953125
162,4,0,2,0.033796095799971254,77696,18721,0.2409519151565074,148411.921875,638711.171875,4014187.75,20237014.0,1500.150146484375,3503.7053833007812,3999.999755859375,13484.9755859375
163,4,0,3,0.0352181002009524,77696,18676,0.24037273476112025,148494.40625,640625.09375,4021971.5,20289824.0,1497.1527099609375,3483.1746215820312,3999.999755859375,13527.7138671875
164,4,1,4,0.03780076298759835,77696,18680,0.24042421746293247,148412.296875,637744.9375,4032484.75,20265368.0,1497.9263916015625,3485.7803344726562,3999.999755859375,13568.7568359375
165,4,1,5,0.04023665859194747,77696,18702,0.24070737232289952,148252.453125,637926.875,4019305.912500061,20046494.0,1498.3743896484375,3482.6007690429688,3999.999755859375,13609.7060546875
166,4,1,6,0.04155699043318459,77696,18732,0.24109349258649093,148169.390625,639193.3125,3990337.25,19766922.0,1499.2994384765625,3485.3350219726562,3999.999755859375,13647.9599609375
167,4,1,7,0.04415045258848214,77696,18459,0.2375797981878089,148018.265625,637827.0625,3992888.25,19799496.0,1489.4759521484375,3445.5548706054688,3999.999755859375,13691.7666015625
168,4,2,8,0.044877574274445435,77696,18495,0.23804314250411862,148349.390625,639765.0625,4000385.75,19725954.0,1490.8681640625,3449.6672973632812,3999.999755859375,13727.947265625
169,4,2,9,0.043697002888995334,77696,18568,0.2389827018121911,148485.015625,641695.9375,3979584.75,19681724.0,1492.9532470703125,3453.43701171875,3999.999755859375,13757.994140625
170,4,2,10,0.04650814107013814,77696,18546,0.23869954695222406,148711.640625,643321.109375,3991516.5,19725794.0,1492.354248046875,3452.059814453125,3999.999755859375,13794.369140625
171,4,2,11,0.04548569020974786,77696,18502,0.23813323723228996,148748.21875,643350.0625,3999868.25,19770656.0,1491.162109375,3441.8049926757812,3999.999755859375,13823.59375
172,4,3,12,0.04515482653280548,77696,18495,0.23804314250411862,148866.53125,645237.9375,4005470.75,19819384.0,1490.916748046875,3438.1668090820312,3999.999755859375,13842.4189453125
173,4,3,13,0.04478140339983378,77696,18479,0.23783721169686986,148994.453125,646508.65625,4013696.525,19865370.0,1490.3580322265625,3436.1656494140625,3999.999755859375,13853.078125
174,4,3,14,0.04201065170261406,77696,18429,0.23719367792421747,148883.5,648240.390625,4024538.25,19697166.0,1489.7977294921875,3433.510009765625,3999.999755859375,13853.6953125
175,4,3,15,0.04142572281905709,77696,18424,0.23712932454695224,149026.953125,649576.25,4032122.75,19727530.0,1488.9129638671875,3425.9950561523438,3999.999755859375,13832.263671875
176,4,4,16,0.04229478865637918,77696,18422,0.23710358319604613,148967.453125,651428.5625,4044098.0,19548838.0,1489.17578125,3426.8262939453125,3999.999755859375,13794.08203125
177,4,4,17,0.044657625470622346,77696,18307,0.23562345551894565,148626.828125,652016.125,4047886.25,19077914.0,1485.35888671875,3412.7349853515625,3999.999755859375,13819.427734375
178,4,4,18,0.04312574740176377,77696,18225,0.2345680601317957,148503.109375,652053.125,4045888.75,19076372.0,1482.485595703125,3402.4409790039062,3999.999755859375,13849.001953125
179,4,4,19,0.04161537417495459,77696,18131,0.23335821663920922,148474.34375,652470.3125,4033749.0,19105316.0,1479.674072265625,3394.0020751953125,3999.999755859375,13891.1640625
180,4,5,20,0.0450061340561455,77696,18070,0.2325731054365733,147872.625,649406.890625,4033316.662500004,18921272.0,1476.79248046875,3384.5841674804688,3999.999755859375,13901.0927734375
181,4,5,21,0.045244174111301876,77696,17989,0.23153058072487645,147961.4375,651028.796875,4027309.525,18874364.0,1473.3990478515625,3374.3945922851562,3999.999755859375,13942.9404296875
182,4,5,22,0.040862428969987964,77696,17941,0.23091278830313014,147849.625,650270.625,4020257.5,18869344.0,1470.5753173828125,3364.8251342773438,3999.999755859375,13977.8125
183,4,5,23,0.04178977261555133,77696,17917,0.230603892092257,147932.09375,648483.4375,4022482.7500000093,18884126.0,1468.2821044921875,3356.8857421875,3999.999755859375,13966.88671875
184,4,6,24,0.04469785570577173,77696,17828,0.22945840197693576,148088.90625,649708.4375,4032161.5,18847160.0,1465.8489990234375,3351.3419799804688,3999.999755859375,14007.009765625
185,4,6,25,0.03961520719944224,77696,17770,0.22871190280065898,147735.59375,643999.9375,4015655.25,18735714.0,1463.9354248046875,3348.6109008789062,3999.999755859375,14048.3623046875
186,4,6,26,0.04208398235188421,77696,17625,0.22684565485996705,147547.828125,641677.8125,4013115.7375000096,18754166.0,1459.9200439453125,3329.3562622070312,3999.999755859375,14089.3349609375
187,4,6,27,0.04230369777730374,77696,17526,0.22557145799011533,147363.90625,643180.0625,3973758.5,18715476.0,1457.60693359375,3327.7324829101562,3999.999755859375,14121.8291015625
188,4,7,28,0.03960530522603111,77696,17478,0.22495366556836902,147301.6875,642469.71875,3981422.5,18383290.0,1454.619140625,3313.4757690429688,3999.999755859375,14162.8447265625
189,4,7,29,0.039576428995013534,77696,17358,0.2234091845140033,147335.8125,644130.546875,3987097.75,18301104.0,1451.113037109375,3300.9141235351562,3999.999755859375,14197.892578125
190,4,7,30,0.03542144717167626,77696,17349,0.22329334843492588,147588.265625,645436.375,3996078.0,18331716.0,1449.3687744140625,3294.6927490234375,3999.999755859375,14153.501953125
191,4,7,31,0.038116495465738455,77696,17309,0.22277852141680396,147680.3125,644276.859375,4000938.0,18338996.0,1446.6846923828125,3282.306884765625,3999.999755859375,14192.666015625
192,4,8,32,0.03740554399510595,77696,17272,0.22230230642504117,147800.375,644998.3125,4008824.25,18309506.0,1443.726318359375,3273.2971801757812,3999.999755859375,14075.7119140625
193,4,8,33,0.03660405326760024,77696,17257,0.22210924629324547,147313.90625,635232.5625,3995613.25,18303726.0,1439.9449462890625,3261.2091674804688,3999.999755859375,14005.763671875
194,4,8,34,0.03718525630406614,77696,17231,0.22177460873146623,147342.421875,634371.625,3998405.5,18276324.0,1438.1431884765625,3253.39404296875,3999.999755859375,13909.83984375
195,4,8,35,0.03891151814091426,77696,17208,0.22147858319604613,147384.21875,635806.8125,3996280.0,18313684.0,1435.90673828125,3245.3280639648438,3999.999755859375,13798.96875
196,4,9,36,0.037906941997391176,77696,17240,0.22189044481054365,147726.015625,637172.5625,4006434.5,18330004.0,1437.4219970703125,3249.1834106445312,3999.999755859375,13835.859375
197,4,9,37,0.039888207304872275,77696,17238,0.22186470345963757,147802.203125,634737.984375,4004827.0,18333632.0,1435.864501953125,3243.680908203125,3999.999755859375,13874.5029296875
198,4,9,38,0.03786544485856775,77696,17164,0.22091227347611203,147975.953125,634103.9375,4014778.75,18257126.0,1433.5069580078125,3234.111083984375,3999.999755859375,13789.71484375
199,4,9,39,0.03412201240680735,77696,17214,0.22155580724876442,148304.84375,635523.078125,4025357.75,18282148.0,1435.0908203125,3236.8638305664062,3999.999755859375,13599.3427734375
