block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,block_path_cost_local_mean,block_path_cost_local_std,block_path_cost_bs1_mean,block_path_cost_bs1_std,block_path_cost_bs2_mean,block_path_cost_bs2_std,block_local_cost_now_mean,block_local_cost_now_std,block_local_cost_now_max,block_local_cost_now_min,block_local_cost_next_mean,block_local_cost_next_std,block_local_cost_next_max,block_local_cost_next_min,block_action_conditioned_cost_now_mean,block_action_conditioned_cost_now_std,block_action_conditioned_cost_next_mean,block_action_conditioned_cost_next_std,block_delta_cost_mean,block_delta_cost_std,block_delta_cost_max,block_delta_cost_min,block_td_reward_mean,block_td_reward_std,block_td_reward_max,block_td_reward_min,block_path_value_local_mean,block_path_value_local_std,block_path_value_bs1_mean,block_path_value_bs1_std,block_path_value_bs2_mean,block_path_value_bs2_std,block_action_conditioned_value_now_mean,block_action_conditioned_value_now_std,block_action_conditioned_value_next_mean,block_action_conditioned_value_next_std,block_td_target_mean,block_td_target_std,block_td_target_max,block_td_target_min,block_td_advantage_mean,block_td_advantage_std,block_td_advantage_max,block_td_advantage_min,block_clip_fraction,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
3,9,12,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.6298220157623291,0.20448949933052063,0.8541580438613892,0.22409862279891968,0.8510246872901917,0.2270558923482895,0.7410644292831421,0.2254205346107483,1.430126667022705,0.16444697976112366,0.7389845252037048,0.22681108117103577,1.430126667022705,0.16444697976112366,0.7417686581611633,0.21234598755836487,0.7422594428062439,0.2139173299074173,0.0004908490227535367,0.21639402210712433,0.573103666305542,-0.6491148471832275,-0.0004908490227535367,0.21639402210712433,0.6491148471832275,-0.573103666305542,0.02594938315451145,0.11522314697504044,0.02594938315451145,0.11522314697504044,0.02594938315451145,0.11522314697504044,0.02594938315451145,0.11522314697504044,0.025690345093607903,0.11522603034973145,0.024827873334288597,0.2528963088989258,0.9406365156173706,-0.6026542782783508,-0.001121507491916418,0.24965403974056244,0.7513901591300964,-0.7298686504364014,0.6299999952316284,-0.015565473586320877,0.5901396870613098,1
4,12,15,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.6853796243667603,0.28725895285606384,0.9354567527770996,0.30841416120529175,0.9373233914375305,0.30726370215415955,0.7966220378875732,0.2977680563926697,1.649083137512207,0.2857142984867096,0.7979316711425781,0.2957996129989624,1.649083137512207,0.29674196243286133,0.811199963092804,0.2971888780593872,0.8151004314422607,0.2936423122882843,0.0039004243444651365,0.2788883149623871,0.8982512354850769,-0.7847528457641602,-0.0039004243444651365,0.2788883149623871,0.7847528457641602,-0.8982512354850769,0.45215103030204773,0.13338780403137207,0.45215103030204773,0.13338780403137207,0.45215103030204773,0.13338780403137207,0.45215103030204773,0.13338780403137207,0.4501907229423523,0.13454841077327728,0.4390774667263031,0.2951820194721222,1.1812968254089355,-0.48463648557662964,-0.013073639944195747,0.28922346234321594,0.8621842861175537,-0.9059251546859741,0.6899999976158142,0.008299417793750763,0.49834370613098145,1
5,15,18,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.5093547701835632,0.3687908947467804,0.712331235408783,0.37799787521362305,0.7080118060112,0.3806137442588806,0.6205971240997314,0.37914952635765076,1.8631484508514404,0.0,0.6255292296409607,0.3742204010486603,1.8631484508514404,0.06216680631041527,0.6168928146362305,0.3708042800426483,0.6246232390403748,0.36686405539512634,0.007730481680482626,0.5177813768386841,1.3850021362304688,-1.4174494743347168,-0.007730481680482626,0.5177813768386841,1.4174494743347168,-1.3850021362304688,-0.32144424319267273,0.10840868204832077,-0.32144424319267273,0.10840868204832077,-0.32144424319267273,0.10840868204832077,-0.32144424319267273,0.10840868204832077,-0.3217533230781555,0.10854475200176239,-0.32245659828186035,0.519668459892273,1.1094038486480713,-1.6910943984985352,-0.0010123300598934293,0.5240476727485657,1.4185879230499268,-1.339669942855835,0.7300000190734863,0.060736533254384995,0.5905761122703552,1
6,18,21,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.45831745862960815,0.3724808692932129,0.6927803158760071,0.3932822644710541,0.6896468997001648,0.39650142192840576,0.5829474925994873,0.3972070515155792,1.7085354328155518,0.0,0.5904613733291626,0.39319512248039246,1.7085354328155518,0.014237824827432632,0.5825549364089966,0.38010165095329285,0.5941678285598755,0.3789362907409668,0.011612889356911182,0.5068565607070923,1.3112120628356934,-1.5420812368392944,-0.011612889356911182,0.5068565607070923,1.5420812368392944,-1.3112120628356934,-0.10431108623743057,0.10505195707082748,-0.10431108623743057,0.10505195707082748,-0.10431108623743057,0.10505195707082748,-0.10431108623743057,0.10505195707082748,-0.105964794754982,0.10569228231906891,-0.11425468325614929,0.5196734070777893,1.420997977256775,-1.4082672595977783,-0.009943590499460697,0.5410783886909485,1.5664194822311401,-1.298611044883728,0.7900000214576721,0.1851440668106079,1.8776628971099854,1
7,21,24,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.6295551061630249,0.17590667307376862,0.8983932733535767,0.22326016426086426,0.9002598524093628,0.2188243418931961,0.7541851997375488,0.21169413626194,1.2055983543395996,0.27720126509666443,0.7556731700897217,0.2099153995513916,1.2055983543395996,0.27720126509666443,0.7706325054168701,0.1906181275844574,0.7747810482978821,0.19356891512870789,0.004148461855947971,0.1985638439655304,0.6249215602874756,-0.42349326610565186,-0.004148461855947971,0.1985638439655304,0.42349326610565186,-0.6249215602874756,0.4662589132785797,0.1408580243587494,0.4662589132785797,0.1408580243587494,0.4662589132785797,0.1408580243587494,0.4662589132785797,0.1408580243587494,0.4658939838409424,0.14077770709991455,0.4523462653160095,0.2548179626464844,0.9366115927696228,-0.4718223214149475,-0.013912668451666832,0.2436620593070984,0.6456244587898254,-0.868167519569397,0.6200000047683716,0.015222580172121525,0.48599281907081604,1
8,24,27,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.7677660584449768,0.3422224521636963,0.9811912775039673,0.39588573575019836,0.9768718481063843,0.3900008797645569,0.8923960328102112,0.3850804567337036,1.7494298219680786,0.25,0.9053890109062195,0.38510602712631226,1.7494298219680786,0.3124725818634033,0.8766236305236816,0.369902640581131,0.891695499420166,0.3660876750946045,0.015071949921548367,0.3635443150997162,0.9961981773376465,-0.9378782510757446,-0.015071949921548367,0.3635443150997162,0.9378782510757446,-0.9961981773376465,0.1566314548254013,0.12691162526607513,0.1566314548254013,0.12691162526607513,0.1566314548254013,0.12691162526607513,0.1566314548254013,0.12691162526607513,0.1562568098306656,0.12674613296985626,0.13770432770252228,0.3904637098312378,1.0888757705688477,-1.1893393993377686,-0.018927138298749924,0.4003628194332123,0.9491617679595947,-1.1968739032745361,0.7699999809265137,-0.01841534860432148,0.4880233705043793,1
9,27,30,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.52180016040802,0.4260435998439789,0.7386121153831482,0.43803179264068604,0.7354788184165955,0.44409993290901184,0.6240503787994385,0.44332998991012573,1.948646068572998,0.00477997213602066,0.6253191232681274,0.44299742579460144,1.948646068572998,0.00477997213602066,0.6329015493392944,0.4323759078979492,0.6378980875015259,0.43026572465896606,0.004996528849005699,0.5675147175788879,1.7785297632217407,-1.4666202068328857,-0.004996528849005699,0.5675147175788879,1.4666202068328857,-1.7785297632217407,0.05014383792877197,0.09739813953638077,0.05014383792877197,0.09739813953638077,0.05014383792877197,0.09739813953638077,0.05014383792877197,0.09739813953638077,0.048824526369571686,0.09786314517259598,0.0438435822725296,0.5718762874603271,1.6179187297821045,-1.754930019378662,-0.006300256121903658,0.58098965883255,1.5940805673599243,-1.8193485736846924,0.699999988079071,0.06982488930225372,0.6179967522621155,1
10,30,33,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.509381115436554,0.4218076169490814,0.7582818865776062,0.44028955698013306,0.7601484656333923,0.4398745596408844,0.6116312146186829,0.4369988739490509,2.0388808250427246,0.005223405081778765,0.6109775304794312,0.4372963011264801,2.0388808250427246,0.005223405081778765,0.6460413932800293,0.4337100088596344,0.6478825211524963,0.432569295167923,0.0018410778138786554,0.5640448331832886,1.5018274784088135,-1.3598692417144775,-0.0018410778138786554,0.5640448331832886,1.3598692417144775,-1.5018274784088135,0.03341958671808243,0.122076615691185,0.03341958671808243,0.122076615691185,0.03341958671808243,0.122076615691185,0.03341958671808243,0.122076615691185,0.034474924206733704,0.12211307138204575,0.03138888627290726,0.5837013125419617,1.4499279260635376,-1.4942988157272339,-0.0020307088270783424,0.5787183046340942,1.4024920463562012,-1.5196431875228882,0.7400000095367432,0.10080506652593613,0.7226855158805847,1
11,33,36,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.6892202496528625,0.2092256397008896,0.8833860754966736,0.26241418719291687,0.8790664672851562,0.25619301199913025,0.7914704084396362,0.2522152066230774,1.370882272720337,0.24966086447238922,0.7967789173126221,0.2492694854736328,1.370882272720337,0.24966086447238922,0.7816169857978821,0.23213724792003632,0.79001784324646,0.23364901542663574,0.008400894701480865,0.2126646637916565,0.5885705947875977,-0.5095805525779724,-0.008400894701480865,0.2126646637916565,0.5095805525779724,-0.5885705947875977,-0.16855643689632416,0.10617639124393463,-0.16855643689632416,0.10617639124393463,-0.16855643689632416,0.10617639124393463,-0.16855643689632416,0.10617639124393463,-0.17185959219932556,0.11098252981901169,-0.17365771532058716,0.24334609508514404,0.34664660692214966,-0.774648904800415,-0.005101284943521023,0.27403703331947327,0.7091532945632935,-0.7536441683769226,0.7599999904632568,0.023073701187968254,0.5920922160148621,1
12,36,39,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.572847843170166,0.2572181522846222,0.8017451763153076,0.26781556010246277,0.7986117005348206,0.2703571319580078,0.6889501214027405,0.2735363841056824,1.4553184509277344,0.2817004919052124,0.6894416809082031,0.2741384506225586,1.4553184509277344,0.2817004919052124,0.685377836227417,0.25929898023605347,0.689862847328186,0.26007941365242004,0.004484949633479118,0.23138527572155,0.5581786632537842,-0.7666806578636169,-0.004484949633479118,0.23138527572155,0.7666806578636169,-0.5581786632537842,-0.21344752609729767,0.14668166637420654,-0.21344752609729767,0.14668166637420654,-0.21344752609729767,0.14668166637420654,-0.21344752609729767,0.14668166637420654,-0.21260800957679749,0.1466047614812851,-0.21314048767089844,0.2710672914981842,0.6171168684959412,-0.8120368123054504,0.00030705274548381567,0.308220237493515,0.9865513443946838,-0.7000369429588318,0.7300000190734863,-0.022498490288853645,0.45097777247428894,1
13,39,42,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.37230992317199707,0.2651507556438446,0.6266115307807922,0.3000827431678772,0.6284781694412231,0.29487377405166626,0.48841217160224915,0.2817944288253784,1.481497049331665,0.015487252734601498,0.48508864641189575,0.28161489963531494,1.481497049331665,0.015487252734601498,0.4999731779098511,0.2824397087097168,0.4967045187950134,0.275875449180603,-0.0032686663325875998,0.3855512738227844,1.093146800994873,-1.0880972146987915,0.0032686663325875998,0.3855512738227844,1.0880972146987915,-1.093146800994873,0.7830597162246704,0.26595351099967957,0.7830597162246704,0.26595351099967957,0.7830597162246704,0.26595351099967957,0.7830597162246704,0.26595351099967957,0.7817407250404358,0.2656818926334381,0.7695571184158325,0.4822534918785095,1.9798054695129395,-1.0465137958526611,-0.013502550311386585,0.44988805055618286,1.293750524520874,-1.109218955039978,0.800000011920929,0.014046307653188705,0.6977947354316711,1
14,42,45,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.44978946447372437,0.28910985589027405,0.6544294953346252,0.3250271677970886,0.6501100063323975,0.319028377532959,0.5658917427062988,0.3211172819137573,1.681260108947754,0.08359017968177795,0.563787579536438,0.3211297392845154,1.681260108947754,0.08359017968177795,0.5505491495132446,0.30391210317611694,0.5521885752677917,0.30660444498062134,0.0016394091071560979,0.41305238008499146,1.069719672203064,-1.1199731826782227,-0.0016394091071560979,0.41305238008499146,1.1199731826782227,-1.069719672203064,0.2102583944797516,0.0966648980975151,0.2102583944797516,0.0966648980975151,0.2102583944797516,0.0966648980975151,0.2102583944797516,0.0966648980975151,0.20980285108089447,0.09683813154697418,0.20457586646080017,0.4228403866291046,1.3189374208450317,-0.8700960874557495,-0.005682549439370632,0.4259859323501587,1.2717807292938232,-1.0733352899551392,0.6600000262260437,0.07062813639640808,0.6984812021255493,1
15,45,48,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.5865922570228577,0.22048617899417877,0.8101874589920044,0.24279506504535675,0.8070541620254517,0.24352088570594788,0.6914215683937073,0.24943651258945465,1.3935470581054688,0.1938604861497879,0.6949151754379272,0.24858658015727997,1.3935470581054688,0.1938604861497879,0.7000680565834045,0.22860087454319,0.7058107852935791,0.22725115716457367,0.00574267515912652,0.1987069845199585,0.3759654760360718,-0.539082407951355,-0.00574267515912652,0.1987069845199585,0.539082407951355,-0.3759654760360718,-0.8383375406265259,0.17049923539161682,-0.8383375406265259,0.17049923539161682,-0.8383375406265259,0.17049923539161682,-0.8383375406265259,0.17049923539161682,-0.8369045853614807,0.1705067753791809,-0.8267039656639099,0.2694323658943176,0.16133365035057068,-1.310677409172058,0.01163356564939022,0.2349715232849121,0.5976520776748657,-0.6210575699806213,0.7400000095367432,-0.02730664797127247,0.7238566875457764,1
16,48,51,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.6772732734680176,0.3015553057193756,0.9167061448097229,0.32031363248825073,0.9185726642608643,0.31985992193222046,0.782102644443512,0.31122487783432007,1.4633457660675049,0.2944680154323578,0.7761456370353699,0.312694787979126,1.4633457660675049,0.2944680154323578,0.7963476777076721,0.3092743456363678,0.7943848967552185,0.3163488209247589,-0.0019627551082521677,0.26080989837646484,0.8123195767402649,-0.663494348526001,0.0019627551082521677,0.26080989837646484,0.663494348526001,-0.8123195767402649,0.4866671860218048,0.20273615419864655,0.4866671860218048,0.20273615419864655,0.4866671860218048,0.20273615419864655,0.4866671860218048,0.20273615419864655,0.4823555648326874,0.20632803440093994,0.4785192608833313,0.3163481652736664,1.1766040325164795,-0.5851221084594727,-0.008147906512022018,0.26658132672309875,0.6620171666145325,-0.796055257320404,0.75,0.009060390293598175,0.5832740068435669,1
17,51,54,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.5405550599098206,0.44857344031333923,0.7397031188011169,0.463091105222702,0.7353836297988892,0.4670042097568512,0.6453843712806702,0.4658048748970032,2.123753547668457,0.024534301832318306,0.6332682967185974,0.4502653479576111,2.123753547668457,0.024534301832318306,0.6425618529319763,0.4545116424560547,0.6327052116394043,0.44172486662864685,-0.009856674820184708,0.5896885991096497,1.4298055171966553,-1.6662226915359497,0.009856674820184708,0.5896885991096497,1.6662226915359497,-1.4298055171966553,0.07277665287256241,0.12126706540584564,0.07277665287256241,0.12126706540584564,0.07277665287256241,0.12126706540584564,0.07277665287256241,0.12126706540584564,0.07208449393510818,0.12152788043022156,0.08129873126745224,0.5992579460144043,1.775855541229248,-1.3334898948669434,0.008522076532244682,0.6007651090621948,1.7123026847839355,-1.4304598569869995,0.8100000023841858,0.25901153683662415,1.211928367614746,1
18,54,57,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.48755016922950745,0.4481313228607178,0.7096236944198608,0.46328118443489075,0.7064903378486633,0.4650532007217407,0.5976548194885254,0.46808290481567383,2.186494827270508,0.01501514669507742,0.5834095478057861,0.4516720473766327,2.186494827270508,0.01501514669507742,0.5884650349617004,0.45269864797592163,0.5757600665092468,0.43856534361839294,-0.012704930268228054,0.5942767262458801,1.6273821592330933,-1.5445197820663452,0.012704930268228054,0.5942767262458801,1.5445197820663452,-1.6273821592330933,0.06799661368131638,0.10514730215072632,0.06799661368131638,0.10514730215072632,0.06799661368131638,0.10514730215072632,0.06799661368131638,0.10514730215072632,0.0689099133014679,0.10588354617357254,0.07895387709140778,0.6062648892402649,1.607643723487854,-1.5668507814407349,0.010957274585962296,0.6009065508842468,1.5719363689422607,-1.650666356086731,0.8199999928474426,0.09731647372245789,0.651412308216095,1
19,57,60,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.6086679100990295,0.18248358368873596,0.8611210584640503,0.2343417853116989,0.8629876971244812,0.2324381321668625,0.7187725901603699,0.2180933952331543,1.4604253768920898,0.29666903614997864,0.7182439565658569,0.218261256814003,1.4604253768920898,0.29666903614997864,0.7364338636398315,0.19983626902103424,0.7374299764633179,0.20381663739681244,0.0009961414616554976,0.21565882861614227,0.453515887260437,-0.4794917702674866,-0.0009961414616554976,0.21565882861614227,0.4794917702674866,-0.453515887260437,0.2715684771537781,0.13656239211559296,0.2715684771537781,0.13656239211559296,0.2715684771537781,0.13656239211559296,0.2715684771537781,0.13656239211559296,0.27279770374298096,0.1371387541294098,0.265135258436203,0.23194411396980286,0.814175009727478,-0.31128937005996704,-0.0064331889152526855,0.25448039174079895,0.6989495158195496,-0.8414347171783447,0.6499999761581421,-0.006870980374515057,0.4513809084892273,1
20,60,63,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.682349681854248,0.3455445170402527,0.8785645961761475,0.3661094903945923,0.8742451667785645,0.3634621500968933,0.7924544811248779,0.3660016357898712,1.6758334636688232,0.30216097831726074,0.7916314005851746,0.3668302893638611,1.6758334636688232,0.30216097831726074,0.7799931168556213,0.3541167676448822,0.7814071774482727,0.3549395203590393,0.0014139532577246428,0.31743311882019043,0.7648293375968933,-0.7481168508529663,-0.0014139532577246428,0.31743311882019043,0.7481168508529663,-0.7648293375968933,-0.0411166287958622,0.09449362754821777,-0.0411166287958622,0.09449362754821777,-0.0411166287958622,0.09449362754821777,-0.0411166287958622,0.09449362754821777,-0.040704697370529175,0.09471222758293152,-0.04200749471783638,0.328320175409317,0.8390520811080933,-0.7889385223388672,-0.0008908712770789862,0.33310461044311523,0.77396160364151,-0.9545278549194336,0.7900000214576721,0.05569884926080704,0.6456893682479858,1
21,63,66,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.42463889718055725,0.360925555229187,0.6520047187805176,0.37034544348716736,0.6488713026046753,0.370691180229187,0.5317428112030029,0.3804321587085724,1.574556589126587,0.001603047945536673,0.5247799158096313,0.3821600079536438,1.574556589126587,0.001603047945536673,0.5363827347755432,0.3603682518005371,0.5343726277351379,0.36858654022216797,-0.002010042779147625,0.47610989212989807,1.4240761995315552,-1.3174679279327393,0.002010042779147625,0.47610989212989807,1.3174679279327393,-1.4240761995315552,-0.5062832236289978,0.13963553309440613,-0.5062832236289978,0.13963553309440613,-0.5062832236289978,0.13963553309440613,-0.5062832236289978,0.13963553309440613,-0.507646381855011,0.14026518166065216,-0.49422627687454224,0.47554317116737366,0.745164155960083,-1.807694911956787,0.012057001702487469,0.47330471873283386,1.132657766342163,-1.3032429218292236,0.7200000286102295,0.023797841742634773,0.4733563959598541,1
22,66,69,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.4315960705280304,0.36591458320617676,0.68199622631073,0.3734816610813141,0.6838627457618713,0.37693917751312256,0.5386999845504761,0.3863528370857239,1.6798220872879028,0.005943607538938522,0.5321981906890869,0.3876758813858032,1.6798220872879028,0.005943607538938522,0.5601759552955627,0.36679723858833313,0.5534900426864624,0.36942076683044434,-0.006685924716293812,0.4733349084854126,1.5815731287002563,-1.0898327827453613,0.006685924716293812,0.4733349084854126,1.0898327827453613,-1.5815731287002563,-0.117668516933918,0.09652549773454666,-0.117668516933918,0.09652549773454666,-0.117668516933918,0.09652549773454666,-0.117668516933918,0.09652549773454666,-0.11880993098020554,0.09707079082727432,-0.10874252021312714,0.4740246534347534,1.0809839963912964,-1.6576999425888062,0.008925998583436012,0.47564902901649475,1.2145532369613647,-1.4844106435775757,0.7599999904632568,0.14888152480125427,0.8965921401977539,1
23,69,72,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.656596839427948,0.23173432052135468,0.8560993075370789,0.2630404829978943,0.8517797589302063,0.2629843056201935,0.7637006640434265,0.2635154724121094,1.4416446685791016,0.32829543948173523,0.7619553208351135,0.26608386635780334,1.4416446685791016,0.2858748733997345,0.7602887749671936,0.24390079081058502,0.7627604603767395,0.253486692905426,0.002471680985763669,0.21524909138679504,0.6329481601715088,-0.5684177279472351,-0.002471680985763669,0.21524909138679504,0.5684177279472351,-0.6329481601715088,-0.2773393988609314,0.10609616339206696,-0.2773393988609314,0.10609616339206696,-0.2773393988609314,0.10609616339206696,-0.2773393988609314,0.10609616339206696,-0.27665624022483826,0.10624609887599945,-0.27418792247772217,0.23441168665885925,0.36455538868904114,-0.8510670065879822,0.0031514412257820368,0.24059763550758362,0.6864868402481079,-0.6535502672195435,0.7300000190734863,0.09073129296302795,0.8012198209762573,1
0,0,3,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.5823667049407959,0.27393561601638794,0.8233912587165833,0.2926922142505646,0.8118155002593994,0.2899206280708313,0.6903932094573975,0.29527825117111206,1.5994571447372437,0.2666666805744171,0.6934989094734192,0.2924247086048126,1.5994571447372437,0.2714291512966156,0.695166826248169,0.27960440516471863,0.6996213793754578,0.27270087599754333,0.004454446956515312,0.2619769871234894,0.8214868307113647,-0.7186720371246338,-0.004454446956515312,0.2619769871234894,0.7186720371246338,-0.8214868307113647,0.12709200382232666,0.10007872432470322,0.12709200382232666,0.10007872432470322,0.12709200382232666,0.10007872432470322,0.12709200382232666,0.10007872432470322,0.12710461020469666,0.10008073598146439,0.11995601654052734,0.28635460138320923,0.8625801205635071,-0.6874123215675354,-0.007135981228202581,0.29503175616264343,0.6980915069580078,-0.8748697638511658,0.7300000190734863,0.05450751259922981,0.5977814197540283,2
1,3,6,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.45108383893966675,0.32237955927848816,0.6916521191596985,0.34471312165260315,0.6868664026260376,0.3471020758152008,0.5591103434562683,0.33207905292510986,1.514566421508789,0.0,0.5660952925682068,0.3275606036186218,1.514566421508789,0.03935599327087402,0.5725948214530945,0.33734381198883057,0.5814138054847717,0.3272134065628052,0.008818979375064373,0.4120098054409027,0.7711073756217957,-1.2295864820480347,-0.008818979375064373,0.4120098054409027,1.2295864820480347,-0.7711073756217957,-0.07563788443803787,0.12050468474626541,-0.07563788443803787,0.12050468474626541,-0.07563788443803787,0.12050468474626541,-0.07563788443803787,0.12050468474626541,-0.07550917565822601,0.12055733799934387,-0.0833766758441925,0.40604835748672485,1.0657020807266235,-1.0563912391662598,-0.0077387988567352295,0.3971405029296875,1.3015462160110474,-0.941044807434082,0.7300000190734863,0.03854530304670334,0.6138289570808411,2
2,6,9,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.5034706592559814,0.33165496587753296,0.702812910079956,0.35891205072402954,0.7068889141082764,0.35763445496559143,0.611497163772583,0.3536892533302307,1.5215733051300049,0.0,0.6187217831611633,0.34846481680870056,1.5215733051300049,0.08973806351423264,0.6072554588317871,0.3444320559501648,0.6162710785865784,0.33856141567230225,0.009015657007694244,0.3987103998661041,0.7299978137016296,-1.0215036869049072,-0.009015657007694244,0.3987103998661041,1.0215036869049072,-0.7299978137016296,-0.07000306248664856,0.17207497358322144,-0.07000306248664856,0.17207497358322144,-0.07000306248664856,0.17207497358322144,-0.07000306248664856,0.17207497358322144,-0.06941454112529755,0.17198948562145233,-0.07708985358476639,0.4144537150859833,0.8987569808959961,-0.9356059432029724,-0.007086801342666149,0.42380908131599426,1.1135485172271729,-1.0987361669540405,0.8299999833106995,0.02511419728398323,0.559186577796936,2
3,9,12,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.6521473526954651,0.20941974222660065,0.9006426930427551,0.2379874438047409,0.8890668749809265,0.24020355939865112,0.7765998244285583,0.23364196717739105,1.5579173564910889,0.1433224380016327,0.7814672589302063,0.2286757230758667,1.5579173564910889,0.1433224380016327,0.773499608039856,0.22320511937141418,0.7804511785507202,0.21939846873283386,0.0069516804069280624,0.23103049397468567,0.7117925882339478,-0.6072953939437866,-0.0069516804069280624,0.23103049397468567,0.6072953939437866,-0.7117925882339478,-0.09436897933483124,0.17511512339115143,-0.09436897933483124,0.17511512339115143,-0.09436897933483124,0.17511512339115143,-0.09436897933483124,0.17511512339115143,-0.09331706166267395,0.1748405247926712,-0.09847503900527954,0.28185412287712097,0.601840078830719,-0.8233312964439392,-0.004106055945158005,0.2550543248653412,0.5790294408798218,-0.648629903793335,0.7300000190734863,0.05289152264595032,0.6190053820610046,2
4,12,15,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.6747722029685974,0.2664879262447357,0.9337072968482971,0.2860458493232727,0.9289214611053467,0.28384894132614136,0.7992246150970459,0.2805119454860687,1.459469199180603,0.28759559988975525,0.7957914471626282,0.28013429045677185,1.459469199180603,0.28759559988975525,0.8057073354721069,0.2760365307331085,0.8060027956962585,0.27592214941978455,0.0002954340016003698,0.2504997253417969,0.5157257914543152,-0.8015061616897583,-0.0002954340016003698,0.2504997253417969,0.8015061616897583,-0.5157257914543152,0.11211122572422028,0.11723537743091583,0.11211122572422028,0.11723537743091583,0.11211122572422028,0.11723537743091583,0.11211122572422028,0.11723537743091583,0.1114574447274208,0.1171887218952179,0.10918157547712326,0.26980775594711304,0.9740822315216064,-0.3768458068370819,-0.002929639769718051,0.26877567172050476,0.8337993621826172,-0.7695157527923584,0.6899999976158142,-0.007651051506400108,0.49788516759872437,2
5,15,18,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.46888598799705505,0.3212038278579712,0.6773970723152161,0.3224174678325653,0.6814730167388916,0.322814017534256,0.5933384895324707,0.3324057459831238,1.5712088346481323,0.05881123244762421,0.5840548276901245,0.31759974360466003,1.4576361179351807,0.05881123244762421,0.5802474021911621,0.3207639157772064,0.5735770463943481,0.3015384376049042,-0.006670370232313871,0.4221782088279724,1.0521190166473389,-0.9690747857093811,0.006670370232313871,0.4221782088279724,0.9690747857093811,-1.0521190166473389,0.051920175552368164,0.15309025347232819,0.051920175552368164,0.15309025347232819,0.051920175552368164,0.15309025347232819,0.051920175552368164,0.15309025347232819,0.050842270255088806,0.15312789380550385,0.05708204209804535,0.4635845422744751,1.0504850149154663,-1.0507292747497559,0.005161867011338472,0.46160367131233215,1.3408763408660889,-1.0449903011322021,0.75,0.15358707308769226,1.0646677017211914,2
6,18,21,3,dispatch_decision_block,blockwise_action_conditioned_td_advantage_surrogate_mean,0.4075862765312195,0.3273816704750061,0.6654609441757202,0.3225882947444916,0.6538851261138916,0.31955909729003906,0.5385608077049255,0.33057308197021484,1.5712088346481323,0.03027220070362091,0.5271825194358826,0.3140001595020294,1.3869863748550415,0.03027220070362091,0.5386200547218323,0.31827422976493835,0.5314853191375732,0.30555498600006104,-0.0071347858756780624,0.44630515575408936,1.1053779125213623,-0.9929607510566711,0.0071347858756780624,0.44630515575408936,0.9929607510566711,-1.1053779125213623,0.1539844572544098,0.1205214112997055,0.1539844572544098,0.1205214112997055,0.1539844572544098,0.1205214112997055,0.1539844572544098,0.1205214112997055,0.1538868397474289,0.12052447348833084,0.15804459154605865,0.48030269145965576,1.2065844535827637,-1.275347113609314,0.004060153849422932,0.5181704759597778,0.9853264093399048,-1.5153768062591553,0.7799999713897705,0.12655560672283173,0.6233776211738586,2
