sample_id,block_id,sensor_id,task_id,score_local,score_bs1,score_bs2,best_joint_action_under_score,best_joint_action_under_score_index,best_joint_score,actual_theta_decision,actual_route_decision,actual_joint_action,actual_joint_action_index,selected_joint_score,selected_joint_reward_proxy,A_theta,A_route,advantage,return,theta_true_gap,route_true_gap,joint_action_match_under_score,joint_score_margin,best_minus_selected_score,best_minus_second_best_score,best_offload_score,joint_selected_is_best,induced_joint_action_from_A,induced_joint_action_from_A_index,induced_joint_match_under_score,pi_old_local,pi_old_offload,pi_old_bs1_conditional,pi_old_bs2_conditional,selected_score_bucket,advantage_bucket,return_bucket,theta_gap_bucket,route_gap_bucket
61,20,6,2,-1.2199466228485107,-1.3587151765823364,-1.3515936136245728,local,0,-1.2199466228485107,1,0,bs1,1,-1.3587151765823364,0.14523398876190186,-0.02752595767378807,0.14762628078460693,-6.411838054656982,-26.566577911376953,-0.131646990776062,-0.007121562957763672,0,0.13876855373382568,0.13876855373382568,0.131646990776062,-1.3515936136245728,0,local,0,1,0.4437329173088074,0.5562670826911926,0.7857198715209961,0.21428008377552032,"(-2.33, -0.981]","(-12.42, -4.173]","(-26.841, -1.717]","(-0.171, -0.128]","(-0.0132, 0.00561]"
61,21,7,0,-1.5096062421798706,-1.6344674825668335,-1.6556661128997803,local,0,-1.5096062421798706,1,1,bs2,2,-1.6556661128997803,0.23433685302734375,1.2882455587387085,-0.00708615779876709,-6.411838054656982,-26.566577911376953,-0.12486124038696289,0.021198630332946777,0,0.14605987071990967,0.14605987071990967,0.12486124038696289,-1.6344674825668335,0,bs2,2,0,0.3490123152732849,0.6509876847267151,0.39711204171180725,0.6028879284858704,"(-2.33, -0.981]","(-12.42, -4.173]","(-26.841, -1.717]","(-0.128, 0.0263]","(0.00561, 0.0338]"
61,22,7,1,-1.3050588369369507,-1.5047725439071655,-1.5153695344924927,local,0,-1.3050588369369507,0,-1,local,0,-1.3050588369369507,0.21078836917877197,-1.4762327671051025,-0.6933048963546753,-6.411838054656982,-26.566577911376953,-0.19971370697021484,0.010596990585327148,1,0.0,0.0,0.19971370697021484,-1.5047725439071655,1,local,0,1,0.5871460437774658,0.4128539264202118,0.5769731402397156,0.4230268895626068,"(-2.33, -0.981]","(-12.42, -4.173]","(-26.841, -1.717]","(-0.211, -0.171]","(0.00561, 0.0338]"
61,23,7,2,-0.6708310842514038,-0.8798814415931702,-0.8727597594261169,local,0,-0.6708310842514038,1,0,bs1,1,-0.8798814415931702,0.10435318946838379,-0.17760616540908813,-0.6939231753349304,-6.411838054656982,-26.566577911376953,-0.20192867517471313,-0.007121682167053223,0,0.20905035734176636,0.20905035734176636,0.20192867517471313,-0.8727597594261169,0,local,0,1,0.38841766119003296,0.611582338809967,0.6873934864997864,0.31260645389556885,"(-0.981, -0.721]","(-12.42, -4.173]","(-26.841, -1.717]","(-0.211, -0.171]","(-0.0132, 0.00561]"
62,0,0,0,-0.45911142230033875,-0.6411139965057373,-0.6215003728866577,local,0,-0.45911142230033875,1,1,bs2,2,-0.6215003728866577,0.02980506420135498,-0.05033104866743088,0.5589377284049988,-36.284271240234375,-27.47634506225586,-0.16238895058631897,-0.01961362361907959,0,0.16238895058631897,0.16238895058631897,0.16238895058631897,-0.6215003728866577,0,local,0,1,0.42213648557662964,0.5778635144233704,0.3631240129470825,0.6368759870529175,"(-0.721, -0.562]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.171, -0.128]","(-0.0432, -0.0132]"
62,1,0,1,-0.07383397221565247,-0.2899619936943054,-0.264595627784729,local,0,-0.07383397221565247,0,-1,local,0,-0.07383397221565247,-0.17744353413581848,-0.4243403971195221,0.22569775581359863,-36.284271240234375,-27.47634506225586,-0.19076165556907654,-0.025366365909576416,1,0.0,0.0,0.19076165556907654,-0.264595627784729,1,local,0,1,0.7044397592544556,0.2955602705478668,0.4300020933151245,0.5699979066848755,"(-0.366, 0.0]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.211, -0.171]","(-0.0432, -0.0132]"
62,2,0,2,-0.0595705583691597,-0.2240191102027893,-0.19035905599594116,local,0,-0.0595705583691597,1,0,bs1,1,-0.2240191102027893,-0.4254547357559204,-0.4072752296924591,0.6763246059417725,-36.284271240234375,-27.47634506225586,-0.13078850507736206,-0.033660054206848145,0,0.1644485592842102,0.1644485592842102,0.13078850507736206,-0.19035905599594116,0,local,0,1,0.3802119493484497,0.6197880506515503,0.6058438420295715,0.39415624737739563,"(-0.366, 0.0]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.171, -0.128]","(-0.0432, -0.0132]"
62,3,1,0,-0.37652674317359924,-0.5878959894180298,-0.5682823657989502,local,0,-0.37652674317359924,0,-1,local,0,-0.37652674317359924,0.037442803382873535,-0.39001670479774475,0.7832292318344116,-36.284271240234375,-27.47634506225586,-0.19175562262535095,-0.01961362361907959,1,0.0,0.0,0.19175562262535095,-0.5682823657989502,1,local,0,1,0.5065087080001831,0.4934912919998169,0.4873499870300293,0.5126500129699707,"(-0.562, -0.366]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.211, -0.171]","(-0.0432, -0.0132]"
62,4,1,1,-0.3067137897014618,-0.5057192444801331,-0.48035287857055664,local,0,-0.3067137897014618,0,-1,local,0,-0.3067137897014618,-0.18785887956619263,0.4946664571762085,0.31650131940841675,-36.284271240234375,-27.47634506225586,-0.17363908886909485,-0.025366365909576416,1,0.0,0.0,0.17363908886909485,-0.48035287857055664,1,bs1,1,0,0.6485639214515686,0.3514360785484314,0.5098167061805725,0.4901832640171051,"(-0.366, 0.0]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.211, -0.171]","(-0.0432, -0.0132]"
62,5,1,2,-0.24434958398342133,-0.34763309359550476,-0.3139730393886566,local,0,-0.24434958398342133,0,-1,local,0,-0.24434958398342133,-0.13843970000743866,-0.6842894554138184,-0.14525046944618225,-36.284271240234375,-27.47634506225586,-0.06962345540523529,-0.033660054206848145,1,0.0,0.0,0.06962345540523529,-0.3139730393886566,1,local,0,1,0.5840421915054321,0.41595780849456787,0.6977736949920654,0.30222630500793457,"(-0.366, 0.0]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.128, 0.0263]","(-0.0432, -0.0132]"
62,6,2,0,-0.3751751780509949,-0.6548106670379639,-0.6351970434188843,local,0,-0.3751751780509949,0,-1,local,0,-0.3751751780509949,0.07380980253219604,-0.053024858236312866,0.4452504515647888,-36.284271240234375,-27.47634506225586,-0.2600218653678894,-0.01961362361907959,1,0.0,0.0,0.2600218653678894,-0.6351970434188843,1,local,0,1,0.5443445444107056,0.45565545558929443,0.32711076736450195,0.672889232635498,"(-0.562, -0.366]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.268, -0.211]","(-0.0432, -0.0132]"
62,7,2,1,-0.6211599707603455,-0.8875982761383057,-0.8622319102287292,local,0,-0.6211599707603455,1,1,bs2,2,-0.8622319102287292,-0.18836849927902222,-0.36033400893211365,-0.5053644180297852,-36.284271240234375,-27.47634506225586,-0.2410719394683838,-0.025366365909576416,0,0.2410719394683838,0.2410719394683838,0.2410719394683838,-0.8622319102287292,0,local,0,1,0.46245741844177246,0.5375425815582275,0.44096413254737854,0.5590358376502991,"(-0.981, -0.721]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.268, -0.211]","(-0.0432, -0.0132]"
62,8,2,2,-0.37574610114097595,-0.6121945381164551,-0.5785344839096069,local,0,-0.37574610114097595,1,1,bs2,2,-0.5785344839096069,-0.2067563533782959,1.3944287300109863,-0.1722739189863205,-36.284271240234375,-27.47634506225586,-0.20278838276863098,-0.033660054206848145,0,0.20278838276863098,0.20278838276863098,0.20278838276863098,-0.5785344839096069,0,bs2,2,0,0.4648119807243347,0.5351880192756653,0.2761087417602539,0.7238912582397461,"(-0.721, -0.562]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.211, -0.171]","(-0.0432, -0.0132]"
62,9,3,0,-0.273223876953125,-0.4763948619365692,-0.45678120851516724,local,0,-0.273223876953125,0,-1,local,0,-0.273223876953125,-0.28992199897766113,-0.27936291694641113,-1.0950361490249634,-36.284271240234375,-27.47634506225586,-0.18355733156204224,-0.019613653421401978,1,0.0,0.0,0.18355733156204224,-0.45678120851516724,1,local,0,1,0.6186280846595764,0.3813719153404236,0.5351256132125854,0.46487435698509216,"(-0.366, 0.0]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.211, -0.171]","(-0.0432, -0.0132]"
62,10,3,1,-0.27796676754951477,-0.45395398139953613,-0.4285876750946045,local,0,-0.27796676754951477,0,-1,local,0,-0.27796676754951477,-0.27113357186317444,-0.7290581464767456,0.21790188550949097,-36.284271240234375,-27.47634506225586,-0.15062090754508972,-0.02536630630493164,1,0.0,0.0,0.15062090754508972,-0.4285876750946045,1,local,0,1,0.610861599445343,0.389138400554657,0.4617336392402649,0.5382663607597351,"(-0.366, 0.0]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.171, -0.128]","(-0.0432, -0.0132]"
62,11,3,2,-0.5473764538764954,-0.6276417374610901,-0.5939816832542419,local,0,-0.5473764538764954,0,-1,local,0,-0.5473764538764954,-0.03953331708908081,-0.04017738997936249,0.8016226291656494,-36.284271240234375,-27.47634506225586,-0.04660522937774658,-0.033660054206848145,1,0.0,0.0,0.04660522937774658,-0.5939816832542419,1,local,0,1,0.5042585134506226,0.49574145674705505,0.3055052161216736,0.6944947838783264,"(-0.562, -0.366]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.128, 0.0263]","(-0.0432, -0.0132]"
62,12,4,0,-1.0733336210250854,-1.2722244262695312,-1.2526108026504517,local,0,-1.0733336210250854,1,0,bs1,1,-1.2722244262695312,0.03951597213745117,-0.049769818782806396,-0.4425099194049835,-36.284271240234375,-27.47634506225586,-0.1792771816253662,-0.01961362361907959,0,0.1988908052444458,0.1988908052444458,0.1792771816253662,-1.2526108026504517,0,local,0,1,0.4648434519767761,0.5351565480232239,0.6839248538017273,0.3160751163959503,"(-2.33, -0.981]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.211, -0.171]","(-0.0432, -0.0132]"
62,13,4,1,-0.6037694215774536,-0.8001399636268616,-0.7747735977172852,local,0,-0.6037694215774536,0,-1,local,0,-0.6037694215774536,-0.30019766092300415,-0.0639602392911911,0.7456812858581543,-36.284271240234375,-27.47634506225586,-0.17100417613983154,-0.025366365909576416,1,0.0,0.0,0.17100417613983154,-0.7747735977172852,1,local,0,1,0.5882105827331543,0.4117893874645233,0.44928234815597534,0.5507177114486694,"(-0.721, -0.562]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.171, -0.128]","(-0.0432, -0.0132]"
62,14,4,2,-0.6419489979743958,-0.7425975799560547,-0.7089375257492065,local,0,-0.6419489979743958,1,0,bs1,1,-0.7425975799560547,-0.4150116443634033,-0.5860626101493835,0.9189872145652771,-36.284271240234375,-27.47634506225586,-0.06698852777481079,-0.033660054206848145,0,0.10064858198165894,0.10064858198165894,0.06698852777481079,-0.7089375257492065,0,local,0,1,0.3415989279747009,0.6584010720252991,0.5305778384208679,0.4694221615791321,"(-0.981, -0.721]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.128, 0.0263]","(-0.0432, -0.0132]"
62,15,5,0,-0.9813535809516907,-1.40220046043396,-1.3825868368148804,local,0,-0.9813535809516907,0,-1,local,0,-0.9813535809516907,-0.05151122808456421,-0.09357142448425293,0.8417900800704956,-36.284271240234375,-27.47634506225586,-0.4012332558631897,-0.01961362361907959,1,0.0,0.0,0.4012332558631897,-1.3825868368148804,1,local,0,1,0.5198011994361877,0.48019880056381226,0.35943499207496643,0.6405649781227112,"(-2.33, -0.981]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.6, -0.268]","(-0.0432, -0.0132]"
62,16,5,1,-0.5877898335456848,-0.9808336496353149,-0.9554672837257385,local,0,-0.5877898335456848,1,0,bs1,1,-0.9808336496353149,-0.20733916759490967,0.2486400008201599,-0.5915073156356812,-36.284271240234375,-27.47634506225586,-0.3676774501800537,-0.025366365909576416,0,0.3930438160896301,0.3930438160896301,0.3676774501800537,-0.9554672837257385,0,bs2,2,0,0.3864338994026184,0.6135661005973816,0.6283589005470276,0.37164101004600525,"(-0.981, -0.721]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.6, -0.268]","(-0.0432, -0.0132]"
62,17,5,2,-1.1876566410064697,-1.42026948928833,-1.386609435081482,local,0,-1.1876566410064697,1,0,bs1,1,-1.42026948928833,0.11708736419677734,-0.730494499206543,0.048214346170425415,-36.284271240234375,-27.47634506225586,-0.1989527940750122,-0.033660054206848145,0,0.23261284828186035,0.23261284828186035,0.1989527940750122,-1.386609435081482,0,local,0,1,0.4213840961456299,0.5786159038543701,0.5819074511528015,0.4180925488471985,"(-2.33, -0.981]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.211, -0.171]","(-0.0432, -0.0132]"
62,18,6,0,-0.9043759107589722,-1.1605279445648193,-1.1409143209457397,local,0,-0.9043759107589722,0,-1,local,0,-0.9043759107589722,0.16953957080841064,-0.0847356840968132,-0.9231032729148865,-36.284271240234375,-27.47634506225586,-0.23653841018676758,-0.01961362361907959,1,0.0,0.0,0.23653841018676758,-1.1409143209457397,1,local,0,1,0.5288107395172119,0.4711892306804657,0.7088353037834167,0.29116466641426086,"(-0.981, -0.721]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.268, -0.211]","(-0.0432, -0.0132]"
62,19,6,1,-0.480362206697464,-0.6530485153198242,-0.6276822090148926,local,0,-0.480362206697464,1,1,bs2,2,-0.6276822090148926,-0.18380331993103027,-0.11381296813488007,0.7198778390884399,-36.284271240234375,-27.47634506225586,-0.1473200023174286,-0.02536630630493164,0,0.1473200023174286,0.1473200023174286,0.1473200023174286,-0.6276822090148926,0,local,0,1,0.3493664264678955,0.6506335735321045,0.4593758285045624,0.5406240820884705,"(-0.721, -0.562]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.171, -0.128]","(-0.0432, -0.0132]"
62,20,6,2,-1.0634796619415283,-1.2134811878204346,-1.1798211336135864,local,0,-1.0634796619415283,1,1,bs2,2,-1.1798211336135864,-0.13593578338623047,-0.07849889993667603,0.2625792622566223,-36.284271240234375,-27.47634506225586,-0.1163414716720581,-0.033660054206848145,0,0.1163414716720581,0.1163414716720581,0.1163414716720581,-1.1798211336135864,0,local,0,1,0.47034215927124023,0.5296578407287598,0.42336538434028625,0.5766347050666809,"(-2.33, -0.981]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.128, 0.0263]","(-0.0432, -0.0132]"
62,21,7,0,-1.191872000694275,-1.4409428834915161,-1.4213292598724365,local,0,-1.191872000694275,1,0,bs1,1,-1.4409428834915161,0.2364722490310669,0.02647872269153595,-1.1069978475570679,-36.284271240234375,-27.47634506225586,-0.22945725917816162,-0.01961362361907959,0,0.2490708827972412,0.2490708827972412,0.22945725917816162,-1.4213292598724365,0,bs2,2,0,0.4062724709510803,0.5937275290489197,0.5075430274009705,0.4924570322036743,"(-2.33, -0.981]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.268, -0.211]","(-0.0432, -0.0132]"
62,22,7,1,-1.0942704677581787,-1.3137747049331665,-1.2884083986282349,local,0,-1.0942704677581787,1,0,bs1,1,-1.3137747049331665,-0.01579296588897705,0.09710218012332916,0.3347719609737396,-36.284271240234375,-27.47634506225586,-0.19413793087005615,-0.02536630630493164,0,0.2195042371749878,0.2195042371749878,0.19413793087005615,-1.2884083986282349,0,bs1,1,0,0.4243575930595398,0.5756424069404602,0.6123262047767639,0.38767382502555847,"(-2.33, -0.981]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.211, -0.171]","(-0.0432, -0.0132]"
62,23,7,2,-0.5952359437942505,-0.7755282521247864,-0.7418681979179382,local,0,-0.5952359437942505,1,0,bs1,1,-0.7755282521247864,-0.06815958023071289,-0.6765544414520264,-0.6837430000305176,-36.284271240234375,-27.47634506225586,-0.14663225412368774,-0.033660054206848145,0,0.1802923083305359,0.1802923083305359,0.14663225412368774,-0.7418681979179382,0,local,0,1,0.48119091987609863,0.5188090801239014,0.5486509799957275,0.45134904980659485,"(-0.981, -0.721]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.171, -0.128]","(-0.0432, -0.0132]"
63,0,0,0,-0.3485373258590698,-0.5888125896453857,-0.5916953086853027,local,0,-0.3485373258590698,1,0,bs1,1,-0.5888125896453857,0.05093574523925781,-0.18149930238723755,-0.049459412693977356,-49.41045379638672,-28.705917358398438,-0.24027526378631592,0.002882719039916992,0,0.24027526378631592,0.24027526378631592,0.24027526378631592,-0.5888125896453857,0,local,0,1,0.4255821704864502,0.5744178295135498,0.6628800630569458,0.3371199667453766,"(-0.721, -0.562]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.268, -0.211]","(-0.0132, 0.00561]"
63,1,0,1,-0.25127750635147095,-0.7019144296646118,-0.6669952869415283,local,0,-0.25127750635147095,0,-1,local,0,-0.25127750635147095,0.17256641387939453,-0.45890021324157715,-0.14567698538303375,-49.41045379638672,-28.705917358398438,-0.4157177805900574,-0.034919142723083496,1,0.0,0.0,0.4157177805900574,-0.6669952869415283,1,local,0,1,0.5478923320770264,0.452107697725296,0.3472464978694916,0.652753472328186,"(-0.366, 0.0]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.6, -0.268]","(-0.0432, -0.0132]"
63,2,0,2,-0.409986287355423,-0.6494738459587097,-0.6604429483413696,local,0,-0.409986287355423,1,0,bs1,1,-0.6494738459587097,0.3550867438316345,-0.15478521585464478,-0.07268816232681274,-49.41045379638672,-28.705917358398438,-0.23948755860328674,0.010969102382659912,0,0.23948755860328674,0.23948755860328674,0.23948755860328674,-0.6494738459587097,0,local,0,1,0.251544713973999,0.748455286026001,0.5320385098457336,0.4679614007472992,"(-0.721, -0.562]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.268, -0.211]","(0.00561, 0.0338]"
63,3,1,0,-0.3390839397907257,-0.5383684635162354,-0.5412511825561523,local,0,-0.3390839397907257,1,0,bs1,1,-0.5383684635162354,-0.03916102647781372,0.10884414613246918,0.004257291555404663,-49.41045379638672,-28.705917358398438,-0.19928452372550964,0.002882719039916992,0,0.19928452372550964,0.19928452372550964,0.19928452372550964,-0.5383684635162354,0,bs1,1,0,0.4691968560218811,0.5308031439781189,0.5909051895141602,0.40909481048583984,"(-0.562, -0.366]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.211, -0.171]","(-0.0132, 0.00561]"
63,4,1,1,-0.4945726692676544,-0.7428630590438843,-0.7079439163208008,local,0,-0.4945726692676544,0,-1,local,0,-0.4945726692676544,-0.5914559364318848,-0.15700215101242065,-0.1751987338066101,-49.41045379638672,-28.705917358398438,-0.21337124705314636,-0.034919142723083496,1,0.0,0.0,0.21337124705314636,-0.7079439163208008,1,local,0,1,0.5375332832336426,0.4624667167663574,0.3971536159515381,0.6028463244438171,"(-0.562, -0.366]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.268, -0.211]","(-0.0432, -0.0132]"
63,5,1,2,-0.38278928399086,-0.585735559463501,-0.5967046022415161,local,0,-0.38278928399086,1,1,bs2,2,-0.5967046022415161,0.008332669734954834,0.009455110877752304,-0.2949036955833435,-49.41045379638672,-28.705917358398438,-0.202946275472641,0.010969042778015137,0,0.21391531825065613,0.21391531825065613,0.202946275472641,-0.585735559463501,0,bs2,2,0,0.29056257009506226,0.7094374299049377,0.30007997155189514,0.6999199986457825,"(-0.721, -0.562]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.211, -0.171]","(0.00561, 0.0338]"
63,6,2,0,-0.30136537551879883,-0.6328853368759155,-0.6357680559158325,local,0,-0.30136537551879883,1,1,bs2,2,-0.6357680559158325,0.07221144437789917,-0.20678117871284485,0.2489439845085144,-49.41045379638672,-28.705917358398438,-0.3315199613571167,0.002882719039916992,0,0.3344026803970337,0.3344026803970337,0.3315199613571167,-0.6328853368759155,0,local,0,1,0.43537837266921997,0.56462162733078,0.4285505712032318,0.5714494585990906,"(-0.721, -0.562]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.6, -0.268]","(-0.0132, 0.00561]"
63,7,2,1,-0.7292343974113464,-1.085519552230835,-1.0506004095077515,local,0,-0.7292343974113464,1,0,bs1,1,-1.085519552230835,-0.09703731536865234,-0.21168385446071625,-0.17259317636489868,-49.41045379638672,-28.705917358398438,-0.32136601209640503,-0.034919142723083496,0,0.3562851548194885,0.3562851548194885,0.32136601209640503,-1.0506004095077515,0,local,0,1,0.447124183177948,0.552875816822052,0.7378200888633728,0.2621798813343048,"(-2.33, -0.981]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.6, -0.268]","(-0.0432, -0.0132]"
63,8,2,2,-0.4855528771877289,-0.7743217349052429,-0.7852908372879028,local,0,-0.4855528771877289,1,1,bs2,2,-0.7852908372879028,-0.4795212745666504,0.3087359070777893,0.05303382873535156,-49.41045379638672,-28.705917358398438,-0.28876885771751404,0.010969102382659912,0,0.29973796010017395,0.29973796010017395,0.28876885771751404,-0.7743217349052429,0,bs1,1,0,0.4665405750274658,0.5334594249725342,0.3314383924007416,0.668561577796936,"(-0.981, -0.721]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.6, -0.268]","(0.00561, 0.0338]"
63,9,3,0,-0.5631458759307861,-0.7650400400161743,-0.7679227590560913,local,0,-0.5631458759307861,1,0,bs1,1,-0.7650400400161743,-1.2365704774856567,0.12942326068878174,0.013273954391479492,-49.41045379638672,-28.705917358398438,-0.20189416408538818,0.002882719039916992,0,0.20189416408538818,0.20189416408538818,0.20189416408538818,-0.7650400400161743,0,bs1,1,0,0.3743712306022644,0.6256287693977356,0.5838872194290161,0.41611286997795105,"(-0.981, -0.721]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.211, -0.171]","(-0.0132, 0.00561]"
63,10,3,1,-0.5491003394126892,-0.9490025639533997,-0.9140833616256714,local,0,-0.5491003394126892,0,-1,local,0,-0.5491003394126892,-1.4123189449310303,-0.2113358974456787,0.05187547206878662,-49.41045379638672,-28.705917358398438,-0.3649830222129822,-0.03491920232772827,1,0.0,0.0,0.3649830222129822,-0.9140833616256714,1,local,0,1,0.5026088953018188,0.49739113450050354,0.7266923189163208,0.2733076214790344,"(-0.562, -0.366]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.6, -0.268]","(-0.0432, -0.0132]"
63,11,3,2,-0.5869097709655762,-0.7897483706474304,-0.8007174730300903,local,0,-0.5869097709655762,0,-1,local,0,-0.5869097709655762,0.15906521677970886,0.13341285288333893,-0.04587426781654358,-49.41045379638672,-28.705917358398438,-0.20283859968185425,0.010969102382659912,1,0.0,0.0,0.20283859968185425,-0.7897483706474304,1,bs2,2,0,0.763112485408783,0.23688752949237823,0.4995526373386383,0.5004473924636841,"(-0.721, -0.562]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.211, -0.171]","(0.00561, 0.0338]"
63,12,4,0,-1.0372487306594849,-1.23270845413208,-1.235591173171997,local,0,-1.0372487306594849,0,-1,local,0,-1.0372487306594849,-0.02887725830078125,-0.2325761914253235,-0.06026908755302429,-49.41045379638672,-28.705917358398438,-0.19545972347259521,0.002882719039916992,1,0.0,0.0,0.19545972347259521,-1.23270845413208,1,local,0,1,0.563546895980835,0.4364531338214874,0.4224514067173004,0.5775485634803772,"(-2.33, -0.981]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.211, -0.171]","(-0.0132, 0.00561]"
63,13,4,1,-0.9039670825004578,-1.2585535049438477,-1.2236343622207642,local,0,-0.9039670825004578,0,-1,local,0,-0.9039670825004578,0.42755579948425293,-0.15784892439842224,-0.26473894715309143,-49.41045379638672,-28.705917358398438,-0.3196672797203064,-0.034919142723083496,1,0.0,0.0,0.3196672797203064,-1.2236343622207642,1,local,0,1,0.5586515665054321,0.44134846329689026,0.7799544930458069,0.2200455218553543,"(-0.981, -0.721]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.6, -0.268]","(-0.0432, -0.0132]"
63,14,4,2,-0.9660333395004272,-1.157609224319458,-1.1685783863067627,local,0,-0.9660333395004272,0,-1,local,0,-0.9660333395004272,0.37764906883239746,0.04593759775161743,0.21648728847503662,-49.41045379638672,-28.705917358398438,-0.19157588481903076,0.010969161987304688,1,0.0,0.0,0.19157588481903076,-1.157609224319458,1,bs1,1,0,0.5330175757408142,0.4669824242591858,0.6448850631713867,0.3551149070262909,"(-0.981, -0.721]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.211, -0.171]","(0.00561, 0.0338]"
63,15,5,0,-1.0328648090362549,-1.378814697265625,-1.381697416305542,local,0,-1.0328648090362549,1,0,bs1,1,-1.378814697265625,0.05132269859313965,0.07808829843997955,-0.001746058464050293,-49.41045379638672,-28.705917358398438,-0.3459498882293701,0.002882719039916992,0,0.3459498882293701,0.3459498882293701,0.3459498882293701,-1.378814697265625,0,bs2,2,0,0.4946712255477905,0.5053287744522095,0.6432660222053528,0.35673394799232483,"(-2.33, -0.981]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.6, -0.268]","(-0.0132, 0.00561]"
63,16,5,1,-0.6682834029197693,-1.1881728172302246,-1.1532535552978516,local,0,-0.6682834029197693,1,1,bs2,2,-1.1532535552978516,0.026688337326049805,-0.07404564321041107,-0.23403698205947876,-49.41045379638672,-28.705917358398438,-0.4849701523780823,-0.03491926193237305,0,0.4849701523780823,0.4849701523780823,0.4849701523780823,-1.1532535552978516,0,local,0,1,0.3534257411956787,0.6465742588043213,0.34068965911865234,0.6593102812767029,"(-2.33, -0.981]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.6, -0.268]","(-0.0432, -0.0132]"
63,17,5,2,-0.9396210312843323,-1.3031821250915527,-1.3141512870788574,local,0,-0.9396210312843323,1,1,bs2,2,-1.3141512870788574,0.7281761169433594,-0.09583020210266113,-0.17902791500091553,-49.41045379638672,-28.705917358398438,-0.36356109380722046,0.010969161987304688,0,0.37453025579452515,0.37453025579452515,0.36356109380722046,-1.3031821250915527,0,local,0,1,0.42121875286102295,0.578781247138977,0.3676000237464905,0.6324000358581543,"(-2.33, -0.981]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.6, -0.268]","(0.00561, 0.0338]"
63,18,6,0,-0.7348363399505615,-0.9018080830574036,-0.9046908020973206,local,0,-0.7348363399505615,0,-1,local,0,-0.7348363399505615,0.7193372249603271,-0.3103708028793335,-0.2329261302947998,-49.41045379638672,-28.705917358398438,-0.16697174310684204,0.002882719039916992,1,0.0,0.0,0.16697174310684204,-0.9018080830574036,1,local,0,1,0.5531747341156006,0.4468252956867218,0.31522706151008606,0.6847729086875916,"(-0.981, -0.721]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.171, -0.128]","(-0.0132, 0.00561]"
63,19,6,1,-0.4550727903842926,-0.8464047312736511,-0.8114855289459229,local,0,-0.4550727903842926,1,1,bs2,2,-0.8114855289459229,-0.08397018909454346,0.1861831396818161,0.0828702300786972,-49.41045379638672,-28.705917358398438,-0.35641273856163025,-0.03491920232772827,0,0.35641273856163025,0.35641273856163025,0.35641273856163025,-0.8114855289459229,0,bs1,1,0,0.4807767868041992,0.5192232131958008,0.4275781512260437,0.5724218487739563,"(-0.981, -0.721]","(-60.634, -29.1]","(-29.398, -26.841]","(-0.6, -0.268]","(-0.0432, -0.0132]"
