sample_id,block_id,best_joint_action_under_score,actual_joint_action,joint_action_match_under_score,selected_joint_score,best_joint_score,best_minus_selected_score,advantage,return
49,11,local,local,1,-0.7796967625617981,-0.7796967625617981,0.0,-52.45371627807617,-28.29772186279297
49,12,local,local,1,-1.0641289949417114,-1.0641289949417114,0.0,-52.45371627807617,-28.29772186279297
49,13,local,local,1,-0.29977118968963623,-0.29977118968963623,0.0,-52.45371627807617,-28.29772186279297
49,14,local,bs1,0,-0.6785311698913574,-0.4831157326698303,0.1954154372215271,-52.45371627807617,-28.29772186279297
49,15,local,bs2,0,-1.2124377489089966,-0.9549865126609802,0.25745123624801636,-52.45371627807617,-28.29772186279297
49,16,local,local,1,-0.37776893377304077,-0.37776893377304077,0.0,-52.45371627807617,-28.29772186279297
49,17,local,bs1,0,-0.5898391604423523,-0.4468395709991455,0.1429995894432068,-52.45371627807617,-28.29772186279297
49,18,local,local,1,-0.5438782572746277,-0.5438782572746277,0.0,-52.45371627807617,-28.29772186279297
49,19,local,local,1,-0.4641565978527069,-0.4641565978527069,0.0,-52.45371627807617,-28.29772186279297
49,20,local,local,1,-1.041192889213562,-1.041192889213562,0.0,-52.45371627807617,-28.29772186279297
49,21,local,bs1,0,-1.7612636089324951,-1.4640296697616577,0.2972339391708374,-52.45371627807617,-28.29772186279297
49,22,local,local,1,-1.442568302154541,-1.442568302154541,0.0,-52.45371627807617,-28.29772186279297
49,23,local,bs2,0,-0.7768365144729614,-0.6676067113876343,0.10922980308532715,-52.45371627807617,-28.29772186279297
50,0,local,bs1,0,-1.1190669536590576,-0.7265505194664001,0.39251643419265747,-51.878414154052734,-29.134281158447266
50,1,local,bs1,0,-0.48516297340393066,-0.17179839313030243,0.31336456537246704,-51.878414154052734,-29.134281158447266
50,2,local,bs2,0,-0.7229760885238647,-0.3564307689666748,0.36654531955718994,-51.878414154052734,-29.134281158447266
50,3,local,bs1,0,-0.9066702127456665,-0.7247058749198914,0.18196433782577515,-51.878414154052734,-29.134281158447266
50,4,local,local,1,-0.5394504070281982,-0.5394504070281982,0.0,-51.878414154052734,-29.134281158447266
50,5,local,bs1,0,-0.9133357405662537,-0.6714178919792175,0.24191784858703613,-51.878414154052734,-29.134281158447266
50,6,local,bs1,0,-1.1433136463165283,-0.6826477646827698,0.46066588163375854,-51.878414154052734,-29.134281158447266
50,7,local,local,1,-0.5408862233161926,-0.5408862233161926,0.0,-51.878414154052734,-29.134281158447266
50,8,local,local,1,-0.8073564171791077,-0.8073564171791077,0.0,-51.878414154052734,-29.134281158447266
50,9,local,bs2,0,-0.8683169484138489,-0.6095888018608093,0.25872814655303955,-51.878414154052734,-29.134281158447266
50,10,local,local,1,-0.6217474341392517,-0.6217474341392517,0.0,-51.878414154052734,-29.134281158447266
50,11,local,local,1,-0.6772468686103821,-0.6772468686103821,0.0,-51.878414154052734,-29.134281158447266
50,12,local,local,1,-1.0004491806030273,-1.0004491806030273,0.0,-51.878414154052734,-29.134281158447266
50,13,local,local,1,-0.8096831440925598,-0.8096831440925598,0.0,-51.878414154052734,-29.134281158447266
50,14,local,local,1,-0.9166452288627625,-0.9166452288627625,0.0,-51.878414154052734,-29.134281158447266
50,15,local,bs1,0,-1.371729850769043,-0.8547890782356262,0.5169407725334167,-51.878414154052734,-29.134281158447266
50,16,local,bs2,0,-0.7463335990905762,-0.36998000741004944,0.37635359168052673,-51.878414154052734,-29.134281158447266
50,17,local,bs1,0,-1.0445351600646973,-0.6682411432266235,0.37629401683807373,-51.878414154052734,-29.134281158447266
50,18,local,local,1,-0.39036694169044495,-0.39036694169044495,0.0,-51.878414154052734,-29.134281158447266
50,19,local,local,1,-0.5503374338150024,-0.5503374338150024,0.0,-51.878414154052734,-29.134281158447266
50,20,local,bs2,0,-1.2578150033950806,-1.0242868661880493,0.23352813720703125,-51.878414154052734,-29.134281158447266
50,21,local,local,1,-0.41672173142433167,-0.41672173142433167,0.0,-51.878414154052734,-29.134281158447266
50,22,local,bs2,0,-0.6296613216400146,-0.297176718711853,0.3324846029281616,-51.878414154052734,-29.134281158447266
50,23,local,bs1,0,-1.306746244430542,-0.913401186466217,0.39334505796432495,-51.878414154052734,-29.134281158447266
51,0,local,bs1,0,-0.7259765267372131,-0.36405640840530396,0.3619201183319092,-53.76812744140625,-30.177764892578125
51,1,local,bs1,0,-0.4300265312194824,-0.00019617869111243635,0.4298303425312042,-53.76812744140625,-30.177764892578125
51,2,local,bs1,0,-0.42883071303367615,-0.21287722885608673,0.21595348417758942,-53.76812744140625,-30.177764892578125
51,3,local,local,1,-0.5690752863883972,-0.5690752863883972,0.0,-53.76812744140625,-30.177764892578125
51,4,local,bs2,0,-0.9429301619529724,-0.589268684387207,0.3536614775657654,-53.76812744140625,-30.177764892578125
51,5,local,bs1,0,-0.17852328717708588,-0.02005016803741455,0.15847311913967133,-53.76812744140625,-30.177764892578125
51,6,local,bs1,0,-0.519317626953125,-0.13843314349651337,0.38088446855545044,-53.76812744140625,-30.177764892578125
51,7,local,bs1,0,-1.0112648010253906,-0.6380040645599365,0.3732607364654541,-53.76812744140625,-30.177764892578125
51,8,local,bs1,0,-0.8868626952171326,-0.6673974990844727,0.2194651961326599,-53.76812744140625,-30.177764892578125
51,9,local,local,1,-0.26595646142959595,-0.26595646142959595,0.0,-53.76812744140625,-30.177764892578125
51,10,local,bs1,0,-0.6049668192863464,-0.5176653861999512,0.08730143308639526,-53.76812744140625,-30.177764892578125
51,11,local,local,1,-0.6749787330627441,-0.6749787330627441,0.0,-53.76812744140625,-30.177764892578125
51,12,local,local,1,-1.0374712944030762,-1.0374712944030762,0.0,-53.76812744140625,-30.177764892578125
51,13,local,bs1,0,-1.1257425546646118,-0.8273281455039978,0.298414409160614,-53.76812744140625,-30.177764892578125
51,14,local,bs1,0,-1.056288242340088,-0.8952297568321228,0.1610584855079651,-53.76812744140625,-30.177764892578125
51,15,local,local,1,-0.9436017274856567,-0.9436017274856567,0.0,-53.76812744140625,-30.177764892578125
51,16,local,local,1,-0.34056946635246277,-0.34056946635246277,0.0,-53.76812744140625,-30.177764892578125
51,17,local,bs1,0,-0.6668648719787598,-0.4225935935974121,0.24427127838134766,-53.76812744140625,-30.177764892578125
51,18,local,local,1,-0.35590291023254395,-0.35590291023254395,0.0,-53.76812744140625,-30.177764892578125
51,19,local,local,1,-0.706871509552002,-0.706871509552002,0.0,-53.76812744140625,-30.177764892578125
51,20,local,local,1,-0.26803600788116455,-0.26803600788116455,0.0,-53.76812744140625,-30.177764892578125
51,21,local,bs2,0,-0.5911962985992432,-0.3716292977333069,0.21956700086593628,-53.76812744140625,-30.177764892578125
51,22,local,bs1,0,-0.7170711755752563,-0.46457910537719727,0.2524920701980591,-53.76812744140625,-30.177764892578125
51,23,local,bs1,0,-0.88641357421875,-0.7086867690086365,0.17772680521011353,-53.76812744140625,-30.177764892578125
52,0,local,local,1,-1.0519335269927979,-1.0519335269927979,0.0,-16.931007385253906,-29.388832092285156
52,1,local,bs1,0,-0.6610606908798218,-0.2683887481689453,0.39267194271087646,-16.931007385253906,-29.388832092285156
52,2,local,bs2,0,-0.6329346895217896,-0.4301000237464905,0.20283466577529907,-16.931007385253906,-29.388832092285156
52,3,local,local,1,-0.6675289273262024,-0.6675289273262024,0.0,-16.931007385253906,-29.388832092285156
52,4,local,local,1,-0.5377923846244812,-0.5377923846244812,0.0,-16.931007385253906,-29.388832092285156
52,5,local,local,1,-0.0795106589794159,-0.0795106589794159,0.0,-16.931007385253906,-29.388832092285156
52,6,local,local,1,-0.06860082596540451,-0.06860082596540451,0.0,-16.931007385253906,-29.388832092285156
52,7,local,bs1,0,-1.2144131660461426,-0.5772327780723572,0.6371803879737854,-16.931007385253906,-29.388832092285156
52,8,local,local,1,-0.70615553855896,-0.70615553855896,0.0,-16.931007385253906,-29.388832092285156
52,9,local,bs2,0,-0.7555018663406372,-0.5368115901947021,0.21869027614593506,-16.931007385253906,-29.388832092285156
52,10,local,bs2,0,-0.7628170251846313,-0.5702577829360962,0.19255924224853516,-16.931007385253906,-29.388832092285156
52,11,local,bs2,0,-0.7272660136222839,-0.5604466795921326,0.16681933403015137,-16.931007385253906,-29.388832092285156
52,12,local,local,1,-1.0013713836669922,-1.0013713836669922,0.0,-16.931007385253906,-29.388832092285156
52,13,local,bs1,0,-0.9925984144210815,-0.6470481157302856,0.3455502986907959,-16.931007385253906,-29.388832092285156
52,14,local,bs2,0,-0.9239248037338257,-0.7691579461097717,0.15476685762405396,-16.931007385253906,-29.388832092285156
52,15,local,bs2,0,-1.2346336841583252,-1.022820234298706,0.21181344985961914,-16.931007385253906,-29.388832092285156
52,16,local,bs1,0,-0.7459529638290405,-0.3473934829235077,0.39855948090553284,-16.931007385253906,-29.388832092285156
52,17,local,bs2,0,-0.7417982816696167,-0.4873560070991516,0.2544422745704651,-16.931007385253906,-29.388832092285156
52,18,local,bs1,0,-0.637843668460846,-0.4118599593639374,0.22598370909690857,-16.931007385253906,-29.388832092285156
52,19,local,local,1,-0.701828122138977,-0.701828122138977,0.0,-16.931007385253906,-29.388832092285156
52,20,local,bs2,0,-0.5118331909179688,-0.30366042256355286,0.2081727683544159,-16.931007385253906,-29.388832092285156
52,21,local,local,1,-0.17729595303535461,-0.17729595303535461,0.0,-16.931007385253906,-29.388832092285156
52,22,local,bs1,0,-0.6748777627944946,-0.2346155047416687,0.4402622580528259,-16.931007385253906,-29.388832092285156
52,23,local,bs2,0,-0.9517112970352173,-0.5917592644691467,0.35995203256607056,-16.931007385253906,-29.388832092285156
53,0,local,bs1,0,-0.5294016003608704,-0.30203431844711304,0.22736728191375732,-3.475595235824585,-28.333791732788086
53,1,local,bs1,0,-0.3635343611240387,-0.1520187109708786,0.2115156501531601,-3.475595235824585,-28.333791732788086
53,2,local,local,1,-0.2887875437736511,-0.2887875437736511,0.0,-3.475595235824585,-28.333791732788086
53,3,local,local,1,-0.596792459487915,-0.596792459487915,0.0,-3.475595235824585,-28.333791732788086
53,4,local,local,1,-0.5312926173210144,-0.5312926173210144,0.0,-3.475595235824585,-28.333791732788086
53,5,local,local,1,-0.7629486918449402,-0.7629486918449402,0.0,-3.475595235824585,-28.333791732788086
53,6,local,local,1,-0.7066749334335327,-0.7066749334335327,0.0,-3.475595235824585,-28.333791732788086
53,7,local,bs1,0,-0.9324281215667725,-0.6739583015441895,0.258469820022583,-3.475595235824585,-28.333791732788086
53,8,local,bs2,0,-0.7449618577957153,-0.5472824573516846,0.19767940044403076,-3.475595235824585,-28.333791732788086
53,9,local,bs1,0,-0.5319595336914062,-0.27173975110054016,0.2602197825908661,-3.475595235824585,-28.333791732788086
53,10,local,local,1,-0.3307838439941406,-0.3307838439941406,0.0,-3.475595235824585,-28.333791732788086
53,11,local,local,1,-0.5767425298690796,-0.5767425298690796,0.0,-3.475595235824585,-28.333791732788086
53,12,local,bs1,0,-0.828339159488678,-0.5937145352363586,0.23462462425231934,-3.475595235824585,-28.333791732788086
53,13,local,local,1,-0.5829977989196777,-0.5829977989196777,0.0,-3.475595235824585,-28.333791732788086
53,14,local,local,1,-0.7699359059333801,-0.7699359059333801,0.0,-3.475595235824585,-28.333791732788086
53,15,local,bs1,0,-0.9579842686653137,-0.7389798164367676,0.21900445222854614,-3.475595235824585,-28.333791732788086
53,16,local,bs2,0,-0.5394245386123657,-0.34567633271217346,0.19374820590019226,-3.475595235824585,-28.333791732788086
53,17,local,local,1,-0.3456125855445862,-0.3456125855445862,0.0,-3.475595235824585,-28.333791732788086
53,18,local,local,1,-0.5685573220252991,-0.5685573220252991,0.0,-3.475595235824585,-28.333791732788086
53,19,local,local,1,-0.5858957767486572,-0.5858957767486572,0.0,-3.475595235824585,-28.333791732788086
53,20,local,bs1,0,-0.5137390494346619,-0.2718508839607239,0.241888165473938,-3.475595235824585,-28.333791732788086
53,21,local,bs2,0,-0.5749738216400146,-0.3107743561267853,0.26419946551322937,-3.475595235824585,-28.333791732788086
53,22,local,bs1,0,-0.5763086676597595,-0.33752551674842834,0.23878315091133118,-3.475595235824585,-28.333791732788086
53,23,local,local,1,-0.5694239139556885,-0.5694239139556885,0.0,-3.475595235824585,-28.333791732788086
54,0,local,local,1,-0.2758916914463043,-0.2758916914463043,0.0,-39.98594284057617,-29.713424682617188
54,1,local,bs2,0,-0.21500888466835022,-0.0864412784576416,0.12856760621070862,-39.98594284057617,-29.713424682617188
54,2,local,local,1,-0.1413353979587555,-0.1413353979587555,0.0,-39.98594284057617,-29.713424682617188
54,3,local,local,1,-0.35263288021087646,-0.35263288021087646,0.0,-39.98594284057617,-29.713424682617188
54,4,local,bs2,0,-0.443600058555603,-0.31937408447265625,0.12422597408294678,-39.98594284057617,-29.713424682617188
54,5,local,local,1,-0.5310608148574829,-0.5310608148574829,0.0,-39.98594284057617,-29.713424682617188
54,6,local,local,1,-0.4431220293045044,-0.4431220293045044,0.0,-39.98594284057617,-29.713424682617188
54,7,local,bs2,0,-0.663763701915741,-0.49977636337280273,0.16398733854293823,-39.98594284057617,-29.713424682617188
54,8,local,bs1,0,-0.47357532382011414,-0.40336140990257263,0.0702139139175415,-39.98594284057617,-29.713424682617188
54,9,local,bs1,0,-0.4387126564979553,-0.29318007826805115,0.14553257822990417,-39.98594284057617,-29.713424682617188
54,10,local,local,1,-0.3450956344604492,-0.3450956344604492,0.0,-39.98594284057617,-29.713424682617188
54,11,local,bs1,0,-0.6289252042770386,-0.5346423983573914,0.09428280591964722,-39.98594284057617,-29.713424682617188
54,12,local,local,1,-0.5674334764480591,-0.5674334764480591,0.0,-39.98594284057617,-29.713424682617188
54,13,local,bs2,0,-0.2334052175283432,-0.13292646408081055,0.10047875344753265,-39.98594284057617,-29.713424682617188
54,14,local,bs1,0,-0.24875891208648682,-0.14336995780467987,0.10538895428180695,-39.98594284057617,-29.713424682617188
54,15,local,local,1,-0.6668156385421753,-0.6668156385421753,0.0,-39.98594284057617,-29.713424682617188
54,16,local,bs2,0,-0.5456557273864746,-0.35111004114151,0.1945456862449646,-39.98594284057617,-29.713424682617188
54,17,local,bs1,0,-0.21971847116947174,-0.09623893350362778,0.12347953766584396,-39.98594284057617,-29.713424682617188
54,18,local,local,1,-0.2021220624446869,-0.2021220624446869,0.0,-39.98594284057617,-29.713424682617188
54,19,local,local,1,-0.4749138355255127,-0.4749138355255127,0.0,-39.98594284057617,-29.713424682617188
54,20,local,local,1,-0.262145072221756,-0.262145072221756,0.0,-39.98594284057617,-29.713424682617188
54,21,local,bs1,0,-0.4395105242729187,-0.2896738052368164,0.1498367190361023,-39.98594284057617,-29.713424682617188
54,22,local,bs2,0,-0.45890915393829346,-0.3669077455997467,0.09200140833854675,-39.98594284057617,-29.713424682617188
54,23,local,local,1,-0.48488494753837585,-0.48488494753837585,0.0,-39.98594284057617,-29.713424682617188
55,0,local,local,1,-0.41121795773506165,-0.41121795773506165,0.0,-12.008914947509766,-29.58548355102539
55,1,local,local,1,-0.33590012788772583,-0.33590012788772583,0.0,-12.008914947509766,-29.58548355102539
55,2,local,bs1,0,-0.5531792044639587,-0.3980044722557068,0.15517473220825195,-12.008914947509766,-29.58548355102539
55,3,local,local,1,-0.31126099824905396,-0.31126099824905396,0.0,-12.008914947509766,-29.58548355102539
55,4,local,local,1,-0.35462892055511475,-0.35462892055511475,0.0,-12.008914947509766,-29.58548355102539
55,5,local,bs1,0,-0.40443187952041626,-0.3228704333305359,0.08156144618988037,-12.008914947509766,-29.58548355102539
55,6,local,local,1,-0.2721155285835266,-0.2721155285835266,0.0,-12.008914947509766,-29.58548355102539
55,7,local,bs1,0,-0.794159471988678,-0.5660883188247681,0.2280711531639099,-12.008914947509766,-29.58548355102539
55,8,local,bs2,0,-0.6374124884605408,-0.5594364404678345,0.0779760479927063,-12.008914947509766,-29.58548355102539
55,9,local,bs1,0,-0.4917375147342682,-0.3163493871688843,0.1753881275653839,-12.008914947509766,-29.58548355102539
55,10,local,bs1,0,-0.6422584056854248,-0.38753920793533325,0.25471919775009155,-12.008914947509766,-29.58548355102539
55,11,local,bs2,0,-0.737424910068512,-0.6003683805465698,0.13705652952194214,-12.008914947509766,-29.58548355102539
55,12,local,local,1,-0.5381072759628296,-0.5381072759628296,0.0,-12.008914947509766,-29.58548355102539
55,13,local,local,1,-0.33234256505966187,-0.33234256505966187,0.0,-12.008914947509766,-29.58548355102539
55,14,local,bs1,0,-0.47790682315826416,-0.3625451624393463,0.11536166071891785,-12.008914947509766,-29.58548355102539
55,15,local,bs1,0,-0.6943297982215881,-0.5568704605102539,0.13745933771133423,-12.008914947509766,-29.58548355102539
55,16,local,local,1,-0.2997647225856781,-0.2997647225856781,0.0,-12.008914947509766,-29.58548355102539
55,17,local,local,1,-0.3568402826786041,-0.3568402826786041,0.0,-12.008914947509766,-29.58548355102539
55,18,local,bs1,0,-0.4787141978740692,-0.3431934714317322,0.13552072644233704,-12.008914947509766,-29.58548355102539
55,19,local,local,1,-0.6467565298080444,-0.6467565298080444,0.0,-12.008914947509766,-29.58548355102539
55,20,local,local,1,-0.2583589553833008,-0.2583589553833008,0.0,-12.008914947509766,-29.58548355102539
55,21,local,local,1,-0.0974973663687706,-0.0974973663687706,0.0,-12.008914947509766,-29.58548355102539
55,22,local,local,1,-0.02799367345869541,-0.02799367345869541,0.0,-12.008914947509766,-29.58548355102539
55,23,local,bs1,0,-0.6955882906913757,-0.584145188331604,0.11144310235977173,-12.008914947509766,-29.58548355102539
56,0,local,bs1,0,-0.5448719263076782,-0.2743516266345978,0.27052029967308044,-13.79663372039795,-29.404296875
56,1,local,bs1,0,-1.1301045417785645,-0.9261122941970825,0.20399224758148193,-13.79663372039795,-29.404296875
56,2,local,bs1,0,-1.0744307041168213,-0.9946434497833252,0.0797872543334961,-13.79663372039795,-29.404296875
56,3,local,local,1,-0.35744261741638184,-0.35744261741638184,0.0,-13.79663372039795,-29.404296875
56,4,local,local,1,-0.5452018976211548,-0.5452018976211548,0.0,-13.79663372039795,-29.404296875
56,5,local,bs2,0,-0.09586720913648605,-0.04330888018012047,0.052558328956365585,-13.79663372039795,-29.404296875
56,6,local,local,1,-0.04686145484447479,-0.04686145484447479,0.0,-13.79663372039795,-29.404296875
56,7,local,bs1,0,-0.858087956905365,-0.6205735206604004,0.2375144362449646,-13.79663372039795,-29.404296875
56,8,local,bs2,0,-0.6902613043785095,-0.5944026112556458,0.09585869312286377,-13.79663372039795,-29.404296875
56,9,local,bs1,0,-0.9556376338005066,-0.673819899559021,0.2818177342414856,-13.79663372039795,-29.404296875
56,10,local,local,1,-0.6394498348236084,-0.6394498348236084,0.0,-13.79663372039795,-29.404296875
56,11,local,local,1,-0.5176310539245605,-0.5176310539245605,0.0,-13.79663372039795,-29.404296875
56,12,local,local,1,-1.0489115715026855,-1.0489115715026855,0.0,-13.79663372039795,-29.404296875
56,13,local,local,1,-0.7818648815155029,-0.7818648815155029,0.0,-13.79663372039795,-29.404296875
56,14,local,bs2,0,-0.9629464149475098,-0.8480636477470398,0.11488276720046997,-13.79663372039795,-29.404296875
56,15,local,local,1,-0.8412289023399353,-0.8412289023399353,0.0,-13.79663372039795,-29.404296875
56,16,local,local,1,-0.3404051661491394,-0.3404051661491394,0.0,-13.79663372039795,-29.404296875
56,17,local,local,1,-0.3882507383823395,-0.3882507383823395,0.0,-13.79663372039795,-29.404296875
56,18,local,bs1,0,-0.8375771045684814,-0.5819706916809082,0.25560641288757324,-13.79663372039795,-29.404296875
56,19,local,local,1,-0.624069094657898,-0.624069094657898,0.0,-13.79663372039795,-29.404296875
56,20,local,local,1,-0.25549182295799255,-0.25549182295799255,0.0,-13.79663372039795,-29.404296875
56,21,local,bs1,0,-0.2783150374889374,-0.021027708426117897,0.25728732347488403,-13.79663372039795,-29.404296875
56,22,local,bs1,0,-0.23688751459121704,-0.013055977411568165,0.22383153438568115,-13.79663372039795,-29.404296875
56,23,local,local,1,-0.5619794130325317,-0.5619794130325317,0.0,-13.79663372039795,-29.404296875
57,0,local,bs1,0,-0.5882766246795654,-0.3138236403465271,0.27445298433303833,-7.802764415740967,-28.656885147094727
57,1,local,bs1,0,-0.5354415774345398,-0.32192230224609375,0.21351927518844604,-7.802764415740967,-28.656885147094727
57,2,local,bs2,0,-0.36648523807525635,-0.21645806729793549,0.15002717077732086,-7.802764415740967,-28.656885147094727
57,3,local,bs1,0,-0.7036384344100952,-0.37297648191452026,0.33066195249557495,-7.802764415740967,-28.656885147094727
57,4,local,local,1,-0.3787626326084137,-0.3787626326084137,0.0,-7.802764415740967,-28.656885147094727
57,5,local,bs1,0,-0.3382125496864319,-0.17584997415542603,0.16236257553100586,-7.802764415740967,-28.656885147094727
57,6,local,local,1,-0.007114827167242765,-0.007114827167242765,0.0,-7.802764415740967,-28.656885147094727
57,7,local,bs1,0,-0.827173113822937,-0.5414069294929504,0.2857661843299866,-7.802764415740967,-28.656885147094727
57,8,local,bs2,0,-0.5187245607376099,-0.3853004276752472,0.13342413306236267,-7.802764415740967,-28.656885147094727
57,9,local,bs2,0,-0.3495597839355469,-0.14676809310913086,0.20279169082641602,-7.802764415740967,-28.656885147094727
57,10,local,bs1,0,-0.4406343102455139,-0.1619587242603302,0.2786755859851837,-7.802764415740967,-28.656885147094727
57,11,local,local,1,-0.49103230237960815,-0.49103230237960815,0.0,-7.802764415740967,-28.656885147094727
57,12,local,bs2,0,-1.2849812507629395,-1.1979594230651855,0.0870218276977539,-7.802764415740967,-28.656885147094727
57,13,local,local,1,-0.41456031799316406,-0.41456031799316406,0.0,-7.802764415740967,-28.656885147094727
57,14,local,bs1,0,-0.7391565442085266,-0.5863524079322815,0.15280413627624512,-7.802764415740967,-28.656885147094727
57,15,local,bs1,0,-1.2144038677215576,-1.0577552318572998,0.1566486358642578,-7.802764415740967,-28.656885147094727
57,16,local,local,1,-0.3596099615097046,-0.3596099615097046,0.0,-7.802764415740967,-28.656885147094727
57,17,local,local,1,-0.04182317107915878,-0.04182317107915878,0.0,-7.802764415740967,-28.656885147094727
57,18,local,local,1,-0.1639464795589447,-0.1639464795589447,0.0,-7.802764415740967,-28.656885147094727
57,19,local,local,1,-0.6093508005142212,-0.6093508005142212,0.0,-7.802764415740967,-28.656885147094727
57,20,local,bs1,0,-0.49726173281669617,-0.2898103594779968,0.20745137333869934,-7.802764415740967,-28.656885147094727
57,21,local,local,1,-0.0966338962316513,-0.0966338962316513,0.0,-7.802764415740967,-28.656885147094727
57,22,local,bs2,0,-0.30410119891166687,-0.008653146214783192,0.29544806480407715,-7.802764415740967,-28.656885147094727
57,23,local,bs2,0,-0.7147217988967896,-0.5877859592437744,0.12693583965301514,-7.802764415740967,-28.656885147094727
58,0,local,bs1,0,-0.8446284532546997,-0.5985568165779114,0.24607163667678833,-6.652218818664551,-27.895030975341797
58,1,local,local,1,-0.13709403574466705,-0.13709403574466705,0.0,-6.652218818664551,-27.895030975341797
58,2,local,local,1,-0.12017622590065002,-0.12017622590065002,0.0,-6.652218818664551,-27.895030975341797
58,3,local,local,1,-0.4172121286392212,-0.4172121286392212,0.0,-6.652218818664551,-27.895030975341797
58,4,local,local,1,-0.5815002918243408,-0.5815002918243408,0.0,-6.652218818664551,-27.895030975341797
58,5,local,local,1,-1.0693765878677368,-1.0693765878677368,0.0,-6.652218818664551,-27.895030975341797
58,6,local,local,1,-0.8958107829093933,-0.8958107829093933,0.0,-6.652218818664551,-27.895030975341797
58,7,local,local,1,-0.6636865139007568,-0.6636865139007568,0.0,-6.652218818664551,-27.895030975341797
58,8,local,local,1,-0.5993162989616394,-0.5993162989616394,0.0,-6.652218818664551,-27.895030975341797
58,9,local,local,1,-0.117987260222435,-0.117987260222435,0.0,-6.652218818664551,-27.895030975341797
58,10,local,bs2,0,-0.2811220586299896,-0.016767142340540886,0.2643549144268036,-6.652218818664551,-27.895030975341797
58,11,local,bs1,0,-0.5906636118888855,-0.44745177030563354,0.14321184158325195,-6.652218818664551,-27.895030975341797
58,12,local,local,1,-1.0377131700515747,-1.0377131700515747,0.0,-6.652218818664551,-27.895030975341797
58,13,local,bs1,0,-0.8358981609344482,-0.6207877397537231,0.2151104211807251,-6.652218818664551,-27.895030975341797
58,14,local,bs1,0,-0.7962766885757446,-0.6924591660499573,0.10381752252578735,-6.652218818664551,-27.895030975341797
58,15,local,bs2,0,-1.0938019752502441,-0.9570558071136475,0.13674616813659668,-6.652218818664551,-27.895030975341797
58,16,local,bs2,0,-0.5568009614944458,-0.30366745591163635,0.25313350558280945,-6.652218818664551,-27.895030975341797
58,17,local,local,1,-0.3815556764602661,-0.3815556764602661,0.0,-6.652218818664551,-27.895030975341797
58,18,local,bs1,0,-0.8278307318687439,-0.5434674620628357,0.2843632698059082,-6.652218818664551,-27.895030975341797
58,19,local,local,1,-0.5208042860031128,-0.5208042860031128,0.0,-6.652218818664551,-27.895030975341797
58,20,local,bs2,0,-0.7130082845687866,-0.4422711133956909,0.2707371711730957,-6.652218818664551,-27.895030975341797
58,21,local,bs2,0,-0.24443505704402924,-0.021709773689508438,0.2227252870798111,-6.652218818664551,-27.895030975341797
58,22,local,bs1,0,-0.3309271037578583,-0.11544157564640045,0.21548552811145782,-6.652218818664551,-27.895030975341797
58,23,local,bs1,0,-0.7122132182121277,-0.5596545934677124,0.15255862474441528,-6.652218818664551,-27.895030975341797
59,0,local,local,1,-0.6673089265823364,-0.6673089265823364,0.0,-2.6791627407073975,-27.225217819213867
59,1,local,local,1,-0.6479229927062988,-0.6479229927062988,0.0,-2.6791627407073975,-27.225217819213867
59,2,local,local,1,-0.5930156707763672,-0.5930156707763672,0.0,-2.6791627407073975,-27.225217819213867
59,3,local,bs2,0,-0.6403230428695679,-0.4624611437320709,0.17786189913749695,-2.6791627407073975,-27.225217819213867
59,4,local,local,1,-1.0063172578811646,-1.0063172578811646,0.0,-2.6791627407073975,-27.225217819213867
59,5,local,local,1,-0.12104545533657074,-0.12104545533657074,0.0,-2.6791627407073975,-27.225217819213867
59,6,local,bs2,0,-0.17425402998924255,-0.000988131738267839,0.17326590418815613,-2.6791627407073975,-27.225217819213867
59,7,local,bs1,0,-0.9374848008155823,-0.7455564737319946,0.19192832708358765,-2.6791627407073975,-27.225217819213867
59,8,local,bs2,0,-0.3746876120567322,-0.3226669430732727,0.05202066898345947,-2.6791627407073975,-27.225217819213867
59,9,local,bs1,0,-0.48703375458717346,-0.19718267023563385,0.2898510694503784,-2.6791627407073975,-27.225217819213867
59,10,local,bs2,0,-0.5699758529663086,-0.18594232201576233,0.38403353095054626,-2.6791627407073975,-27.225217819213867
59,11,local,bs2,0,-0.7211102247238159,-0.5061085224151611,0.21500170230865479,-2.6791627407073975,-27.225217819213867
59,12,local,bs2,0,-0.7581470012664795,-0.5510808229446411,0.20706617832183838,-2.6791627407073975,-27.225217819213867
59,13,local,bs1,0,-0.5436038374900818,-0.3625289797782898,0.181074857711792,-2.6791627407073975,-27.225217819213867
59,14,local,local,1,-0.2672887444496155,-0.2672887444496155,0.0,-2.6791627407073975,-27.225217819213867
59,15,local,bs1,0,-1.045042872428894,-0.8473706245422363,0.19767224788665771,-2.6791627407073975,-27.225217819213867
59,16,local,bs2,0,-0.6954874992370605,-0.3544504940509796,0.34103700518608093,-2.6791627407073975,-27.225217819213867
59,17,local,local,1,-0.3865055739879608,-0.3865055739879608,0.0,-2.6791627407073975,-27.225217819213867
59,18,local,bs2,0,-0.6087466478347778,-0.4222020208835602,0.18654462695121765,-2.6791627407073975,-27.225217819213867
59,19,local,local,1,-0.44620877504348755,-0.44620877504348755,0.0,-2.6791627407073975,-27.225217819213867
59,20,local,bs2,0,-0.39755380153656006,-0.30795782804489136,0.0895959734916687,-2.6791627407073975,-27.225217819213867
59,21,local,local,1,-0.05845557153224945,-0.05845557153224945,0.0,-2.6791627407073975,-27.225217819213867
