mode,epoch,update_epoch,minibatch_id,trace_stage,trace_scope,critic_loss,actor_loss,critic_grad_norm,actor_grad_norm,critic_param_delta_norm,actor_param_delta_norm,critic_backbone_delta_norm,critic_head_delta_norm,actor_backbone_delta_norm,actor_head_delta_norm,critic_param_delta_norm_after_popart,critic_backbone_delta_norm_after_popart,critic_head_delta_norm_after_popart,critic_param_delta_norm_after_optimizer_step,value_pred_mean,value_pred_std,value_target_mean,value_target_std,return_mean,return_std,advantage_mean,advantage_std,pearson_value_vs_value_target,spearman_value_vs_value_target,pearson_value_vs_return,spearman_value_vs_return,pearson_value_vs_advantage,spearman_value_vs_advantage,pearson_value_vs_one_step_reward,spearman_value_vs_one_step_reward,popart_mean,popart_std
hierarchical_actor_joint_reward_aligned_credit,0,5,20,after_critic,minibatch,0.22351950407028198,0.077694833278656,1.4999802808999032,0.0,0.047995220086114586,0.0,0.04607835719267127,0.00410236630923315,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.047995220086114586,-31.112545013427734,5.837586879730225,-0.7510859370231628,0.866625964641571,-33.00202178955078,7.525330066680908,-19.22930908203125,18.108142852783203,0.7347944378852844,0.5590176582336426,0.7347944974899292,0.5590176582336426,0.5030295252799988,0.5949413776397705,0.08704179525375366,0.2093108743429184,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,5,21,before_actor,minibatch,0.18506759405136108,0.16653357446193695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.0,-30.608196258544922,7.245157241821289,-0.40298542380332947,1.1350393295288086,-29.979293823242188,9.856093406677246,-17.26738929748535,16.665210723876953,0.8119486570358276,0.6920821666717529,0.8119487166404724,0.6920821666717529,0.3353084325790405,0.4409824311733246,-0.16478312015533447,0.2492668777704239,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,5,21,after_actor_before_critic,minibatch,0.18506759405136108,0.16653357446193695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.0,-30.608196258544922,7.245157241821289,-0.40298542380332947,1.1350393295288086,-29.979293823242188,9.856093406677246,-17.26738929748535,16.665210723876953,0.8119486570358276,0.6920821666717529,0.8119487166404724,0.6920821666717529,0.3353084325790405,0.4409824311733246,-0.16478312015533447,0.2492668777704239,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,5,21,before_critic,minibatch,0.18506759405136108,0.16653357446193695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.0,-30.608196258544922,7.245157241821289,-0.40298542380332947,1.1350393295288086,-29.979293823242188,9.856093406677246,-17.26738929748535,16.665210723876953,0.8119486570358276,0.6920821666717529,0.8119487166404724,0.6920821666717529,0.3353084325790405,0.4409824311733246,-0.16478312015533447,0.2492668777704239,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,5,21,after_backward_before_step,minibatch,0.18506759405136108,0.16653357446193695,0.4993225055967552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.0,-30.608196258544922,7.245157241821289,-0.40298542380332947,1.1350393295288086,-29.979293823242188,9.856093406677246,-17.26738929748535,16.665210723876953,0.8119486570358276,0.6920821666717529,0.8119487166404724,0.6920821666717529,0.3353084325790405,0.4409824311733246,-0.16478312015533447,0.2492668777704239,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,5,21,after_optimizer_step,minibatch,0.18506759405136108,0.16653357446193695,0.4993225055967552,0.0,0.051916658884234364,0.0,0.04877802800016529,0.003632031968936651,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.051916658884234364,-30.795059204101562,7.030672550201416,-0.40298542380332947,1.1350393295288086,-29.979293823242188,9.856093406677246,-17.26738929748535,16.665210723876953,0.8503672480583191,0.7016129493713379,0.8503672480583191,0.7016129493713379,0.3600841760635376,0.43365105986595154,-0.1407337337732315,0.2730938792228699,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,5,21,after_critic,minibatch,0.18506759405136108,0.16653357446193695,0.4993225055967552,0.0,0.051916658884234364,0.0,0.04877802800016529,0.003632031968936651,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.051916658884234364,-30.795059204101562,7.030672550201416,-0.40298542380332947,1.1350393295288086,-29.979293823242188,9.856093406677246,-17.26738929748535,16.665210723876953,0.8503672480583191,0.7016129493713379,0.8503672480583191,0.7016129493713379,0.3600841760635376,0.43365105986595154,-0.1407337337732315,0.2730938792228699,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,5,22,before_actor,minibatch,0.22009988129138947,0.04766589403152466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.0,-28.842031478881836,9.378302574157715,-0.4183643162250519,1.1490702629089355,-30.112834930419922,9.977930068969727,-13.269011497497559,17.800996780395508,0.8168759346008301,0.8240469694137573,0.8168759346008301,0.8240469694137573,0.691126823425293,0.7675953507423401,0.06961534917354584,0.12243402749300003,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,5,22,after_actor_before_critic,minibatch,0.22009988129138947,0.04766589403152466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.0,-28.842031478881836,9.378302574157715,-0.4183643162250519,1.1490702629089355,-30.112834930419922,9.977930068969727,-13.269011497497559,17.800996780395508,0.8168759346008301,0.8240469694137573,0.8168759346008301,0.8240469694137573,0.691126823425293,0.7675953507423401,0.06961534917354584,0.12243402749300003,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,5,22,before_critic,minibatch,0.22009988129138947,0.04766589403152466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.0,-28.842031478881836,9.378302574157715,-0.4183643162250519,1.1490702629089355,-30.112834930419922,9.977930068969727,-13.269011497497559,17.800996780395508,0.8168759346008301,0.8240469694137573,0.8168759346008301,0.8240469694137573,0.691126823425293,0.7675953507423401,0.06961534917354584,0.12243402749300003,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,5,22,after_backward_before_step,minibatch,0.22009988129138947,0.04766589403152466,1.1441037985953377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.0,-28.842031478881836,9.378302574157715,-0.4183643162250519,1.1490702629089355,-30.112834930419922,9.977930068969727,-13.269011497497559,17.800996780395508,0.8168759346008301,0.8240469694137573,0.8168759346008301,0.8240469694137573,0.691126823425293,0.7675953507423401,0.06961534917354584,0.12243402749300003,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,5,22,after_optimizer_step,minibatch,0.22009988129138947,0.04766589403152466,1.1441037985953377,0.0,0.05439609535932689,0.0,0.05190820350042259,0.003508044164245379,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.05439609535932689,-29.34267807006836,8.584931373596191,-0.4183643162250519,1.1490702629089355,-30.112834930419922,9.977930068969727,-13.269011497497559,17.800996780395508,0.8572295308113098,0.8647361397743225,0.8572295308113098,0.8647361397743225,0.7169957756996155,0.7481672167778015,0.038146354258060455,0.13856306672096252,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,5,22,after_critic,minibatch,0.22009988129138947,0.04766589403152466,1.1441037985953377,0.0,0.05439609535932689,0.0,0.05190820350042259,0.003508044164245379,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.05439609535932689,-29.34267807006836,8.584931373596191,-0.4183643162250519,1.1490702629089355,-30.112834930419922,9.977930068969727,-13.269011497497559,17.800996780395508,0.8572295308113098,0.8647361397743225,0.8572295308113098,0.8647361397743225,0.7169957756996155,0.7481672167778015,0.038146354258060455,0.13856306672096252,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,5,23,before_actor,minibatch,0.20733948051929474,0.12157341837882996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.0,-31.08778190612793,5.186211585998535,-0.8323684334754944,0.7270629405975342,-33.70783233642578,6.3134379386901855,-21.749774932861328,19.586191177368164,0.646743893623352,0.800000011920929,0.6467439532279968,0.800000011920929,0.5960348844528198,0.20000000298023224,0.5001246929168701,0.20000000298023224,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,5,23,after_actor_before_critic,minibatch,0.20733948051929474,0.12157341837882996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.0,-31.08778190612793,5.186211585998535,-0.8323684334754944,0.7270629405975342,-33.70783233642578,6.3134379386901855,-21.749774932861328,19.586191177368164,0.646743893623352,0.800000011920929,0.6467439532279968,0.800000011920929,0.5960348844528198,0.20000000298023224,0.5001246929168701,0.20000000298023224,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,5,23,before_critic,minibatch,0.20733948051929474,0.12157341837882996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.0,-31.08778190612793,5.186211585998535,-0.8323684334754944,0.7270629405975342,-33.70783233642578,6.3134379386901855,-21.749774932861328,19.586191177368164,0.646743893623352,0.800000011920929,0.6467439532279968,0.800000011920929,0.5960348844528198,0.20000000298023224,0.5001246929168701,0.20000000298023224,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,5,23,after_backward_before_step,minibatch,0.20733948051929474,0.12157341837882996,3.3608634232664887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.0,-31.08778190612793,5.186211585998535,-0.8323684334754944,0.7270629405975342,-33.70783233642578,6.3134379386901855,-21.749774932861328,19.586191177368164,0.646743893623352,0.800000011920929,0.6467439532279968,0.800000011920929,0.5960348844528198,0.20000000298023224,0.5001246929168701,0.20000000298023224,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,5,23,after_optimizer_step,minibatch,0.20733948051929474,0.12157341837882996,3.3608634232664887,0.0,0.05396195419164186,0.0,0.05193168334634857,0.0034102601784205978,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.05396195419164186,-32.733821868896484,2.7670722007751465,-0.8323684334754944,0.7270629405975342,-33.70783233642578,6.3134379386901855,-21.749774932861328,19.586191177368164,0.6665502786636353,0.800000011920929,0.6665502786636353,0.800000011920929,0.5673887729644775,0.20000000298023224,0.46967893838882446,0.20000000298023224,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,5,23,after_critic,minibatch,0.20733948051929474,0.12157341837882996,3.3608634232664887,0.0,0.05396195419164186,0.0,0.05193168334634857,0.0034102601784205978,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.05396195419164186,-32.733821868896484,2.7670722007751465,-0.8323684334754944,0.7270629405975342,-33.70783233642578,6.3134379386901855,-21.749774932861328,19.586191177368164,0.6665502786636353,0.800000011920929,0.6665502786636353,0.800000011920929,0.5673887729644775,0.20000000298023224,0.46967893838882446,0.20000000298023224,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,6,24,before_actor,minibatch,0.1502847969532013,0.06448465585708618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.0,-30.859325408935547,6.374806880950928,-0.46647003293037415,1.055370807647705,-30.530561447143555,9.16429328918457,-16.541662216186523,16.117752075195312,0.8734784722328186,0.7562317252159119,0.8734784126281738,0.7562317252159119,0.500167965888977,0.6722874641418457,-0.2717690169811249,0.2423020750284195,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,6,24,after_actor_before_critic,minibatch,0.1502847969532013,0.06448465585708618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.0,-30.859325408935547,6.374806880950928,-0.46647003293037415,1.055370807647705,-30.530561447143555,9.16429328918457,-16.541662216186523,16.117752075195312,0.8734784722328186,0.7562317252159119,0.8734784126281738,0.7562317252159119,0.500167965888977,0.6722874641418457,-0.2717690169811249,0.2423020750284195,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,6,24,before_critic,minibatch,0.1502847969532013,0.06448465585708618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.0,-30.859325408935547,6.374806880950928,-0.46647003293037415,1.055370807647705,-30.530561447143555,9.16429328918457,-16.541662216186523,16.117752075195312,0.8734784722328186,0.7562317252159119,0.8734784126281738,0.7562317252159119,0.500167965888977,0.6722874641418457,-0.2717690169811249,0.2423020750284195,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,6,24,after_backward_before_step,minibatch,0.1502847969532013,0.06448465585708618,0.8045655724818039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.0,-30.859325408935547,6.374806880950928,-0.46647003293037415,1.055370807647705,-30.530561447143555,9.16429328918457,-16.541662216186523,16.117752075195312,0.8734784722328186,0.7562317252159119,0.8734784126281738,0.7562317252159119,0.500167965888977,0.6722874641418457,-0.2717690169811249,0.2423020750284195,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,6,24,after_optimizer_step,minibatch,0.1502847969532013,0.06448465585708618,0.8045655724818039,0.0,0.052426454676569215,0.0,0.048862564159347054,0.003106361610236787,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.052426454676569215,-30.857892990112305,7.010683059692383,-0.46647003293037415,1.055370807647705,-30.530561447143555,9.16429328918457,-16.541662216186523,16.117752075195312,0.8787423372268677,0.806451678276062,0.8787423372268677,0.806451678276062,0.4741358160972595,0.6253666281700134,-0.28844282031059265,0.18988271057605743,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,6,24,after_critic,minibatch,0.1502847969532013,0.06448465585708618,0.8045655724818039,0.0,0.052426454676569215,0.0,0.048862564159347054,0.003106361610236787,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.052426454676569215,-30.857892990112305,7.010683059692383,-0.46647003293037415,1.055370807647705,-30.530561447143555,9.16429328918457,-16.541662216186523,16.117752075195312,0.8787423372268677,0.806451678276062,0.8787423372268677,0.806451678276062,0.4741358160972595,0.6253666281700134,-0.28844282031059265,0.18988271057605743,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,6,25,before_actor,minibatch,0.17925076186656952,0.1607706993818283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.0,-32.80295944213867,4.543066501617432,-0.7078895568847656,0.8931085467338562,-32.626922607421875,7.755290985107422,-18.71491050720215,13.558889389038086,0.7630143761634827,0.6429619193077087,0.763014554977417,0.6429619193077087,0.1022903099656105,0.05681818723678589,-0.006983229424804449,0.049486808478832245,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,6,25,after_actor_before_critic,minibatch,0.17925076186656952,0.1607706993818283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.0,-32.80295944213867,4.543066501617432,-0.7078895568847656,0.8931085467338562,-32.626922607421875,7.755290985107422,-18.71491050720215,13.558889389038086,0.7630143761634827,0.6429619193077087,0.763014554977417,0.6429619193077087,0.1022903099656105,0.05681818723678589,-0.006983229424804449,0.049486808478832245,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,6,25,before_critic,minibatch,0.17925076186656952,0.1607706993818283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.0,-32.80295944213867,4.543066501617432,-0.7078895568847656,0.8931085467338562,-32.626922607421875,7.755290985107422,-18.71491050720215,13.558889389038086,0.7630143761634827,0.6429619193077087,0.763014554977417,0.6429619193077087,0.1022903099656105,0.05681818723678589,-0.006983229424804449,0.049486808478832245,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,6,25,after_backward_before_step,minibatch,0.17925076186656952,0.1607706993818283,0.65472944165766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.0,-32.80295944213867,4.543066501617432,-0.7078895568847656,0.8931085467338562,-32.626922607421875,7.755290985107422,-18.71491050720215,13.558889389038086,0.7630143761634827,0.6429619193077087,0.763014554977417,0.6429619193077087,0.1022903099656105,0.05681818723678589,-0.006983229424804449,0.049486808478832245,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,6,25,after_optimizer_step,minibatch,0.17925076186656952,0.1607706993818283,0.65472944165766,0.0,0.05730973134173187,0.0,0.05442321813868224,0.0028222548874999465,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.05730973134173187,-32.757415771484375,5.654361248016357,-0.7078895568847656,0.8931085467338562,-32.626922607421875,7.755290985107422,-18.71491050720215,13.558889389038086,0.7811618447303772,0.7049120664596558,0.781161904335022,0.7049120664596558,0.07629238069057465,0.11546921730041504,-0.0310426726937294,0.02859237790107727,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,6,25,after_critic,minibatch,0.17925076186656952,0.1607706993818283,0.65472944165766,0.0,0.05730973134173187,0.0,0.05442321813868224,0.0028222548874999465,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.05730973134173187,-32.757415771484375,5.654361248016357,-0.7078895568847656,0.8931085467338562,-32.626922607421875,7.755290985107422,-18.71491050720215,13.558889389038086,0.7811618447303772,0.7049120664596558,0.781161904335022,0.7049120664596558,0.07629238069057465,0.11546921730041504,-0.0310426726937294,0.02859237790107727,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,6,26,before_actor,minibatch,0.1321597546339035,0.09181283414363861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.0,-29.914560317993164,8.6364164352417,-0.3758159279823303,1.211645245552063,-29.74336814880371,10.521299362182617,-14.68474006652832,22.964736938476562,0.9100168943405151,0.8445748686790466,0.9100168347358704,0.8445748686790466,0.6553803086280823,0.8115836381912231,0.08514831960201263,0.21994136273860931,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,6,26,after_actor_before_critic,minibatch,0.1321597546339035,0.09181283414363861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.0,-29.914560317993164,8.6364164352417,-0.3758159279823303,1.211645245552063,-29.74336814880371,10.521299362182617,-14.68474006652832,22.964736938476562,0.9100168943405151,0.8445748686790466,0.9100168347358704,0.8445748686790466,0.6553803086280823,0.8115836381912231,0.08514831960201263,0.21994136273860931,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,6,26,before_critic,minibatch,0.1321597546339035,0.09181283414363861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.0,-29.914560317993164,8.6364164352417,-0.3758159279823303,1.211645245552063,-29.74336814880371,10.521299362182617,-14.68474006652832,22.964736938476562,0.9100168943405151,0.8445748686790466,0.9100168347358704,0.8445748686790466,0.6553803086280823,0.8115836381912231,0.08514831960201263,0.21994136273860931,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,6,26,after_backward_before_step,minibatch,0.1321597546339035,0.09181283414363861,0.7053267969838026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.0,-29.914560317993164,8.6364164352417,-0.3758159279823303,1.211645245552063,-29.74336814880371,10.521299362182617,-14.68474006652832,22.964736938476562,0.9100168943405151,0.8445748686790466,0.9100168347358704,0.8445748686790466,0.6553803086280823,0.8115836381912231,0.08514831960201263,0.21994136273860931,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,6,26,after_optimizer_step,minibatch,0.1321597546339035,0.09181283414363861,0.7053267969838026,0.0,0.055570422781513196,0.0,0.053246786810549646,0.0026263308116997786,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.055570422781513196,-29.492046356201172,9.4358491897583,-0.3758159279823303,1.211645245552063,-29.74336814880371,10.521299362182617,-14.68474006652832,22.964736938476562,0.9176408648490906,0.8640030026435852,0.917640745639801,0.8640030026435852,0.6662799119949341,0.8027859926223755,0.09675341844558716,0.20967744290828705,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,6,26,after_critic,minibatch,0.1321597546339035,0.09181283414363861,0.7053267969838026,0.0,0.055570422781513196,0.0,0.053246786810549646,0.0026263308116997786,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.055570422781513196,-29.492046356201172,9.4358491897583,-0.3758159279823303,1.211645245552063,-29.74336814880371,10.521299362182617,-14.68474006652832,22.964736938476562,0.9176408648490906,0.8640030026435852,0.917640745639801,0.8640030026435852,0.6662799119949341,0.8027859926223755,0.09675341844558716,0.20967744290828705,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,6,27,before_actor,minibatch,0.14950458705425262,-0.05510475113987923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.0,-34.29532241821289,1.260409951210022,-1.0104491710662842,0.6122438311576843,-35.25419235229492,5.316408157348633,-20.344955444335938,9.520092964172363,0.6128798127174377,0.800000011920929,0.612879753112793,0.800000011920929,0.954852819442749,0.20000000298023224,-0.1010926142334938,0.4000000059604645,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,6,27,after_actor_before_critic,minibatch,0.14950458705425262,-0.05510475113987923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.0,-34.29532241821289,1.260409951210022,-1.0104491710662842,0.6122438311576843,-35.25419235229492,5.316408157348633,-20.344955444335938,9.520092964172363,0.6128798127174377,0.800000011920929,0.612879753112793,0.800000011920929,0.954852819442749,0.20000000298023224,-0.1010926142334938,0.4000000059604645,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,6,27,before_critic,minibatch,0.14950458705425262,-0.05510475113987923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.0,-34.29532241821289,1.260409951210022,-1.0104491710662842,0.6122438311576843,-35.25419235229492,5.316408157348633,-20.344955444335938,9.520092964172363,0.6128798127174377,0.800000011920929,0.612879753112793,0.800000011920929,0.954852819442749,0.20000000298023224,-0.1010926142334938,0.4000000059604645,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,6,27,after_backward_before_step,minibatch,0.14950458705425262,-0.05510475113987923,0.7321457185289564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.0,-34.29532241821289,1.260409951210022,-1.0104491710662842,0.6122438311576843,-35.25419235229492,5.316408157348633,-20.344955444335938,9.520092964172363,0.6128798127174377,0.800000011920929,0.612879753112793,0.800000011920929,0.954852819442749,0.20000000298023224,-0.1010926142334938,0.4000000059604645,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,6,27,after_optimizer_step,minibatch,0.14950458705425262,-0.05510475113987923,0.7321457185289564,0.0,0.057121998915119356,0.0,0.05265646049949007,0.0028380254073634295,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.057121998915119356,-33.864166259765625,2.367283582687378,-1.0104491710662842,0.6122438311576843,-35.25419235229492,5.316408157348633,-20.344955444335938,9.520092964172363,0.6117489337921143,0.800000011920929,0.6117489337921143,0.800000011920929,0.9692504405975342,0.20000000298023224,-0.11679746955633163,0.4000000059604645,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,6,27,after_critic,minibatch,0.14950458705425262,-0.05510475113987923,0.7321457185289564,0.0,0.057121998915119356,0.0,0.05265646049949007,0.0028380254073634295,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.057121998915119356,-33.864166259765625,2.367283582687378,-1.0104491710662842,0.6122438311576843,-35.25419235229492,5.316408157348633,-20.344955444335938,9.520092964172363,0.6117489337921143,0.800000011920929,0.6117489337921143,0.800000011920929,0.9692504405975342,0.20000000298023224,-0.11679746955633163,0.4000000059604645,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,7,28,before_actor,minibatch,0.14084628224372864,0.1158343181014061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.0,-30.850818634033203,9.273164749145508,-0.5170278549194336,1.0774719715118408,-30.96957778930664,9.356207847595215,-16.02777671813965,16.988332748413086,0.8777138590812683,0.8137830495834351,0.8777140378952026,0.8137830495834351,0.43378815054893494,0.6158358454704285,0.0679485872387886,0.30388566851615906,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,7,28,after_actor_before_critic,minibatch,0.14084628224372864,0.1158343181014061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.0,-30.850818634033203,9.273164749145508,-0.5170278549194336,1.0774719715118408,-30.96957778930664,9.356207847595215,-16.02777671813965,16.988332748413086,0.8777138590812683,0.8137830495834351,0.8777140378952026,0.8137830495834351,0.43378815054893494,0.6158358454704285,0.0679485872387886,0.30388566851615906,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,7,28,before_critic,minibatch,0.14084628224372864,0.1158343181014061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.0,-30.850818634033203,9.273164749145508,-0.5170278549194336,1.0774719715118408,-30.96957778930664,9.356207847595215,-16.02777671813965,16.988332748413086,0.8777138590812683,0.8137830495834351,0.8777140378952026,0.8137830495834351,0.43378815054893494,0.6158358454704285,0.0679485872387886,0.30388566851615906,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,7,28,after_backward_before_step,minibatch,0.14084628224372864,0.1158343181014061,0.6190335728783539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.0,-30.850818634033203,9.273164749145508,-0.5170278549194336,1.0774719715118408,-30.96957778930664,9.356207847595215,-16.02777671813965,16.988332748413086,0.8777138590812683,0.8137830495834351,0.8777140378952026,0.8137830495834351,0.43378815054893494,0.6158358454704285,0.0679485872387886,0.30388566851615906,-26.479977289835613,8.683481033755402
hierarchical_actor_joint_reward_aligned_credit,0,7,28,after_optimizer_step,minibatch,0.14084628224372864,0.1158343181014061,0.6190335728783539,0.0,0.054921936784281866,0.0,0.0498947683075125,0.002481076309563131,0.0,0.0,0.22916590949563415,0.0,0.22916590949563415,0.054921936784281866,-30.64097023010254,9.482690811157227,-0.5170278549194336,1.0774719715118408,-30.96957778930664,9.356207847595215,-16.02777671813965,16.988332748413086,0.8848949074745178,0.8339443802833557,0.884894847869873,0.8339443802833557,0.46638768911361694,0.5982404947280884,0.06715995073318481,0.30388566851615906,-26.479977289835613,8.683481033755402
