epoch,layer_name,layer_active_count,layer_clipped_active_count,layer_clipped_active_fraction,layer_active_preconditioner_mean,layer_active_preconditioner_p95,layer_active_preconditioner_p99,layer_active_preconditioner_max,layer_active_preconditioner_mean_after_clip,layer_active_preconditioner_p95_after_clip,layer_active_preconditioner_p99_after_clip,layer_active_preconditioner_max_after_clip,layer_actual_param_delta_norm,layer_raw_grad_norm,layer_preconditioned_grad_norm,layer_soft_geometry_scale_factor,layer_soft_geometry_trigger_active_fraction,layer_soft_geometry_overflow_stat
8,critic_backbone.7.bias,8960,0,0.0,1777.6715087890625,2359.9116088867186,2529.4928027343744,2702.956298828125,1777.6715087890625,2359.9116088867186,2529.4928027343744,2702.956298828125,0.001074838885272454,0.004650493978988379,8.367357666151864,1.0,0.0,0.0
8,critic_backbone.7.weight,8960,0,0.0,2970.951904296875,3646.3007812499995,4821.587148437499,5711.240234375,2970.951904296875,3646.3007812499995,4821.587148437499,5711.240234375,0.0010576080073535974,0.0024972486193291844,7.444831214632306,0.9837273503475729,0.03125,0.047265771529968456
9,critic_backbone.0.weight,3001600,0,0.0,330924.9375,2371818.1874999637,6646850.369999858,28724246.0,330924.9375,2371818.1874999637,6646850.369999858,28724246.0,0.007780525161485587,0.2731881848403386,185.6884789603097,0.2875445799446127,0.09487107023596764,7.079214329020576
9,critic_backbone.4.bias,8960,0,0.0,1989.58837890625,3508.746606445312,4169.6875,4525.21875,1989.58837890625,3508.746606445312,4169.6875,4525.21875,0.001156173601962759,0.0050802541098424366,8.840097512517657,0.9866494876282419,0.025223214285714286,0.03866184818160473
9,critic_backbone.6.weight,1146880,0,0.0,3153.958251953125,4105.8326171875,4593.139199218749,5834.400390625,3153.958251953125,4105.8326171875,4593.139199218749,5834.400390625,0.015020155221489924,0.036411671021154945,110.77692685808454,0.9675690915304008,0.0690673828125,0.09576936542818244
9,critic_backbone.7.bias,8960,0,0.0,1831.1815185546875,2337.395324707031,2480.2563476562495,2700.74609375,1831.1815185546875,2337.395324707031,2480.2563476562495,2700.74609375,0.0006716336938552558,0.0036180279234291185,6.580064989839282,1.0,0.0,0.0
9,critic_backbone.7.weight,8960,0,0.0,3100.166748046875,3776.2682983398436,4803.1309423828125,5794.8271484375,3100.166748046875,3776.2682983398436,4803.1309423828125,5794.8271484375,0.0006797481662943027,0.0018744585777832462,5.794522610732487,0.9801617593290737,0.037723214285714284,0.05783223491452193
10,critic_backbone.0.weight,3001600,0,0.0,336927.65625,2427222.25,6857153.2599999495,29275686.0,336927.65625,2427222.25,6857153.2599999495,29275686.0,0.008097159350290895,0.30401936737554414,200.0383413042341,0.28693499923919086,0.09419043298278536,7.100317171242153
10,critic_backbone.4.bias,8960,0,0.0,2023.6866455078125,3531.698071289062,4125.353364257812,4649.8837890625,2023.6866455078125,3531.698071289062,4125.353364257812,4649.8837890625,0.0011370907229970076,0.005199219497652458,8.86633928843907,0.9861893034651914,0.0234375,0.04001251116051451
10,critic_backbone.6.weight,1146880,0,0.0,3184.7763671875,4131.120141601563,4577.464194335937,5414.5751953125,3184.7763671875,4131.120141601563,4577.464194335937,5414.5751953125,0.01551094331911632,0.03894393116767917,119.18274656023299,0.9665109642292551,0.07493547712053572,0.098999485981398
10,critic_backbone.7.bias,8960,0,0.0,1891.9383544921875,2403.6350708007812,2585.844755859375,2702.731201171875,1891.9383544921875,2403.6350708007812,2585.844755859375,2702.731201171875,0.0008037199320304872,0.003973211913502642,7.4406030331339155,1.0,0.0,0.0
10,critic_backbone.7.weight,8960,0,0.0,3226.347412109375,3904.577453613281,4863.17501953125,5849.10009765625,3226.347412109375,3904.577453613281,4863.17501953125,5849.10009765625,0.0009048883441469765,0.002177205991132983,7.012400441510337,0.9759015537525161,0.039732142857142855,0.07055670731100329
11,critic_backbone.0.weight,3001600,0,0.0,339738.9375,2431505.0,7091980.8349999925,29382616.0,339738.9375,2431505.0,7091980.8349999925,29382616.0,0.008538647794297763,0.2715393726314817,186.55044354030065,0.2868381648709552,0.09391791075468063,7.103681984853569
11,critic_backbone.4.bias,8960,0,0.0,2021.0673828125,3416.069592285154,4017.22037109375,4618.20703125,2021.0673828125,3416.069592285154,4017.22037109375,4618.20703125,0.0015181678097828158,0.0056900206421102795,10.232352590560913,0.9882920530418854,0.012723214285714286,0.03385092877028289
11,critic_backbone.6.weight,1146880,0,0.0,3162.95556640625,4115.213549804687,4540.997944335933,5370.666015625,3162.95556640625,4115.213549804687,4540.997944335933,5370.666015625,0.0184109067411295,0.04348459877073765,130.05015226091658,0.9671641616519161,0.07114345005580357,0.09700256677143228
11,critic_backbone.7.bias,8960,0,0.0,1916.466552734375,2397.038134765625,2636.8763989257814,2730.7509765625,1916.466552734375,2397.038134765625,2636.8763989257814,2730.7509765625,0.0012075235784452941,0.005077276947642011,9.491704421383995,1.0,0.0,0.0
11,critic_backbone.7.weight,8960,0,0.0,3272.484375,3952.122180175781,4872.899057617187,5859.2470703125,3272.484375,3952.122180175781,4872.899057617187,5859.2470703125,0.0013042390733192276,0.002883075675760795,9.359959166390555,0.974014985079044,0.04252232142857143,0.0762256845848608
