block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,theta_advantage_mean,theta_advantage_std,theta_advantage_max,theta_advantage_min,route_advantage_mean,route_advantage_std,route_advantage_max,route_advantage_min,route_gate_mean,route_gate_std,route_gate_min,route_gate_max,route_gate_active_fraction,route_mask_mean,route_mask_active_fraction,theta_selected_action_prob_gain_mean,theta_selected_action_prob_gain_std,route_selected_action_prob_gain_mean,route_selected_action_prob_gain_std,theta_clip_fraction,route_clip_fraction,offload_vs_local_value_gap_mean,offload_vs_local_value_gap_std,bs1_vs_bs2_value_gap_mean,bs1_vs_bs2_value_gap_std,epoch
5,15,18,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.010724050924181938,0.20073655247688293,0.5339977741241455,-0.7240645885467529,0.003344977740198374,0.16695506870746613,0.6293730735778809,-0.61528080701828,0.4761059582233429,0.11000179499387741,0.23830612003803253,0.7192516922950745,0.46000000834465027,0.46000000834465027,0.46000000834465027,0.025727953761816025,0.2956569492816925,0.047626275569200516,0.27666008472442627,0.2800000011920929,0.3799999952316284,-0.7356772422790527,0.20627811551094055,-0.15871396660804749,0.1723724603652954,4
6,18,21,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.008169839158654213,0.1622195988893509,0.48912861943244934,-0.3814626634120941,-0.015918772667646408,0.24020816385746002,0.5483589768409729,-0.9806561470031738,0.470641165971756,0.1049051284790039,0.2555258572101593,0.7576823830604553,0.4000000059604645,0.4000000059604645,0.4000000059604645,-0.020907092839479446,0.24704286456108093,0.012417235411703587,0.36675238609313965,0.3400000035762787,0.5,0.23472091555595398,0.15935680270195007,0.6488803625106812,0.35053470730781555,4
7,21,24,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.008594142273068428,0.23939149081707,0.8129664063453674,-0.7083207368850708,0.011287429369986057,0.30133071541786194,1.3510830402374268,-1.5575692653656006,0.5096152424812317,0.09257445484399796,0.31859272718429565,0.7178550362586975,0.5899999737739563,0.5899999737739563,0.5899999737739563,-0.012580487877130508,0.2536952495574951,-0.01627453975379467,0.29683178663253784,0.30000001192092896,0.5,-0.48952561616897583,0.2839522063732147,-0.4920879304409027,0.2594687342643738,4
8,24,27,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.02266627550125122,0.22377759218215942,0.6827300190925598,-0.7879458069801331,0.009792082011699677,0.20917494595050812,0.791398286819458,-0.8682733178138733,0.48807334899902344,0.11049196869134903,0.2754054367542267,0.7433202266693115,0.49000000953674316,0.49000000953674316,0.49000000953674316,0.03283817321062088,0.3720008134841919,0.04371940717101097,0.3474586009979248,0.3199999928474426,0.36000001430511475,-1.169470191001892,0.3086062967777252,-0.4805898368358612,0.23408623039722443,4
9,27,30,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.012888803146779537,0.20202364027500153,0.5649175643920898,-0.4625135064125061,0.012268326245248318,0.1365075707435608,0.3996829688549042,-0.45382586121559143,0.4993409812450409,0.0898989886045456,0.3224866986274719,0.7109747529029846,0.5099999904632568,0.5099999904632568,0.5099999904632568,-0.012360825203359127,0.22770734131336212,0.03133082017302513,0.3055732548236847,0.30000001192092896,0.2800000011920929,-0.7983466386795044,0.2972157895565033,-0.5996495485305786,0.24027036130428314,4
10,30,33,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.002764122560620308,0.21497303247451782,0.9249389171600342,-0.5683647990226746,-0.02167609892785549,0.21946902573108673,0.5867369771003723,-0.7518260478973389,0.4995068609714508,0.10869409143924713,0.26316162943840027,0.7260537147521973,0.47999998927116394,0.47999998927116394,0.47999998927116394,-0.014313535764813423,0.2576979696750641,-0.022369060665369034,0.3424760401248932,0.33000001311302185,0.4399999976158142,-0.170610710978508,0.24723675847053528,1.03645658493042,0.32754379510879517,4
11,33,36,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.0269258264452219,0.23759780824184418,0.729160487651825,-0.7591566443443298,-0.022701937705278397,0.2890101969242096,1.1053820848464966,-0.9781876802444458,0.49183541536331177,0.10093923658132553,0.269469290971756,0.737858772277832,0.41999998688697815,0.41999998688697815,0.41999998688697815,-0.03600846603512764,0.23750096559524536,-0.029896611347794533,0.30616822838783264,0.3499999940395355,0.41999998688697815,-1.556422472000122,0.5160380601882935,1.0982152223587036,0.2746165096759796,4
12,36,39,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.0032455208711326122,0.20826536417007446,0.5611483454704285,-0.5311543345451355,-0.024082398042082787,0.2996715307235718,0.8731628656387329,-1.6897754669189453,0.4812726676464081,0.10210241377353668,0.23405849933624268,0.7096366286277771,0.4099999964237213,0.4099999964237213,0.4099999964237213,-0.016122236847877502,0.24683572351932526,0.07394997030496597,0.8564407229423523,0.3100000023841858,0.4000000059604645,0.16679958999156952,0.18141336739063263,1.0726652145385742,0.5146171450614929,4
13,39,42,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.022869179025292397,0.2160031497478485,0.6480874419212341,-0.5392757058143616,-0.009302464313805103,0.3458601236343384,1.0173611640930176,-1.412485122680664,0.5395944714546204,0.10541404783725739,0.26006263494491577,0.7667093276977539,0.6399999856948853,0.6399999856948853,0.6399999856948853,-0.006727085914462805,0.22468340396881104,0.061638955026865005,0.8352493643760681,0.3199999928474426,0.5199999809265137,0.668904721736908,0.20594286918640137,0.4274752140045166,0.3646497428417206,4
14,42,45,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.010622583329677582,0.18489843606948853,0.3843083381652832,-0.7621496915817261,-0.00926369708031416,0.1767333596944809,0.4774094223976135,-0.5979702472686768,0.49745532870292664,0.11920163035392761,0.20680171251296997,0.731421709060669,0.49000000953674316,0.49000000953674316,0.49000000953674316,0.0036193395499140024,0.25417211651802063,0.01877787336707115,0.31291598081588745,0.2800000011920929,0.4099999964237213,0.222914919257164,0.15807870030403137,0.4235740900039673,0.16609662771224976,4
15,45,48,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.005357974208891392,0.22525298595428467,1.0464036464691162,-0.4455091953277588,-0.03681546077132225,0.20318107306957245,0.6998190879821777,-0.7176594138145447,0.5093656778335571,0.09540268033742905,0.2899802625179291,0.8022607564926147,0.4699999988079071,0.4699999988079071,0.4699999988079071,-0.008869783952832222,0.30278486013412476,-0.05750972777605057,0.24533405900001526,0.3499999940395355,0.4099999964237213,-0.3469351530075073,0.36973655223846436,1.7228463888168335,0.425640732049942,4
16,48,51,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.010358734987676144,0.17177478969097137,0.44642603397369385,-0.5562043786048889,0.0037369567435234785,0.2558981478214264,0.8000324964523315,-1.0613607168197632,0.4979008436203003,0.11537688970565796,0.19336098432540894,0.7472939491271973,0.49000000953674316,0.49000000953674316,0.49000000953674316,-0.03422356769442558,0.2929011285305023,0.005828212946653366,0.3611258268356323,0.4000000059604645,0.47999998927116394,0.2145364135503769,0.14491374790668488,-0.1539115309715271,0.244381844997406,4
17,51,54,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.017516879364848137,0.2775731086730957,0.8761935234069824,-0.7626205086708069,0.004707288928329945,0.2102968841791153,0.7200785279273987,-0.7257280945777893,0.5085000395774841,0.11650899052619934,0.23132666945457458,0.8169313669204712,0.5299999713897705,0.5299999713897705,0.5299999713897705,0.024276556447148323,0.35882699489593506,0.032002419233322144,0.355011910200119,0.3700000047683716,0.46000000834465027,-0.8281091451644897,0.3972076177597046,-0.21329401433467865,0.18257007002830505,4
18,54,57,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.007431813981384039,0.20039984583854675,0.7534099221229553,-0.7208971977233887,0.008224815130233765,0.27694135904312134,1.1780729293823242,-0.8517969846725464,0.47708263993263245,0.11005979031324387,0.1830040067434311,0.7321593165397644,0.4699999988079071,0.4699999988079071,0.4699999988079071,-0.002164995763450861,0.32049763202667236,0.005665419157594442,0.2661623954772949,0.2800000011920929,0.28999999165534973,-0.5246107578277588,0.2816266715526581,-0.3449682593345642,0.2982304096221924,4
19,57,60,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.013030336238443851,0.2307818979024887,0.7323756217956543,-0.8283790349960327,-0.004994599614292383,0.18638956546783447,0.6745452284812927,-0.45858436822891235,0.4833385944366455,0.11213522404432297,0.2528473734855652,0.8518497347831726,0.4099999964237213,0.4099999964237213,0.4099999964237213,-0.023127572610974312,0.32208251953125,0.03552085533738136,0.3939676284790039,0.3400000035762787,0.4300000071525574,-0.4938632547855377,0.2506802976131439,0.2864972949028015,0.1600213199853897,4
20,60,63,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.034032970666885376,0.20054519176483154,0.7743421196937561,-0.4980316758155823,-0.02949477918446064,0.2244586944580078,0.7002348899841309,-1.0200002193450928,0.4565311372280121,0.10410609096288681,0.2408520132303238,0.7802835702896118,0.3799999952316284,0.3799999952316284,0.3799999952316284,0.005590728484094143,0.373918354511261,0.0038727582432329655,0.3413470685482025,0.36000001430511475,0.4099999964237213,-1.6009612083435059,0.4145853519439697,1.395230770111084,0.42598220705986023,4
21,63,66,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.0007970166043378413,0.31861844658851624,0.8749442100524902,-1.8245060443878174,0.008072499185800552,0.17832250893115997,0.8029849529266357,-0.5399675965309143,0.4767203629016876,0.10491926968097687,0.2759263813495636,0.7264516949653625,0.3799999952316284,0.3799999952316284,0.3799999952316284,0.0012122667394578457,0.22705578804016113,0.03634602203965187,0.2941356599330902,0.25999999046325684,0.3799999952316284,-0.25594013929367065,0.2456466555595398,-0.39205220341682434,0.2250204235315323,4
22,66,69,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.0067917583510279655,0.23172824084758759,0.5085363984107971,-0.6567633152008057,-0.00416672695428133,0.2572545111179352,0.8956704139709473,-1.0521043539047241,0.4939151406288147,0.11782777309417725,0.20446185767650604,0.7846493721008301,0.49000000953674316,0.49000000953674316,0.49000000953674316,0.036790478974580765,0.2826707661151886,0.09152618050575256,0.4102896451950073,0.33000001311302185,0.47999998927116394,-0.6836457848548889,0.2020728439092636,0.2284346967935562,0.19824865460395813,4
23,69,72,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.008609078824520111,0.20710872113704681,0.4178158938884735,-0.5855247974395752,-0.0419890433549881,0.3062079846858978,0.982704222202301,-0.9401892423629761,0.5021578073501587,0.10594112426042557,0.21420399844646454,0.7612472176551819,0.5099999904632568,0.5099999904632568,0.5099999904632568,0.012957088649272919,0.2874131500720978,0.030746325850486755,0.4065242111682892,0.2800000011920929,0.4000000059604645,0.19199222326278687,0.33265891671180725,1.948325514793396,0.6818431615829468,4
