block_index,block_start,block_stop_exclusive,block_size,block_semantic,block_weight_mean,block_weight_std,block_weight_max,block_weight_min,block_adv_scale_mean,block_adv_scale_std,block_adv_scale_max,block_adv_scale_min,block_value_score_mean,block_value_score_std,block_value_score_max,block_value_score_min,block_value_scale_mean,block_value_scale_std,block_value_scale_max,block_value_scale_min,block_advantage_mean,block_advantage_std,block_advantage_max,block_advantage_min,block_active_rate,block_clip_fraction,block_positive_adv_clip_fraction,block_negative_adv_clip_fraction,block_ratio_mean,block_ratio_std,block_ratio_max,block_surrogate_mean,block_surrogate_std,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
20,60,63,3,dispatch_decision_block,0.04914051666855812,0.021197425201535225,0.09956833720207214,0.017539840191602707,1.0023165941238403,0.04375692084431648,1.2178311347961426,0.8993905782699585,-0.6112829446792603,0.1852046251296997,0.4035714864730835,-0.7559934258460999,1.0023165941238403,0.04375692084431648,1.2178311347961426,0.8993905782699585,0.016126103699207306,1.041219711303711,3.6264355182647705,-1.5906378030776978,0.2199999988079071,0.800000011920929,0.7333333492279053,0.8285714387893677,0.9018120765686035,0.5236558318138123,3.0455777645111084,0.15465794503688812,1.1406569480895996,-0.09818796813488007,0.5236558318138123,1
21,63,66,3,dispatch_decision_block,0.03338920697569847,0.02331162802875042,0.10097024589776993,0.00012120314931962639,1.0131301879882812,0.08884981274604797,1.5126291513442993,0.7036063075065613,-0.6028087735176086,0.14346300065517426,0.08537201583385468,-0.7208171486854553,1.0131301879882812,0.08884981274604797,1.5126291513442993,0.7036063075065613,-0.016927337273955345,0.9800851345062256,2.9194564819335938,-1.552942156791687,0.2199999988079071,0.8199999928474426,0.8666666746139526,0.800000011920929,0.909285306930542,0.5317775011062622,3.235551357269287,0.11679361015558243,1.0599554777145386,-0.0907147228717804,0.5317775011062622,1
22,66,69,3,dispatch_decision_block,0.03374229744076729,0.023263314738869667,0.09456317871809006,0.00037158545455895364,1.0196175575256348,0.06001383438706398,1.1916605234146118,0.6919877529144287,-0.5922421813011169,0.15619292855262756,0.280317485332489,-0.7595807313919067,1.0196175575256348,0.06001383438706398,1.1916605234146118,0.6919877529144287,-0.0066310022957623005,0.9975000619888306,3.215437650680542,-1.5661240816116333,0.23000000417232513,0.7900000214576721,0.699999988079071,0.8285714387893677,0.9274911284446716,0.6269062161445618,4.920627593994141,0.13142721354961395,1.086165428161621,-0.07250885665416718,0.6269062161445618,1
23,69,72,3,dispatch_decision_block,0.04890776053071022,0.017109233886003494,0.08324471116065979,0.0160928163677454,1.0112566947937012,0.07780849933624268,1.3255645036697388,0.6134040355682373,-0.6027090549468994,0.19443538784980774,0.2905336916446686,-0.8464543223381042,1.0112566947937012,0.07780849933624268,1.3255645036697388,0.6134040355682373,0.021779289469122887,1.0637024641036987,3.629918336868286,-1.6545120477676392,0.2199999988079071,0.800000011920929,0.7333333492279053,0.8285714387893677,0.8721644878387451,0.48244351148605347,2.482408285140991,0.1617451161146164,1.1758073568344116,-0.12783557176589966,0.48244351148605347,1
0,0,3,3,dispatch_decision_block,0.043837059289216995,0.017308540642261505,0.08899882435798645,0.01613691821694374,1.001725673675537,0.09153933823108673,1.3026231527328491,0.6756885647773743,-0.9998737573623657,0.3501415252685547,0.3115900158882141,-1.2757223844528198,1.001725673675537,0.09153933823108673,1.3026231527328491,0.6756885647773743,0.01070337276905775,1.0322744846343994,2.9561192989349365,-3.49238657951355,0.2199999988079071,0.7900000214576721,0.8181818127632141,0.7761194109916687,1.0340555906295776,0.8816314935684204,6.913878917694092,0.14567677676677704,1.068672776222229,0.03405561298131943,0.8816314935684204,2
1,3,6,3,dispatch_decision_block,0.03480445593595505,0.01895494945347309,0.08958428353071213,6.508109606784274e-08,0.9648715853691101,0.12323823571205139,1.319597601890564,0.5818555951118469,-1.0542008876800537,0.2354302853345871,-0.2331615835428238,-1.3027892112731934,0.9648715853691101,0.12323823571205139,1.319597601890564,0.5818555951118469,-0.03725755587220192,0.9106871485710144,2.2769100666046143,-3.3579790592193604,0.20000000298023224,0.7400000095367432,0.7878788113594055,0.7164179086685181,0.9690488576889038,0.5736721158027649,3.520533800125122,0.07997483015060425,0.9196081757545471,-0.030951177701354027,0.5736721158027649,2
2,6,9,3,dispatch_decision_block,0.03825303167104721,0.02019377611577511,0.09099167585372925,6.508109606784274e-08,1.0029551982879639,0.08494812995195389,1.3492728471755981,0.7419356107711792,-0.996264636516571,0.37374961376190186,0.2645988464355469,-1.2852718830108643,1.0029551982879639,0.08494812995195389,1.3492728471755981,0.7419356107711792,0.0089936638250947,1.0324431657791138,2.9267866611480713,-3.3012518882751465,0.23999999463558197,0.7799999713897705,0.8484848737716675,0.746268630027771,0.9645652770996094,0.5838282704353333,3.111501455307007,0.13176338374614716,1.0508880615234375,-0.0354347787797451,0.5838282704353333,2
3,9,12,3,dispatch_decision_block,0.048128336668014526,0.013648688793182373,0.07950832694768906,0.013502184301614761,1.0158441066741943,0.09262339025735855,1.3663017749786377,0.7789260149002075,-0.9814314246177673,0.3806213140487671,0.3743104338645935,-1.2856489419937134,1.0158441066741943,0.09262339025735855,1.3663017749786377,0.7789260149002075,0.015129046514630318,1.003799319267273,2.6620912551879883,-3.3249123096466064,0.23999999463558197,0.7699999809265137,0.7272727489471436,0.7910447716712952,0.8751288056373596,0.43126559257507324,2.4013564586639404,0.1467345803976059,1.0232256650924683,-0.12487127631902695,0.43126559257507324,2
4,12,15,3,dispatch_decision_block,0.05064890533685684,0.016235822811722755,0.08188693225383759,0.022426040843129158,0.982613742351532,0.10325261950492859,1.1831363439559937,0.44738876819610596,-1.0300122499465942,0.2423897087574005,0.11854130774736404,-1.2594791650772095,0.982613742351532,0.10325261950492859,1.1831363439559937,0.44738876819610596,-0.031801093369722366,0.9437490701675415,2.603153705596924,-3.4801559448242188,0.20000000298023224,0.7300000190734863,0.7272727489471436,0.7313432693481445,0.9636525511741638,0.5601891875267029,3.726454019546509,0.0886329635977745,0.9503134489059448,-0.0363474041223526,0.5601891875267029,2
5,15,18,3,dispatch_decision_block,0.037307385355234146,0.019486743956804276,0.10225605219602585,0.0036098260898143053,0.9930808544158936,0.07565776258707047,1.3011988401412964,0.6613016724586487,-1.0089850425720215,0.3406915068626404,0.5909439325332642,-1.2705304622650146,0.9930808544158936,0.07565776258707047,1.3011988401412964,0.6613016724586487,-0.012762332335114479,0.9976330399513245,3.5609097480773926,-3.4197237491607666,0.23000000417232513,0.7699999809265137,0.7272727489471436,0.7910447716712952,1.0012203454971313,0.7519378066062927,4.537128448486328,0.11288170516490936,1.0145411491394043,0.0012203216319903731,0.7519378066062927,2
6,18,21,3,dispatch_decision_block,0.033515557646751404,0.019766520708799362,0.10225605219602585,0.002587913302704692,1.0086146593093872,0.10758993029594421,1.3995822668075562,0.7098528146743774,-0.9896090626716614,0.40709444880485535,0.5922500491142273,-1.2866716384887695,1.0086146593093872,0.10758993029594421,1.3995822668075562,0.7098528146743774,0.0031626892741769552,1.0201027393341064,3.5638115406036377,-3.205667018890381,0.23999999463558197,0.7300000190734863,0.8181818127632141,0.6865671873092651,1.0055171251296997,0.6180754899978638,5.431341171264648,0.1306002289056778,1.047529697418213,0.005517108365893364,0.6180754899978638,2
7,21,24,3,dispatch_decision_block,0.0499596931040287,0.015646839514374733,0.09299638122320175,0.016897620633244514,0.9823774695396423,0.10306763648986816,1.3175116777420044,0.697079062461853,-1.024895191192627,0.33827826380729675,0.19203169643878937,-1.2951111793518066,0.9823774695396423,0.10306763648986816,1.3175116777420044,0.697079062461853,-0.0015172339044511318,0.991142988204956,2.739812135696411,-3.3600082397460938,0.2199999988079071,0.800000011920929,0.8181818127632141,0.7910447716712952,0.9616436958312988,0.5636797547340393,3.7085423469543457,0.1243496984243393,1.004255771636963,-0.03835628926753998,0.5636797547340393,2
8,24,27,3,dispatch_decision_block,0.053594209253787994,0.018880430608987808,0.10029257833957672,0.022287879139184952,0.9900048971176147,0.1352866142988205,1.7131567001342773,0.5885504484176636,-1.018823266029358,0.3637101650238037,0.5233837366104126,-1.4407602548599243,0.9900048971176147,0.1352866142988205,1.7131567001342773,0.5885504484176636,0.016338324174284935,1.0311570167541504,4.140617370605469,-3.080904006958008,0.20000000298023224,0.7799999713897705,0.9696969985961914,0.6865671873092651,1.0029698610305786,0.55124431848526,3.3621885776519775,0.1484278440475464,1.0825446844100952,0.002969932509586215,0.55124431848526,2
9,27,30,3,dispatch_decision_block,0.03731874004006386,0.02314465492963791,0.1245255395770073,0.001064682612195611,0.9770976305007935,0.1178080216050148,1.436211347579956,0.5479441285133362,-1.0368332862854004,0.27413976192474365,0.25519952178001404,-1.3326451778411865,0.9770976305007935,0.1178080216050148,1.436211347579956,0.5479441285133362,-0.025889910757541656,0.9894805550575256,3.4712536334991455,-3.4137535095214844,0.1899999976158142,0.7599999904632568,0.7878788113594055,0.746268630027771,1.0274988412857056,0.857857346534729,6.961315155029297,0.10233042389154434,1.0153021812438965,0.02749885991215706,0.8578574061393738,2
10,30,33,3,dispatch_decision_block,0.03772503510117531,0.023293595761060715,0.11462437361478806,0.0005521932616829872,1.0162484645843506,0.0895204097032547,1.3595223426818848,0.6028327941894531,-0.9819658398628235,0.3631048798561096,0.15875591337680817,-1.2573578357696533,1.0162484645843506,0.0895204097032547,1.3595223426818848,0.6028327941894531,0.015485525131225586,1.048081398010254,3.2021985054016113,-3.287365674972534,0.20999999344348907,0.7599999904632568,0.7878788113594055,0.746268630027771,0.9295849800109863,0.42293769121170044,2.947638988494873,0.1505690962076187,1.0894358158111572,-0.07041507959365845,0.42293766140937805,2
11,33,36,3,dispatch_decision_block,0.04895241558551788,0.015144198201596737,0.08569614589214325,0.01730114407837391,0.9843232035636902,0.13595305383205414,1.357828974723816,0.6116340160369873,-1.0324379205703735,0.24980635941028595,-0.07439175248146057,-1.2906639575958252,0.9843232035636902,0.13595305383205414,1.357828974723816,0.6116340160369873,-0.029290761798620224,0.9331574440002441,2.373685598373413,-3.3305301666259766,0.20000000298023224,0.7400000095367432,0.7575757503509521,0.7313432693481445,0.9526494741439819,0.42038118839263916,2.49769926071167,0.09352220594882965,0.9472227692604065,-0.04735046252608299,0.42038118839263916,2
12,36,39,3,dispatch_decision_block,0.04741421714425087,0.01768183708190918,0.0986829623579979,0.017077410593628883,1.0241166353225708,0.12191873043775558,1.592681884765625,0.7727179527282715,-0.9729350209236145,0.40903282165527344,0.7382391095161438,-1.258083462715149,1.0241166353225708,0.12191873043775558,1.592681884765625,0.7727179527282715,0.01607043296098709,1.0729023218154907,3.8965766429901123,-3.5559515953063965,0.25,0.75,0.8181818127632141,0.7164179086685181,0.9804997444152832,0.5162163972854614,2.691246747970581,0.15437376499176025,1.105082631111145,-0.01950034126639366,0.5162163972854614,2
13,39,42,3,dispatch_decision_block,0.03150402009487152,0.019947104156017303,0.104180246591568,7.251498601590356e-08,0.9811451435089111,0.10329024493694305,1.458925485610962,0.5991230607032776,-1.024181842803955,0.3751918375492096,0.3487638533115387,-1.2977381944656372,0.9811451435089111,0.10329024493694305,1.458925485610962,0.5991230607032776,0.00024933816166594625,1.0052249431610107,3.0466363430023193,-3.453544855117798,0.23999999463558197,0.7900000214576721,0.7575757503509521,0.8059701323509216,0.9422114491462708,0.5203753113746643,3.2830846309661865,0.12787553668022156,1.026036024093628,-0.05778856575489044,0.5203753113746643,2
14,42,45,3,dispatch_decision_block,0.0376657098531723,0.020861878991127014,0.11680189520120621,0.0040460145100951195,0.9992607235908508,0.10330989211797714,1.5461995601654053,0.7768149971961975,-1.0034070014953613,0.35063061118125916,0.34795084595680237,-1.3099805116653442,0.9992607235908508,0.10330989211797714,1.5461995601654053,0.7768149971961975,-0.0036492585204541683,1.0159193277359009,3.0928897857666016,-3.2797398567199707,0.20999999344348907,0.699999988079071,0.7878788113594055,0.6567164063453674,0.9389752745628357,0.4589822292327881,2.2445929050445557,0.12680967152118683,1.0454360246658325,-0.06102471798658371,0.4589822292327881,2
15,45,48,3,dispatch_decision_block,0.04586485028266907,0.01641353778541088,0.0958276018500328,0.016140136867761612,1.0205549001693726,0.11734223365783691,1.457092046737671,0.8297885060310364,-0.975422203540802,0.42757943272590637,0.5271355509757996,-1.3376424312591553,1.0205549001693726,0.11734223365783691,1.457092046737671,0.8297885060310364,0.025133829563856125,1.0631128549575806,3.420785665512085,-3.3315813541412354,0.25,0.7599999904632568,0.8484848737716675,0.7164179086685181,1.0383986234664917,0.6579433083534241,3.8311100006103516,0.16035500168800354,1.096570372581482,0.0383986197412014,0.6579433083534241,2
16,48,51,3,dispatch_decision_block,0.04542568698525429,0.0179680697619915,0.09310226142406464,0.017816966399550438,0.9850643277168274,0.07891090959310532,1.3142296075820923,0.7061941027641296,-1.0193535089492798,0.32944703102111816,-0.007161367684602737,-1.310219645500183,0.9850643277168274,0.07891090959310532,1.3142296075820923,0.7061941027641296,-0.004565334413200617,0.9779160022735596,2.887902021408081,-3.2161428928375244,0.2199999988079071,0.8399999737739563,0.7878788113594055,0.8656716346740723,0.9001152515411377,0.4785144627094269,2.4330432415008545,0.12737421691417694,1.0024791955947876,-0.09988470375537872,0.4785144627094269,2
17,51,54,3,dispatch_decision_block,0.033097170293331146,0.021389324218034744,0.09018206596374512,6.508109606784274e-08,1.0170267820358276,0.09402593225240707,1.3591315746307373,0.7234687805175781,-0.9793894290924072,0.39490005373954773,0.38225728273391724,-1.2952766418457031,1.0170267820358276,0.09402593225240707,1.3591315746307373,0.7234687805175781,0.025900792330503464,1.0636911392211914,2.8674492835998535,-3.436969518661499,0.23000000417232513,0.8100000023841858,0.8787878751754761,0.7761194109916687,1.094145655632019,1.1776224374771118,9.03223991394043,0.16451549530029297,1.1065796613693237,0.09414567798376083,1.1776224374771118,2
18,54,57,3,dispatch_decision_block,0.032500315457582474,0.02117905579507351,0.07979907840490341,6.508109606784274e-08,1.0036678314208984,0.1001964807510376,1.4818804264068604,0.7220004200935364,-0.9975735545158386,0.35794952511787415,0.5873568654060364,-1.2571183443069458,1.0036678314208984,0.1001964807510376,1.4818804264068604,0.7220004200935364,0.0019424438942223787,1.0265088081359863,3.552946090698242,-3.4161150455474854,0.23000000417232513,0.7099999785423279,0.6363636255264282,0.746268630027771,0.8900749087333679,0.40985918045043945,2.247878074645996,0.13491524755954742,1.0525784492492676,-0.10992509871721268,0.40985918045043945,2
19,57,60,3,dispatch_decision_block,0.050578899681568146,0.015400989912450314,0.09350227564573288,0.009563990868628025,0.993964433670044,0.09914866834878922,1.2336026430130005,0.6480894088745117,-1.0119080543518066,0.31833529472351074,0.03135131672024727,-1.2786120176315308,0.993964433670044,0.09914866834878922,1.2336026430130005,0.6480894088745117,-0.01389717124402523,0.9970028400421143,2.969034194946289,-3.469831943511963,0.20999999344348907,0.7400000095367432,0.7878788113594055,0.7164179086685181,0.9997435212135315,0.6013156175613403,3.433370590209961,0.11499691009521484,1.0171177387237549,-0.00025646446738392115,0.6013156175613403,2
20,60,63,3,dispatch_decision_block,0.047183405607938766,0.018641432747244835,0.10513091087341309,0.019951453432440758,1.0103965997695923,0.11573170125484467,1.5052491426467896,0.6824895739555359,-0.992099940776825,0.35458657145500183,0.5238808989524841,-1.2668089866638184,1.0103965997695923,0.11573170125484467,1.5052491426467896,0.6824895739555359,0.004124937113374472,1.0228655338287354,2.8429317474365234,-3.3159501552581787,0.2199999988079071,0.699999988079071,0.6363636255264282,0.7313432693481445,1.49560546875,5.084529876708984,51.27725601196289,0.1264003962278366,1.0459773540496826,0.49560546875,5.084529876708984,2
21,63,66,3,dispatch_decision_block,0.03330378606915474,0.02164711244404316,0.10312706232070923,0.00042200356256216764,1.023697018623352,0.14382649958133698,1.4092226028442383,0.5419566035270691,-0.9811572432518005,0.3564797043800354,0.4208354949951172,-1.3118093013763428,1.023697018623352,0.14382649958133698,1.4092226028442383,0.5419566035270691,-0.011934347450733185,0.9916346073150635,2.6616876125335693,-2.965160608291626,0.23000000417232513,0.7699999809265137,0.8181818127632141,0.746268630027771,0.9509425163269043,0.5076438784599304,2.6380205154418945,0.12011810392141342,1.0080409049987793,-0.049057453870773315,0.5076438784599304,2
22,66,69,3,dispatch_decision_block,0.03253385052084923,0.021807603538036346,0.0949268713593483,0.00014378130435943604,1.0404218435287476,0.11674264073371887,1.5124183893203735,0.8717848658561707,-0.9519331455230713,0.4362325668334961,0.840350866317749,-1.2907922267913818,1.0404218435287476,0.11674264073371887,1.5124183893203735,0.8717848658561707,0.03604143112897873,1.1057690382003784,4.138940811157227,-3.401299238204956,0.2800000011920929,0.7699999809265137,0.7575757503509521,0.7761194109916687,0.9103724956512451,0.4966699481010437,3.452704668045044,0.17631416022777557,1.1466082334518433,-0.08962754160165787,0.4966699481010437,2
23,69,72,3,dispatch_decision_block,0.04888325184583664,0.014748197048902512,0.09219025820493698,0.02197497896850109,0.9809262752532959,0.07876523584127426,1.277760624885559,0.7374789118766785,-1.0234737396240234,0.3437568247318268,0.2949605882167816,-1.3004424571990967,0.9809262752532959,0.07876523584127426,1.277760624885559,0.7374789118766785,-0.006710009649395943,0.9790264368057251,2.430166006088257,-3.32016658782959,0.20999999344348907,0.7699999809265137,0.7878788113594055,0.7611940503120422,0.9294353723526001,0.532313346862793,2.805675983428955,0.12386355549097061,0.9925650954246521,-0.0705646201968193,0.532313346862793,2
0,0,3,3,dispatch_decision_block,0.04804397001862526,0.01653245836496353,0.09670751541852951,0.016685938462615013,1.0126054286956787,0.08680742233991623,1.3731333017349243,0.7509792447090149,-1.0272430181503296,0.4637288451194763,0.5589931607246399,-1.3885027170181274,1.0126054286956787,0.08680742233991623,1.3731333017349243,0.7509792447090149,0.011418795213103294,1.0674655437469482,3.218240261077881,-3.0827035903930664,0.25999999046325684,0.7400000095367432,0.7118644118309021,0.7804877758026123,1.1777644157409668,0.6091650128364563,3.873767375946045,0.14398540556430817,1.0644769668579102,0.1777644008398056,0.6091650128364563,3
1,3,6,3,dispatch_decision_block,0.03217150270938873,0.018885333091020584,0.08664952963590622,0.00029040907975286245,0.9704688787460327,0.1435919851064682,1.4890897274017334,0.5653439164161682,-1.0960547924041748,0.2973092198371887,-0.07849496603012085,-1.4217042922973633,0.9704688787460327,0.1435919851064682,1.4890897274017334,0.5653439164161682,-0.03211212530732155,0.9137766361236572,1.607360601425171,-2.875606060028076,0.27000001072883606,0.7599999904632568,0.7288135886192322,0.8048780560493469,1.114165186882019,0.5663384795188904,3.5911026000976562,0.08893099427223206,0.863585352897644,0.11416526883840561,0.5663384795188904,3
2,6,9,3,dispatch_decision_block,0.03784564882516861,0.019659914076328278,0.08471783250570297,0.0031966997776180506,1.0173382759094238,0.13643518090248108,1.7560389041900635,0.7797359824180603,-1.0210390090942383,0.5311725735664368,0.8586490154266357,-1.4296480417251587,1.0173382759094238,0.13643518090248108,1.7560389041900635,0.7797359824180603,0.03484630957245827,1.0616494417190552,3.0867443084716797,-3.101231336593628,0.2800000011920929,0.7599999904632568,0.7288135886192322,0.8048780560493469,1.1213527917861938,0.6608977913856506,5.058234214782715,0.16837386786937714,1.058553695678711,0.12135285139083862,0.6608977913856506,3
3,9,12,3,dispatch_decision_block,0.041829511523246765,0.010632765479385853,0.06744631379842758,0.01296260952949524,0.9752959609031677,0.08475116640329361,1.3775871992111206,0.6819701194763184,-1.0780634880065918,0.3575343191623688,0.018770840018987656,-1.399639368057251,0.9752959609031677,0.08475116640329361,1.3775871992111206,0.6819701194763184,-0.01286717876791954,0.9457244873046875,2.1711606979370117,-2.813622236251831,0.28999999165534973,0.6399999856948853,0.5762711763381958,0.7317073345184326,1.1128034591674805,0.6475121974945068,4.601972579956055,0.10136356204748154,0.8937788605690002,0.11280341446399689,0.6475121974945068,3
4,12,15,3,dispatch_decision_block,0.044053010642528534,0.017331678420305252,0.0988905280828476,0.0180519912391901,0.9741107225418091,0.09047364443540573,1.2094457149505615,0.6583143472671509,-1.0811333656311035,0.34046003222465515,0.11761325597763062,-1.3841084241867065,0.9741107225418091,0.09047364443540573,1.2094457149505615,0.6583143472671509,-0.029403680935502052,0.9388224482536316,1.888624906539917,-2.925966501235962,0.25999999046325684,0.7699999809265137,0.7627118825912476,0.7804877758026123,1.0760902166366577,0.5115814208984375,2.852886438369751,0.08968950062990189,0.8885765075683594,0.07609019428491592,0.5115814208984375,3
5,15,18,3,dispatch_decision_block,0.03385303542017937,0.022309884428977966,0.0955512523651123,1.067334807203224e-07,0.9872212409973145,0.08992044627666473,1.160918116569519,0.6869910955429077,-1.064808964729309,0.3499797284603119,0.28498759865760803,-1.3106492757797241,0.9872212409973145,0.08992044627666473,1.160918116569519,0.6869910955429077,-0.022291073575615883,0.954471230506897,2.447845697402954,-2.747560977935791,0.23000000417232513,0.75,0.7288135886192322,0.7804877758026123,1.0735578536987305,0.5004205107688904,2.681342601776123,0.09904949367046356,0.9215136766433716,0.07355782389640808,0.5004205107688904,3
6,18,21,3,dispatch_decision_block,0.032597750425338745,0.021508021280169487,0.09318530559539795,1.067334807203224e-07,1.0111196041107178,0.09930998831987381,1.439284324645996,0.6542000770568848,-1.0291193723678589,0.47517070174217224,0.6832504272460938,-1.375988245010376,1.0111196041107178,0.09930998831987381,1.439284324645996,0.6542000770568848,0.007549181114882231,1.0339995622634888,3.0214614868164062,-3.033165454864502,0.23999999463558197,0.7200000286102295,0.694915235042572,0.7560975551605225,1.0997614860534668,0.6319407820701599,3.7453360557556152,0.13374453783035278,1.0300654172897339,0.09976142644882202,0.6319407224655151,3
7,21,24,3,dispatch_decision_block,0.04888707026839256,0.016538573428988457,0.10545356571674347,0.009505960159003735,0.9990270137786865,0.05627264082431793,1.1134138107299805,0.7829390168190002,-1.0435937643051147,0.4212650656700134,0.41010352969169617,-1.3507049083709717,0.9990270137786865,0.05627264082431793,1.1134138107299805,0.7829390168190002,-0.003307771636173129,1.000362515449524,2.925034523010254,-2.827188014984131,0.25,0.8299999833106995,0.7966101765632629,0.8780487775802612,1.084540605545044,0.5363459587097168,2.847402334213257,0.1284748613834381,0.9790204167366028,0.08454062789678574,0.5363459587097168,3
8,24,27,3,dispatch_decision_block,0.05923807621002197,0.020054439082741737,0.1105196475982666,0.02089601568877697,1.0141478776931763,0.09921722114086151,1.5070048570632935,0.8140498399734497,-1.0247646570205688,0.4867323040962219,0.5708174705505371,-1.4727169275283813,1.0141478776931763,0.09921722114086151,1.5070048570632935,0.8140498399734497,0.030601873993873596,1.031441569328308,2.8938539028167725,-2.7684998512268066,0.2800000011920929,0.7099999785423279,0.6610169410705566,0.7804877758026123,1.178871989250183,0.6949209570884705,3.8124165534973145,0.1603584736585617,1.0271666049957275,0.17887206375598907,0.6949209570884705,3
9,27,30,3,dispatch_decision_block,0.04271170496940613,0.023664375767111778,0.11126979440450668,6.810203245777302e-08,1.0182254314422607,0.11175365000963211,1.4481755495071411,0.7203956246376038,-1.0222221612930298,0.4768349826335907,0.8399111032485962,-1.3937029838562012,1.0182254314422607,0.11175365000963211,1.4481755495071411,0.7203956246376038,0.021064434200525284,1.0673972368240356,3.8153014183044434,-2.989980936050415,0.2800000011920929,0.7799999713897705,0.694915235042572,0.9024389982223511,1.1678588390350342,0.7391590476036072,4.690683364868164,0.1475450098514557,1.0544183254241943,0.16785886883735657,0.7391590476036072,3
10,30,33,3,dispatch_decision_block,0.04228787496685982,0.023849882185459137,0.11052309721708298,0.0001923202653415501,1.0196150541305542,0.1123262420296669,1.532942533493042,0.8689154386520386,-1.016920804977417,0.5241981148719788,0.7490205764770508,-1.4304211139678955,1.0196150541305542,0.1123262420296669,1.532942533493042,0.8689154386520386,0.02376878820359707,1.0540779829025269,2.9440057277679443,-3.0380265712738037,0.30000001192092896,0.7699999809265137,0.7796609997749329,0.7560975551605225,1.0565605163574219,0.5532241463661194,3.5583150386810303,0.15334995090961456,1.0359894037246704,0.05656052753329277,0.5532241463661194,3
11,33,36,3,dispatch_decision_block,0.04771537706255913,0.01447035651654005,0.08389446139335632,0.02184394747018814,0.9783265590667725,0.09221207350492477,1.136305809020996,0.6414593458175659,-1.0765433311462402,0.3379366397857666,0.15150949358940125,-1.3435815572738647,0.9783265590667725,0.09221207350492477,1.136305809020996,0.6414593458175659,-0.02326813153922558,0.9473338723182678,2.1756441593170166,-2.729848623275757,0.27000001072883606,0.7400000095367432,0.6610169410705566,0.8536585569381714,1.070835828781128,0.5672281980514526,3.2378525733947754,0.09915392100811005,0.9103962182998657,0.0708358883857727,0.5672281980514526,3
12,36,39,3,dispatch_decision_block,0.047418564558029175,0.018408486619591713,0.10673358291387558,0.020484384149312973,1.0025840997695923,0.08274019509553909,1.270151138305664,0.6419410109519958,-1.0412781238555908,0.4276290237903595,0.436713308095932,-1.4010839462280273,1.0025840997695923,0.08274019509553909,1.270151138305664,0.6419410109519958,-0.015672864392399788,1.0210907459259033,2.758319139480591,-3.1553683280944824,0.27000001072883606,0.7900000214576721,0.7118644118309021,0.9024389982223511,1.1280312538146973,0.7051210999488831,4.4210100173950195,0.11149764806032181,0.9872129559516907,0.12803134322166443,0.7051210999488831,3
13,39,42,3,dispatch_decision_block,0.0348370186984539,0.01890699192881584,0.08155415952205658,0.0003939619637094438,0.988064706325531,0.09533048421144485,1.284469485282898,0.5641453862190247,-1.0614416599273682,0.40677377581596375,0.4353722035884857,-1.4595527648925781,0.988064706325531,0.09533048421144485,1.284469485282898,0.5641453862190247,-0.038411520421504974,0.96504807472229,2.1187551021575928,-3.098158359527588,0.25999999046325684,0.7699999809265137,0.7966101765632629,0.7317073345184326,1.0830639600753784,0.5602115988731384,3.133901357650757,0.0857452005147934,0.9150986075401306,0.08306395262479782,0.5602115988731384,3
14,42,45,3,dispatch_decision_block,0.04140159487724304,0.019355392083525658,0.09136012196540833,0.004159641917794943,1.02025306224823,0.09710914641618729,1.4668588638305664,0.7623860836029053,-1.0165399312973022,0.4985423982143402,0.8619816899299622,-1.3930453062057495,1.02025306224823,0.09710914641618729,1.4668588638305664,0.7623860836029053,0.028067680075764656,1.0838738679885864,3.8645236492156982,-3.1099853515625,0.30000001192092896,0.6600000262260437,0.6440678238868713,0.6829268336296082,1.2078999280929565,1.3063758611679077,13.039916038513184,0.15505985915660858,1.07947838306427,0.20789995789527893,1.3063758611679077,3
15,45,48,3,dispatch_decision_block,0.04508814960718155,0.013972514308989048,0.09133302420377731,0.02011001855134964,0.9908388257026672,0.09456900507211685,1.3165584802627563,0.6303236484527588,-1.059342622756958,0.37899479269981384,0.36536210775375366,-1.3630692958831787,0.9908388257026672,0.09456900507211685,1.3165584802627563,0.6303236484527588,-0.016896510496735573,0.9857837557792664,2.8590993881225586,-3.0374350547790527,0.25,0.7799999713897705,0.7288135886192322,0.8536585569381714,1.116018533706665,0.6282436847686768,5.552720546722412,0.1010371670126915,0.9467338919639587,0.11601851135492325,0.6282436847686768,3
16,48,51,3,dispatch_decision_block,0.04555012658238411,0.01861957088112831,0.10673358291387558,0.01685824804008007,1.0007272958755493,0.08754438161849976,1.4095100164413452,0.7564325332641602,-1.0421236753463745,0.44804784655570984,0.4771079123020172,-1.3596583604812622,1.0007272958755493,0.08754438161849976,1.4095100164413452,0.7564325332641602,0.010047855786979198,1.050171136856079,3.060957193374634,-2.8614823818206787,0.25,0.7699999809265137,0.7457627058029175,0.8048780560493469,1.1313776969909668,0.5805648565292358,3.326533794403076,0.13809055089950562,1.0455321073532104,0.13137777149677277,0.5805648565292358,3
