step,bs_id,q,candidate_user_count,candidate_users,user_pressures,sorted_candidates,quantile_threshold,oma_users,noma_users,noma_clusters,cluster_sizes,oma_cluster_count,noma_cluster_count,users_in_noma_clusters,max_cluster_size_seen,top_pressure_1,top_pressure_2,top_pressure_3,top_pressure_4
11,BS2,0.7,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 1171330.9454426258, ""S6"": 486893.24629926897, ""S7"": 251921.3927636343, ""S8"": 354738.96487642016}","[{""pressure"": 1171330.9454426258, ""user_id"": ""S5""}, {""pressure"": 486893.24629926897, ""user_id"": ""S6""}, {""pressure"": 354738.96487642016, ""user_id"": ""S8""}, {""pressure"": 251921.3927636343, ""user_id"": ""S7""}]",555337.0162136044,"[""S5""]","[""S6"", ""S8"", ""S7""]","[[""S6"", ""S8""], [""S7""]]","[1, 2, 1]",1,2,3,2,1171330.9454426258,486893.24629926897,354738.96487642016,251921.3927636343
11,BS1,0.75,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 231857.65754578175, ""S2"": 230361.18577936903, ""S3"": 637529.4283294841, ""S4"": 293367.5914314419}","[{""pressure"": 637529.4283294841, ""user_id"": ""S3""}, {""pressure"": 293367.5914314419, ""user_id"": ""S4""}, {""pressure"": 231857.65754578175, ""user_id"": ""S1""}, {""pressure"": 230361.18577936903, ""user_id"": ""S2""}]",379408.0506559524,"[""S3""]","[""S4"", ""S1"", ""S2""]","[[""S4"", ""S1""], [""S2""]]","[1, 2, 1]",1,2,3,2,637529.4283294841,293367.5914314419,231857.65754578175,230361.18577936903
11,BS2,0.75,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 1171330.9454426258, ""S6"": 486893.24629926897, ""S7"": 251921.3927636343, ""S8"": 354738.96487642016}","[{""pressure"": 1171330.9454426258, ""user_id"": ""S5""}, {""pressure"": 486893.24629926897, ""user_id"": ""S6""}, {""pressure"": 354738.96487642016, ""user_id"": ""S8""}, {""pressure"": 251921.3927636343, ""user_id"": ""S7""}]",658002.6710851082,"[""S5""]","[""S6"", ""S8"", ""S7""]","[[""S6"", ""S8""], [""S7""]]","[1, 2, 1]",1,2,3,2,1171330.9454426258,486893.24629926897,354738.96487642016,251921.3927636343
11,BS1,0.8,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 231857.65754578175, ""S2"": 230361.18577936903, ""S3"": 637529.4283294841, ""S4"": 293367.5914314419}","[{""pressure"": 637529.4283294841, ""user_id"": ""S3""}, {""pressure"": 293367.5914314419, ""user_id"": ""S4""}, {""pressure"": 231857.65754578175, ""user_id"": ""S1""}, {""pressure"": 230361.18577936903, ""user_id"": ""S2""}]",431032.32619065885,"[""S3""]","[""S4"", ""S1"", ""S2""]","[[""S4"", ""S1""], [""S2""]]","[1, 2, 1]",1,2,3,2,637529.4283294841,293367.5914314419,231857.65754578175,230361.18577936903
11,BS2,0.8,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 1171330.9454426258, ""S6"": 486893.24629926897, ""S7"": 251921.3927636343, ""S8"": 354738.96487642016}","[{""pressure"": 1171330.9454426258, ""user_id"": ""S5""}, {""pressure"": 486893.24629926897, ""user_id"": ""S6""}, {""pressure"": 354738.96487642016, ""user_id"": ""S8""}, {""pressure"": 251921.3927636343, ""user_id"": ""S7""}]",760668.3259566119,"[""S5""]","[""S6"", ""S8"", ""S7""]","[[""S6"", ""S8""], [""S7""]]","[1, 2, 1]",1,2,3,2,1171330.9454426258,486893.24629926897,354738.96487642016,251921.3927636343
12,BS1,0.65,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 133708.76932133466, ""S2"": 414201.4692896269, ""S3"": 677840.8562878639, ""S4"": 294960.3773325152}","[{""pressure"": 677840.8562878639, ""user_id"": ""S3""}, {""pressure"": 414201.4692896269, ""user_id"": ""S2""}, {""pressure"": 294960.3773325152, ""user_id"": ""S4""}, {""pressure"": 133708.76932133466, ""user_id"": ""S1""}]",408239.4146917714,"[""S2"", ""S3""]","[""S4"", ""S1""]","[[""S4"", ""S1""]]","[1, 1, 2]",2,1,2,2,677840.8562878639,414201.4692896269,294960.3773325152,133708.76932133466
12,BS2,0.65,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 457422.5242509249, ""S6"": 357816.7671481967, ""S7"": 399408.0413391279, ""S8"": 598322.6165273788}","[{""pressure"": 598322.6165273788, ""user_id"": ""S8""}, {""pressure"": 457422.5242509249, ""user_id"": ""S5""}, {""pressure"": 399408.0413391279, ""user_id"": ""S7""}, {""pressure"": 357816.7671481967, ""user_id"": ""S6""}]",454521.800105335,"[""S5"", ""S8""]","[""S7"", ""S6""]","[[""S7"", ""S6""]]","[1, 1, 2]",2,1,2,2,598322.6165273788,457422.5242509249,399408.0413391279,357816.7671481967
12,BS1,0.7,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 133708.76932133466, ""S2"": 414201.4692896269, ""S3"": 677840.8562878639, ""S4"": 294960.3773325152}","[{""pressure"": 677840.8562878639, ""user_id"": ""S3""}, {""pressure"": 414201.4692896269, ""user_id"": ""S2""}, {""pressure"": 294960.3773325152, ""user_id"": ""S4""}, {""pressure"": 133708.76932133466, ""user_id"": ""S1""}]",440565.40798945056,"[""S3""]","[""S2"", ""S4"", ""S1""]","[[""S2"", ""S4""], [""S1""]]","[1, 2, 1]",1,2,3,2,677840.8562878639,414201.4692896269,294960.3773325152,133708.76932133466
12,BS2,0.7,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 457422.5242509249, ""S6"": 357816.7671481967, ""S7"": 399408.0413391279, ""S8"": 598322.6165273788}","[{""pressure"": 598322.6165273788, ""user_id"": ""S8""}, {""pressure"": 457422.5242509249, ""user_id"": ""S5""}, {""pressure"": 399408.0413391279, ""user_id"": ""S7""}, {""pressure"": 357816.7671481967, ""user_id"": ""S6""}]",471512.5334785702,"[""S8""]","[""S5"", ""S7"", ""S6""]","[[""S5"", ""S7""], [""S6""]]","[1, 2, 1]",1,2,3,2,598322.6165273788,457422.5242509249,399408.0413391279,357816.7671481967
12,BS1,0.75,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 133708.76932133466, ""S2"": 414201.4692896269, ""S3"": 677840.8562878639, ""S4"": 294960.3773325152}","[{""pressure"": 677840.8562878639, ""user_id"": ""S3""}, {""pressure"": 414201.4692896269, ""user_id"": ""S2""}, {""pressure"": 294960.3773325152, ""user_id"": ""S4""}, {""pressure"": 133708.76932133466, ""user_id"": ""S1""}]",480111.3160391862,"[""S3""]","[""S2"", ""S4"", ""S1""]","[[""S2"", ""S4""], [""S1""]]","[1, 2, 1]",1,2,3,2,677840.8562878639,414201.4692896269,294960.3773325152,133708.76932133466
12,BS2,0.75,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 457422.5242509249, ""S6"": 357816.7671481967, ""S7"": 399408.0413391279, ""S8"": 598322.6165273788}","[{""pressure"": 598322.6165273788, ""user_id"": ""S8""}, {""pressure"": 457422.5242509249, ""user_id"": ""S5""}, {""pressure"": 399408.0413391279, ""user_id"": ""S7""}, {""pressure"": 357816.7671481967, ""user_id"": ""S6""}]",492647.5473200384,"[""S8""]","[""S5"", ""S7"", ""S6""]","[[""S5"", ""S7""], [""S6""]]","[1, 2, 1]",1,2,3,2,598322.6165273788,457422.5242509249,399408.0413391279,357816.7671481967
12,BS1,0.8,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 133708.76932133466, ""S2"": 414201.4692896269, ""S3"": 677840.8562878639, ""S4"": 294960.3773325152}","[{""pressure"": 677840.8562878639, ""user_id"": ""S3""}, {""pressure"": 414201.4692896269, ""user_id"": ""S2""}, {""pressure"": 294960.3773325152, ""user_id"": ""S4""}, {""pressure"": 133708.76932133466, ""user_id"": ""S1""}]",519657.2240889218,"[""S3""]","[""S2"", ""S4"", ""S1""]","[[""S2"", ""S4""], [""S1""]]","[1, 2, 1]",1,2,3,2,677840.8562878639,414201.4692896269,294960.3773325152,133708.76932133466
12,BS2,0.8,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 457422.5242509249, ""S6"": 357816.7671481967, ""S7"": 399408.0413391279, ""S8"": 598322.6165273788}","[{""pressure"": 598322.6165273788, ""user_id"": ""S8""}, {""pressure"": 457422.5242509249, ""user_id"": ""S5""}, {""pressure"": 399408.0413391279, ""user_id"": ""S7""}, {""pressure"": 357816.7671481967, ""user_id"": ""S6""}]",513782.5611615065,"[""S8""]","[""S5"", ""S7"", ""S6""]","[[""S5"", ""S7""], [""S6""]]","[1, 2, 1]",1,2,3,2,598322.6165273788,457422.5242509249,399408.0413391279,357816.7671481967
13,BS1,0.65,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 504005.29585320666, ""S2"": 643249.2185873352, ""S3"": 433040.5754160594, ""S4"": 287226.65727048356}","[{""pressure"": 643249.2185873352, ""user_id"": ""S2""}, {""pressure"": 504005.29585320666, ""user_id"": ""S1""}, {""pressure"": 433040.5754160594, ""user_id"": ""S3""}, {""pressure"": 287226.65727048356, ""user_id"": ""S4""}]",500457.0598313493,"[""S1"", ""S2""]","[""S3"", ""S4""]","[[""S3"", ""S4""]]","[1, 1, 2]",2,1,2,2,643249.2185873352,504005.29585320666,433040.5754160594,287226.65727048356
13,BS2,0.65,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 564223.8587044576, ""S6"": 461351.875626191, ""S7"": 209375.94637331986, ""S8"": 477264.492704867}","[{""pressure"": 564223.8587044576, ""user_id"": ""S5""}, {""pressure"": 477264.492704867, ""user_id"": ""S8""}, {""pressure"": 461351.875626191, ""user_id"": ""S6""}, {""pressure"": 209375.94637331986, ""user_id"": ""S7""}]",476468.8618509332,"[""S5"", ""S8""]","[""S6"", ""S7""]","[[""S6"", ""S7""]]","[1, 1, 2]",2,1,2,2,564223.8587044576,477264.492704867,461351.875626191,209375.94637331986
13,BS1,0.7,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 504005.29585320666, ""S2"": 643249.2185873352, ""S3"": 433040.5754160594, ""S4"": 287226.65727048356}","[{""pressure"": 643249.2185873352, ""user_id"": ""S2""}, {""pressure"": 504005.29585320666, ""user_id"": ""S1""}, {""pressure"": 433040.5754160594, ""user_id"": ""S3""}, {""pressure"": 287226.65727048356, ""user_id"": ""S4""}]",517929.68812661944,"[""S2""]","[""S1"", ""S3"", ""S4""]","[[""S1"", ""S3""], [""S4""]]","[1, 2, 1]",1,2,3,2,643249.2185873352,504005.29585320666,433040.5754160594,287226.65727048356
13,BS2,0.7,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 564223.8587044576, ""S6"": 461351.875626191, ""S7"": 209375.94637331986, ""S8"": 477264.492704867}","[{""pressure"": 564223.8587044576, ""user_id"": ""S5""}, {""pressure"": 477264.492704867, ""user_id"": ""S8""}, {""pressure"": 461351.875626191, ""user_id"": ""S6""}, {""pressure"": 209375.94637331986, ""user_id"": ""S7""}]",485960.429304826,"[""S5""]","[""S8"", ""S6"", ""S7""]","[[""S8"", ""S6""], [""S7""]]","[1, 2, 1]",1,2,3,2,564223.8587044576,477264.492704867,461351.875626191,209375.94637331986
13,BS1,0.75,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 504005.29585320666, ""S2"": 643249.2185873352, ""S3"": 433040.5754160594, ""S4"": 287226.65727048356}","[{""pressure"": 643249.2185873352, ""user_id"": ""S2""}, {""pressure"": 504005.29585320666, ""user_id"": ""S1""}, {""pressure"": 433040.5754160594, ""user_id"": ""S3""}, {""pressure"": 287226.65727048356, ""user_id"": ""S4""}]",538816.2765367387,"[""S2""]","[""S1"", ""S3"", ""S4""]","[[""S1"", ""S3""], [""S4""]]","[1, 2, 1]",1,2,3,2,643249.2185873352,504005.29585320666,433040.5754160594,287226.65727048356
13,BS2,0.75,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 564223.8587044576, ""S6"": 461351.875626191, ""S7"": 209375.94637331986, ""S8"": 477264.492704867}","[{""pressure"": 564223.8587044576, ""user_id"": ""S5""}, {""pressure"": 477264.492704867, ""user_id"": ""S8""}, {""pressure"": 461351.875626191, ""user_id"": ""S6""}, {""pressure"": 209375.94637331986, ""user_id"": ""S7""}]",499004.33420476463,"[""S5""]","[""S8"", ""S6"", ""S7""]","[[""S8"", ""S6""], [""S7""]]","[1, 2, 1]",1,2,3,2,564223.8587044576,477264.492704867,461351.875626191,209375.94637331986
13,BS1,0.8,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 504005.29585320666, ""S2"": 643249.2185873352, ""S3"": 433040.5754160594, ""S4"": 287226.65727048356}","[{""pressure"": 643249.2185873352, ""user_id"": ""S2""}, {""pressure"": 504005.29585320666, ""user_id"": ""S1""}, {""pressure"": 433040.5754160594, ""user_id"": ""S3""}, {""pressure"": 287226.65727048356, ""user_id"": ""S4""}]",559702.8649468581,"[""S2""]","[""S1"", ""S3"", ""S4""]","[[""S1"", ""S3""], [""S4""]]","[1, 2, 1]",1,2,3,2,643249.2185873352,504005.29585320666,433040.5754160594,287226.65727048356
13,BS2,0.8,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 564223.8587044576, ""S6"": 461351.875626191, ""S7"": 209375.94637331986, ""S8"": 477264.492704867}","[{""pressure"": 564223.8587044576, ""user_id"": ""S5""}, {""pressure"": 477264.492704867, ""user_id"": ""S8""}, {""pressure"": 461351.875626191, ""user_id"": ""S6""}, {""pressure"": 209375.94637331986, ""user_id"": ""S7""}]",512048.2391047033,"[""S5""]","[""S8"", ""S6"", ""S7""]","[[""S8"", ""S6""], [""S7""]]","[1, 2, 1]",1,2,3,2,564223.8587044576,477264.492704867,461351.875626191,209375.94637331986
14,BS1,0.65,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 323962.3411556225, ""S2"": 697568.4564123866, ""S3"": 969509.2628412237, ""S4"": 443525.10667685437}","[{""pressure"": 969509.2628412237, ""user_id"": ""S3""}, {""pressure"": 697568.4564123866, ""user_id"": ""S2""}, {""pressure"": 443525.10667685437, ""user_id"": ""S4""}, {""pressure"": 323962.3411556225, ""user_id"": ""S1""}]",684866.28892561,"[""S2"", ""S3""]","[""S4"", ""S1""]","[[""S4"", ""S1""]]","[1, 1, 2]",2,1,2,2,969509.2628412237,697568.4564123866,443525.10667685437,323962.3411556225
14,BS2,0.65,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 557820.2324787362, ""S6"": 296949.6294138707, ""S7"": 624481.4237177375, ""S8"": 601219.389626543}","[{""pressure"": 624481.4237177375, ""user_id"": ""S7""}, {""pressure"": 601219.389626543, ""user_id"": ""S8""}, {""pressure"": 557820.2324787362, ""user_id"": ""S5""}, {""pressure"": 296949.6294138707, ""user_id"": ""S6""}]",599049.4317691528,"[""S7"", ""S8""]","[""S5"", ""S6""]","[[""S5"", ""S6""]]","[1, 1, 2]",2,1,2,2,624481.4237177375,601219.389626543,557820.2324787362,296949.6294138707
14,BS1,0.7,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 323962.3411556225, ""S2"": 697568.4564123866, ""S3"": 969509.2628412237, ""S4"": 443525.10667685437}","[{""pressure"": 969509.2628412237, ""user_id"": ""S3""}, {""pressure"": 697568.4564123866, ""user_id"": ""S2""}, {""pressure"": 443525.10667685437, ""user_id"": ""S4""}, {""pressure"": 323962.3411556225, ""user_id"": ""S1""}]",724762.5370552703,"[""S3""]","[""S2"", ""S4"", ""S1""]","[[""S2"", ""S4""], [""S1""]]","[1, 2, 1]",1,2,3,2,969509.2628412237,697568.4564123866,443525.10667685437,323962.3411556225
14,BS2,0.7,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 557820.2324787362, ""S6"": 296949.6294138707, ""S7"": 624481.4237177375, ""S8"": 601219.389626543}","[{""pressure"": 624481.4237177375, ""user_id"": ""S7""}, {""pressure"": 601219.389626543, ""user_id"": ""S8""}, {""pressure"": 557820.2324787362, ""user_id"": ""S5""}, {""pressure"": 296949.6294138707, ""user_id"": ""S6""}]",603545.5930356624,"[""S7""]","[""S8"", ""S5"", ""S6""]","[[""S8"", ""S5""], [""S6""]]","[1, 2, 1]",1,2,3,2,624481.4237177375,601219.389626543,557820.2324787362,296949.6294138707
14,BS1,0.75,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 323962.3411556225, ""S2"": 697568.4564123866, ""S3"": 969509.2628412237, ""S4"": 443525.10667685437}","[{""pressure"": 969509.2628412237, ""user_id"": ""S3""}, {""pressure"": 697568.4564123866, ""user_id"": ""S2""}, {""pressure"": 443525.10667685437, ""user_id"": ""S4""}, {""pressure"": 323962.3411556225, ""user_id"": ""S1""}]",765553.6580195959,"[""S3""]","[""S2"", ""S4"", ""S1""]","[[""S2"", ""S4""], [""S1""]]","[1, 2, 1]",1,2,3,2,969509.2628412237,697568.4564123866,443525.10667685437,323962.3411556225
14,BS2,0.75,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 557820.2324787362, ""S6"": 296949.6294138707, ""S7"": 624481.4237177375, ""S8"": 601219.389626543}","[{""pressure"": 624481.4237177375, ""user_id"": ""S7""}, {""pressure"": 601219.389626543, ""user_id"": ""S8""}, {""pressure"": 557820.2324787362, ""user_id"": ""S5""}, {""pressure"": 296949.6294138707, ""user_id"": ""S6""}]",607034.8981493417,"[""S7""]","[""S8"", ""S5"", ""S6""]","[[""S8"", ""S5""], [""S6""]]","[1, 2, 1]",1,2,3,2,624481.4237177375,601219.389626543,557820.2324787362,296949.6294138707
14,BS1,0.8,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 323962.3411556225, ""S2"": 697568.4564123866, ""S3"": 969509.2628412237, ""S4"": 443525.10667685437}","[{""pressure"": 969509.2628412237, ""user_id"": ""S3""}, {""pressure"": 697568.4564123866, ""user_id"": ""S2""}, {""pressure"": 443525.10667685437, ""user_id"": ""S4""}, {""pressure"": 323962.3411556225, ""user_id"": ""S1""}]",806344.7789839215,"[""S3""]","[""S2"", ""S4"", ""S1""]","[[""S2"", ""S4""], [""S1""]]","[1, 2, 1]",1,2,3,2,969509.2628412237,697568.4564123866,443525.10667685437,323962.3411556225
14,BS2,0.8,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 557820.2324787362, ""S6"": 296949.6294138707, ""S7"": 624481.4237177375, ""S8"": 601219.389626543}","[{""pressure"": 624481.4237177375, ""user_id"": ""S7""}, {""pressure"": 601219.389626543, ""user_id"": ""S8""}, {""pressure"": 557820.2324787362, ""user_id"": ""S5""}, {""pressure"": 296949.6294138707, ""user_id"": ""S6""}]",610524.2032630208,"[""S7""]","[""S8"", ""S5"", ""S6""]","[[""S8"", ""S5""], [""S6""]]","[1, 2, 1]",1,2,3,2,624481.4237177375,601219.389626543,557820.2324787362,296949.6294138707
15,BS1,0.65,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 285053.68813862535, ""S2"": 1146564.4213734595, ""S3"": 395416.91864609096, ""S4"": 169604.7404417385}","[{""pressure"": 1146564.4213734595, ""user_id"": ""S2""}, {""pressure"": 395416.91864609096, ""user_id"": ""S3""}, {""pressure"": 285053.68813862535, ""user_id"": ""S1""}, {""pressure"": 169604.7404417385, ""user_id"": ""S4""}]",389898.75712071767,"[""S2"", ""S3""]","[""S1"", ""S4""]","[[""S1"", ""S4""]]","[1, 1, 2]",2,1,2,2,1146564.4213734595,395416.91864609096,285053.68813862535,169604.7404417385
15,BS2,0.65,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 1017020.499080089, ""S6"": 392647.32001347956, ""S7"": 224325.8894727121, ""S8"": 920626.7776228515}","[{""pressure"": 1017020.499080089, ""user_id"": ""S5""}, {""pressure"": 920626.7776228515, ""user_id"": ""S8""}, {""pressure"": 392647.32001347956, ""user_id"": ""S6""}, {""pressure"": 224325.8894727121, ""user_id"": ""S7""}]",894227.8047423831,"[""S5"", ""S8""]","[""S6"", ""S7""]","[[""S6"", ""S7""]]","[1, 1, 2]",2,1,2,2,1017020.499080089,920626.7776228515,392647.32001347956,224325.8894727121
15,BS1,0.7,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 285053.68813862535, ""S2"": 1146564.4213734595, ""S3"": 395416.91864609096, ""S4"": 169604.7404417385}","[{""pressure"": 1146564.4213734595, ""user_id"": ""S2""}, {""pressure"": 395416.91864609096, ""user_id"": ""S3""}, {""pressure"": 285053.68813862535, ""user_id"": ""S1""}, {""pressure"": 169604.7404417385, ""user_id"": ""S4""}]",470531.66891882755,"[""S2""]","[""S3"", ""S1"", ""S4""]","[[""S3"", ""S1""], [""S4""]]","[1, 2, 1]",1,2,3,2,1146564.4213734595,395416.91864609096,285053.68813862535,169604.7404417385
15,BS2,0.7,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 1017020.499080089, ""S6"": 392647.32001347956, ""S7"": 224325.8894727121, ""S8"": 920626.7776228515}","[{""pressure"": 1017020.499080089, ""user_id"": ""S5""}, {""pressure"": 920626.7776228515, ""user_id"": ""S8""}, {""pressure"": 392647.32001347956, ""user_id"": ""S6""}, {""pressure"": 224325.8894727121, ""user_id"": ""S7""}]",930266.1497685752,"[""S5""]","[""S8"", ""S6"", ""S7""]","[[""S8"", ""S6""], [""S7""]]","[1, 2, 1]",1,2,3,2,1017020.499080089,920626.7776228515,392647.32001347956,224325.8894727121
15,BS1,0.75,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 285053.68813862535, ""S2"": 1146564.4213734595, ""S3"": 395416.91864609096, ""S4"": 169604.7404417385}","[{""pressure"": 1146564.4213734595, ""user_id"": ""S2""}, {""pressure"": 395416.91864609096, ""user_id"": ""S3""}, {""pressure"": 285053.68813862535, ""user_id"": ""S1""}, {""pressure"": 169604.7404417385, ""user_id"": ""S4""}]",583203.7943279331,"[""S2""]","[""S3"", ""S1"", ""S4""]","[[""S3"", ""S1""], [""S4""]]","[1, 2, 1]",1,2,3,2,1146564.4213734595,395416.91864609096,285053.68813862535,169604.7404417385
15,BS2,0.75,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 1017020.499080089, ""S6"": 392647.32001347956, ""S7"": 224325.8894727121, ""S8"": 920626.7776228515}","[{""pressure"": 1017020.499080089, ""user_id"": ""S5""}, {""pressure"": 920626.7776228515, ""user_id"": ""S8""}, {""pressure"": 392647.32001347956, ""user_id"": ""S6""}, {""pressure"": 224325.8894727121, ""user_id"": ""S7""}]",944725.2079871609,"[""S5""]","[""S8"", ""S6"", ""S7""]","[[""S8"", ""S6""], [""S7""]]","[1, 2, 1]",1,2,3,2,1017020.499080089,920626.7776228515,392647.32001347956,224325.8894727121
15,BS1,0.8,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 285053.68813862535, ""S2"": 1146564.4213734595, ""S3"": 395416.91864609096, ""S4"": 169604.7404417385}","[{""pressure"": 1146564.4213734595, ""user_id"": ""S2""}, {""pressure"": 395416.91864609096, ""user_id"": ""S3""}, {""pressure"": 285053.68813862535, ""user_id"": ""S1""}, {""pressure"": 169604.7404417385, ""user_id"": ""S4""}]",695875.9197370387,"[""S2""]","[""S3"", ""S1"", ""S4""]","[[""S3"", ""S1""], [""S4""]]","[1, 2, 1]",1,2,3,2,1146564.4213734595,395416.91864609096,285053.68813862535,169604.7404417385
15,BS2,0.8,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 1017020.499080089, ""S6"": 392647.32001347956, ""S7"": 224325.8894727121, ""S8"": 920626.7776228515}","[{""pressure"": 1017020.499080089, ""user_id"": ""S5""}, {""pressure"": 920626.7776228515, ""user_id"": ""S8""}, {""pressure"": 392647.32001347956, ""user_id"": ""S6""}, {""pressure"": 224325.8894727121, ""user_id"": ""S7""}]",959184.2662057466,"[""S5""]","[""S8"", ""S6"", ""S7""]","[[""S8"", ""S6""], [""S7""]]","[1, 2, 1]",1,2,3,2,1017020.499080089,920626.7776228515,392647.32001347956,224325.8894727121
16,BS1,0.65,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 432724.9473261241, ""S2"": 635484.2375537506, ""S3"": 275661.5921128668, ""S4"": 280833.6148166234}","[{""pressure"": 635484.2375537506, ""user_id"": ""S2""}, {""pressure"": 432724.9473261241, ""user_id"": ""S1""}, {""pressure"": 280833.6148166234, ""user_id"": ""S4""}, {""pressure"": 275661.5921128668, ""user_id"": ""S3""}]",425130.3807006491,"[""S1"", ""S2""]","[""S4"", ""S3""]","[[""S4"", ""S3""]]","[1, 1, 2]",2,1,2,2,635484.2375537506,432724.9473261241,280833.6148166234,275661.5921128668
16,BS2,0.65,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 732840.7762593903, ""S6"": 735539.4417341837, ""S7"": 191836.67774922395, ""S8"": 1115037.4064943432}","[{""pressure"": 1115037.4064943432, ""user_id"": ""S8""}, {""pressure"": 735539.4417341837, ""user_id"": ""S6""}, {""pressure"": 732840.7762593903, ""user_id"": ""S5""}, {""pressure"": 191836.67774922395, ""user_id"": ""S7""}]",735404.508460444,"[""S6"", ""S8""]","[""S5"", ""S7""]","[[""S5"", ""S7""]]","[1, 1, 2]",2,1,2,2,1115037.4064943432,735539.4417341837,732840.7762593903,191836.67774922395
16,BS1,0.7,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 432724.9473261241, ""S2"": 635484.2375537506, ""S3"": 275661.5921128668, ""S4"": 280833.6148166234}","[{""pressure"": 635484.2375537506, ""user_id"": ""S2""}, {""pressure"": 432724.9473261241, ""user_id"": ""S1""}, {""pressure"": 280833.6148166234, ""user_id"": ""S4""}, {""pressure"": 275661.5921128668, ""user_id"": ""S3""}]",453000.8763488867,"[""S2""]","[""S1"", ""S4"", ""S3""]","[[""S1"", ""S4""], [""S3""]]","[1, 2, 1]",1,2,3,2,635484.2375537506,432724.9473261241,280833.6148166234,275661.5921128668
16,BS2,0.7,4,"[""S5"", ""S6"", ""S7"", ""S8""]","{""S5"": 732840.7762593903, ""S6"": 735539.4417341837, ""S7"": 191836.67774922395, ""S8"": 1115037.4064943432}","[{""pressure"": 1115037.4064943432, ""user_id"": ""S8""}, {""pressure"": 735539.4417341837, ""user_id"": ""S6""}, {""pressure"": 732840.7762593903, ""user_id"": ""S5""}, {""pressure"": 191836.67774922395, ""user_id"": ""S7""}]",773489.2382101995,"[""S8""]","[""S6"", ""S5"", ""S7""]","[[""S6"", ""S5""], [""S7""]]","[1, 2, 1]",1,2,3,2,1115037.4064943432,735539.4417341837,732840.7762593903,191836.67774922395
16,BS1,0.75,4,"[""S1"", ""S2"", ""S3"", ""S4""]","{""S1"": 432724.9473261241, ""S2"": 635484.2375537506, ""S3"": 275661.5921128668, ""S4"": 280833.6148166234}","[{""pressure"": 635484.2375537506, ""user_id"": ""S2""}, {""pressure"": 432724.9473261241, ""user_id"": ""S1""}, {""pressure"": 280833.6148166234, ""user_id"": ""S4""}, {""pressure"": 275661.5921128668, ""user_id"": ""S3""}]",483414.76988303073,"[""S2""]","[""S1"", ""S4"", ""S3""]","[[""S1"", ""S4""], [""S3""]]","[1, 2, 1]",1,2,3,2,635484.2375537506,432724.9473261241,280833.6148166234,275661.5921128668
