block_index,block_start,block_stop_exclusive,block_size,block_semantic,block_weight_mean,block_weight_std,block_weight_max,block_weight_min,block_active_rate,block_clip_fraction,block_positive_adv_clip_fraction,block_negative_adv_clip_fraction,block_ratio_mean,block_ratio_std,block_ratio_max,block_surrogate_mean,block_surrogate_std,per_block_selected_action_prob_gain_mean,per_block_selected_action_prob_gain_std,epoch
17,51,54,3,dispatch_decision_block,0.03388417139649391,0.018920494243502617,0.089008629322052,0.00419132225215435,0.2800000011920929,0.7400000095367432,0.8421052694320679,0.7160493731498718,1.1140040159225464,0.6036350727081299,3.480475902557373,0.12377249449491501,0.9496122598648071,0.11400395631790161,0.6036350727081299,3
18,54,57,3,dispatch_decision_block,0.03068569116294384,0.019255923107266426,0.09955206513404846,0.001107896794565022,0.23999999463558197,0.7200000286102295,0.7894737124443054,0.7037037014961243,1.068265676498413,0.5168554186820984,3.031850814819336,0.11725132167339325,0.9469303488731384,0.06826575100421906,0.5168554186820984,3
19,57,60,3,dispatch_decision_block,0.04591395705938339,0.01657186634838581,0.09726663678884506,0.016364701092243195,0.5699999928474426,0.800000011920929,0.8947368264198303,0.7777777910232544,1.1376292705535889,0.5541637539863586,3.085125684738159,0.1277296394109726,0.9499281644821167,0.1376292109489441,0.5541637539863586,3
20,60,63,3,dispatch_decision_block,0.0471588559448719,0.017274122685194016,0.09511902183294296,0.01681121438741684,0.5199999809265137,0.7799999713897705,0.8421052694320679,0.7654321193695068,1.1837754249572754,0.6283348202705383,3.98689603805542,0.1266232132911682,0.9484180212020874,0.18377548456192017,0.6283348202705383,3
21,63,66,3,dispatch_decision_block,0.034758735448122025,0.021586770191788673,0.08359900861978531,1.0353421231457105e-07,0.33000001311302185,0.6899999976158142,0.6842105388641357,0.6913580298423767,1.063077449798584,0.4603252410888672,2.6372432708740234,0.11845865100622177,0.947528064250946,0.06307733803987503,0.4603252410888672,3
22,66,69,3,dispatch_decision_block,0.03383183479309082,0.020571164786815643,0.07713282853364944,1.0353421231457105e-07,0.33000001311302185,0.7200000286102295,0.7368420958518982,0.7160493731498718,1.036187767982483,0.4283287525177002,2.119819164276123,0.11877898871898651,0.9434266090393066,0.03618767112493515,0.4283287525177002,3
23,69,72,3,dispatch_decision_block,0.048486851155757904,0.012391611002385616,0.07901590317487717,0.02090698666870594,0.7200000286102295,0.7699999809265137,0.8421052694320679,0.7530864477157593,1.0574727058410645,0.5812985301017761,3.559260129928589,0.12703825533390045,0.9481291770935059,0.05747269466519356,0.5812985301017761,3
0,0,3,3,dispatch_decision_block,0.042710546404123306,0.018025141209363937,0.10015115141868591,0.016277359798550606,0.47999998927116394,0.75,0.8947368264198303,0.7160493731498718,0.9758201837539673,0.4869489073753357,3.0936481952667236,0.11686014384031296,1.0323505401611328,-0.02417982555925846,0.4869489073753357,4
1,3,6,3,dispatch_decision_block,0.028874406591057777,0.018264662474393845,0.08827068656682968,0.0008784011588431895,0.18000000715255737,0.699999988079071,0.8421052694320679,0.6666666865348816,0.9613494873046875,0.4283114969730377,2.400838613510132,0.11429598182439804,1.0288124084472656,-0.03865043446421623,0.4283114969730377,4
2,6,9,3,dispatch_decision_block,0.03186209872364998,0.019757047295570374,0.09346635639667511,0.002292618388310075,0.25999999046325684,0.699999988079071,0.8421052694320679,0.6666666865348816,0.9867221117019653,0.4844166934490204,3.580240488052368,0.10921484231948853,1.0211296081542969,-0.013277983292937279,0.4844166934490204,4
3,9,12,3,dispatch_decision_block,0.04832662642002106,0.01717504672706127,0.11127259582281113,0.01641157828271389,0.6600000262260437,0.8299999833106995,1.0,0.790123462677002,0.9690744876861572,0.5770574808120728,3.591547966003418,0.1277034431695938,1.03025221824646,-0.03092545084655285,0.5770574808120728,4
4,12,15,3,dispatch_decision_block,0.04932957515120506,0.01858421042561531,0.09589522331953049,0.017977921292185783,0.5699999928474426,0.75,1.0,0.6913580298423767,1.083847999572754,0.8304353952407837,6.636829853057861,0.1284378618001938,1.0326862335205078,0.0838479995727539,0.8304353952407837,4
5,15,18,3,dispatch_decision_block,0.04012441635131836,0.023148586973547935,0.11391804367303848,0.004412498325109482,0.4399999976158142,0.699999988079071,0.7894737124443054,0.6790123581886292,1.0180641412734985,0.600430965423584,3.8683342933654785,0.11402565240859985,1.023634672164917,0.01806408353149891,0.600430965423584,4
6,18,21,3,dispatch_decision_block,0.0332915298640728,0.02329838089644909,0.10368014872074127,6.620038561777619e-08,0.3199999928474426,0.6899999976158142,0.7368420958518982,0.6790123581886292,0.9366441369056702,0.46816563606262207,2.9662106037139893,0.11127881705760956,1.0280221700668335,-0.06335579603910446,0.46816563606262207,4
7,21,24,3,dispatch_decision_block,0.04426192119717598,0.014447452500462532,0.08381721377372742,0.017727551981806755,0.5400000214576721,0.6899999976158142,0.7368420958518982,0.6790123581886292,1.3925888538360596,4.249145030975342,43.36316680908203,0.1192527785897255,1.0257022380828857,0.39258888363838196,4.249145030975342,4
8,24,27,3,dispatch_decision_block,0.04615310579538345,0.016944285482168198,0.10380454361438751,0.015704616904258728,0.5400000214576721,0.800000011920929,0.8947368264198303,0.7777777910232544,0.9924322366714478,0.5007575154304504,2.7067699432373047,0.1253492385149002,1.0304594039916992,-0.0075677442364394665,0.5007575154304504,4
9,27,30,3,dispatch_decision_block,0.03440815210342407,0.02283267304301262,0.110306017100811,0.0006670798757113516,0.30000001192092896,0.5699999928474426,0.7894737124443054,0.5185185074806213,0.9703283905982971,0.40245023369789124,3.1761634349823,0.10375839471817017,1.0012837648391724,-0.02967163547873497,0.40245023369789124,4
10,30,33,3,dispatch_decision_block,0.033891987055540085,0.023269690573215485,0.11079440265893936,0.0008240610477514565,0.3100000023841858,0.6899999976158142,0.7368420958518982,0.6790123581886292,0.9430389404296875,0.4622010886669159,3.445324659347534,0.11068297177553177,1.01291823387146,-0.05696102976799011,0.4622010886669159,4
11,33,36,3,dispatch_decision_block,0.04685055837035179,0.013904411345720291,0.08314839005470276,0.022124484181404114,0.6000000238418579,0.7400000095367432,0.8947368264198303,0.7037037014961243,0.9846216440200806,0.6341332197189331,4.664330005645752,0.12897972762584686,1.0297017097473145,-0.01537840161472559,0.6341332197189331,4
12,36,39,3,dispatch_decision_block,0.04609336331486702,0.01860635168850422,0.09914050251245499,0.01628793403506279,0.5299999713897705,0.8199999928474426,0.8947368264198303,0.8024691343307495,0.9319934248924255,0.5510612726211548,3.734598398208618,0.12308380007743835,1.0308500528335571,-0.06800657510757446,0.5510612726211548,4
13,39,42,3,dispatch_decision_block,0.03139368072152138,0.019475940614938736,0.10584945976734161,0.00039516264223493636,0.3199999928474426,0.7599999904632568,0.7368420958518982,0.7654321193695068,0.9580150842666626,0.44982850551605225,2.4796934127807617,0.10347764939069748,1.0045007467269897,-0.04198487848043442,0.44982850551605225,4
14,42,45,3,dispatch_decision_block,0.03509170934557915,0.021400360390543938,0.11420000344514847,0.004595464561134577,0.3499999940395355,0.7699999809265137,0.8947368264198303,0.7407407164573669,0.99416184425354,0.6161046028137207,4.451838493347168,0.10587263852357864,1.0059363842010498,-0.005838185548782349,0.6161046028137207,4
15,45,48,3,dispatch_decision_block,0.04935024306178093,0.015392057597637177,0.08830517530441284,0.018646240234375,0.6499999761581421,0.8199999928474426,0.8421052694320679,0.8148148059844971,0.9361625909805298,0.6291528940200806,5.673894882202148,0.12762504816055298,1.0283623933792114,-0.06383736431598663,0.6291528940200806,4
16,48,51,3,dispatch_decision_block,0.05227378010749817,0.021015461534261703,0.10503026098012924,0.014131065458059311,0.6700000166893005,0.8100000023841858,0.8947368264198303,0.790123462677002,1.094459056854248,1.0244081020355225,9.080320358276367,0.12842388451099396,1.028404712677002,0.09445909410715103,1.0244081020355225,4
17,51,54,3,dispatch_decision_block,0.04372619464993477,0.024307161569595337,0.11286409944295883,0.00371021986939013,0.5,0.7599999904632568,0.8421052694320679,0.7407407164573669,1.0165141820907593,0.6108505129814148,4.23183012008667,0.11153601855039597,1.0375250577926636,0.016514159739017487,0.6108505129814148,4
18,54,57,3,dispatch_decision_block,0.036507561802864075,0.024604229256510735,0.09744449704885483,0.0018316232599318027,0.3799999952316284,0.6100000143051147,0.7894737124443054,0.5679012537002563,0.9701695442199707,0.5662834644317627,5.186487197875977,0.0983898714184761,1.0009607076644897,-0.029830489307641983,0.5662834644317627,4
19,57,60,3,dispatch_decision_block,0.04236485809087753,0.012918448075652122,0.07664714753627777,0.013944081030786037,0.5400000214576721,0.7900000214576721,0.8947368264198303,0.7654321193695068,1.0252293348312378,0.7214937210083008,6.336823463439941,0.12690439820289612,1.0211057662963867,0.02522936277091503,0.7214937210083008,4
20,60,63,3,dispatch_decision_block,0.050048697739839554,0.01920100674033165,0.1043468788266182,0.012643399648368359,0.6100000143051147,0.7599999904632568,0.8947368264198303,0.7283950448036194,1.0595093965530396,0.8582862615585327,7.26043176651001,0.12428369373083115,1.0289874076843262,0.059509385377168655,0.8582862615585327,4
21,63,66,3,dispatch_decision_block,0.041005779057741165,0.025141939520835876,0.11106384545564651,4.566061662103493e-08,0.4300000071525574,0.8199999928474426,0.8947368264198303,0.8024691343307495,0.9386283755302429,0.5114349722862244,3.724971055984497,0.11507654190063477,1.0231209993362427,-0.06137165427207947,0.5114349722862244,4
22,66,69,3,dispatch_decision_block,0.03991200029850006,0.024022046476602554,0.11621571332216263,4.566061662103493e-08,0.4699999988079071,0.7900000214576721,1.0,0.7407407164573669,0.9543885588645935,0.5070229768753052,2.390584945678711,0.12047765403985977,1.0323646068572998,-0.04561145603656769,0.5070229768753052,4
23,69,72,3,dispatch_decision_block,0.05214717984199524,0.014395272359251976,0.09197631478309631,0.019202083349227905,0.75,0.7900000214576721,0.9473684430122375,0.7530864477157593,0.9535807967185974,0.5489662289619446,3.200079917907715,0.12771320343017578,1.0252753496170044,-0.0464191809296608,0.5489662289619446,4
