mode,epoch,update_epoch,minibatch_id,route_step_index_within_epoch,offload_active_count,offload_active_fraction,route_logprob_active_fraction,route_effective_advantage_mean,route_effective_advantage_std,route_loss,route_old_logprob_mean,route_new_logprob_mean,route_ratio_mean,route_approx_kl_precheck,route_clip_fraction_precheck,bare_route_head_grad_norm,bare_route_backbone_grad_norm,route_step_blocked_by_trust_region,route_step_blocked_by_coupled_stop,route_step_blocked_by_other_guard,optimizer_step_executed,route_param_delta_norm,counted_into_route_update_count,counted_route_head_grad_norm,counted_route_backbone_grad_norm,theta_step_happened_before_this_route_step,theta_param_delta_norm_before_route_step
hierarchical_actor_true_conditional_route_policy,1,7,28,30,396,0.515625,0.515625,-4.8165369470609676e-09,0.9999998807907104,-0.054079819470644,-0.6571744680404663,-0.6647644639015198,1.0049470663070679,0.007590002380311489,0.21969696879386902,0.1026636917913496,0.08282210814704885,0.0,0.0,0.0,1.0,0.04920080592615288,1.0,0.1026636917913496,0.08282210814704885,1.0,0.04381482361018687
hierarchical_actor_true_conditional_route_policy,1,7,29,31,386,0.5026041865348816,0.5026041865348816,-5.558982607567486e-09,0.9999999403953552,-0.05958981066942215,-0.6575143337249756,-0.6638868451118469,1.0075223445892334,0.006372479721903801,0.2227979302406311,0.07897086864800418,0.0681315762102946,0.0,0.0,0.0,1.0,0.043550345659327756,1.0,0.07897086864800418,0.0681315762102946,1.0,0.04046860124580311
hierarchical_actor_true_conditional_route_policy,1,7,30,32,394,0.5130208134651184,0.5130208134651184,0.0,1.0,-0.043614696711301804,-0.651888370513916,-0.6581429243087769,1.0063397884368896,0.006254567299038172,0.19796954095363617,0.10127756332902547,0.10373874934442598,0.0,0.0,0.0,1.0,0.039645014415907245,1.0,0.10127756332902547,0.10373874934442598,1.0,0.03745187119365524
hierarchical_actor_true_conditional_route_policy,1,7,31,33,47,0.4895833432674408,0.4895833432674408,-1.0145471129874295e-08,0.9999998211860657,-0.07009144127368927,-0.638171374797821,-0.6462495923042297,1.00327467918396,0.008078161627054214,0.19148936867713928,0.2912290163640901,0.3354455389645624,0.0,0.0,0.0,1.0,0.05675327855261681,1.0,0.2912290163640901,0.3354455389645624,1.0,0.042906012761292175
hierarchical_actor_true_conditional_route_policy,1,8,32,34,403,0.5247395634651184,0.5247395634651184,-4.732874980817314e-09,0.9999998807907104,-0.054392945021390915,-0.6434862017631531,-0.6445135474205017,1.012607216835022,0.0010272229555994272,0.23573200404644012,0.09187751142865849,0.07523708486411572,0.0,0.0,0.0,1.0,0.04935943046826544,1.0,0.09187751142865849,0.07523708486411572,1.0,0.03935839237102377
hierarchical_actor_true_conditional_route_policy,1,8,33,35,385,0.5013020634651184,0.5013020634651184,-2.4770760997938623e-09,0.9999999403953552,-0.055836260318756104,-0.656144380569458,-0.6620163321495056,1.00729501247406,0.005871915724128485,0.22077922523021698,0.09148886895535024,0.10049446136822807,0.0,0.0,0.0,1.0,0.04484159030020478,1.0,0.09148886895535024,0.10049446136822807,1.0,0.03658497982876931
hierarchical_actor_true_conditional_route_policy,1,8,34,36,387,0.50390625,0.50390625,1.9098129300232358e-08,0.9999999403953552,-0.04542671889066696,-0.6621851325035095,-0.6821704506874084,0.9943254590034485,0.019985277205705643,0.24031007289886475,0.12042073101836133,0.11011469311805559,0.0,0.0,0.0,1.0,0.041420759377004145,1.0,0.12042073101836133,0.11011469311805559,1.0,0.03394270605770026
hierarchical_actor_true_conditional_route_policy,1,8,35,37,48,0.5,0.5,-2.7939677238464355e-08,0.9999999403953552,-0.06746023893356323,-0.6806972622871399,-0.6316141486167908,1.063812017440796,-0.04908310994505882,0.2708333432674408,0.29204927894805727,0.31687383966941723,0.0,0.0,0.0,1.0,0.05222326817174065,1.0,0.29204927894805727,0.31687383966941723,1.0,0.044830735435491424
hierarchical_actor_true_conditional_route_policy,1,9,36,38,383,0.4986979067325592,0.4986979067325592,-9.96004523301508e-09,0.9999998807907104,-0.05190098658204079,-0.659417986869812,-0.6618357300758362,1.0103000402450562,0.0024177650921046734,0.20104438066482544,0.1020985616770724,0.09214100327671233,0.0,0.0,0.0,1.0,0.046410077291097036,1.0,0.1020985616770724,0.09214100327671233,1.0,0.040044659044368665
hierarchical_actor_true_conditional_route_policy,1,9,37,39,399,0.51953125,0.51953125,4.780322360176115e-09,0.9999998807907104,-0.059038516134023666,-0.6564357876777649,-0.6702274084091187,1.0028188228607178,0.013791630044579506,0.29323309659957886,0.09828930934034347,0.09135244445571111,0.0,0.0,0.0,1.0,0.041795198485383586,1.0,0.09828930934034347,0.09135244445571111,1.0,0.03699341171011579
hierarchical_actor_true_conditional_route_policy,1,9,38,40,394,0.5130208134651184,0.5130208134651184,1.2102465696273157e-08,1.0,-0.06348001956939697,-0.6472864151000977,-0.6525808572769165,1.0100728273391724,0.00529443146660924,0.2918781638145447,0.07789058654764767,0.06727246556202261,0.0,0.0,0.0,1.0,0.036449611830935855,1.0,0.07789058654764767,0.06727246556202261,1.0,0.03370968604529657
hierarchical_actor_true_conditional_route_policy,1,9,39,41,47,0.4895833432674408,0.4895833432674408,-2.5363677824685738e-09,0.9999999403953552,-0.07583367079496384,-0.6675295829772949,-0.6696874499320984,1.0095348358154297,0.0021579114254564047,0.1489361673593521,0.24329134181948084,0.26955400914879957,0.0,0.0,0.0,1.0,0.04774146490661514,1.0,0.24329134181948084,0.26955400914879957,1.0,0.04409999236903381
