block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,theta_advantage_mean,theta_advantage_std,theta_advantage_max,theta_advantage_min,route_advantage_mean,route_advantage_std,route_advantage_max,route_advantage_min,route_gate_mean,route_gate_std,route_gate_min,route_gate_max,route_gate_active_fraction,route_mask_mean,route_mask_active_fraction,theta_selected_action_prob_gain_mean,theta_selected_action_prob_gain_std,route_selected_action_prob_gain_mean,route_selected_action_prob_gain_std,theta_clip_fraction,route_clip_fraction,offload_vs_local_value_gap_mean,offload_vs_local_value_gap_std,bs1_vs_bs2_value_gap_mean,bs1_vs_bs2_value_gap_std,epoch
5,15,18,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.01072439830750227,0.20069876313209534,0.5337317585945129,-0.7237750291824341,0.0033460662234574556,0.16695168614387512,0.629300594329834,-0.6152527928352356,0.47610586881637573,0.11000172793865204,0.23830698430538177,0.719252347946167,0.46000000834465027,0.46000000834465027,0.46000000834465027,0.02607620321214199,0.29527154564857483,0.04767535999417305,0.27669766545295715,0.27000001072883606,0.3799999952316284,-0.7356752157211304,0.20628352463245392,-0.15876618027687073,0.17239446938037872,4
6,18,21,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.008170085027813911,0.16221362352371216,0.4891415238380432,-0.38144147396087646,-0.015918247401714325,0.24020448327064514,0.5485009551048279,-0.9808887243270874,0.4706418514251709,0.10490491986274719,0.2555266320705414,0.7576829791069031,0.4000000059604645,0.4000000059604645,0.4000000059604645,-0.020864004269242287,0.24721913039684296,0.012375709600746632,0.3664632737636566,0.3400000035762787,0.5,0.2347627580165863,0.159348726272583,0.6488646864891052,0.3505053222179413,4
7,21,24,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.008595611900091171,0.2394043505191803,0.812961220741272,-0.7084728479385376,0.011286811903119087,0.3012869358062744,1.3509025573730469,-1.557237148284912,0.5096154808998108,0.09257441759109497,0.31859105825424194,0.7178549766540527,0.5899999737739563,0.5899999737739563,0.5899999737739563,-0.012576949782669544,0.25367316603660583,-0.016248079016804695,0.296847939491272,0.30000001192092896,0.5,-0.48952263593673706,0.28397321701049805,-0.49204909801483154,0.2594553530216217,4
8,24,27,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.022665705531835556,0.22373729944229126,0.6827034950256348,-0.7878117561340332,0.009791837073862553,0.2091890424489975,0.7914546132087708,-0.8685187101364136,0.48807308077812195,0.11049222946166992,0.2754009962081909,0.7433196306228638,0.49000000953674316,0.49000000953674316,0.49000000953674316,0.03287123516201973,0.3719390630722046,0.04375706613063812,0.3474302291870117,0.3199999928474426,0.36000001430511475,-1.1693720817565918,0.3086155354976654,-0.48057717084884644,0.2340911626815796,4
9,27,30,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.012888220138847828,0.20202486217021942,0.5648873448371887,-0.4626254141330719,0.012269112281501293,0.13651825487613678,0.399902880191803,-0.45396101474761963,0.4993404448032379,0.0898994654417038,0.32248401641845703,0.7109743356704712,0.5099999904632568,0.5099999904632568,0.5099999904632568,-0.012433035299181938,0.22809003293514252,0.03132367506623268,0.305523544549942,0.30000001192092896,0.2800000011920929,-0.7983102202415466,0.2972257137298584,-0.5996832251548767,0.24029816687107086,4
10,30,33,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.002766503719612956,0.21497876942157745,0.9250401258468628,-0.5683404803276062,-0.02167460508644581,0.2194993644952774,0.5866965055465698,-0.7518817186355591,0.49950677156448364,0.10869421064853668,0.2631605267524719,0.7260539531707764,0.47999998927116394,0.47999998927116394,0.47999998927116394,-0.014327461831271648,0.2577589154243469,-0.02237660251557827,0.34248945116996765,0.33000001311302185,0.4399999976158142,-0.17063067853450775,0.24723303318023682,1.0363752841949463,0.3275497853755951,4
11,33,36,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.026927761733531952,0.23759520053863525,0.7289530038833618,-0.7590242028236389,-0.022702747955918312,0.2889880836009979,1.1049396991729736,-0.9780840873718262,0.49183547496795654,0.10093918442726135,0.26947030425071716,0.737859308719635,0.41999998688697815,0.41999998688697815,0.41999998688697815,-0.03604287654161453,0.23743405938148499,-0.029893595725297928,0.30626896023750305,0.3499999940395355,0.41999998688697815,-1.5564019680023193,0.5160655975341797,1.0982508659362793,0.2746274769306183,4
12,36,39,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.003245733445510268,0.208268404006958,0.5610519051551819,-0.5312554836273193,-0.024080805480480194,0.29967349767684937,0.8732336759567261,-1.6899657249450684,0.48127272725105286,0.10210242867469788,0.23405897617340088,0.7096371054649353,0.4099999964237213,0.4099999964237213,0.4099999964237213,-0.015982255339622498,0.2469576597213745,0.0739976018667221,0.8563690185546875,0.3100000023841858,0.4000000059604645,0.1668003797531128,0.18140146136283875,1.0725842714309692,0.5146003365516663,4
13,39,42,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.022870192304253578,0.21601203083992004,0.6480464935302734,-0.5392875671386719,-0.009301666170358658,0.34589144587516785,1.0176736116409302,-1.4125566482543945,0.5395944714546204,0.10541372746229172,0.26006317138671875,0.7667094469070435,0.6399999856948853,0.6399999856948853,0.6399999856948853,-0.006893141660839319,0.22469860315322876,0.06174004077911377,0.8362326622009277,0.3100000023841858,0.5199999809265137,0.6689002513885498,0.20596943795681,0.42743903398513794,0.3646644651889801,4
14,42,45,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.010620801709592342,0.1848991960287094,0.3842619061470032,-0.7621340751647949,-0.009260416030883789,0.1767299920320511,0.47738420963287354,-0.598039984703064,0.49745550751686096,0.11920145153999329,0.20680303871631622,0.7314218282699585,0.49000000953674316,0.49000000953674316,0.49000000953674316,0.0036481618881225586,0.25407353043556213,0.018765024840831757,0.31291499733924866,0.2800000011920929,0.4099999964237213,0.22286540269851685,0.15807560086250305,0.42342567443847656,0.16605688631534576,4
15,45,48,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.005356518551707268,0.22524790465831757,1.0462803840637207,-0.44550472497940063,-0.03681372106075287,0.20320308208465576,0.6997197866439819,-0.7181633710861206,0.5093652606010437,0.09540265798568726,0.2899799048900604,0.8022611737251282,0.4699999988079071,0.4699999988079071,0.4699999988079071,-0.008943591266870499,0.3013981282711029,-0.0575467124581337,0.24528056383132935,0.3499999940395355,0.4099999964237213,-0.3469531536102295,0.3697373867034912,1.7227599620819092,0.42565590143203735,4
16,48,51,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.010358109138906002,0.17177006602287292,0.4464360177516937,-0.5562026500701904,0.00373483425937593,0.25591933727264404,0.8000943064689636,-1.061484694480896,0.4979005753993988,0.11537674814462662,0.1933623105287552,0.7472938895225525,0.49000000953674316,0.49000000953674316,0.49000000953674316,-0.03420845419168472,0.29277345538139343,0.005732337944209576,0.36109286546707153,0.4000000059604645,0.47999998927116394,0.21451351046562195,0.1449155956506729,-0.1538083851337433,0.24440748989582062,4
17,51,54,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.017519831657409668,0.2775990068912506,0.8765242099761963,-0.762606680393219,0.004707081243395805,0.21028472483158112,0.719947874546051,-0.7257881164550781,0.5085003972053528,0.11650912463665009,0.23132635653018951,0.8169316053390503,0.5299999713897705,0.5299999713897705,0.5299999713897705,0.023805439472198486,0.35876917839050293,0.032161545008420944,0.35541999340057373,0.3700000047683716,0.46000000834465027,-0.8281499743461609,0.39728519320487976,-0.2132691591978073,0.18255022168159485,4
18,54,57,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.007431557402014732,0.2004045993089676,0.7534307241439819,-0.7208461761474609,0.008224328979849815,0.27691659331321716,1.1777732372283936,-0.851494312286377,0.4770829379558563,0.1100594699382782,0.18300595879554749,0.7321572303771973,0.4699999988079071,0.4699999988079071,0.4699999988079071,-0.0021638083271682262,0.3204595744609833,0.005620064679533243,0.26615235209465027,0.2800000011920929,0.28999999165534973,-0.524594783782959,0.28164446353912354,-0.34494736790657043,0.2982083261013031,4
19,57,60,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.013028258457779884,0.2307782769203186,0.7325142621994019,-0.828529417514801,-0.004995344672352076,0.1863829791545868,0.6746083498001099,-0.45847976207733154,0.483338862657547,0.11213530600070953,0.25284793972969055,0.8518495559692383,0.4099999964237213,0.4099999964237213,0.4099999964237213,-0.02291037328541279,0.322954386472702,0.03543006256222725,0.39373499155044556,0.3499999940395355,0.4300000071525574,-0.49381595849990845,0.25069135427474976,0.28653088212013245,0.16002489626407623,4
20,60,63,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.03403237834572792,0.2005622237920761,0.774975061416626,-0.4982527196407318,-0.029495028778910637,0.22448588907718658,0.7002379298210144,-1.0203237533569336,0.4565313756465912,0.10410608351230621,0.24085141718387604,0.7802852988243103,0.3799999952316284,0.3799999952316284,0.3799999952316284,0.005661568604409695,0.3739766478538513,0.003897355869412422,0.34127408266067505,0.36000001430511475,0.4099999964237213,-1.60089910030365,0.414607435464859,1.3952304124832153,0.4260401725769043,4
21,63,66,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.0007968556601554155,0.3186182677745819,0.8751158118247986,-1.8245270252227783,0.008072239346802235,0.1783267706632614,0.8028521537780762,-0.5400346517562866,0.4767204225063324,0.1049192026257515,0.27592673897743225,0.7264524698257446,0.3799999952316284,0.3799999952316284,0.3799999952316284,0.0012600189074873924,0.22708125412464142,0.03639921545982361,0.2939208149909973,0.25999999046325684,0.3700000047683716,-0.2558867335319519,0.2456524819135666,-0.39204034209251404,0.2250259965658188,4
22,66,69,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,0.006791700143367052,0.2317323088645935,0.5085784196853638,-0.6567020416259766,-0.004167545586824417,0.25728651881217957,0.8958556652069092,-1.0522187948226929,0.4939156472682953,0.11782723665237427,0.20446236431598663,0.784650981426239,0.49000000953674316,0.49000000953674316,0.49000000953674316,0.03663903847336769,0.28228214383125305,0.09157224744558334,0.41018936038017273,0.33000001311302185,0.47999998927116394,-0.683626115322113,0.20208996534347534,0.22846877574920654,0.19826370477676392,4
23,69,72,3,dispatch_decision_block,hierarchical_actor_hard_offload_route,-0.008609206415712833,0.20709946751594543,0.41778966784477234,-0.5854612588882446,-0.04198804870247841,0.3062458038330078,0.9831357002258301,-0.9400039911270142,0.5021581053733826,0.10594093799591064,0.21420614421367645,0.7612466216087341,0.5099999904632568,0.5099999904632568,0.5099999904632568,0.013015522621572018,0.28671324253082275,0.030716944485902786,0.4066157341003418,0.2800000011920929,0.4000000059604645,0.19200783967971802,0.33265429735183716,1.9482662677764893,0.6818897724151611,4
